-20.5430,-10.0582,-1.2513,-3.9469,-1.9191,-2.5190,-1.6369,-0.2319,-0.0119,-0.3581,-0.6465,-0.2572,-0.0583,-0.1942,0.1629,0.1417,0.0886,-0.0234,0.0535,-0.0518,0.0140,-0.0153,0.0131,0.0113,0.0090,0.0065,0.0012,0.0074,0.0035,0.0016,0.0009,0.0019,-0.0057,-0.0010,0.0033,0.0019,-0.0030,-0.0015,0.0034,-0.0017,-0.0006,0.0011,-0.0007,-0.0000
-20.5420,-10.0613,-1.2428,-3.9446,-1.9180,-2.5167,-1.6519,-0.2348,-0.0099,-0.3506,-0.6328,-0.2589,-0.0563,-0.1920,0.1678,0.1450,0.0875,-0.0204,0.0549,-0.0519,0.0139,-0.0166,0.0127,0.0109,0.0103,0.0064,0.0016,0.0071,0.0011,0.0032,-0.0020,0.0034,-0.0051,-0.0030,0.0008,-0.0006,0.0016,0.0046,-0.0010,0.0033,0.0002,0.0001,-0.0002,-0.0000
-20.5453,-10.0506,-1.2712,-3.9513,-1.9217,-2.5242,-1.6014,-0.2249,-0.0162,-0.3759,-0.6786,-0.2533,-0.0628,-0.1993,0.1514,0.1339,0.0910,-0.0306,0.0500,-0.0513,0.0143,-0.0114,0.0141,0.0123,0.0071,0.0069,0.0002,0.0055,0.0042,0.0006,-0.0031,-0.0051,-0.0010,-0.0021,0.0033,0.0003,-0.0012,-0.0006,-0.0010,-0.0003,-0.0028,-0.0014,0.0012,-0.0000
-20.5484,-10.0405,-1.2983,-3.9546,-1.9258,-2.5316,-1.5532,-0.2148,-0.0208,-0.4003,-0.7222,-0.2485,-0.0689,-0.2059,0.1358,0.1232,0.0946,-0.0410,0.0458,-0.0505,0.0148,-0.0052,0.0149,0.0123,0.0047,0.0074,-0.0008,0.0047,0.0055,0.0046,0.0000,0.0055,0.0031,-0.0017,-0.0045,0.0041,-0.0045,-0.0008,-0.0015,0.0000,0.0002,-0.0003,0.0006,-0.0000
-20.5419,-10.0612,-1.2437,-3.9400,-1.9190,-2.5176,-1.6505,-0.2336,-0.0080,-0.3514,-0.6340,-0.2594,-0.0563,-0.1919,0.1677,0.1443,0.0878,-0.0214,0.0555,-0.0513,0.0139,-0.0140,0.0122,0.0093,0.0114,0.0065,0.0018,0.0067,-0.0001,0.0009,-0.0003,0.0020,0.0060,-0.0035,0.0030,-0.0035,0.0005,0.0008,-0.0024,-0.0024,-0.0005,0.0007,-0.0010,-0.0000
-20.5431,-10.0575,-1.2529,-3.9465,-1.9194,-2.5194,-1.6339,-0.2312,-0.0119,-0.3596,-0.6491,-0.2569,-0.0587,-0.1946,0.1620,0.1410,0.0888,-0.0241,0.0533,-0.0516,0.0140,-0.0145,0.0132,0.0113,0.0092,0.0066,0.0017,0.0066,0.0022,0.0014,-0.0003,0.0039,-0.0025,0.0028,0.0029,-0.0009,0.0026,-0.0027,-0.0012,-0.0012,0.0027,-0.0015,0.0003,-0.0000
-20.5427,-10.0593,-1.2484,-3.9462,-1.9187,-2.5182,-1.6421,-0.2329,-0.0112,-0.3555,-0.6418,-0.2577,-0.0576,-0.1935,0.1647,0.1429,0.0882,-0.0223,0.0539,-0.0517,0.0140,-0.0158,0.0130,0.0114,0.0093,0.0063,0.0015,0.0065,0.0017,0.0017,-0.0026,-0.0041,0.0044,0.0017,0.0021,0.0037,0.0001,-0.0015,0.0006,0.0029,0.0008,-0.0003,-0.0016,-0.0000
-20.5440,-10.0548,-1.2603,-3.9474,-1.9206,-2.5215,-1.6208,-0.2284,-0.0132,-0.3662,-0.6610,-0.2556,-0.0603,-0.1964,0.1578,0.1381,0.0897,-0.0269,0.0522,-0.0514,0.0141,-0.0128,0.0135,0.0116,0.0087,0.0065,0.0009,0.0060,0.0026,0.0034,-0.0008,-0.0033,0.0032,-0.0024,-0.0014,-0.0032,-0.0007,0.0018,0.0042,-0.0004,0.0023,-0.0002,0.0009,-0.0000
-20.5429,-10.0584,-1.2505,-3.9457,-1.9191,-2.5188,-1.6383,-0.2320,-0.0113,-0.3574,-0.6452,-0.2574,-0.0581,-0.1939,0.1634,0.1420,0.0885,-0.0232,0.0537,-0.0516,0.0140,-0.0149,0.0128,0.0112,0.0094,0.0064,0.0013,0.0070,0.0022,0.0018,0.0020,-0.0018,-0.0026,0.0045,-0.0045,-0.0046,-0.0028,0.0006,-0.0005,-0.0003,-0.0010,-0.0008,-0.0012,-0.0000
-20.5432,-10.0576,-1.2528,-3.9464,-1.9195,-2.5195,-1.6342,-0.2312,-0.0118,-0.3595,-0.6490,-0.2570,-0.0586,-0.1946,0.1621,0.1411,0.0888,-0.0241,0.0534,-0.0516,0.0140,-0.0146,0.0131,0.0111,0.0089,0.0066,0.0012,0.0066,0.0025,-0.0015,-0.0011,-0.0011,0.0004,0.0051,0.0015,-0.0019,-0.0017,-0.0006,-0.0018,0.0014,0.0004,0.0021,0.0013,-0.0000
-20.5458,-10.0492,-1.2751,-3.9509,-1.9225,-2.5254,-1.5944,-0.2232,-0.0165,-0.3795,-0.6849,-0.2527,-0.0636,-0.2003,0.1493,0.1324,0.0916,-0.0322,0.0495,-0.0509,0.0144,-0.0102,0.0138,0.0121,0.0069,0.0070,0.0001,0.0058,0.0032,0.0043,0.0013,0.0010,0.0004,-0.0010,-0.0037,-0.0007,0.0061,-0.0036,0.0013,0.0008,-0.0019,0.0006,0.0002,-0.0000
-20.5463,-10.0468,-1.2816,-3.9474,-1.9242,-2.5276,-1.5827,-0.2200,-0.0159,-0.3854,-0.6953,-0.2516,-0.0642,-0.2018,0.1460,0.1296,0.0925,-0.0350,0.0485,-0.0492,0.0151,-0.0062,0.0133,0.0111,0.0062,0.0073,0.0010,0.0033,0.0029,-0.0010,-0.0014,-0.0025,-0.0004,0.0032,-0.0019,0.0049,0.0032,0.0040,-0.0004,-0.0031,-0.0000,0.0003,0.0001,-0.0000
-20.5494,-10.0300,-1.3277,-3.9061,-1.9384,-2.5444,-1.4997,-0.1939,-0.0042,-0.4278,-0.7673,-0.2478,-0.0692,-0.2104,0.1235,0.1083,0.1000,-0.0583,0.0453,-0.0386,0.0186,0.0297,0.0089,-0.0023,0.0117,0.0137,0.0021,-0.0080,-0.0083,-0.0039,0.0071,-0.0055,-0.0032,-0.0045,-0.0016,0.0009,-0.0002,-0.0014,-0.0023,-0.0000,0.0017,0.0004,-0.0001,-0.0000
-20.5156,-10.0983,-1.1054,-3.8608,-1.8962,-2.4723,-1.8771,-0.2699,0.0342,-0.2303,-0.4114,-0.2826,-0.0160,-0.1537,0.2445,0.1915,0.0693,0.0235,0.0762,-0.0377,0.0171,-0.0153,-0.0041,-0.0084,0.0189,0.0081,0.0188,-0.0032,-0.0202,-0.0040,0.0085,0.0030,0.0030,0.0022,0.0021,0.0008,0.0001,0.0016,0.0016,0.0009,-0.0012,-0.0006,0.0004,-0.0000
