-13.0061,-1.8944,1.1814,1.6323,0.8705,-0.4916,-2.0886,-0.3109,-0.3225,-0.3133,0.2606,-0.0170,0.0196,0.0369,0.1311,0.1043,0.0172,0.0263,0.0024,-0.0063,-0.0002,-0.0001,0.0001,-0.0000,0.0000
-8.4859,-7.1860,2.8971,-1.6437,-0.3026,7.5007,2.8811,0.7063,1.6292,-0.8357,0.3382,0.0058,-0.0435,0.0113,-0.0005,-0.0050,-0.0024,-0.0028,-0.0005,0.0009,-0.0000,0.0000,0.0000,0.0000,0.0000
-3.3165,15.8599,-10.7021,-27.8206,8.9042,1.1310,0.1228,-0.0447,-0.1230,0.0207,0.0130,-0.0002,-0.0068,0.0001,0.0001,0.0000,0.0001,-0.0001,0.0001,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000
34.3376,29.3315,2.9784,2.1904,-11.8571,7.0270,-2.4672,0.0911,0.1729,0.0550,-0.0394,-0.0052,-0.0028,0.0014,0.0003,-0.0003,-0.0001,0.0000,0.0001,0.0001,-0.0000,0.0000,0.0000,-0.0000,0.0000
41.8548,-23.9929,-21.0250,-8.7116,-11.0969,-1.5423,-0.6845,-0.0783,-0.0775,-0.0083,-0.0120,0.0014,0.0006,0.0004,0.0001,0.0001,-0.0001,-0.0001,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
64.9546,-8.2278,28.9322,-8.6204,2.3006,-3.8502,0.3155,-0.0685,-0.0896,0.0050,0.0110,-0.0013,0.0009,0.0005,0.0002,-0.0002,-0.0001,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000
62.0724,2.9642,-14.7217,15.9359,13.2291,1.8999,-0.1385,0.0360,0.1643,0.0151,-0.0016,0.0047,0.0010,0.0013,-0.0002,0.0001,0.0001,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
4.9952,11.9977,-3.2414,4.2800,-4.1544,-4.3523,6.0879,-0.4086,-1.3270,-0.4982,0.1960,-0.0074,-0.0167,-0.0231,-0.0031,-0.0003,0.0009,-0.0002,-0.0000,-0.0006,-0.0001,-0.0000,-0.0000,0.0000,0.0000
-10.0947,-4.1114,1.7117,0.6425,0.5818,3.0573,0.8452,1.0323,-0.3712,-0.2070,-0.9268,-0.3310,0.0468,0.0131,-0.0096,0.0391,-0.0045,-0.0057,0.0001,-0.0023,0.0002,-0.0002,-0.0001,0.0000,0.0000
-8.3504,3.2481,-0.9243,1.5412,-1.0105,-4.3434,0.8872,-0.0322,0.6663,0.4643,0.1814,-0.2479,0.1584,0.0686,0.0606,-0.0692,0.0566,-0.0190,-0.0184,-0.0080,-0.0007,0.0005,0.0001,0.0000,0.0000
-9.3725,3.2340,-0.3123,1.2510,-0.5370,-4.3986,0.2025,-0.3979,0.6406,-0.3001,-0.7026,0.4060,0.1067,-0.0344,0.0234,-0.0088,0.0340,-0.0003,-0.0093,0.0042,-0.0007,-0.0001,-0.0001,0.0000,0.0000
-11.6843,-9.2252,3.6891,0.3450,0.5840,10.2579,2.0911,-2.3128,-0.1636,0.6184,-0.1037,0.0182,0.0382,-0.0548,0.0125,0.0009,-0.0030,-0.0014,0.0021,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000
-9.2743,3.8856,-0.8692,1.8946,-0.8689,-5.4367,0.3607,-0.9450,0.7872,0.1837,-0.1303,-0.0989,-0.1606,0.1437,-0.0304,0.0086,0.0081,0.0207,0.0332,0.0234,-0.0003,-0.0006,0.0001,-0.0000,0.0000
-12.6432,-1.3722,0.9535,1.4004,0.8280,-0.9523,-1.8680,-0.2167,-0.1868,-0.3892,0.0038,-0.0452,0.1611,-0.0459,0.0063,-0.0959,-0.0500,0.0363,0.0276,-0.0177,0.0029,-0.0009,0.0004,-0.0001,0.0000
-12.7333,-3.3269,1.6500,1.3585,0.9104,1.6542,-1.4576,-0.0512,-0.6213,-0.1936,0.1788,0.0434,0.1779,0.1452,-0.0361,-0.0072,-0.0416,0.0003,-0.0259,0.0329,0.0022,0.0015,0.0008,-0.0003,0.0000
-13.1557,-0.1503,0.5871,1.8105,0.7980,-2.9856,-2.5307,-0.9696,0.1537,-0.3604,0.0944,-0.1653,-0.1314,-0.1556,-0.0677,0.0073,0.0359,0.0111,-0.0257,0.0012,0.0097,-0.0005,0.0003,-0.0001,0.0000
-11.6944,-2.8915,1.4421,1.3676,0.5006,1.1770,-0.7309,0.4164,-0.4385,0.0726,0.1093,0.1049,-0.0118,0.0679,-0.0171,-0.0022,0.0212,-0.0252,0.0116,-0.0066,0.0150,-0.0003,-0.0060,0.0007,0.0000
-11.2662,-3.3409,1.5324,1.2452,0.4131,1.8136,-0.2816,0.6026,-0.4394,0.1864,0.0648,0.0955,-0.0641,0.0645,-0.0340,-0.0105,0.0250,0.0142,-0.0072,-0.0096,-0.0030,-0.0051,0.0048,0.0013,0.0000
-9.7734,-1.1646,0.6083,1.4286,-0.1043,-0.5908,0.3178,1.0049,-0.0986,0.3883,-0.0546,0.0076,-0.2030,-0.1089,0.0874,-0.0503,-0.0471,0.0110,-0.0119,0.0247,-0.0007,-0.0017,-0.0017,0.0002,0.0000
-12.6262,-1.0493,0.8702,1.6275,0.7050,-1.4893,-1.9110,-0.3216,-0.1281,-0.2255,0.1176,-0.0404,0.0022,-0.0625,-0.0219,0.0018,-0.0066,-0.0286,0.0074,0.0033,-0.0188,0.0061,-0.0014,0.0009,0.0000
-10.9137,-2.2119,1.1374,1.3909,0.2485,0.4311,-0.2932,0.7033,-0.2945,0.1944,0.0027,0.0896,-0.1152,-0.0150,0.0175,-0.0111,0.0108,-0.0263,0.0154,-0.0036,0.0096,0.0077,0.0048,-0.0005,0.0000
-12.1713,-1.4453,0.9827,1.5899,0.5594,-0.8336,-1.4478,0.0074,-0.2203,-0.0827,0.1218,0.0298,-0.0214,-0.0235,-0.0031,0.0044,-0.0011,-0.0567,0.0131,-0.0002,-0.0064,-0.0082,0.0006,-0.0010,0.0000
-10.9306,-3.5746,1.5788,1.1632,0.3290,2.1459,0.0314,0.7335,-0.4083,0.2620,0.0345,0.0909,-0.1035,0.0507,-0.0449,-0.0167,0.0416,0.0397,-0.0081,-0.0157,-0.0111,0.0017,-0.0027,-0.0010,0.0000
