-11.1637,-3.1792,-0.1895,-1.1192,-3.0988,-0.3524,0.8730,-0.5284,0.5149,-0.1979,0.3623,-0.0896,0.1415,-0.1797,-0.0315,-0.0439,0.0564,0.0065,0.0295,0.0617,0.0305,0.0342,0.0432,0.0439,-0.0052,0.0042,-0.0026,0.0055,-0.0013,-0.0028,-0.0026,-0.0001,-0.0001,-0.0013,-0.0021,0.0046,-0.0007,0.0015,-0.0030,0.0054,-0.0022,-0.0036,0.0012,0.0018,0.0021,-0.0008,-0.0012,0.0012,-0.0005,-0.0022,0.0010,-0.0010,0.0012,0.0001,-0.0007,-0.0000
-11.1646,-3.1767,-0.1853,-1.1185,-3.0988,-0.3533,0.8737,-0.5266,0.5137,-0.1980,0.3625,-0.0895,0.1418,-0.1798,-0.0313,-0.0436,0.0561,0.0058,0.0298,0.0615,0.0308,0.0345,0.0432,0.0440,-0.0050,0.0043,-0.0028,0.0048,-0.0001,-0.0028,-0.0025,-0.0003,-0.0041,0.0041,0.0043,0.0011,-0.0003,0.0019,-0.0007,-0.0018,-0.0001,0.0024,0.0002,0.0056,-0.0003,0.0017,-0.0014,0.0020,0.0033,-0.0003,0.0006,-0.0008,-0.0008,0.0002,0.0002,-0.0000
-11.1620,-3.1837,-0.1974,-1.1206,-3.0988,-0.3505,0.8717,-0.5318,0.5173,-0.1978,0.3620,-0.0897,0.1410,-0.1796,-0.0319,-0.0443,0.0568,0.0079,0.0292,0.0619,0.0299,0.0338,0.0433,0.0439,-0.0053,0.0043,-0.0028,0.0052,-0.0006,-0.0029,-0.0022,0.0010,-0.0023,0.0012,0.0027,-0.0019,-0.0025,-0.0070,0.0040,-0.0002,0.0046,-0.0009,0.0020,-0.0018,0.0016,0.0000,-0.0015,0.0028,0.0003,-0.0003,0.0002,0.0003,0.0010,-0.0002,-0.0001,-0.0000
-11.1703,-3.1606,-0.1579,-1.1136,-3.0987,-0.3597,0.8782,-0.5145,0.5054,-0.1983,0.3637,-0.0893,0.1436,-0.1802,-0.0298,-0.0420,0.0546,0.0009,0.0309,0.0605,0.0327,0.0359,0.0429,0.0438,-0.0041,0.0048,-0.0026,0.0051,-0.0004,-0.0031,-0.0027,0.0001,0.0007,0.0022,0.0023,-0.0010,-0.0005,0.0032,0.0002,-0.0057,-0.0015,-0.0033,-0.0011,-0.0027,-0.0019,-0.0040,-0.0005,0.0003,-0.0001,-0.0012,0.0003,-0.0012,0.0010,0.0005,0.0007,-0.0000
-11.1656,-3.1737,-0.1802,-1.1176,-3.0988,-0.3545,0.8745,-0.5243,0.5121,-0.1981,0.3627,-0.0895,0.1421,-0.1798,-0.0310,-0.0433,0.0558,0.0048,0.0299,0.0613,0.0312,0.0347,0.0431,0.0439,-0.0048,0.0044,-0.0030,0.0052,-0.0006,-0.0026,-0.0029,0.0003,0.0015,0.0025,0.0017,-0.0070,0.0019,0.0040,0.0023,0.0021,0.0015,0.0004,-0.0012,0.0019,0.0044,-0.0023,0.0016,-0.0022,0.0006,0.0006,-0.0006,0.0001,0.0005,-0.0007,-0.0003,-0.0000
-11.1695,-3.1630,-0.1620,-1.1143,-3.0988,-0.3587,0.8776,-0.5163,0.5067,-0.1983,0.3635,-0.0893,0.1433,-0.1801,-0.0301,-0.0422,0.0548,0.0016,0.0308,0.0607,0.0324,0.0357,0.0429,0.0439,-0.0043,0.0047,-0.0028,0.0050,-0.0001,-0.0026,-0.0024,-0.0019,-0.0005,-0.0042,0.0006,-0.0006,0.0007,-0.0049,-0.0008,-0.0005,-0.0038,-0.0011,-0.0013,-0.0011,0.0022,0.0011,-0.0029,-0.0033,0.0017,-0.0006,-0.0008,-0.0007,-0.0007,-0.0010,0.0006,-0.0000
-11.1647,-3.1762,-0.1844,-1.1183,-3.0988,-0.3535,0.8738,-0.5262,0.5134,-0.1980,0.3626,-0.0895,0.1418,-0.1798,-0.0312,-0.0436,0.0561,0.0056,0.0298,0.0615,0.0308,0.0345,0.0432,0.0438,-0.0050,0.0044,-0.0026,0.0043,-0.0014,-0.0022,-0.0036,0.0005,-0.0000,-0.0030,-0.0013,0.0030,0.0020,-0.0005,-0.0018,-0.0020,0.0009,0.0014,-0.0028,0.0024,-0.0011,-0.0012,0.0007,0.0026,-0.0015,0.0003,-0.0036,0.0007,0.0006,-0.0015,0.0002,-0.0000
-11.1707,-3.1595,-0.1559,-1.1133,-3.0987,-0.3601,0.8786,-0.5136,0.5048,-0.1984,0.3638,-0.0892,0.1437,-0.1802,-0.0297,-0.0419,0.0545,0.0006,0.0311,0.0605,0.0328,0.0360,0.0429,0.0439,-0.0040,0.0046,-0.0024,0.0047,-0.0010,-0.0017,-0.0028,-0.0004,0.0007,0.0037,-0.0007,0.0014,-0.0017,-0.0018,-0.0040,0.0010,0.0040,0.0011,0.0028,-0.0013,-0.0009,-0.0002,0.0017,-0.0023,-0.0002,0.0005,-0.0031,-0.0020,-0.0006,0.0005,-0.0002,-0.0000
-11.1707,-3.1595,-0.1560,-1.1133,-3.0987,-0.3601,0.8785,-0.5137,0.5049,-0.1984,0.3638,-0.0893,0.1437,-0.1802,-0.0297,-0.0418,0.0545,0.0006,0.0310,0.0605,0.0328,0.0360,0.0429,0.0439,-0.0041,0.0049,-0.0024,0.0052,-0.0009,-0.0018,-0.0013,0.0001,-0.0016,0.0042,0.0024,0.0014,0.0029,-0.0020,-0.0036,0.0004,0.0019,-0.0002,-0.0025,-0.0012,0.0005,-0.0009,0.0013,-0.0003,-0.0025,-0.0024,0.0028,0.0012,-0.0015,-0.0003,0.0001,-0.0000
-11.1710,-3.1585,-0.1543,-1.1130,-3.0987,-0.3605,0.8788,-0.5129,0.5043,-0.1984,0.3639,-0.0892,0.1438,-0.1802,-0.0296,-0.0418,0.0544,0.0003,0.0311,0.0604,0.0329,0.0361,0.0428,0.0439,-0.0040,0.0047,-0.0021,0.0042,-0.0006,-0.0023,-0.0034,0.0011,-0.0018,-0.0063,-0.0020,-0.0060,0.0023,-0.0011,0.0014,-0.0014,-0.0013,0.0016,-0.0005,0.0013,0.0003,0.0008,0.0007,0.0013,-0.0024,-0.0016,-0.0005,-0.0009,-0.0007,0.0016,-0.0004,-0.0000
-11.1654,-3.1743,-0.1813,-1.1178,-3.0988,-0.3542,0.8743,-0.5248,0.5124,-0.1980,0.3627,-0.0895,0.1420,-0.1798,-0.0311,-0.0434,0.0559,0.0051,0.0299,0.0613,0.0311,0.0347,0.0431,0.0438,-0.0048,0.0046,-0.0025,0.0037,-0.0009,-0.0023,-0.0041,0.0007,-0.0029,-0.0026,-0.0025,-0.0019,-0.0005,0.0044,-0.0014,0.0050,0.0018,0.0006,0.0008,-0.0034,-0.0008,-0.0003,-0.0015,0.0013,0.0019,-0.0005,-0.0011,0.0015,-0.0006,0.0005,0.0009,-0.0000
-11.1703,-3.1603,-0.1574,-1.1135,-3.0987,-0.3597,0.8782,-0.5143,0.5052,-0.1983,0.3638,-0.0892,0.1436,-0.1802,-0.0298,-0.0420,0.0546,0.0008,0.0310,0.0604,0.0327,0.0359,0.0429,0.0438,-0.0042,0.0046,-0.0023,0.0049,-0.0005,-0.0017,-0.0026,0.0030,0.0012,-0.0000,0.0016,0.0040,0.0016,0.0023,0.0028,-0.0004,0.0012,0.0001,-0.0011,-0.0012,0.0004,0.0064,0.0022,-0.0016,-0.0005,-0.0012,-0.0000,0.0001,0.0013,0.0003,0.0005,-0.0000
-11.1646,-3.1757,-0.1839,-1.1182,-3.0987,-0.3534,0.8737,-0.5258,0.5132,-0.1981,0.3624,-0.0896,0.1419,-0.1796,-0.0312,-0.0434,0.0560,0.0054,0.0296,0.0615,0.0309,0.0344,0.0431,0.0439,-0.0050,0.0042,-0.0030,0.0046,-0.0005,-0.0022,-0.0038,0.0001,0.0004,0.0012,-0.0055,0.0038,0.0014,0.0013,0.0017,-0.0053,0.0005,-0.0013,0.0016,-0.0001,0.0009,-0.0005,-0.0019,-0.0016,0.0012,-0.0001,-0.0006,0.0019,-0.0005,0.0005,-0.0010,-0.0000
-11.1674,-3.1674,-0.1700,-1.1156,-3.0987,-0.3564,0.8757,-0.5195,0.5090,-0.1987,0.3624,-0.0897,0.1429,-0.1795,-0.0303,-0.0422,0.0552,0.0028,0.0297,0.0614,0.0318,0.0347,0.0430,0.0437,-0.0046,0.0048,-0.0029,0.0048,-0.0001,-0.0031,-0.0029,-0.0019,-0.0031,-0.0024,0.0012,0.0034,0.0012,0.0029,0.0058,0.0020,0.0004,-0.0005,0.0004,-0.0018,-0.0022,-0.0005,-0.0003,0.0002,-0.0012,0.0026,0.0011,-0.0014,-0.0013,-0.0009,-0.0004,-0.0000
-11.1644,-3.1701,-0.1763,-1.1172,-3.0979,-0.3539,0.8736,-0.5220,0.5101,-0.1978,0.3629,-0.0895,0.1423,-0.1801,-0.0309,-0.0425,0.0548,0.0042,0.0304,0.0613,0.0307,0.0345,0.0429,0.0430,-0.0050,0.0048,-0.0031,0.0043,-0.0009,-0.0017,0.0005,0.0015,-0.0029,0.0018,-0.0036,-0.0010,-0.0063,-0.0002,0.0020,-0.0000,-0.0031,0.0031,0.0036,0.0023,-0.0015,-0.0006,0.0008,-0.0019,-0.0022,-0.0011,0.0009,0.0007,0.0003,-0.0007,0.0005,-0.0000
-11.1179,-3.2773,-0.3659,-1.1506,-3.0939,-0.3057,0.8371,-0.6035,0.5642,-0.1950,0.3525,-0.0918,0.1294,-0.1754,-0.0397,-0.0535,0.0636,0.0374,0.0217,0.0671,0.0171,0.0238,0.0442,0.0412,-0.0120,0.0040,-0.0060,0.0039,-0.0016,-0.0018,-0.0009,-0.0017,-0.0006,0.0058,-0.0023,0.0001,-0.0017,-0.0031,0.0011,0.0027,-0.0052,0.0012,-0.0051,-0.0019,-0.0009,0.0001,0.0013,0.0010,0.0011,0.0019,-0.0005,0.0003,0.0003,0.0007,-0.0004,-0.0000
-11.1366,-2.5315,0.6988,-0.9784,-2.9700,-0.4150,0.8746,-0.1082,0.1575,-0.1763,0.3940,-0.0810,0.1805,-0.1612,0.0465,0.0151,-0.0359,-0.1289,0.0907,-0.0376,0.0796,0.0734,0.0155,-0.0128,0.0288,0.0093,0.0088,-0.0011,0.0057,0.0070,0.0124,0.0062,0.0030,0.0033,0.0010,0.0013,0.0042,-0.0005,0.0006,0.0003,-0.0037,-0.0013,0.0042,-0.0002,0.0027,-0.0001,0.0004,0.0018,-0.0013,0.0018,-0.0011,0.0002,-0.0006,0.0003,0.0007,-0.0000
