-34.6872,-3.2956,-7.3089,-11.3738,6.1932,0.8735,-5.9016,-1.8137,3.6285,-1.1927,-1.0581,-0.1799,0.6232,-0.1724,0.3857,0.3115,1.9214,-0.3640,-0.0553,-0.1796,-0.1264,0.3341,0.0000
-34.9008,-2.4051,-6.6164,-11.5464,6.4700,0.3122,-5.4567,-0.2743,2.7943,-0.2404,-0.2201,-0.7405,1.0083,0.0724,1.0417,0.6798,1.6163,0.4899,-0.0423,-0.3229,-0.1642,-0.3248,0.0000
-34.4093,-2.9399,-6.3857,-10.7099,6.4883,0.7238,-4.0582,-1.5635,0.6849,-1.0526,-1.3278,0.3531,0.3798,0.4326,-0.8826,0.1923,0.1291,0.1545,-0.0607,0.0604,0.6120,-0.0234,0.0000
-35.1266,-3.2493,-6.0005,-10.2394,8.5829,0.8412,-2.2388,-2.4687,-3.0245,-2.2324,-2.5691,1.3966,0.3781,1.7031,-3.5432,0.1203,-2.0044,-0.2820,-0.1978,-0.2369,-0.2056,-0.0183,0.0000
-33.7331,0.2047,-3.1006,-9.3077,5.9646,-0.6798,-1.9640,3.4769,-1.8514,1.3211,0.8440,-0.8666,0.4250,0.8662,0.8996,0.6670,-0.9784,1.4566,0.5348,0.6750,-0.0987,0.0830,0.0000
-9.9013,0.9627,-7.2637,13.1970,-0.4444,-2.3969,6.2820,6.6209,5.1358,-0.5698,-0.8304,8.2129,0.6592,1.2985,0.9223,-0.1973,-0.0535,0.1312,-0.0022,-0.0491,-0.0002,0.0018,0.0000
-24.3739,-1.8200,-6.4386,-1.0157,7.6439,-6.0338,16.1061,-6.0466,-5.9729,-3.3225,-2.2574,-1.2097,1.2635,-0.9171,0.9010,-1.0618,0.8502,0.1082,0.0001,0.0157,-0.0027,-0.0002,0.0000
-4.5125,-12.2992,-4.6725,-3.9707,-9.4429,-0.2643,3.8212,-12.9055,0.8188,0.8837,2.8342,1.3852,-4.1796,0.8096,0.5005,2.4300,-0.2182,0.1692,0.0080,-0.1096,0.0015,0.0103,0.0000
-29.4089,7.1455,7.5918,-5.3996,1.9537,-0.2902,0.7766,7.2220,-7.0883,5.6442,4.3922,0.9805,-2.8148,1.1501,-1.2921,-1.1644,1.5138,-0.3547,0.0276,-0.0505,0.0068,-0.0089,0.0000
13.2838,-26.2540,-8.5718,49.6561,16.1458,12.0544,-2.1949,-3.7347,-0.4810,3.1837,0.5149,-0.7800,0.1824,-0.5681,-0.0421,0.1428,-0.0639,-0.0071,0.0075,-0.0024,0.0009,0.0012,0.0000
-18.4370,50.3469,90.6288,10.7860,0.1725,-3.2925,-1.5196,-2.6397,1.0203,-0.9125,-0.4233,-0.0338,0.3079,-0.0986,0.0679,0.0515,-0.0918,0.0219,0.0010,0.0010,-0.0003,-0.0006,0.0000
90.5662,-107.6871,36.0004,-16.9828,3.0078,1.0302,1.4687,2.8057,0.6706,-0.5794,-0.0741,0.0187,0.0486,-0.2099,-0.1310,-0.0980,0.0214,0.0078,-0.0016,0.0030,-0.0004,-0.0004,0.0000
-4.0493,-4.2430,-5.3930,5.7465,-13.8977,8.0099,-4.2554,0.2329,-4.9105,-7.1330,5.8284,1.6048,2.8869,-1.6406,-0.2683,0.2493,0.1555,-0.0159,-0.0677,0.0799,-0.0033,-0.0019,0.0000
10.1415,8.7498,-10.0699,9.8028,-4.7248,-8.5169,7.4725,3.7194,7.3553,0.1127,2.6703,-3.6066,1.2591,-0.1345,-3.4152,0.9023,0.5118,0.0441,0.1925,0.0891,-0.0019,-0.0057,0.0000
-30.5029,2.9519,-2.5166,-5.9558,5.1461,-2.8206,2.8199,6.6487,-0.1333,1.5930,2.5186,-2.5599,1.3114,0.0948,2.7365,1.6453,-1.7432,-1.1150,-0.1983,-0.2091,0.0443,0.0068,0.0000
17.0434,-7.1878,-8.4632,12.2511,-10.6121,-2.5992,-2.8695,-1.2776,0.9644,-2.6826,0.0853,-3.2003,-0.2245,5.1143,1.2876,-2.1845,-0.1603,0.0783,-0.1143,-0.0946,0.0119,0.0097,0.0000
95.5454,27.8666,-18.7323,5.8252,6.7564,-23.4903,-7.6295,-1.0851,-2.6920,-0.6562,0.3528,1.1477,-0.7194,-1.3818,0.3101,0.0350,-0.1532,-0.0151,-0.0398,-0.0014,-0.0017,-0.0002,0.0000
-4.9544,2.8013,-4.2871,12.6112,-8.8728,4.1793,-0.4910,9.7798,-2.3613,-4.2908,-5.9974,-1.7168,-3.8558,-1.1243,0.0405,1.4010,0.3496,0.0066,-0.1019,0.0628,-0.0086,-0.0103,0.0000
-18.2951,-1.6371,-5.4733,-2.9602,-6.8588,1.7544,-1.1878,-0.3358,1.5951,1.0622,-0.5184,-0.3384,-0.8799,-2.5505,0.2332,-1.8784,-1.0653,0.0733,1.0221,-0.6235,0.0287,0.0124,0.0000
108.9059,73.6578,-8.0071,-19.0509,6.1980,18.1855,3.8305,0.2380,1.2849,-0.3443,0.2370,-0.2247,-0.2205,0.4961,0.1351,-0.1686,-0.0187,0.0185,0.0112,-0.0061,0.0006,0.0003,0.0000
24.8667,1.9001,-3.5973,-0.5697,-17.5173,0.5598,-1.2704,-2.7784,-3.7408,7.4848,-4.7183,0.5825,3.7574,0.5406,-0.1540,1.0041,0.4418,-0.3027,0.1336,0.0981,0.0008,-0.0072,0.0000
-17.2018,1.1194,-4.2712,-4.4138,-7.0753,0.6927,0.5300,0.1855,2.1970,4.0269,0.2436,-0.6684,-0.2751,-2.5178,0.0230,-1.5064,-0.7927,0.8899,-1.1200,-0.0763,-0.0177,0.0424,0.0000
-25.8588,-4.6888,-7.0511,-6.3795,-1.2770,1.1676,-2.0702,-4.0063,4.1062,-0.1033,-0.5270,0.4437,-1.3212,-1.2626,0.2438,-1.5727,-0.1674,-1.1934,0.0634,0.8770,-0.0758,-0.1001,0.0000
