-19.3436,-1.7376,-8.1665,-0.7726,-2.5038,-0.5863,-2.9444,-0.8180,-1.4182,-0.8484,-0.2549,-0.4433,-0.1333,-0.0034,0.0818,-0.1830,0.1051,-0.0096,0.0469,-0.0353,0.0035,0.0099,0.0022,0.0070,0.0058,0.0015,0.0037,0.0014,0.0005,0.0019,0.0070,-0.0044,-0.0012,-0.0009,0.0026,-0.0000,-0.0023,0.0007,-0.0022,0.0000,-0.0000
-19.3448,-1.7348,-8.1619,-0.7794,-2.5069,-0.5891,-2.9458,-0.8289,-1.4128,-0.8443,-0.2452,-0.4555,-0.1401,0.0023,0.0804,-0.1825,0.1058,-0.0103,0.0471,-0.0350,0.0029,0.0102,0.0026,0.0071,0.0054,0.0018,0.0039,-0.0003,0.0001,0.0045,0.0025,0.0043,0.0052,-0.0026,-0.0008,0.0017,0.0006,0.0003,0.0000,0.0022,-0.0000
-19.3436,-1.7376,-8.1664,-0.7726,-2.5039,-0.5863,-2.9444,-0.8181,-1.4181,-0.8482,-0.2548,-0.4435,-0.1334,-0.0033,0.0818,-0.1830,0.1051,-0.0096,0.0469,-0.0353,0.0035,0.0101,0.0025,0.0067,0.0055,0.0018,0.0037,0.0002,0.0023,0.0020,0.0043,-0.0022,-0.0024,-0.0003,-0.0013,0.0016,0.0029,-0.0031,0.0005,-0.0009,-0.0000
-19.3420,-1.7417,-8.1731,-0.7627,-2.4995,-0.5822,-2.9424,-0.8022,-1.4260,-0.8542,-0.2690,-0.4258,-0.1235,-0.0115,0.0839,-0.1836,0.1042,-0.0086,0.0468,-0.0358,0.0044,0.0097,0.0022,0.0068,0.0065,0.0015,0.0028,0.0002,-0.0005,0.0040,-0.0042,-0.0017,-0.0015,0.0057,-0.0006,0.0010,0.0005,0.0003,-0.0010,0.0016,-0.0000
-19.3418,-1.7420,-8.1735,-0.7618,-2.4992,-0.5818,-2.9422,-0.8009,-1.4266,-0.8546,-0.2701,-0.4244,-0.1228,-0.0122,0.0840,-0.1837,0.1041,-0.0086,0.0467,-0.0358,0.0044,0.0099,0.0025,0.0067,0.0058,0.0018,0.0024,0.0009,0.0014,0.0030,-0.0009,0.0038,-0.0071,-0.0018,-0.0026,-0.0005,-0.0023,0.0006,0.0010,0.0001,-0.0000
-19.3416,-1.7426,-8.1744,-0.7606,-2.4986,-0.5813,-2.9420,-0.7988,-1.4276,-0.8553,-0.2720,-0.4221,-0.1215,-0.0132,0.0843,-0.1837,0.1040,-0.0084,0.0467,-0.0359,0.0044,0.0097,0.0025,0.0066,0.0062,0.0020,0.0031,-0.0015,-0.0005,0.0024,-0.0037,-0.0038,0.0011,-0.0022,-0.0018,-0.0001,0.0023,0.0029,-0.0003,-0.0016,-0.0000
-19.3425,-1.7403,-8.1708,-0.7661,-2.5010,-0.5836,-2.9431,-0.8076,-1.4233,-0.8522,-0.2642,-0.4318,-0.1269,-0.0087,0.0832,-0.1834,0.1045,-0.0090,0.0469,-0.0356,0.0042,0.0100,0.0023,0.0066,0.0060,0.0020,0.0031,0.0008,-0.0004,-0.0022,0.0039,-0.0018,0.0038,0.0028,-0.0016,0.0005,-0.0022,0.0007,0.0027,-0.0009,-0.0000
-19.3428,-1.7396,-8.1697,-0.7677,-2.5017,-0.5843,-2.9434,-0.8103,-1.4220,-0.8512,-0.2618,-0.4348,-0.1285,-0.0074,0.0828,-0.1833,0.1046,-0.0091,0.0468,-0.0355,0.0039,0.0100,0.0022,0.0066,0.0057,0.0016,0.0036,0.0009,0.0019,-0.0005,-0.0043,-0.0035,-0.0006,-0.0017,0.0044,-0.0014,0.0004,-0.0006,0.0022,0.0013,-0.0000
-19.3417,-1.7422,-8.1737,-0.7613,-2.4990,-0.5816,-2.9421,-0.8001,-1.4269,-0.8547,-0.2708,-0.4236,-0.1223,-0.0125,0.0842,-0.1836,0.1041,-0.0085,0.0467,-0.0358,0.0044,0.0100,0.0023,0.0064,0.0057,0.0020,0.0029,0.0009,0.0015,-0.0010,0.0018,0.0020,0.0017,0.0010,-0.0013,-0.0057,0.0009,-0.0006,-0.0008,0.0000,-0.0000
-19.3328,-1.7609,-8.2025,-0.7147,-2.4782,-0.5622,-2.9314,-0.7250,-1.4619,-0.8797,-0.3364,-0.3409,-0.0767,-0.0496,0.0943,-0.1849,0.1010,-0.0040,0.0438,-0.0385,0.0083,0.0073,0.0019,0.0040,0.0075,0.0061,0.0012,0.0047,-0.0056,0.0026,-0.0015,0.0061,0.0006,0.0012,0.0039,0.0007,0.0002,-0.0001,-0.0002,-0.0021,-0.0000
