-26.2305,-1.8514,-1.3529,-7.5317,0.7642,-2.0322,-0.7623,-0.7257,0.1305,1.1109,-0.3959,0.1466,-0.1993,0.1708,-0.0704,0.1478,0.0349,0.0645,-0.0000
-25.5417,-1.0805,-0.7270,-7.3274,6.2787,7.9422,0.3269,0.4176,-0.1693,0.1798,0.0241,0.0397,-0.0099,-0.0019,0.0046,-0.0011,-0.0004,-0.0002,-0.0000
-21.9165,-3.7872,-0.8987,-3.6258,-9.5029,1.2392,0.8800,1.5668,2.2762,-0.7463,-0.4616,0.1767,-0.0219,0.0566,0.0142,-0.0072,0.0125,-0.0003,-0.0000
85.5408,105.6387,7.2007,-2.0192,-0.4522,-0.0293,0.0141,0.0400,-0.0555,-0.0120,0.0050,-0.0037,-0.0002,0.0015,0.0000,-0.0000,-0.0001,-0.0000,-0.0000
91.6274,-48.7788,48.5976,-1.1059,0.0981,0.0067,-0.0924,-0.1326,0.0396,-0.0071,0.0064,0.0141,-0.0018,-0.0007,0.0011,-0.0004,-0.0001,-0.0000,-0.0000
129.3514,-38.6578,-41.2507,-1.9064,0.4319,-0.1370,0.1155,0.0566,-0.0098,-0.0506,0.0138,-0.0020,0.0002,-0.0008,0.0010,0.0001,0.0001,0.0001,-0.0000
-9.5589,2.3082,-0.8984,10.0787,3.5066,-0.4828,2.6473,-0.5144,2.0465,1.1500,0.6593,0.3838,0.0451,0.0048,0.0297,-0.0007,-0.0127,0.0002,-0.0000
-25.6083,-1.9372,-1.2284,-6.8427,-0.6355,-1.2952,-0.4517,-0.8255,0.4524,0.5931,-0.2393,-0.3462,0.5601,-0.3908,-0.0079,-0.0155,-0.0714,-0.0013,-0.0000
-18.7712,-1.3178,-0.6389,1.5159,-1.5459,0.2902,3.2179,-1.7886,-0.3747,-0.6535,-0.0711,-1.0183,-0.1061,0.1599,-0.0539,0.0057,0.0137,-0.0008,-0.0000
-20.1152,0.4145,-0.0267,1.5746,5.6111,-1.7738,-0.9778,0.8811,0.3746,-1.4985,0.2522,-0.0566,0.2385,0.0997,-0.0018,0.2282,0.0174,-0.0213,-0.0000
-5.6886,1.8412,-2.5960,12.1817,0.3059,1.8168,-3.7443,-1.5435,0.9061,-0.2590,-0.5417,-0.1510,-0.2064,-0.1280,0.0578,-0.0172,0.0061,-0.0013,-0.0000
-16.2792,-1.4157,-1.8026,3.6722,-4.1851,1.1141,0.3368,-1.6162,-1.5304,-0.6691,0.0016,0.8711,0.2825,0.1192,-0.2122,-0.0174,-0.0075,0.0041,-0.0000
-24.0089,-1.9818,-1.1844,-4.3402,-1.1492,-1.0748,-1.0134,-0.2957,-0.1942,0.3862,0.4714,-0.0199,0.0610,-0.0314,0.0658,-0.0928,0.2102,-0.0294,-0.0000
-21.2370,-0.6542,-0.4331,-0.1201,2.9358,-1.5276,-0.8209,0.5802,-0.1695,-0.7533,0.2212,-0.0587,0.1371,0.2572,0.2485,-0.2022,-0.0462,0.0507,-0.0000
-16.9122,-2.2176,-0.5877,2.9218,-3.1573,-0.0294,1.4479,0.3632,-1.7166,0.1272,-0.0964,0.2264,-0.1454,-0.2469,0.4247,0.1067,-0.0105,-0.0005,-0.0000
-21.7336,-2.9415,-1.2486,-1.9993,-4.8632,0.1751,-1.7493,0.4292,-0.3175,0.0116,1.2733,-0.2137,-0.2970,-0.1167,-0.1512,0.0191,-0.0812,0.0050,-0.0000
-6.8591,-1.9049,-0.1552,10.1950,-1.4641,0.3561,-0.3943,2.4487,-1.1962,1.2769,-0.3439,-0.3952,0.1913,0.1511,-0.1519,-0.0053,0.0086,-0.0032,-0.0000
-20.8457,-0.0975,0.3229,0.4051,5.3487,-2.4365,1.4502,1.0283,-0.3535,-0.7448,-0.4018,0.2043,-0.3059,-0.3707,-0.2362,-0.0991,0.0188,0.0082,-0.0000
-25.2130,-1.5788,-1.0918,-5.7261,1.6744,-2.1217,-0.4302,-0.3694,-0.1387,0.5587,-0.3764,0.2025,-0.2220,0.2670,0.0381,-0.0486,-0.0923,-0.0745,-0.0000
