-27.5462,11.2981,-8.2152,-2.9396,1.8484,-0.9558,1.3717,0.5918,0.5437,-0.0214,-0.2638,-0.1412,0.0000
-12.8041,-60.4252,-16.4194,6.1057,0.5174,-1.5083,-0.1095,-0.0391,0.0077,-0.0050,0.0004,0.0001,0.0000
-27.4328,11.2021,-7.6192,-1.6484,2.3497,-0.6951,-0.4038,1.9303,-0.3460,0.5423,0.2505,-0.0064,0.0000
-1.0755,-13.7206,8.5906,-15.5613,-7.2827,7.4645,-0.0623,0.4971,0.1387,-0.0091,-0.0035,-0.0011,0.0000
-18.5226,9.3557,2.9076,7.4647,-0.2710,1.0440,-6.8310,-0.6395,0.8159,0.0432,-0.0152,-0.0036,0.0000
-26.4771,10.4163,-7.7556,-4.0003,0.0883,-0.9530,2.6948,-1.2827,1.0713,0.3977,-0.0858,0.1062,0.0000
-22.9270,8.0669,-2.6925,-1.0901,-0.3170,0.1975,-0.8986,-1.0312,-2.1500,0.1366,-0.1573,0.0156,0.0000
-24.7188,9.6233,-5.5186,-2.8595,-0.5228,-0.4689,1.4027,-1.7628,-0.0156,-0.3676,0.3112,-0.0652,0.0000
-1.8048,1.8061,18.5456,20.4475,2.7253,5.5390,2.8135,0.1300,-0.0285,0.0034,0.0040,0.0002,0.0000
135.6189,10.6528,-18.2128,1.3742,0.3419,1.2471,-0.0843,-0.0447,-0.0187,0.0009,-0.0005,0.0000,0.0000
36.6144,-13.3612,28.2397,-11.9968,8.0363,-3.1569,-0.4642,-0.2399,0.0343,0.0066,0.0046,0.0005,0.0000
18.3564,3.5341,15.4674,6.3551,-9.8469,-7.1154,0.7279,0.5024,-0.0150,-0.0135,-0.0038,-0.0002,0.0000
-27.2808,11.5514,-7.3175,-1.6514,2.3331,-0.6388,-0.1569,1.3882,-0.0378,-0.7141,-0.0407,0.0949,0.0000
