-35.0724,-3.3999,-14.3237,-2.6494,6.4001,-2.5283,-1.1328,1.9808,0.4458,0.4851,0.8195,0.0279,0.2223,-0.8481,0.0319,-0.0000
-34.2683,-3.5952,-12.9652,-3.2458,5.3774,-2.3793,-2.0551,-7.8778,-0.0608,-0.2077,-0.0797,0.1448,-0.0195,0.0034,0.0059,-0.0000
-8.3017,35.6174,31.4164,-21.7834,7.9535,3.4948,-0.5829,0.1564,-0.1925,0.0568,-0.0004,0.0146,-0.0495,0.0000,-0.0035,-0.0000
-32.9203,-5.9673,-11.7166,-4.5864,2.0578,-1.4797,3.2913,1.3729,-2.4648,-0.2409,-2.7996,0.4911,0.2309,-0.0252,-0.0037,-0.0000
-11.3874,-20.7769,12.6068,-9.5682,-20.3927,-6.4415,-3.9739,0.2627,-0.7149,1.3264,-0.1180,-0.0136,-0.3510,-0.0248,0.0185,-0.0000
-15.4108,30.3957,16.3992,17.0830,-0.4708,-12.7815,3.5268,-0.3904,0.8652,0.3066,-0.0214,-0.1721,0.0233,-0.0022,-0.0037,-0.0000
117.5579,-46.7950,24.9344,5.4243,12.2471,-1.0661,0.0505,0.0364,-0.3025,-0.1769,-0.0165,-0.1021,0.0351,0.0038,0.0023,-0.0000
-19.3116,11.6839,5.0548,14.4838,-2.0412,4.2332,-4.4038,0.8505,-2.0330,-2.5347,0.2307,1.2405,-0.6393,-0.0355,0.0468,-0.0000
-21.4353,-7.6812,1.9814,-3.5835,-8.3276,1.0406,1.1749,0.1369,1.3951,-3.0427,0.4192,-0.4425,1.5774,0.0670,0.0116,-0.0000
-35.2444,-0.9622,-13.4822,0.2284,8.2890,-2.6107,-4.7507,2.6416,3.3116,1.1155,-0.1948,0.6800,0.3374,0.4641,0.0058,-0.0000
-34.3918,-6.4839,-14.2718,-5.8163,3.2701,-2.7106,3.5483,1.2336,-3.6135,0.3122,2.0111,-0.0171,-0.1596,0.3685,0.0280,-0.0000
-12.2537,-9.4407,3.7068,1.1192,-6.6521,7.5228,5.6697,-0.9586,2.4638,1.2113,0.4184,1.5386,-0.2574,-0.0612,-0.1282,-0.0000
213.7723,24.5619,-21.7054,-3.3130,-5.0508,-0.0018,-0.1299,0.0152,0.1298,0.0032,-0.0085,0.0170,-0.0236,0.0004,0.0006,-0.0000
-16.2580,9.2894,3.1539,13.8369,-1.9253,9.0920,-1.8967,-0.4656,-2.0132,2.5844,-0.1068,-0.8870,0.9160,0.0137,-0.0743,-0.0000
-29.7066,-3.4559,-7.0461,0.3200,0.4062,1.8096,0.0282,0.8009,1.1566,-1.0867,-0.2346,-1.4137,-1.0281,0.0320,-0.4669,-0.0000
-25.3677,-2.9902,-3.7428,2.0503,-1.1407,4.8066,1.6362,0.2045,1.6272,-0.1117,-0.3187,-1.1065,-0.8144,0.0441,0.5288,-0.0000
