-13.2001,-4.8694,-1.7984,-0.0524,-2.3492,-0.2288,-1.0974,-0.1940,-0.6978,-0.4597,-0.1722,-0.0248,-0.1114,-0.0005,-0.0543,-0.1139,0.0751,-0.0091,0.0938,-0.0033,0.0021,-0.0496,0.0322,-0.0106,-0.0005,-0.0007,-0.0067,-0.0017,-0.0065,-0.0003,-0.0028,-0.0004,-0.0010,-0.0010,-0.0059,0.0046,-0.0002,0.0003,-0.0024,0.0017,-0.0035,0.0002,-0.0014,0.0013,0.0023,-0.0010,0.0000
-13.1977,-4.8778,-1.7967,-0.0463,-2.3441,-0.2258,-1.1020,-0.1958,-0.7006,-0.4578,-0.1704,-0.0286,-0.1102,0.0019,-0.0539,-0.1155,0.0736,-0.0081,0.0918,-0.0028,0.0027,-0.0497,0.0324,-0.0103,-0.0007,-0.0001,-0.0067,-0.0015,-0.0069,-0.0002,-0.0030,-0.0010,-0.0027,0.0010,-0.0031,-0.0010,0.0023,-0.0023,-0.0055,-0.0039,0.0009,-0.0004,0.0018,-0.0025,0.0001,0.0006,0.0000
-13.2061,-4.8474,-1.8030,-0.0683,-2.3625,-0.2367,-1.0855,-0.1894,-0.6906,-0.4648,-0.1769,-0.0147,-0.1143,-0.0068,-0.0554,-0.1098,0.0790,-0.0115,0.0989,-0.0045,0.0007,-0.0493,0.0319,-0.0114,-0.0003,-0.0023,-0.0067,-0.0017,-0.0054,-0.0006,-0.0024,0.0019,-0.0015,0.0019,0.0049,-0.0028,0.0042,0.0030,0.0001,-0.0032,0.0003,-0.0009,-0.0024,0.0009,0.0013,-0.0017,0.0000
-13.2090,-4.8366,-1.8052,-0.0761,-2.3690,-0.2406,-1.0796,-0.1871,-0.6871,-0.4673,-0.1793,-0.0097,-0.1158,-0.0098,-0.0559,-0.1078,0.0809,-0.0127,0.1015,-0.0050,0.0000,-0.0490,0.0317,-0.0118,-0.0001,-0.0032,-0.0068,-0.0017,-0.0048,-0.0009,-0.0015,0.0016,-0.0009,-0.0024,0.0010,0.0070,0.0054,0.0017,-0.0002,0.0018,0.0033,-0.0015,0.0011,0.0015,-0.0012,0.0006,0.0000
-13.2091,-4.8361,-1.8053,-0.0765,-2.3693,-0.2407,-1.0794,-0.1870,-0.6869,-0.4674,-0.1794,-0.0095,-0.1159,-0.0099,-0.0559,-0.1077,0.0810,-0.0127,0.1016,-0.0051,0.0000,-0.0491,0.0318,-0.0118,-0.0001,-0.0032,-0.0068,-0.0016,-0.0047,-0.0010,-0.0020,0.0016,-0.0048,-0.0004,0.0030,0.0054,-0.0039,-0.0007,0.0023,-0.0015,0.0003,-0.0001,-0.0032,-0.0029,0.0008,0.0010,0.0000
-13.2049,-4.8517,-1.8021,-0.0652,-2.3599,-0.2352,-1.0878,-0.1903,-0.6920,-0.4638,-0.1760,-0.0167,-0.1138,-0.0055,-0.0552,-0.1106,0.0782,-0.0110,0.0980,-0.0042,0.0010,-0.0493,0.0321,-0.0112,-0.0003,-0.0020,-0.0067,-0.0016,-0.0055,-0.0009,-0.0020,0.0004,-0.0029,-0.0023,-0.0025,-0.0044,0.0029,0.0064,0.0018,0.0020,-0.0016,0.0014,-0.0000,-0.0020,-0.0000,0.0013,0.0000
-13.2025,-4.8605,-1.8003,-0.0588,-2.3546,-0.2320,-1.0926,-0.1921,-0.6949,-0.4618,-0.1741,-0.0207,-0.1126,-0.0031,-0.0547,-0.1122,0.0767,-0.0101,0.0959,-0.0038,0.0016,-0.0494,0.0321,-0.0109,-0.0004,-0.0013,-0.0068,-0.0015,-0.0059,-0.0002,-0.0020,0.0008,-0.0038,-0.0020,-0.0042,-0.0042,0.0006,-0.0047,0.0031,-0.0009,0.0011,-0.0016,-0.0019,0.0029,0.0000,0.0011,0.0000
-13.1971,-4.8802,-1.7962,-0.0446,-2.3427,-0.2250,-1.1032,-0.1962,-0.7014,-0.4573,-0.1699,-0.0297,-0.1099,0.0025,-0.0538,-0.1159,0.0732,-0.0079,0.0913,-0.0027,0.0029,-0.0498,0.0323,-0.0102,-0.0007,0.0002,-0.0069,-0.0015,-0.0070,0.0002,-0.0033,-0.0004,-0.0030,-0.0024,0.0035,-0.0014,-0.0042,0.0010,-0.0001,0.0003,0.0009,-0.0001,0.0044,0.0015,0.0030,0.0004,0.0000
-13.2021,-4.8617,-1.8000,-0.0580,-2.3538,-0.2316,-1.0932,-0.1924,-0.6953,-0.4615,-0.1738,-0.0212,-0.1124,-0.0027,-0.0547,-0.1125,0.0765,-0.0099,0.0956,-0.0037,0.0017,-0.0495,0.0322,-0.0109,-0.0005,-0.0013,-0.0068,-0.0014,-0.0061,-0.0006,-0.0016,0.0003,-0.0028,0.0012,0.0001,-0.0027,-0.0009,-0.0028,-0.0013,0.0045,0.0039,0.0025,-0.0012,-0.0014,0.0001,-0.0013,0.0000
-13.1967,-4.8817,-1.7959,-0.0435,-2.3418,-0.2244,-1.1041,-0.1966,-0.7019,-0.4569,-0.1696,-0.0304,-0.1097,0.0029,-0.0537,-0.1162,0.0729,-0.0077,0.0909,-0.0026,0.0030,-0.0499,0.0324,-0.0101,-0.0008,0.0004,-0.0068,-0.0016,-0.0069,-0.0000,-0.0034,-0.0009,-0.0023,-0.0028,0.0042,-0.0020,-0.0012,-0.0019,-0.0019,0.0025,-0.0035,-0.0041,0.0002,-0.0006,-0.0021,-0.0003,0.0000
-13.2077,-4.8409,-1.8041,-0.0729,-2.3662,-0.2390,-1.0820,-0.1880,-0.6884,-0.4662,-0.1782,-0.0117,-0.1152,-0.0086,-0.0557,-0.1086,0.0801,-0.0122,0.1004,-0.0048,0.0004,-0.0492,0.0318,-0.0117,-0.0002,-0.0028,-0.0066,-0.0018,-0.0048,-0.0006,-0.0018,0.0024,0.0004,0.0006,-0.0024,0.0016,0.0011,-0.0021,0.0055,-0.0012,-0.0010,0.0002,0.0034,-0.0017,-0.0008,-0.0017,0.0000
-13.2252,-4.7763,-1.8158,-0.1202,-2.4049,-0.2624,-1.0466,-0.1743,-0.6671,-0.4815,-0.1911,0.0181,-0.1235,-0.0267,-0.0591,-0.0963,0.0914,-0.0193,0.1151,-0.0091,-0.0034,-0.0474,0.0306,-0.0139,0.0006,-0.0076,-0.0067,-0.0022,-0.0017,-0.0019,0.0013,0.0057,-0.0027,0.0017,-0.0025,0.0002,-0.0060,0.0045,-0.0011,-0.0020,0.0011,0.0008,-0.0002,0.0018,-0.0029,-0.0005,0.0000
