-51.9725,-41.8806,-11.1165,-19.6826,9.6263,-0.9151,-7.1817,-1.3893,6.1597,-0.3671,1.7229,-0.5667,-0.6063,-0.7303,0.0559,-0.6601,-0.4859,0.1614,0.2197,-0.0000
-51.9635,-41.8824,-10.9347,-19.7500,9.6018,-0.7920,-7.1336,-0.8113,5.9979,-0.3037,1.4456,-0.4298,-0.6080,-0.7805,0.0819,-0.2931,-0.4338,0.3695,-0.2029,-0.0000
-51.7664,-41.8956,-9.9799,-19.1332,8.4739,-1.7425,-7.1076,-2.2164,6.2180,0.5297,0.1815,-1.6413,0.6106,-0.3152,-1.5054,1.7938,0.3356,0.0584,0.0265,-0.0000
-51.0677,-40.6206,-4.5936,-19.3496,5.4147,0.7320,-4.7814,8.1799,-0.0308,6.3346,-12.0155,1.1202,0.1542,0.3910,-0.0496,-0.2797,0.0018,0.0168,0.0024,-0.0000
-43.7378,-44.6691,181.3160,31.1534,6.7222,1.3662,-0.0082,-0.9566,0.0967,-0.0631,0.2905,0.0955,-0.0417,0.0056,0.0017,-0.0038,0.0000,0.0002,-0.0000,-0.0000
840.8630,-9.9676,0.5910,-5.7610,0.4768,0.7305,-0.9214,-0.1604,-0.1236,-0.0314,-0.0047,-0.0201,-0.0065,0.0013,0.0002,0.0005,-0.0002,-0.0000,0.0000,-0.0000
-33.0267,361.4753,19.9966,-44.4798,7.1170,-15.2990,-2.1009,0.5543,-1.2007,-0.4703,-0.0209,-0.0154,-0.1019,0.0004,-0.0076,-0.0019,0.0005,0.0003,0.0000,-0.0000
-42.6083,-15.5079,8.3247,-10.0906,-72.7609,-7.1358,-8.7183,5.3148,2.2882,-1.6114,0.2985,-0.0581,-0.1624,0.0778,0.0164,-0.0075,-0.0004,-0.0003,0.0000,-0.0000
-48.3174,-29.8758,-12.7667,-3.1645,-5.7394,-4.4378,-2.8588,-21.2448,-6.1328,2.9278,0.1958,4.2318,4.9418,-1.0039,0.1707,-0.0793,0.0256,0.0048,-0.0006,-0.0000
-50.8906,-37.3071,-10.1285,-19.7688,8.0822,6.9000,0.7750,14.6424,-5.7333,-2.9111,3.5630,7.7329,-0.4514,0.8211,-1.1363,-0.1476,-0.0418,-0.0005,-0.0009,-0.0000
-15.0859,-7.4649,-22.8359,55.5673,0.2921,-23.7269,35.8745,1.7452,7.5246,-0.5649,-0.7330,2.0062,0.0929,-0.1489,0.0078,-0.0175,0.0247,-0.0041,-0.0001,-0.0000
-46.9014,-34.7976,-8.0789,-10.2808,4.9825,2.7466,10.2308,12.8418,-6.8688,-5.9049,-0.0923,-6.1689,4.7909,-0.3701,-0.1440,-0.2632,-0.0097,0.0360,-0.0005,-0.0000
-37.4944,122.7502,-12.0661,21.4540,-10.1514,45.3938,13.5820,-3.6829,5.2513,0.9711,-0.2822,0.2324,0.4587,0.0213,0.0462,0.0104,-0.0007,-0.0010,-0.0000,-0.0000
-22.4372,65.8811,-38.5753,122.8046,6.9022,-3.0826,-24.4426,5.5622,-2.2019,1.5507,0.9296,-0.6755,0.1851,0.0891,0.0111,-0.0091,0.0035,0.0004,-0.0000,-0.0000
-44.8165,-27.7860,-8.5936,-9.2165,-5.3692,0.0704,12.3394,1.6707,-9.4434,11.2728,3.5166,-2.8707,-3.3715,-1.1332,-0.2678,0.0146,0.0035,-0.0202,-0.0010,-0.0000
-46.4132,-19.7741,-16.3935,13.3393,-0.6428,1.4231,2.5503,-14.0437,-7.7438,-10.3749,-4.3327,-0.8501,-4.3005,-0.3144,-0.3574,0.1051,-0.0833,-0.0033,0.0004,-0.0000
-47.9236,-35.4873,-11.8275,-9.3604,1.9131,-3.1530,3.2607,-7.6404,-1.9282,2.2182,1.7246,-1.9184,0.2638,3.7362,0.6078,0.3813,-0.2602,0.0756,0.0048,-0.0000
-51.6768,-41.4365,-11.0041,-18.5057,8.5938,-1.5535,-6.3782,-3.3140,5.5472,-0.1139,1.2247,-1.4370,-0.0322,0.0833,-0.4242,-0.5655,-0.1593,-0.6824,-0.0560,-0.0000
-51.4094,-39.8446,-11.6021,-17.0914,7.6223,-0.1983,-4.5027,-2.9998,2.8715,-0.9621,1.7600,-0.6498,-1.0764,0.4556,0.4551,-1.0443,1.0374,0.1313,0.0019,-0.0000
-51.3536,-39.9089,-9.7314,-18.6836,8.8429,2.6738,-2.4774,7.9481,-0.5478,-2.1260,0.6281,1.8828,-0.7394,-0.8861,2.4375,1.0669,0.0427,-0.1429,0.0064,-0.0000
