-35.9471,-10.6362,-8.7726,-0.7048,-9.4730,-3.0476,-0.6676,0.2807,-0.7062,0.1961,-0.7834,0.5556,-0.6728,0.2559,-0.5779,-0.0047,-0.1555,-0.0434,-0.0644,-0.0977,-0.0071,-0.0062,-0.0097,-0.0331,-0.0184,-0.0161,-0.0040,-0.0000
-35.9493,-10.6369,-8.7667,-0.7191,-9.4810,-3.0144,-0.6326,0.2607,-0.6704,0.2123,-0.8002,0.5629,-0.6948,0.2620,-0.5759,-0.0025,-0.1501,-0.0460,-0.0632,-0.0998,-0.0089,-0.0054,-0.0097,-0.0385,-0.0147,-0.0175,0.0038,-0.0000
-35.9462,-10.6362,-8.7726,-0.7148,-9.4655,-3.0482,-0.6695,0.2815,-0.7082,0.1995,-0.7953,0.5511,-0.6883,0.1524,-0.5025,0.0047,-0.1641,-0.0462,-0.0585,-0.1050,0.0039,0.0010,0.0124,-0.0380,-0.0111,0.0348,0.0001,-0.0000
-35.8823,-10.6301,-8.8553,-0.8251,-9.1040,-3.4947,-1.2430,0.5744,-1.2312,0.0816,-0.8133,0.2633,-0.6711,-2.2519,1.1640,0.1309,-0.2547,-0.0122,0.0348,-0.0492,0.0601,0.0118,0.0207,0.0041,0.0032,-0.0023,-0.0000,-0.0000
-35.8394,-10.7116,-8.8379,-1.4974,-8.7556,-2.6696,-1.3198,0.2137,-0.6774,0.5625,-0.8770,-0.4429,-0.2548,-0.5715,0.0906,-0.0857,0.8007,0.0796,-0.1393,0.1735,-0.1901,-0.0371,-0.0675,-0.0088,-0.0096,0.0025,0.0000,-0.0000
-31.4111,-11.4208,-10.2749,-56.2679,30.9452,-5.8153,1.8226,0.3077,-0.2726,-0.0713,0.0431,0.1764,-0.0279,0.0189,0.0013,0.0061,-0.0068,-0.0016,-0.0042,-0.0001,-0.0010,0.0001,0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000
390.6928,-176.3882,3.1194,-1.3905,-2.4813,0.2220,0.1959,0.3806,0.0071,0.0224,0.0335,-0.0073,-0.0001,-0.0016,-0.0016,0.0018,-0.0001,-0.0003,0.0004,0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000
-34.5267,-10.0021,-7.4706,-0.1142,-6.1993,-1.5777,-0.8527,-0.3872,-0.2732,-0.2841,0.2865,-0.1484,0.0990,0.3562,0.0251,0.4132,0.2874,-0.1577,0.4342,0.1909,0.1912,-0.0639,0.0148,-0.0314,-0.0214,-0.0002,0.0000,-0.0000
240.3076,231.2640,-59.1626,-1.0220,-1.9880,0.7378,0.6657,-0.2374,-0.1169,0.0084,0.0246,0.0056,0.0204,-0.0021,0.0003,0.0005,0.0001,-0.0002,-0.0000,-0.0001,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000
70.6030,99.2573,123.8560,-13.1336,-13.7630,-1.9733,-3.1119,0.2166,0.8210,-0.2127,0.1018,-0.0064,-0.0327,0.0226,0.0227,-0.0004,-0.0025,-0.0006,-0.0021,0.0004,-0.0003,0.0000,0.0001,0.0000,-0.0000,-0.0000,-0.0000,-0.0000
-24.7744,0.0802,4.0068,-0.8608,7.8692,18.8912,-1.9006,7.6093,-1.3573,-1.8731,-2.6449,-1.9534,-0.2878,0.4041,0.2147,0.0390,-0.1510,0.0441,0.0069,0.0146,-0.0052,-0.0024,0.0012,-0.0002,-0.0001,-0.0000,-0.0000,-0.0000
-32.9312,-8.0973,-3.4047,1.6912,-3.6363,2.5854,3.6816,-0.0603,1.3040,-0.0468,1.0800,0.8457,0.1152,0.7020,0.8577,0.0973,-0.2860,-0.2364,-0.4852,0.2029,0.0268,0.0020,0.0247,-0.0262,-0.0063,-0.0005,-0.0000,-0.0000
-32.3538,-9.8711,-4.6328,-0.7715,-2.8554,2.2704,2.3145,-5.1138,3.2196,0.5314,0.6707,-2.5775,0.5710,-0.2911,-0.3309,0.9893,-0.0856,0.1158,-0.1063,-0.0925,-0.0477,-0.0073,-0.0011,0.0040,0.0013,0.0000,-0.0000,-0.0000
-0.2568,9.0722,5.0229,24.4845,25.3102,-13.6362,-4.2705,7.7006,5.2531,0.3557,-1.1034,0.2921,0.5204,-0.0915,-0.0705,0.0701,-0.0135,-0.0283,-0.0113,0.0030,0.0022,-0.0011,0.0005,0.0000,-0.0002,-0.0000,-0.0000,-0.0000
4.7484,12.6347,26.7614,17.6523,18.6628,-2.2946,8.9336,-6.8451,-4.4027,1.6159,-2.6411,0.3632,1.1564,0.1904,0.1584,0.0099,-0.0303,-0.0125,0.0097,-0.0061,0.0072,-0.0028,-0.0007,-0.0009,0.0003,-0.0000,0.0000,-0.0000
-9.0680,11.8374,18.3760,15.1797,15.8258,0.9041,6.9740,5.4469,-3.2962,2.1634,3.2592,-0.9504,-1.5618,-0.1744,-0.2337,0.0164,0.0364,0.0591,0.0291,0.0031,-0.0046,0.0063,-0.0007,0.0011,0.0002,0.0000,-0.0000,-0.0000
-27.3634,-1.9182,6.6875,1.9275,2.5943,12.3044,7.6274,1.6104,1.6484,-2.2501,0.8315,2.3233,1.0372,-1.1888,-0.8751,-0.0436,0.2186,-0.1571,-0.0000,-0.0232,0.0048,-0.0046,-0.0021,0.0000,0.0011,0.0000,0.0000,-0.0000
-34.0983,-10.2224,-5.9526,-2.1162,-5.0376,1.2226,2.7345,-3.2473,3.2908,1.4684,0.0825,-2.6746,0.3482,-0.3947,-0.2341,-0.9799,-0.1674,-0.2402,0.0737,0.0331,0.0441,0.0150,0.0015,-0.0061,-0.0065,-0.0001,0.0000,-0.0000
-4.8252,-0.5721,4.8246,15.3324,18.8298,-2.3361,-4.4696,-8.6318,0.1358,-4.7931,0.7730,-0.3588,-1.3474,0.0724,0.0799,-0.1832,0.0628,0.0302,-0.0136,0.0004,-0.0092,0.0020,0.0006,0.0011,-0.0002,0.0000,-0.0000,-0.0000
-18.0252,-4.9684,-2.1187,2.4123,13.8001,13.1114,-15.5299,-4.1173,-0.2231,3.4202,0.7682,1.2882,0.2164,-0.1514,-0.1054,-0.0177,-0.0191,-0.0026,-0.0102,0.0024,0.0079,0.0005,-0.0007,0.0002,0.0003,0.0000,0.0000,-0.0000
-33.8167,-8.8375,-4.3504,0.2356,-5.1943,2.7239,4.2533,-1.1096,2.6314,0.4502,0.1089,1.3789,-0.4595,0.5170,0.4599,-0.0285,-0.4666,0.1136,0.3751,0.0439,-0.2507,-0.0225,0.0154,0.0183,-0.0037,0.0003,0.0000,-0.0000
-34.7754,-10.0730,-8.4253,1.1665,-6.4836,-4.8079,-3.7158,1.7847,-2.8590,-1.3626,1.3124,-0.4246,1.7367,-0.1118,-0.2179,-0.1288,-0.2768,0.4445,0.0628,0.1072,-0.0409,0.0827,0.0102,-0.0453,0.0123,-0.0007,-0.0000,-0.0000
-34.3275,-9.4121,-6.5600,0.0414,-5.6519,0.2418,0.2330,0.3515,0.2249,0.0368,0.1334,0.2143,-0.0015,0.6590,0.4928,0.1750,0.4657,-0.3268,0.1307,-0.0976,-0.0099,0.1772,-0.0189,0.0145,0.0013,-0.0002,-0.0000,-0.0000
-33.5964,-8.8749,-6.6372,1.7869,-3.8883,-1.8707,-2.2827,2.2773,-1.8344,-0.8459,1.7463,-0.4201,1.3930,0.5132,0.8170,-0.2160,0.1863,-0.1543,-0.0044,-0.2553,-0.0408,-0.1074,-0.0029,0.0014,0.0004,0.0003,0.0000,-0.0000
