987.6189,1004.0937,1072.6574,1074.7350,1008.4075,1007.6621,1026.2573,1015.0596,1069.3304
1011.7121,1027.5225,1185.1954,969.3651,1167.9997,1023.6211,1006.0546,1055.2182,1037.5892
1007.0845,2193.2169,12178.6195,30194.6979,7613.4076,3309.4778,5280.9390,5709.1708,43950.0390
1213.8958,12319.8058,13169162.1937,4524560.6684,11953810.3310,88883.3283,738143.8654,679156.7695,11209749.8041
1376.9235,45692.3555,5509984906.5717,30514278492142388.0000,301711550134.3066,1191323184.1481,81750429800.7208,235970330252.7619,351745408373763776.0000
805.8272,1754.1535,93597.7212,649529.1267,18931.9208,4985.3572,36498.6456,8908.9630,641169.8489
1346.6614,2406.1105,122772.9667,83425134.9064,21820804.5993,209489.2511,1627875.8739,1735852.2545,380917784.1863
1015.3883,4344.8237,1471892.3793,12829028.8066,135496.0301,123182.8802,133881.1124,1231210.9766,25566215.9676
832.6155,1362.9760,8559.8255,617927.8207,11633.1168,7565.7437,28414.7354,16178.2229,557610.7323
1170.7958,1268.6726,9186.5720,251419.9075,143013.8585,8124.0954,32379.4706,25432.4369,732173.2065
1234.7544,5262.9552,1165466.9771,1724673901.8953,28357440.0192,1195619.5557,5701932.6667,21381625.7850,5193960002.1830
852.1433,2958.5422,578160.8799,60664796.7088,161340.0088,63747.3462,334536.6081,316979.2412,77440949.8348
1146.6083,1787.4116,19256.1929,8750.4331,15729.1624,4347.7956,4283.6878,9723.9397,15926.4087
897.3599,1239.0000,2983.4981,6516.0377,1318.3052,1661.7175,2251.5134,2169.9089,5424.4537
1110.0546,1488.5029,14182.8991,2341513.7243,266651.3405,24320.1433,96640.8277,109612.9065,5510900.6062
1006.0996,1912.2140,22731.6937,5802197.2487,208234.7723,33994.4191,148259.8397,173400.0854,10237122.0895
1061.3024,1883.9382,153456.0636,89774599.0384,1416582.5769,94204.7922,706714.2076,610263.2544,220704598.7501
