917.0800,917.2837,915.2779,912.8745,949.7018,933.8486,953.6678,967.3414,946.7191,948.9893,968.1732,903.2017,927.4832,914.2201,938.6027,960.7651,966.6024,908.3128,933.9001,929.9099,894.3380,937.7726
916.6655,915.8359,925.1069,935.7867,892.9682,946.5819,861.4193,984.4760,1179.5835,952.7011,746.9169,1027.4319,902.9863,1038.0701,873.2304,837.8805,894.6980,992.2636,883.5949,900.3953,1101.0888,921.8720
917.0112,917.3077,924.6996,932.0305,2670.0764,1802.3880,2455.5958,28658.9672,56558.7499,5469.0374,1294.0815,1855.5915,1387.5210,3964.1162,1776.5965,3171.8182,12858.6369,1568.7427,1699.8751,1815.2194,2785.5152,3104.6356
914.9862,911.7531,1026.6466,1151.4869,226072.1477,224546.9992,74926.7674,2014367.9334,44506632.4462,2535414.9440,653.5675,37523.4629,10376.4701,351157.8533,14873.3655,128985.4377,114711.6455,10595.9730,8882.7360,6432.0556,166309.1066,176412.4360
919.8692,938.3436,1047.3742,1107.4038,848778736.7212,6610421.9999,46515393.5099,961882157265476.8750,1566699419491457280.0000,1971845902878.1602,539144.0641,32090634.8671,2671819.6994,53820086988.9508,41724927.3820,10973549685.2671,5688716625375.4736,1737618.6373,23298248.7885,20964041.7631,1872943130.7684,10338311845.5541
921.0705,931.8698,838.3283,737.0131,7325.4420,2546.3707,21542.0624,65473.4280,32268.9575,35991.6761,21984.0032,851.1178,2737.8790,3590.8290,5764.2881,36042.5848,68912.4985,873.5307,4907.4334,4434.3112,938.1432,10778.8040
913.5024,906.8667,1045.0150,1222.6768,132140.1239,66905.3064,26021.8105,15910540.1546,6641054512.5517,8678647.4770,392.0560,126835.8918,14181.8505,3318483.0983,22380.9227,218121.7727,746322.5868,21660.4564,18655.1297,18418.8279,1693459.8913,567753.3097
917.9064,921.8098,931.6351,924.1669,141774.6552,30804.3004,15037.8578,14439940.4106,69051465.0240,366583.0449,6562.4030,21678.1657,8364.9924,161429.1061,27923.7195,115505.2484,1700496.1906,8014.8075,17095.3829,14677.3252,50913.3916,97853.5712
920.5405,930.0281,847.5550,758.9298,12970.6516,3140.0193,12624.7239,101663.8172,84606.2715,39440.9304,15331.5998,1359.2573,3243.8309,6091.4592,7287.3051,41210.1706,77132.7901,1127.5948,5758.5755,4705.3540,1631.8959,14826.9192
914.6587,909.4406,984.7708,1078.0132,5537.1391,3952.9803,3304.0537,99931.3594,2913262.8841,78735.5842,375.0774,8657.3137,2497.2159,51113.4417,2783.6526,8213.6077,20287.7571,3621.3101,2884.4952,3144.7141,38806.4443,16371.5338
915.8369,916.0897,1006.9075,1103.8724,1220211.0587,239268.4809,79460.5121,532522608.7305,69807496763.5870,38629183.4170,3029.6676,264087.6277,39107.8436,9467450.0294,123550.3853,1673342.0340,16956098.4272,40550.5585,75335.6465,60238.7698,2532699.4372,2558147.7893
920.8780,932.1714,857.1150,768.0369,80009.9796,8268.1888,62395.4839,8896163.5149,15584132.3039,577506.5408,44192.3199,6048.3489,8612.8669,68358.7283,32885.5021,327174.3737,3304688.3666,3558.1478,23645.5626,21187.2606,11824.0729,118777.2803
914.7383,909.4105,981.2216,1065.2198,3207.6589,3443.6236,1192.1139,15218.1351,119224.9209,8055.2324,288.3752,4114.0709,1351.5114,8371.3037,1372.3840,1977.5975,3850.8673,2494.8789,1280.1595,1344.6415,8849.9515,3522.5072
918.8391,923.5616,877.9920,826.5669,2310.5560,1394.8552,2216.7571,4043.6723,2130.3107,2190.7544,3286.9118,727.6438,1272.1232,1033.1196,1756.2976,3059.7454,3755.3346,775.7966,1543.2234,1382.4395,606.6216,1784.1602
915.9051,914.1729,960.8306,1013.9969,19707.7972,7981.2578,7875.9023,749222.0765,17757715.9019,259845.1579,1115.0880,13234.8075,4600.9870,115342.6114,7499.5289,34608.7531,124608.6041,4855.0085,6661.7318,6573.3293,57807.2847,48803.6316
917.7667,920.8810,920.5710,915.1315,48172.6661,12433.8441,15979.8944,1557054.1287,13027633.7261,407509.7583,3999.8660,10286.7930,6577.4052,98583.8479,14007.0407,90094.6984,323519.2691,4302.1347,11008.9157,9372.8778,32097.4346,76085.7970
917.2852,919.7224,939.6095,955.9630,60347.7709,11840.5037,36657.4470,12171302.7119,329021250.5410,1927835.2923,4781.7428,24698.9626,9988.0686,458285.4012,24873.8743,227372.0210,1740247.0252,7800.0310,20952.9698,21372.8065,138024.9427,229647.0726
