908.1710,909.5818,907.1508,908.3289,906.9873,907.9869,908.0561,908.3043,908.2040,907.6162,907.8106
907.5255,903.7722,910.5489,907.2536,910.8829,908.0579,907.8542,907.1827,907.5093,909.1068,908.5474
908.3036,911.0446,906.6760,908.9798,906.2928,908.1060,908.1404,908.5573,908.3951,907.3426,907.6715
904.7089,947.9190,1012.4751,980.6445,960.9312,919.9452,911.7807,913.5237,936.8389,934.4253,921.5729
889.3889,2374.7630,3888.3477,3077.5900,2192.6848,1196.8582,1032.4831,1178.1635,1744.6465,1478.1717,1167.8578
998.7485,49092.5230,31417.0927,38404.9238,7593.5608,2263.9626,1519.1567,3196.7124,9101.3023,3989.5564,2190.1187
1387.6451,369920189429428.9375,2838910579187477.5000,794427201465727.5000,3372230509.2314,4352991.7381,225144.8673,23650981.1307,52846827012.1093,218874928.8324,4822187.1417
1350.3031,606928976096.4089,1292590402392.4255,456871352035.7542,183070360.8451,249491.9629,39397.3224,2201642.9498,724723615.4841,10542241.0805,560548.7252
707.0754,3733.0487,240424.4113,37753.9675,22775.2849,2316.2825,1237.4944,1436.8568,5893.1183,5664.5277,2565.7731
1028.5375,74441.6802,22249.8315,40624.5710,2429.8835,1860.0249,1369.5521,2730.9611,7732.0544,2350.1446,1610.9054
825.3001,1764.9259,10138.9482,4055.0715,4875.9796,1270.2008,1038.0854,1175.3090,2187.9159,2164.8499,1451.3265
1021.8816,339064.3379,167996.5036,219536.0965,8075.7353,3161.6156,1899.4100,5117.8182,24331.9361,5464.2103,2722.4346
959.5808,131732.0264,160147.8251,128082.2265,12755.8974,2634.9313,1732.7433,4308.9340,20018.1116,6295.8635,2922.9097
921.3035,975644.2094,3481119.4904,1819922.8920,58605.7578,6107.6014,2604.9760,8915.7664,93677.9155,19846.0059,6342.0130
900.4260,36321.6528,74767.4173,59786.3993,5955.7334,2248.4122,1373.1798,2357.5200,8566.7147,3564.3825,2044.0208
953.1144,2153.6243,1199.7150,1577.9135,837.5650,966.7527,950.9541,1075.9395,1205.1735,925.2176,921.7259
991.5486,1596240.9234,1999522.2845,1694521.3741,35558.5351,5654.2465,2524.0944,9413.9657,90508.6775,15531.7835,5572.0069
971.6126,12595390.4598,38361346.1762,21676353.6983,216867.2111,12862.7956,4339.9903,23336.8772,476384.8722,58348.6355,13308.9414
944.3833,1877517.0026,6201116.8474,3080458.4168,86031.1166,7040.2932,2885.0234,11679.7817,144306.9195,26359.6050,7823.1339
944.6087,1429487.1146,3983795.0959,2475779.7358,52116.1943,6697.2847,2594.8006,9216.9199,102700.2916,18836.9699,6297.7522
902.8171,40522.1811,105286.1372,59780.4070,10398.2214,2219.0870,1446.4567,2859.9665,11354.8765,4838.1751,2474.9992
906.7874,5266.6394,8001.3097,6141.0927,2486.7384,1260.4525,1072.0430,1417.7600,2678.3243,1762.4768,1316.3340
916.4920,7670.9114,10289.6524,8635.0614,2554.0738,1344.0669,1103.9671,1533.3875,3146.7197,1862.5808,1366.5857
901.7303,2004.0179,2691.5366,2259.9085,1524.3474,1053.0755,976.5773,1094.0979,1485.2607,1242.8592,1072.4329
903.2852,1970.4618,2553.3828,2271.8745,1369.5372,1044.1270,963.0172,1058.9649,1401.4571,1174.1231,1045.2848
906.5600,1073.9985,1150.7267,1105.9227,996.3673,931.5225,918.5592,937.3023,997.5071,960.4784,935.3979
904.3618,903.4790,963.2917,935.1319,943.3416,913.5292,908.9817,906.6401,917.8515,924.0791,916.1400
900.5441,952.6538,1105.7751,1024.6057,1008.5252,924.5700,913.0424,915.8123,959.0956,958.1551,933.5766
913.8560,1254.2110,1224.5204,1226.5641,991.8623,942.9106,926.5557,967.1067,1053.9947,968.3916,940.2728
903.5181,1420.5233,1712.5400,1551.3767,1171.2975,978.6077,937.9675,990.3943,1172.9988,1060.8805,987.1981
915.2610,2284.2187,2489.0192,2321.1926,1332.7261,1039.1046,972.2994,1107.4389,1484.2694,1176.7288,1046.3295
