1346.9421,1128.4183,1066.3138,1318.1520,1917.9660,1151.6450,2650.5594,2625.5333,2210.8641
193477.9216,4117687.3694,7230.0557,14494347.9544,73886131.4816,184604.0906,5219736224.1797,122295494405.4037,11634028735.0784
24579.9522,71409.2708,4112.1966,2615821.2099,1512416.5492,28156.6199,358604210.5239,162494403815.1619,4392179601.2210
290233.3951,260932.3252,11760.4129,286828069.6918,958071.3899,575507.2510,8898267417927.1895,2321499606428166.5000,294599193595708.7500
290113.8792,101317.5335,3624.3188,21508389.6556,1368990.0621,119428.6988,400234608982.6901,3477355589833.7202,572658500066.3235
33664.0994,14210.3335,3457.7430,3926561.4271,373699.6876,15742.6322,3483866842.0211,228751058488.0948,59494249327.4471
10077.0848,4787.7275,1812.9848,6638.6329,165580.0784,2925.6154,185699.6913,208709.7590,112423.5624
1746.3847,2154.2223,995.8946,7897.1323,3525.8090,1980.0298,47391.0887,174385.3376,384125.9312
8332.8238,10700.6704,1623.7055,122412.3203,13475.8951,7418.6612,14342603.1446,112283760.7738,35289933.8456
25169.7336,13344.0749,2721.6931,2147268.8622,100054.5501,15125.6849,1634273225.3235,46906359494.5764,11508193105.8632
5000.2477,3494.2220,1666.1123,59481.9011,6395.2539,3518.1096,4013866.5009,28639932.0479,3889854.6566
1407.6698,1410.6527,1023.0507,1831.1498,2449.0063,1297.7453,5782.3407,5393.2163,6852.8687
1504.0628,1436.6030,1073.7211,3399.7000,3067.0039,1384.2163,10079.0089,38128.9571,32004.3944
