920.6075,955.6808,927.6618,947.5025,933.3530,933.1364,915.8594,938.0721,930.0387,929.5429,913.9024,925.7431,925.7064
1019.9568,25542.6864,5204.8584,9339.0515,8961.0281,2767.0912,2575.6993,954.6009,2034.2681,2660.2101,1635.0660,1019.8900,1018.1067
980.9056,62883.6693,59895.4717,228933.2629,45861.1379,42235.4152,2425.7317,3199.7311,7276.3199,23659.0770,3140.1279,1243.9677,1657.7980
1790.3328,16539065151.6997,2289170468.2190,704662638589.0728,14392207953.1338,861153754.8836,38809.3208,27097.2290,5563136.9809,331503059.7828,1985582.9775,3000.0349,10109.2719
2049.1635,43869221.4484,234581517.4210,285059134533.7642,7064251993.0320,2041976194.2983,256379.8350,61967.8176,1287987.8487,396962607.4623,592314.0239,4202.4158,14553.0253
1846.3163,674885036.6443,587747769.2370,10038076799822.9180,50948787561.7923,5235755720.7431,51419.4239,106390.3593,8917362.5130,1316351250.3851,1622651.5959,4457.9148,15485.9721
1213.6041,1250817.0273,1807218.9524,222118586.5938,9278138.3448,2216342.9170,5409.9839,5152.7657,94947.9264,1186332.1997,47673.6547,1495.2726,2776.1106
942.2717,9677.3391,3362.4515,6411.6405,2777.6965,2650.3562,1254.2609,1157.9759,1545.0137,2224.6359,1243.1207,990.5654,1029.1609
1080.2177,496425.7177,375491.4291,7127870.3275,320785.5644,210750.3970,3583.3736,3217.8185,21304.9697,114350.7297,10522.3968,1245.4898,2013.7278
1097.7674,66810.8905,43898.3149,1523717.2695,493273.1483,108903.9581,3406.6564,2089.5535,12783.3028,78881.3288,9839.6086,1199.4312,1530.6252
1257.7247,6089017.4769,1777733.4248,551015047.8993,31982120.3222,3443125.1656,5864.7182,7342.7580,151947.2379,2039391.6301,57979.0292,1771.9024,2987.1500
1078.6591,1479223.2119,408071.6221,17487296.0519,1263382.4861,382972.0012,2881.7279,4568.1682,36411.9247,226654.9377,14417.2626,1397.6792,2187.8164
969.4982,18427.2508,7740.0606,65367.0100,29292.4772,12065.2459,1498.0328,1655.8333,3895.7835,9738.0461,2548.3959,1079.0787,1204.5972
1053.8270,43053.7268,28838.4211,694139.6906,232825.3028,66129.8620,2615.0022,2064.2043,9346.1717,47794.7420,6800.5935,1167.0394,1459.9363
1073.0983,309042.8903,231857.7488,9919412.9524,725789.6814,372645.6709,3438.8351,4080.2569,23233.9289,196415.5269,12367.6305,1337.3909,2135.4978
1002.9939,54789.9796,17917.5540,509303.1349,154869.0174,45915.3266,2021.2674,2737.6735,8623.4677,33352.3962,4286.1685,1245.6928,1495.4132
1216.3701,787090.0493,937059.4895,206835536.4835,13887960.8884,3340706.2138,6953.1015,7371.7461,88961.5275,1619009.8322,42681.8967,1695.9257,3070.8025
1065.7235,25225.3435,60514.1832,909655.9785,166425.7574,98617.1533,3330.1357,1897.4494,8476.3178,59416.8651,7994.8428,1110.2440,1547.6001
950.5834,2829.3198,3421.0494,12100.1951,6364.1122,4570.6993,1232.6381,1142.3715,1866.7897,3790.3796,1705.1685,967.8252,1044.6011
