2005.6420,1995.1555,10496.3386,54720.3255,2745.9969,2599.0735
1902.9906,2273.0405,10727714693733.0254,226890023564958498816.0000,25728767.4578,2543478.0824
2449.0282,1932.4553,769831056611195486208.0000,11129616381400994244663967744.0000,1374787283181982208.0000,12815260469.5207
2808.7383,1844.3520,70243417746071321485246464.0000,57579743476804719143164013456333714006999040.0000,6686254372.3258,2923649110749.1733
2452.6552,2332.7653,10465310226477840916430192640.0000,4612463412033490246180898845767710317420711247872.0000,19156035077067628.0000,2176876622607.3328
2497.6321,2304.3874,966325253436237380845568.0000,111349843804232158637032053891179150043031225237504.0000,73308707734.9065,135009615841190.1719
2855.1311,2030.8467,34412890003971167074910208.0000,28387116269216722254613136931008186698266602110976.0000,4843060426209305.0000,96216334471909.6719
2507.9232,1806.8508,3906963803126698496.0000,201973429806465470459109156323328.0000,380250257.7239,2663122523.9224
1977.8936,2120.6667,234623746.6382,891175082713942.7500,12416022.2389,3170471.3635
2217.1268,1878.8878,54163738993846.8516,427730712071453212672.0000,9704479.2444,787555.1926
2196.0488,1876.3090,13582372914.6765,265021213810800256.0000,906265.7973,5280296.2402
1789.7755,2331.5069,421351.1380,67761194569.5953,10103.0740,23108.9187
2225.5632,1843.9495,909789583434.5195,2519635262055662080.0000,706711.0853,766960.6456
2029.2014,1983.8510,166575.6986,36371555.9212,29583.5323,22820.2842
1960.5303,2060.8584,39383.6730,5538317.4122,6746.6759,7698.3203
2065.0139,1921.1210,7952.4721,7402.5219,4496.2236,2417.7016
1989.2780,2050.3798,15971010.9502,950258762504.4147,31545.3758,43372.4211
1981.0123,2071.8604,21573146.7165,9008420685845.6621,89387.7937,79923.1085
2070.2204,2001.3551,2396719853.2958,34580962084571804.0000,950929.2400,520229.6131
2038.8577,1966.5692,964518.2548,217438906.6745,8961.4011,9149.4843
2021.7029,2030.2022,72718798.4835,88027254483119.5781,134567.4987,158853.9296
2030.4739,1987.2969,5111809.5768,22627516749.8367,16256.2962,21111.8807
1978.8039,2083.7859,50772183.7494,67920038870016.9922,141355.2390,119923.0160
2161.9704,1947.0927,32648522134699.6211,1624694023959563468800.0000,9337437.6874,962487.2640
2207.6058,1869.5482,495124255909.3295,8619148991743470592.0000,1125800.2489,923744.6828
