840.8597,841.7250,840.1623,841.7279,838.4787,842.8557,842.3127,840.5420,842.7431,837.9346,839.3795,841.2090,842.0861,841.4476,843.2884,842.1381,839.1996,841.1220,840.5718
840.6833,842.6636,839.2457,844.5729,836.3205,846.0604,844.7010,840.4030,846.1324,834.3737,838.6996,842.9775,844.6121,842.3952,846.4325,844.7438,837.4948,841.8756,840.3318
841.2776,839.5866,842.8043,840.9795,847.1385,838.1945,838.9907,842.2146,838.7092,847.3409,845.7127,842.2852,840.1726,840.5230,836.7720,840.0566,845.1960,841.4388,842.1812
841.8481,836.8787,846.6145,851.8045,858.7864,833.0727,837.5308,847.2066,834.4120,861.1789,853.3015,841.7573,836.0234,839.2915,827.7903,835.8635,852.9423,840.9977,844.0466
840.7042,842.9223,839.9571,866.8272,838.2147,849.3130,850.5932,845.4059,849.9540,836.5785,839.7530,842.7722,844.2502,843.1090,846.3150,844.6994,838.0411,841.6473,840.4420
840.8952,841.6025,840.5768,845.5979,840.3732,843.6318,843.2907,841.5726,843.9067,839.1594,841.3168,842.7704,843.0632,841.8262,843.0064,843.1296,840.2898,841.7206,841.0063
840.7987,842.0493,839.8338,842.5324,837.5229,843.8033,843.0223,840.4414,843.6671,836.6524,838.8270,841.4563,842.6781,841.6916,844.3147,842.7544,838.4791,841.2342,840.4173
841.0503,840.8663,841.5671,848.5599,843.0478,841.9723,842.8170,842.9182,842.3698,842.8140,842.7662,841.8832,841.3397,841.3279,840.4207,841.4112,842.1100,841.3015,841.3717
840.8445,841.8809,840.2928,846.7270,839.4176,844.4048,844.0080,841.6039,844.6339,838.1167,840.6623,842.6700,843.3232,841.9811,843.8192,843.4157,839.5958,841.6939,840.8261
840.8929,841.6235,840.4927,845.7529,839.5032,843.1757,843.1871,841.5895,843.2264,839.0118,840.1214,841.3586,841.9758,841.5391,842.8260,842.0698,839.7619,841.1490,840.7279
841.3610,839.2611,843.4571,846.3936,848.6887,837.7676,839.7237,843.7946,838.4013,849.5959,846.3439,841.4767,838.9810,840.3296,835.3821,838.9337,846.1192,841.0509,842.3234
841.5023,838.9500,845.3645,869.9780,855.3334,840.9140,845.2764,849.6364,842.8722,854.8995,851.8553,844.8124,840.5575,841.5067,833.9130,840.7625,849.5566,842.1931,843.5081
842.5141,837.8163,860.9777,1146.0453,913.6036,878.2030,907.9976,911.3006,897.0575,900.5817,900.0145,878.1777,857.4509,854.8374,825.6515,862.0557,878.3475,853.0332,853.5891
837.9966,860.8982,850.1513,1138.8550,984.7347,1081.4925,1001.2736,901.2058,1101.1080,823.3434,1102.1711,1143.3261,1120.2464,924.1573,942.0413,1096.5006,914.9616,962.7922,891.6737
845.1211,823.4108,910.8225,1050.2280,1289.9303,988.0367,909.0623,909.9740,1056.3583,993.4394,1356.5915,1362.6436,1209.3148,939.4418,846.3540,1190.1009,1090.6251,1033.5749,947.6903
815.1293,1037.8779,1033.4787,6791.5679,4494.9135,10305.0995,2621.7347,1343.7517,5801.0906,668.9885,5913.6444,9092.8268,10690.3922,2343.3227,2508.5135,7813.8123,1913.1116,2963.1508,1532.3356
927.3013,1618.7272,187364.8986,2296727017947662.5000,981330106083.0889,5802464.3238,66026723.8135,22730405.6140,30805771058.8379,2359463.5985,38501690212.8902,21993538783364.1562,67705329840.5344,40816169.0662,912663.9132,541425306314.0892,431595262.8501,426586882.8204,1791529.6892
830.1570,3108.0803,235867.3271,289983143970.5548,4871368284.8952,7391324441086.5215,311707750226.1192,9273485.8604,65293158124995.2656,19569499.1096,318527655292665.7500,19369113360940.2852,1845544019211.1704,5447504.9961,17789463.4382,534119767156.7025,657789797.8580,3603688217.5178,58877082.1381
909.8311,812.0883,121500.2933,4463615830.0526,3174059245941.4048,45950962.6360,2566482.2283,579604.5382,12530256600.7212,545686.1741,656794770034.5813,11042500207148.2656,160703630798.8336,28750380.9583,1408773.0023,340313149451.4950,659956863.8674,740588934.0837,6775572.4471
859.9937,5078.0606,833959.7285,1040581372111797.6250,6733481857.6329,219752119.7005,114557207.4207,326894364.0353,7580334829.8225,136959.4763,103754037.2033,11586735211.9240,4132504179.2477,50845880.7640,546310.1744,5490861670.0134,35511008.0802,4857739.1309,93200.7739
1050.2003,537.4660,92271702.5081,65474508610154.9219,298745167480125718528.0000,1471452309635016.2500,301427005039.2254,107753517.0643,1320175914880567552.0000,28012025737.9877,156855332621065794879488.0000,1168526759032098404696064.0000,752626224322764472320.0000,1202707666371.4436,5843418223.9323,656955027014550945792.0000,9126177792289174.0000,8880694428502448.0000,829472924791.9695
829.3828,4650.1792,63252842.2211,122351695470941376.0000,26919225653719605248.0000,1162059652901321441280.0000,229150496905413344.0000,56105880.7996,10749220445766493098999808.0000,41832912802.2986,230816191764453505999306752.0000,7291529576846558111461277696.0000,6422484733601317849661440.0000,20383582624827.1367,36750542979597.1875,7773885683312767396741120.0000,12984711475542334.0000,4458800225159747584.0000,37725107005877.8047
890.2944,1505.7422,85182300.8595,1163456039876823.2500,56477026769913536512.0000,1277496744773903360.0000,63221251291882.5703,65235867.1407,1608595918192344825856.0000,6858061149.6499,2269645764864606184931328.0000,140324037474864052536606720.0000,204275469147475795771392.0000,13713676245447.6543,843492385726.8818,158620459089590587752448.0000,10394354823935926.0000,247841183927629824.0000,4627656996657.7949
921.7277,1500.7742,13360284.9963,331481990038847.7500,1092541326091465984.0000,36800163541093616.0000,75165537175336.4531,5496913.6746,127767636865664974848.0000,15590611252.1263,55644979174890052517888.0000,398794727744621892337664.0000,574926572274516819968.0000,372352470410.0989,68764865277.8861,754181668782960279552.0000,351015586629105.1875,8597682959880523.0000,610937869693.0725
865.3918,774.5771,3451.2880,356278.5428,857333.8035,25841.0582,6925.2721,5865.2619,122357.4744,6372.3166,806333.0427,2691157.3865,549621.5394,20043.8908,5816.2222,673699.8463,77211.1148,67020.2051,11897.3196
811.5700,1259.2984,56194.9027,944817262.6020,2675404486.9135,172927012.7469,1162806.1152,223738.6661,787312269.6033,29672.2693,21522385077.9051,377050762486.3987,47694104899.6463,7362623.4037,1372023.5627,33957258871.9539,48429804.5253,105123571.0658,1452801.8000
1001.4432,827.7758,12340872.2337,63094510169749.9766,542464408368155456.0000,963961207747751.8750,3215161638240.1279,3046520.1605,4299342488514836992.0000,30228747508.6724,6498456408109724205056.0000,27846450550371038265344.0000,23824362263575363584.0000,97672041483.6677,4890096042.0583,37810905692546359296.0000,197079014606219.2500,1231201931331180.2500,193063124918.5694
799.4228,1225.9951,5821.6050,513712.9872,6552837.9008,8849820.8246,1037678.5033,8449.4341,74759435.0091,13537.3210,118140482.8164,285101354.4949,91489892.0772,146617.3210,175927.6142,73354822.0100,490652.2865,2090637.8196,121364.9445
876.5544,812.0787,50741.2559,111141739.5814,14165558813.6100,147645096.3502,6416753.6476,58625.0950,9145804765.8240,546750.1399,236661964417.9245,1382957212254.6240,65945469104.2349,6827862.7752,1120771.8556,77722906655.6867,127684961.1473,328621029.7723,3474969.6770
868.3010,767.1315,8040.2202,257729.4361,8981282.0631,2089213.6456,154540.4225,7586.6739,7995017.0723,47077.7007,143899488.3625,194252225.6715,30847791.4324,91836.5512,31216.8387,25988158.9205,912465.0966,1263974.4280,97942.1498
