932.9636,3694.3722,16643.2465,4632.8323,2106.3281,8351.7847,1249.8679,2691.5529,3947.6494,785.9925
897.0559,2639.0697,12770.1535,5097.3927,1413.9487,2631.2986,1316.3864,1769.6661,3332.4707,1116.7520
2747.7330,8990430639.1514,221740423227.7586,17781929585636.8008,543995230.2225,1371125471408.6438,54314290.5871,41992190.3982,77537504183.0376,12954.7377
3787.0626,73217126600.3112,1103072031979811232546816.0000,8695577764955188224.0000,21557535537.8517,822747869323387008.0000,1135483.7953,1842124656776.2307,283384728206903104.0000,78087.5175
6907.1725,67860117942.0425,1772092675003253522432.0000,134693556614754107392.0000,3468652793268.7856,14304619418498566144.0000,7307884794.5145,2725706945331.2148,223843367911185248.0000,443047.5630
2919.9064,591155.5879,100048562343784448.0000,47767141496207832.0000,5288738164.7784,1845674712522220.0000,452217.5586,73516678275.2641,326072668509433.6875,21637.2534
4657.1013,106346599.5348,7224941759474461310976.0000,9207829925095028736.0000,198310120111.4142,10723176133650274304.0000,1610844.0290,4997317615940.8652,301743253088677824.0000,20058.8550
3399.4804,5700230.5511,33581188933427875840.0000,4557665432975562240.0000,40297075654.9877,65341589464600520.0000,3468704.7423,136494223188.3500,29072919312726992.0000,122185.9716
4788.9320,1698648118.2338,3333071314458328285839360.0000,87803408357765955584.0000,415812789942.2385,59542045545844244480.0000,14614398.1496,48243362689946.9219,2848899666610139648.0000,270457.4013
976.2463,110964.5046,12989482.6445,2042145.7518,38934.3157,690258.2233,19121.3996,47242.5658,303693.8883,3794.3247
2368.9790,1039347.2570,2187888865056562.2500,141604731539625.1562,547338688.4320,65026858219358.7109,363180.3763,2932581574.8135,4432579357748.6924,11018.5540
1073.9458,1111243.2822,11694637156.2185,3480808.9597,25321.6919,1797932.1921,52711.6721,1295889.6482,3202041.8462,6622.8274
1179.1624,24971.4285,2560055326.0556,101919144.2847,210998.3249,70391436.2279,6833.1778,956740.4649,32535432.3943,2227.1884
872.4844,1957.9431,24095.3028,9092.5937,2078.1901,5288.7187,2031.3467,2346.8029,5438.8105,1719.2144
1640.2826,363750.1966,24140068185.3399,21530852241.6033,8505056.3321,24894819357.7966,72292.5882,12250029.5444,2009032773.0869,1897.6282
1278.7014,28945.3328,72320139328.2516,1966553037.9662,906763.4425,803963091.5305,18069.2519,8228366.8208,320447122.6566,4525.3301
4810.6800,923782466.8882,3215951723270580469760.0000,3031570740474141696.0000,211619511767.2289,2195781149046374912.0000,35345865.9982,4645283827150.0928,34952033329172360.0000,92501.9869
4063.2064,49822534.0475,8463132706338060288.0000,19002583064109162496.0000,152995879391.7058,97587074986358544.0000,32299582.1013,829146819854.8110,24413328254155800.0000,177313.3735
2380.3597,741878.8311,6803972700250927.0000,169623962927934.9688,601967878.9467,90868349816102.5000,330413.1652,4710617036.0707,8116597455181.4502,10757.3531
3030.9334,1475621.3753,64435091307571880.0000,15022225341940854.0000,5819094933.6203,2833776576187570.0000,976300.0432,29247465370.7109,220554986311354.0625,15903.2038
2956.6819,19781236.8008,620605580581577728.0000,17911799075562276.0000,7901181122.6460,1862528894469654.0000,12681603.5794,41060624784.9264,177776952537783.0000,91663.5362
2391.2149,17304468.9248,22933725248314.0000,128706078004429.3750,474251597.9868,11706474696577.5254,927132.5182,937139414.0255,886143381843.4749,10091.8281
1028.8821,8137.1118,119188936.0342,14904489.4099,66901.3436,4044452.8685,8056.5015,163175.1532,3645244.8336,3214.1839
1994.4849,282544.2735,38970671692481.9141,22832401834414.4414,150592823.9475,2686286099453.0674,268366.2738,417623238.5535,572492329265.8499,11162.3414
1356.8899,45940.5138,2799493848.0360,1314643106.0378,1303639.5302,1066740256.3346,18094.0437,2614142.2708,175673405.2851,1867.8281
