1889.4066,1886.8081,1887.4804,1891.1126,1985.1465,2183.2195,2059.8835,6280.3382,10325.4310,1775.8552,2231.5178,1980.9003,2264.7749,2014.6618,1877.9923,2061.9853,1882.1626,1957.6262
1882.4071,1894.8000,1894.8513,2011.2608,8623.2739,48690297.7841,46958149.3117,264461259506.6136,362902266.2009,1116663.3117,23586.1945,10134.6978,153116.9284,39296.7391,22093.6769,6249.0616,6353.2313,7705.3876
1884.2976,1893.6152,1895.0626,2131.3526,45055.1630,56971407.0789,11748172.8794,41320412884950520430592.0000,2198609685792773279387423342592.0000,3184175911072.9287,1728445508.7706,15774876.3749,72274674.6570,83486026050.3360,528900.6080,108634.6188,22574.0796,71850.5580
1889.6355,1888.0586,1890.8378,2079.3731,12093.3339,2152432.5539,11120644.7600,1280384426813068308119552.0000,269184157961368236982272.0000,786105020.0328,1364286493.1520,3171655.7326,115845834.3458,303265897.7501,390736.2992,234609.4973,47258.6862,170528.6292
1906.0154,1879.5203,1896.7466,2651.0869,572216.5764,225134220490.0515,8890742652.1184,94656561214979124522755292289707278336.0000,1101437618637833444612719727372636722110136320.0000,38260208242694640.0000,10111831382246.0527,799465153.4093,143624829861.1585,177773311541.1720,21503304.8184,23045949.3530,347928.2266,4424847.5197
1885.4241,1892.2316,1893.6338,2086.1435,12861.5634,129252214.0082,4398448497.5029,896914261259031936.0000,5906506543023131974388146387853963165729554432.0000,15572102408636136.0000,709565430667.0195,23168174.5238,94306.4388,20196704878.5638,9357.8670,16613.5503,5084.5526,9928.6651
1884.5307,1891.3106,1890.1693,1928.3732,3543.6720,20749.8571,53895.6562,191363121834.6775,3970318123111825.0000,76596900.7917,167765.6532,42840.0666,112558.6562,3904287.1512,15797.2831,6797.7625,4494.9199,6533.1680
1872.5441,1902.2806,1896.2474,2036.8983,17623.0443,301401.1289,371151676.8855,1104978979952812.3750,169490753152016580185678223715823965396008960.0000,8904816526473028608.0000,704778281.6971,540550.2864,291413.7102,277689824674.5169,110820.2165,4991.6899,7587.6512,7737.0750
1898.8609,1880.2976,1887.3843,2141.9229,37117.5172,222991.3480,315341185.6041,38731236014488077809097900032.0000,247769969353802587347521591977552796381609984.0000,117924499883258.3281,284674157322.1835,104418670.8055,55496524.8950,1985857095280.3027,103027.9961,199956.2384,19384.9226,74314.7613
1905.4549,1874.1998,1883.6715,2004.1423,12615.7993,430664.8286,109370.7999,73077183780375.8125,10050887305638450.0000,1589731.1381,242187.6747,19163.5767,699020.2856,231428.3194,15262.9608,25268.5868,4779.7814,12072.0050
1879.6780,1896.6349,1894.5959,2124.4246,23207.2562,514697.6866,100066659771.9603,146913156737984659456.0000,150477884859717081443306615014472273651198816001134912602112.0000,9005308069993395519488.0000,2739474959913.7773,58390756.0360,62198.5293,104819378525057.5938,28422.0860,7018.2388,5599.9123,6641.9803
1871.9448,1903.2913,1897.5336,2092.1578,18947.2729,1622412.4641,8863731968.3944,660985721760949731328.0000,1394687113410318313412326244897844369175154461463543808.0000,1540624518578349277184.0000,242839364571.3879,61605600.0343,644152.9055,173665061073331.1562,102881.8040,11241.1217,9896.0760,13146.3008
1889.7771,1888.8303,1892.6179,2281.6055,156542.0984,12961339.2451,199429457157.3878,510211484019686456306958336.0000,851606863673220436581539453551964507947572331203666413914763034624.0000,501572130222961024040960.0000,95516414177472.8125,155561418.7419,2161921.0092,3851586004323399.5000,112844.4250,20041.4655,10246.7808,14106.4574
1894.9678,1882.5086,1886.3302,1978.9217,7965.3405,22022.8735,15019811.3831,3296803817706.6899,14886434253453859215647951963553792.0000,1929228784029.4333,164171093.9650,198890.5502,14409.8247,207259340.8183,4922.7961,5230.6941,2518.1764,3571.5759
1890.7636,1886.0930,1887.9586,1968.5516,6093.6801,19575.9852,11469353.8677,323586417073728.4375,8418052580815794008855804618211328.0000,1634642138308.6667,323769912.7515,497814.7701,18658.3511,608162398.9431,4198.4016,5279.4022,2806.8859,3860.4744
