1887.0251,1888.8425,1888.3969,1886.9201,1847.8988,2110.7293,2052.5836,1766.5621,2382.1154,2503.7575,1848.1025,1901.9035,1830.3903,2050.5381,1961.0805,1817.1145,1918.8252,1879.8581
1887.8098,1888.2209,1888.2203,1896.6665,2114.6606,2842.6977,2719.1615,637383.4311,176493.1191,14403.2657,3088.2707,2853.5712,9533.7158,5698.4586,3806.3465,3036.9555,2533.6048,2955.6876
1891.3558,1886.5851,1890.5204,2176.2930,39668.2208,576962.7207,19400537.4629,360837579171416911118336.0000,17813214366031398567936.0000,3578494627483.5386,601442.4331,653723.9858,3498512482.3746,722577398.5070,3922986.6702,552483.7287,91310.6276,389425.5781
1888.4088,1888.6135,1890.1907,1994.3618,4943.6703,341045.8165,191063.3647,354879123458934.8750,264642117674.2355,59638377.1168,30948.1677,19689.7698,2449597.9407,459862.7717,71415.1802,31051.4396,14495.7712,26663.3565
1907.3840,1874.8337,1888.9087,2449.9480,249735.5778,6352644486.3747,496304360433.2369,166511447992605257257451520.0000,18337307907353802091390205159584633935561228288.0000,5942047297672603648.0000,79853856816.4283,19694525.4494,360600669888.8657,3072454439960.3262,77584601.9554,11546916.4848,630215.3980,3104634.3190
1890.5741,1888.2929,1892.7170,2272.1739,70278.5469,15965504.3019,3202688860154.4009,531595747527832983031513088.0000,30605799453355071626843745394433014975529517958753495902362416447488.0000,78809558377244099870720.0000,1952042111086082.7500,993158616.7937,590591.1141,106616771500047.1562,24292.9224,82249.5168,9437.7187,35423.7368
1879.9909,1897.5565,1897.2853,2134.0620,19764.3114,7068476359.0058,20756537994.9970,9121725216850828.0000,20806012974905080876072035158714874171042436218880.0000,8833578884391613440.0000,1618620730355.5066,17700452.6661,186689.8332,119626793586.1664,57727.8486,23300.8948,6822.1428,15791.4315
1874.0639,1900.5232,1894.7871,1926.3172,2949.5623,439558.1862,155291.6102,221783201.2054,52356795.2029,8827237.1535,71676.8546,25333.2659,200760.7907,217887.3640,45844.5646,7375.0311,8473.9938,10555.7113
1898.1897,1879.7829,1885.1579,1981.7607,7183.5168,21829.4087,5318780.8413,206145138503170.0312,1857383860214286386200576.0000,3073936155.1331,5478603.3989,37623.9585,338695.0749,1219445.7996,17697.4476,18686.7849,5345.6573,11576.8745
1893.2817,1884.1676,1887.5416,1999.4245,9005.7433,87514.5518,112282885.9738,259912506837264.4375,152317501734509878413117190475612160.0000,8397274987564.3770,277170213.1958,244133.2663,36025.5190,122396202.8183,8668.7784,8304.4806,3561.1108,6005.5286
1886.0244,1890.3144,1890.2251,1984.2409,7970.6713,40329.8242,170754735.2440,229658687199.8050,117844799350550284076159591864336384.0000,98970016429762.9531,93978753.9472,161489.4867,27348.4038,339000233.6993,11979.3271,4513.6763,3607.5365,4409.9653
1896.8863,1882.4076,1889.1807,2174.1426,33350.8395,38804415.5786,485090018022.8856,952864572935376230940672.0000,37870366497845816684889752828962981310470685014978371518464.0000,59474905403296595968.0000,8748777656985.8320,227376300.9530,333150.4384,70053492183064.7266,17349.8877,23872.3523,5614.4220,10726.8900
1866.3481,1909.8349,1903.6078,2069.9027,13017.0170,2912051039.6527,2383626126.5925,170420309242812192.0000,81149013365345650936211772402212798464.0000,6057521093376424.0000,8759710796.6791,16931030.7589,162013.3239,181941323878.8640,38284.2962,7408.2228,7530.5895,8967.0676
1899.0749,1878.7295,1884.0719,1930.1217,3935.3747,5236.2245,50678.1995,55350255753.2974,18121220353003890688.0000,7800364.4116,964511.2756,20584.7353,9781.8288,572855.8596,1993.9205,4259.2372,1942.0767,2706.6689
1877.8390,1896.9417,1892.4446,1904.1106,2543.2343,7916.3201,158139.0560,6112765.5939,1496123015671840512.0000,2039363272.5810,94188.7961,9243.9838,11640.5261,887490.8811,8786.7418,2556.3357,3386.2119,3421.5201
1888.2267,1888.3324,1889.1448,1972.6981,7284.5740,47957.1690,31200099.6640,1605237064796.6416,30496338225086656228105633449115648.0000,20475165987531.2695,145963342.8245,244125.1972,15754.0727,479149753.0692,6660.9739,3642.5422,2963.4911,3291.0844
1893.7192,1883.2604,1886.1027,1921.3800,3466.9592,4863.8883,91037.8715,601067151.4140,111012968488716550144.0000,51179566.3748,712176.4173,17395.1273,4857.4412,667487.8783,2248.1025,3126.9515,1976.3074,2404.2375
