1050.3621,1133.1873,1267.9183,25367.8664,6289928.3092,4602124149149150583926160359424.0000,3781518644566390620113528532125968768868286464.0000,20733818470933.9609,24267931427811353847397358590689804288.0000,157068398750388401291854055104942440448.0000,1397097968508885801107456.0000,43712066751629.8438,26031508390800772825088.0000,1287508430424164007936.0000,67965994624349649220065558528.0000,151538574343787878809600.0000,23235360581485953286144.0000,11542364622923296768.0000,2090114056634028508940599296.0000,7898204174945238041982140416.0000,415550665029403.3125,148193833.6856,1403155201078.1858,42344311542.5009,121899886777563.5938,1905727.6377,1312350796.0538,8113952.9878
1090.2299,1023.2753,1440.9522,79491370.6456,861675275.8414,43085535506799418901841051648.0000,103611367699857800873660480337246869458882074974346629949590682555929067520.0000,136401062079959.0156,822241411264819835863865979835580234441869068044022176644526505984.0000,40591905195450422081673011023888820775089909374116728542330880.0000,9835917352690522771557318215027654656.0000,16050713472033822619992064.0000,134289858391363013706776576.0000,77769623384383556553138104740070120888958357340160.0000,478602864991256094879054388315070606460826534543360.0000,5747008278786290108506887333416875316443760033792.0000,1402426043678370289620321432502272.0000,27289321996364959371493376.0000,39541967349644134348720863882332901103108096.0000,12647148048356552375705534464.0000,437364555757043122176.0000,13993082224110.4414,2384169651993595904.0000,83159208349411825418240.0000,26830779586607056945152.0000,62430678.3720,6829535217820.1504,350181203044.4119
1077.4159,1058.1427,1335.2897,125717.9493,2113287.0273,549715458700287279104.0000,211931350730390173013660821216343847239635279269620309431310994735595790532608.0000,8902716109115689.0000,41528927173753836986905024664300906015455274399374632780688764436480.0000,100515614396114280663162914427901082639422593928146043454560927744.0000,47407122779245278137817361285120.0000,1254786554616236096880640.0000,399757114708336066198241280.0000,12881808427396210588599448397805918622572364169216.0000,33605579433617999170889107905598450396177603145760768.0000,358168514770309123011966997653803535294259003392.0000,4563996045655899297572685455818752.0000,136803965259970009628672.0000,26407581044594000810292074155539875403090886656.0000,3917029996706026769017601418854400.0000,497374682404309762048.0000,86742276069095.4531,13111843186954078.0000,5657984427950624768.0000,934644960859605172224.0000,1071551.0393,1993686375777.7427,738247074131.0023
1065.1101,1097.6013,1365.2223,215192.7860,133179.1927,172856561894578188189696.0000,34472802405112838066609222216129838774192157248701120892417743000732181012265062891520.0000,7587110202510963712.0000,98132874783632943162602968854484881343083014347538819975898158183701671823406053471543099392.0000,895505535178810936859792758115983279426758506226017996733560501312246636761113950823628406784.0000,1585972112358290025188967239312870109094931656081408.0000,258353056552974518025732807446233088.0000,2085905807729892006896462725120.0000,44739186067478247536314992809181971842258672116453869868810240.0000,5916311320241300096730842787200301519838065615934043560220623967879168.0000,494267393183040679371769681535088752834892560917677834339740549120.0000,2068638228107691870994925062815325372774183025508352.0000,520266798325034276725194752.0000,139270377922446417206758494932577444831147426150512328704.0000,53116357158711195584548641897961291872468992.0000,54623654582391749313943717281792.0000,7707246285687252.0000,17151199486535045803409408.0000,4230807689904449775661481984.0000,526872716306992022379387550695424.0000,3397749.5338,53182052009345.4297,58590908093431.8828
1066.2574,1087.8173,1311.0235,143348.0105,608262.3006,163602552878570659297512914944.0000,22237160329386273051690893316916798029824.0000,6820069505468.0449,1407305702272488658008575382678599570746568333251997335552.0000,2734532919940041211600915794152878386387837498693410357248.0000,2715808589098200633449108373879390208.0000,116437982119494451986432.0000,1547805499505370.5000,1079811401770780640484165095409057792.0000,22048729679833020906555925234314536550400.0000,22537389753224114187898491028012743524352.0000,10036169720469871554786499009445888.0000,3316607945485896.0000,8976918565128755739224730238976.0000,12051267053894388593463444635648.0000,3525087925323772723200.0000,111487672340.9912,1015627228467082496.0000,26606720252474007552.0000,60443501594985644425216.0000,4930115.1174,57310984.8472,275609398.8376
1080.7365,1044.1123,1101.6244,2553.7129,4586.3075,871513454.8677,9287588322432970129408.0000,1450312.4152,2617175016918751379456.0000,64908465714810.2344,9791161184.9509,972058.8384,4094999.4434,2872164064565258.0000,10171543260178.0527,1588298771169.9341,54635367.5733,127998.8800,82530721667620.7969,2545774891352.1880,115046.2604,5292173.3393,1052528.8001,26188935.0020,39578.0424,8752.7372,26626.1213,107404.9613
1080.4692,1053.7324,1352.7474,152038.4919,13654.1716,585518519617868398592.0000,23703035071194447617453560149846829680194514761169633169543270779291423339620849535680512.0000,101835368522795319296.0000,56636798569856052889415574421979781196392391741425906933718617090072420183094923191822838770171904.0000,147101521657026764256842342480407216957225659883081423550005255919850867608586126714994688.0000,23397731577381160159716595623255102351130788626432.0000,1512261496123225197019278589558784.0000,21783578902799167318267002880.0000,2019754321696617075307777255051451438138405978854401703166563319808.0000,1752806478616281590362906842837513649759236469043027617553785502564352.0000,310749456650172875881886619525717166837417077977136248650198941696.0000,599414345279712034100665192770902941270550773760.0000,440587388432095752749056.0000,118107816287868346875014231871333603206859615298365251649536.0000,26854841438195838859194874632550223324179857408.0000,80301880533642885928004354048.0000,3788931247086562304.0000,4495214755559841497874432.0000,32463362363332589149094936576.0000,88997483013065370543415361536.0000,6129002.5277,35951002154685.1484,520193695327035.3125
1070.6984,1087.1442,1629.7185,1315114.7717,835034.8369,196289436232126868488192.0000,229301338195649924786828492551127612468422828910327006292341254494235703611715039222672067993716060748119015424.0000,272033569373027521527808.0000,8334070715572493185077220170010904721157488736190084885688501946166348528785720895605856267047780352786933773512998912.0000,126459879504104118119680009325649685502620459349386267177653362698944925539992343961657417222459129839062898473697280.0000,2138682279811933100238525379718321814510531521215246911208947712.0000,15344363947993821387414612025722692870078464.0000,241426120920786227209051212931760390144.0000,7086457355996810562683324759552951627450683864472176981829299309705599666618368.0000,3729456737380177287143655322734940307338896396474045775912905065494713594604408537088000.0000,19353082410344549674409571038894557755947912184137483643592847085539030481961484288.0000,1423213571796691306663774102635918272607775095179121409963065344.0000,5918568149375002054970198181543936.0000,464911266325591163841390695932015226769481764266479552041050170405683200.0000,11321017678098939149138412587348360469308619425316864.0000,79580102061480903720588917971152273408.0000,96837140495387148288.0000,7844425377802492924342067789824.0000,22943714451886778641325295526739968.0000,735640216014226227773036392049601937408.0000,21457096.1108,173521659748860032.0000,194083209649842016.0000
1068.7517,1088.7428,1386.8977,119439.5273,18036.9059,610193824782324727808.0000,139051564618523561047636065181860579665599600745950301356516489400024872656249887161026263893671936.0000,11996394897250906537984.0000,10686587925436012969424088856454139030775314846733863454066856303062362653597297444272090228320620249088.0000,285357049869312112647127264265495690813143635862596908126319274767401321231317528413795852379750400.0000,154467897798307263032153608765678221343974428220850176.0000,6389318940846692976308784339905150976.0000,3136559239172711191409240299274240.0000,1392702685940361226928975638837843057208534407331581544259189269856256.0000,11561789291323305075670616989230247644599568284310866588070826956208579018752.0000,36739595816131430251033811564553888381251461880147701346779756161400832.0000,156113069151194642837979712147775933585518239303073792.0000,7283613213789127588343447552.0000,12561663182388903107486729533170944976903172250112332660098465792.0000,824479915588868489268072683269001152451335726039040.0000,684296888752212478350667043307520.0000,5443407143237860352.0000,257116782788809876079378432.0000,289806647399975722001564172288.0000,536385934015622671106571247812608.0000,4846193.1616,1306702239163784.0000,2745880281705967.5000
1070.0200,1083.7449,1439.8122,126157.3813,116324.0377,441513120601197685457813504.0000,234857074692509465688762942171381786542007278683573964255100287472564781564617207840768.0000,2868954775806126587904.0000,227365936443563111877342300801421018142695498490360616899210093989122774324826630321046783844553850880.0000,31283556857477087093727171655050230861088469996028170068545457592177036165366116840123452620800.0000,77786754947496274670523512750014533283433753149351919616.0000,402412870914147224996993259980980224.0000,88600309875930228876474580992.0000,56918521394469550554890756188934191569542704085677718870903750656.0000,51409776698643122034983731001990804754510013252467067913105530148618240.0000,23509117331662042835567719468824364388597654530695851394469432655872.0000,51306947485189880334958972142649440268048149715615744.0000,1214697372118308725194752.0000,242367826199107897621911762106096119915117034317039722823680.0000,680683639982924493129934978959324755175713363984384.0000,22650422359581695468918536142848.0000,3310874598435829760.0000,2535530051165391259791523840.0000,1329389462542137768007165804544.0000,53176501353908827224752089202688.0000,60957135.6478,30560332771104.1094,294044229239124.6875
1066.0766,1089.2508,1191.1485,5366.8561,11373.0045,154387509991803872.0000,1622529241140217326609966860716662239476803670853501369165283328.0000,1590245553008567.5000,1733038099857149148066985131131417041635838789751985717337128960.0000,2341849654042615331682921353554881225212663109277298355863552.0000,467443076367757856490781117775872.0000,47386072009683985498112.0000,49591500542087482310656.0000,1277148706761601337235652055896235402330112.0000,108955532998890187037875975720608311245155598336.0000,5612344368618947663687527429038307520020480.0000,478645071718592626551026714935296.0000,2417679023334046208.0000,51080150051734915886551718472041371795456.0000,5517316972034727113839951355052032.0000,447899551713677213696.0000,2569208974671.6377,52644344394143144.0000,944910206030507264.0000,146026024552884633600.0000,245349.6543,24631729812.9810,20652308225.4154
1069.5018,1076.5893,1109.8932,2801.2151,4138.6956,18310279806.1116,20659936800983002455015375448347508736.0000,2119905150.3536,626059682857656522034073244371255296.0000,32593799386182696078254035838173184.0000,875512583994212864.0000,38248883596068.6094,105845419300886.4219,5939111651087852163301376.0000,3116145701462572340904722432.0000,9335787471902500437622784.0000,5604382395170440192.0000,927100747423.3384,769756961366943364808704.0000,4864127449801435136.0000,2045427794430.0735,69890322.8678,6853666566.9582,48218534312.0081,1388415207424.0259,9501.6968,10605759.0492,7357130.8434
1071.4953,1071.1186,1114.5735,3708.4809,2316.3170,2417847595.4339,2597815848576966627568284476586852352.0000,1877556184.3591,1659059131965186081724937170062652997632.0000,28765355689729849781959897421046611968.0000,1379318597610175463424.0000,739496472275389.7500,13910127369657.8125,826547505382935670464446464.0000,119874507583546701810323423232.0000,2309980772736428655356411904.0000,802037714488837406720.0000,217058414430.9203,3407672316578437087100928.0000,36977711005378691072.0000,21046395065164.9961,217211584.9990,147363140119.1477,2474277393354.4746,24978019713321.0039,12407.4329,7520066.4871,12745910.9699
1069.0581,1077.0740,1127.5822,3214.2334,24994.4545,127168342981077.0000,240562910857158523679473139712.0000,22639446.4559,1030411646326449766400.0000,23356897998333011820544.0000,312388336124.7817,2108364786.8006,561964839544.1573,21145966950238664.0000,3858094932364532224.0000,11119455325207180.0000,2815453630018.9458,31656512780.1655,71897437841748408.0000,89805678792435.1250,280842730.3286,869423.8887,3291904.3208,8456503.8364,704200841.0330,15106.0086,815500.7769,215421.4992
1069.4932,1075.7600,1111.0400,2117.4281,10313.8312,1478919544824.1279,1293375696290947304259584.0000,25386302.6460,59148152633724322046803968.0000,27699677250381655572480.0000,48577178734991144.0000,3934630270.0769,777387433.3718,8487792646674295.0000,89548497030687408.0000,17516340498394316.0000,216095933262458.2812,3745540.5989,5847362970265975.0000,9034580554158114.0000,468589312.9130,3017892.0806,486988331.3961,1038468293.5815,612403107.5214,17923.2225,77134.3540,126948.7073
1070.5897,1072.2571,1074.1100,1153.5464,1152.6151,28546.4853,174272561989.3586,15276.8164,69743258819.0779,67753784544.9723,3328958.6426,232882.4740,163666.0367,167390556.5583,724624970.9508,190793508.8830,5336381.6382,50151.8859,63779489.8911,3607560.9970,128379.0299,7780.3645,27886.6116,45192.4006,121732.7133,1349.2761,4568.6562,4624.6794
1070.1628,1073.3928,1075.5291,1192.8627,1753.9819,2569767.3589,57419957.5528,4666.1207,9155471.5909,885814.0608,189543.7678,5577.9047,14907.9158,52736.1763,110071.6018,50436.8982,47007.4010,6295.2782,158220.1901,316835.3940,4844.7672,2260.6704,5158.7406,4894.8162,6196.9861,1545.5182,1719.1845,1449.5364
1069.2577,1076.0153,1071.9964,1085.3067,1313.6790,25309.9633,1568505119.8263,7075.7559,357090558.3623,2015322685.4469,799796.5008,96395.3148,116434.7129,2885305.7110,35592335.2642,11178567.3192,1451669.9378,62436.9476,2938764.9174,195787.3491,56995.3119,2628.6748,12888.4398,13515.0255,69599.2557,1266.4292,3384.4599,2495.8859
1072.1842,1067.7918,1077.9242,1336.0775,1516.5497,424869.3580,343960667500871.6250,79323.5607,200375558502698.8125,3278129195866.7275,37085678.0011,529174.6957,1375859.2850,18014189515.4144,32026239550.0795,4588190360.2849,23337148.5877,199931.7975,7838522956.4406,366113708.6736,211073.7686,43125.1634,84255.3636,213397.2466,134575.3979,1992.7833,9857.8084,11693.0891
1069.7437,1074.8345,1079.7959,1330.3353,1758.0002,11375031.0574,43663419898873208.0000,422310.8553,1529618674097927424.0000,138155927619221440.0000,143604622998.7572,47080722.2273,6781745.8112,2087243951028.3799,22388188273801.4180,4330058836256.7725,31551516661.9449,461442.4225,543760660876.6415,98512575127.8493,13528150.0522,116804.8865,2675038.8663,5907037.2613,13551983.0823,3012.9431,17902.6273,23931.7538
1072.1539,1068.2499,1086.9645,1675.2447,1613.7795,3600878.0249,1027748035334119410892800.0000,4757826.9274,952705747457396759855104.0000,12692114088485873254400.0000,1574014530032.0337,1456679351.8494,1256824929.0924,85631696538626192.0000,816868102905415808.0000,35073313021781720.0000,2057684889467.9060,57124243.0308,8102501664968245.0000,5511355859971.4434,205405170.4895,1252980.2886,12728900.5194,70668467.6952,140003392.6737,3441.1616,154377.5384,196062.2175
