8051.5767,20040582158971438652427256550992562392131716312570261036597248.0000,29878360355876646779226373968841278319227734022223903881953280.0000,31618963182591183537647927826681274605964358552847182714948315230099127724139121475584.0000,828816971229811647595363737011615194425252753082321429471727741005686104281566119119537475918644641792.0000,21665590307804225740891095212348567739369158638385234920589545267205973676748969937711099019264.0000,3367552308588275500140694647169949508570691794092285891437466348018466816.0000,2948730525040923512971441733632.0000,2567862905023657353167298127537897472.0000,135952399172252122625032371306496.0000,10479965731296.3125,176605056869999.0625,14459863649845629642270036799711608832.0000,2742853356950220174518043160782779807956992.0000,3041106738149643443970527656800904282112.0000,4478704453.1905,24745591758497730231349018624.0000,94780936244348917605738673631081267200000.0000,7301110042706.9785,4161881144632293670386911902853573461554064158654010855310846319956852736.0000,39430616052901678886021257486625931264.0000,287452795608770421430315952791093248.0000,3017941025374926553281892138172395657029288115012894720.0000,218967033837854158228214517388541952.0000,196688100675636107290028927273140224.0000,191931155776664183076473012224.0000,54212912128396987954364416.0000,25223590120699340966468648972146704384.0000,312440691064317426008064.0000,22951617477424.3672,15832316682583.9902
1283429.4384,184334223689244853860442790857472602164440765801919502606928112597946480589799424.0000,3120631277267309864582182612043594757707435328292915154732499304040454526392587603202402742128110216650405244305408.0000,69197361814083663168505567960377044773448839230334002847527165679440235825385226846528625676170192563977846784.0000,7518734843403300704806466086329804944557468240622302942670217096755847167776279997849025858508782954625773794571546778263746145626961388406872997888.0000,395011860400267247369793929907699396358822611062770550028041855675782541836249616586650333788641356204304725006653493058583469752320.0000,267879104541362855281981901648873669360696023029140108402992731862060726700538318868636110204002117877760.0000,4959599180687824232542056981047803904.0000,2122967524262676243914303569518708938822868076068864.0000,15875875987806364684078501402749328160317268557824.0000,94914038402175213764608.0000,4232085469849134.0000,46887691707704490949926965910822660918790593531871232.0000,10602057452881246723924201966599813635391091389866660855808.0000,365654982565101251462693338880115885306019840.0000,59495264673984552.0000,26561454580065848395856326840155725201670144.0000,39918353887744662540855526587514172780100196783863365632.0000,7674792016373550678016.0000,101829189577517620061892775651323898286251750572954902083418050045384135105486633457625858048.0000,56961245693439119233492717749164643432158566121734144.0000,341380888644037025014234222805129791659469264303399471592287307300864.0000,684269931488924041728999791896542953815635418079662686513355027625541632.0000,5796035545307782647722888836887512287805440.0000,36146752317726417194535328846399081240349114368.0000,41285991286105639279518991099766465334188441600.0000,201218514484231785637773656359477308293120.0000,517447813790773136457750166723209561747286401220608.0000,14412860425739559298232483840.0000,187228494524471022977024.0000,4817785947719699456.0000
98102.4267,1432809682850726947315090128002476111636626864930184405877803958552086695641088.0000,77780558944088666844666394084222527406665177547273481865321087564998978856025060739730952434375255392256.0000,36983736619418421349881993351308176496053361565710677772000347587739246870634401488628055277568.0000,90784365792632833867473110792475668489676583314924251357555823280695526846332387549644496160353552369745948505183827720881347493888.0000,43826151553049130574159432815106991551305073212481405061884028468980661516622552999819668061422597196690948620288000.0000,259604855052709223423913210413022719141656816283958138185998430588233051356034513961019426509684736.0000,6853220834725031474580683977916416.0000,86648136738878977484348816203161174372599726080.0000,5493876781432765227256341301288237929594880.0000,2214172299231730176.0000,13746162557415.7871,6746804028500898597455394261115801591231807488.0000,1422488951723546927372882925863038802733212773646336.0000,35577517683396989739411996994709749760.0000,208267529076.3745,3887626232905045228189148228872044544.0000,282704809708535746287502161241136141845665439360745472.0000,14404407201527699456.0000,592146432881964329766943828121180272246451789567873218306093948196319055262515200.0000,4226888159716390549925429044890001561622021144576.0000,423404898813984116293280311177681256698430916446212063232.0000,35583593504701262631843066550716480901504035687658434922691952640.0000,4955880197026915565203003197365478752256.0000,45591772791031011359838985961166864384.0000,142271935157611467325264516590755381248.0000,773452449037616838954565020747300864.0000,8725913348251394378628331126328334284310446080.0000,17295076422610639329129660416.0000,50802611275930042368.0000,102581723479698336.0000
117877.4818,7869230188084473497475905672658701265035678405187600384.0000,231676903295832647346074711270879743005699924522111799868564447460533041666981888.0000,41501541772522055704556431367660693094409827439602037120390351661661748723712.0000,464969703213677109724417893962543255666974362682890709881282055744352244743892550909752083755868505505792.0000,76690351297780990739467260306936866561963104585577764640154438321476690592673048687408054272.0000,10606726955353699842456734828030859651302751054697736544398247897088393216.0000,252148736924829167386624.0000,33946491539683913157192030382718976.0000,8201173228977764198085443868164096.0000,566810567316060160.0000,23285285264.6321,29059920461478951624944784733305307136.0000,2860568376728381397081419213009330959810560.0000,11981234858153476204850577408.0000,36805348521273.8828,7164931704086199516163047686144.0000,23459363700677593426115679854010564608.0000,9205463468304502.0000,54450032870759287302850546369521440258097614677172383488409600.0000,442678194545881073654186453585887232.0000,780047159772280287772340862407881947175957472122765312.0000,5189546158235285175275506414560637740875861983232.0000,1970611399533805863639711744.0000,4381136291759425124946120015872.0000,3006820162291581794529395395788800.0000,589547952982751264577872199680.0000,129875170516805355419097052542402560.0000,8026384602809546752.0000,1160624754460679424.0000,40402661240575.6016
5617.1848,25038098309429.5312,2028831836020653670006784.0000,379759485545790478221312.0000,12490499352409235062561836105728.0000,958971186965092708382670848.0000,173815537146032422912.0000,271049.1760,2101747546.5351,89102808619.7221,112200943.7399,6799.9425,2288977258050.2134,794594449618569.2500,8437150.6389,41232595.6432,79611438678.9806,1419663044.6752,9627168.2465,31196423166378500.0000,3409016826.3280,17114997215310913732608.0000,10972157773175.2695,1023591.3650,2783885591.8695,547751143661.2857,37853211069.6874,19915850224.2995,98917.4792,87234797.5558,198839.1726
1612.0973,622523182821082.3750,1076565584313830894206976.0000,679532629729288960.0000,900666380278895345664.0000,401237258278662504448.0000,740217506187156480.0000,626143116.5030,34581874210.7275,95892370979.7721,78544.4674,53019.8308,3891283219.9969,2323932648.5167,40819804868.6640,34324.1966,1766225591.7647,169884839610.4490,2200063.2871,13494833708561222.0000,449246792580.9743,4975094260.3991,13320942035973.1699,4346578481.1825,22392546428.6494,7177676871.9402,147938834.8753,2293273708.2371,3960430.6606,83203.2742,56678.0872
1650.8312,3204464046983250.0000,818839409295631187968.0000,4545622492413511598080.0000,2892604732479111630514290688.0000,7091527973856640233373696.0000,60160923299861757952.0000,63126571.0469,18160168962.2088,11615167836.6108,644682.0138,29246.0304,127832357991.8636,3424997046354.3447,1146279119.3451,65533.9104,2515475746.6152,156233373840.9453,332415.4815,416434071612309184.0000,70366392413.3951,187747512193203.1875,155302079079365.0312,603604985.3286,1745706133.1524,5604491629.1041,835277325.1331,34093713109.0752,4453497.0353,979010.6161,133709.3120
1830.3801,7192956730.8945,856805296041080832.0000,3128108806922687.5000,1945617754222878720.0000,200764585242437280.0000,21509366005531.9336,521780.7173,56932047.0875,301791523.6060,186008.8455,6031.3372,195820276.3370,2126611835.5513,7365884.2490,62762.3026,51129491.0025,48614798.7068,227357.1117,1258875008916.1160,121960535.4318,183042035168.4065,5210377989.3278,2569267.0624,54022478.6547,139593144.8377,17256089.3639,29535078.6217,39436.0377,135770.9471,16803.8220
832.0601,113596389853393.2344,4656944405755336704.0000,178700336466400256.0000,3694122701525780480.0000,3000197382022374912.0000,5708656330954221.0000,1128705666.1203,14029712159.9446,3999476501.7405,5919.8712,101258.8607,332283777.9315,392485180.8615,94659767463.7276,1527.2301,64166387.0838,249540775667.9815,150218.8556,9039087985246588.0000,83524141292.4782,349932.7176,5275227909492.8057,19097655473.1660,5898656818.9170,114740054.3580,5708560.5678,799803419.9396,10394283.9450,6766.6824,29111.0416
949.6961,10199946414.8704,14787989768721.3496,4864552589185.1104,5346478164053247.0000,336687219327992.9375,556693348567.0706,1573186.5730,20748384.3468,10319299.5842,10077.6768,7802.4756,9615938.0036,17260545.4525,15969401.8743,2829.5838,1587077.6600,67447718.6689,19947.7195,230965452214.9157,40059563.9145,14987034.3592,1919835273.1789,6937339.0263,9882951.8727,3974070.2019,657513.6951,9796454.2289,123839.1852,10963.6751,8974.3972
1454.5198,2488367857541.8369,30785035344723532.0000,42143050165633592.0000,3643569907275404410880.0000,12872409862463348736.0000,6831307146611704.0000,1095565.3604,130079549.1051,61010030.5497,134205.8344,6018.5841,639785375.7420,12395278952.5502,4183850.6477,26815.5408,25689795.6980,745076398.6406,79400.1301,16836435198959.9297,177811439.9665,1214904659008.3606,63703906361.1704,4778984.3865,11018184.3213,45605486.6750,20341865.7376,226904562.9316,324590.7864,185106.1978,28365.6974
1398.5923,211527118.6710,6494340890253.6152,66569668276.3192,2120636883872111.0000,16845652277131.8809,98616767472.3204,43685.5758,1862577.7099,2655897.6493,37374.5385,1823.3472,4055855.5956,12738101.6361,138967.1149,13666.8538,926039.3348,2524637.4639,30572.7678,1230647458.0262,1898108.1640,4096910343.5507,49185833.4760,98566.2175,677540.4019,3420084.3131,793038.3113,1575217.7289,13582.0432,36941.5892,6674.5728
1788.5493,22980255756183.0117,265720344707497852928.0000,11662207542339970.0000,628002560277266823118848.0000,389547069896472002560.0000,299799290396859328.0000,6469851.2257,2889532839.7171,2228511425.4960,444221.7914,7163.2601,2312085462.4460,9866869506.6392,31615572.1656,51457.2599,171470244.2040,9008708445.9736,588856.7858,109156313845299.2188,2436312330.0900,20075726588596.6484,575137700747.9396,28179902.0339,309252926.9755,1232710615.0580,145453869.5968,1037304699.9045,614131.7587,507191.3253,55244.7366
2602.1510,175780579814589956096.0000,120457928048799516190193647353856.0000,536594300754685265772019712.0000,1486968769017841507710274205908992.0000,5133251246646021330865030692864.0000,25590604283751078561841152.0000,382048196843.2205,716089075058438.8750,398902873706201.7500,3459432.4303,749875.4630,18778245344896.2930,30131063140633.5273,122669704431536.6562,197704.7378,786498259610.9487,9324787564252896.0000,79501682.3594,187768177349700597317632.0000,2530993646173878.5000,101492037229073.6094,3676881632241635328.0000,16114476002713.9297,169701859903957.7812,11501416951545.8164,99410417430.6809,15111839546486.7715,585435212.4973,2399000.3364,1033952.1968
890.0642,816618436332033.7500,177442630817309984.0000,103729140525178512.0000,14336628772205844496384.0000,81361187973740675072.0000,297250710736647936.0000,71517504.3552,3051322985.1162,207053967.3613,21976.2031,18804.2762,813403864.1277,4463486718.0237,272279433.2467,1628.8662,21592034.8531,69782932343.4603,48257.4467,1041182848425364.6250,5840057192.0751,1459799692.4979,2736028988566.7314,638859765.8410,74706198.2920,36749550.1576,13709672.9291,1721139034.2803,6359031.0578,41687.0313,41748.2109
1097.1806,43284919768136.5781,1944372880556733952.0000,3336586239344346624.0000,38470455304392156381184.0000,1193992362889641459712.0000,50544412503629376.0000,81057784.6237,3410904432.4374,1924363961.6571,54997.7677,32197.4638,4021846165.1811,16438410151.2536,2228721787.1480,7250.4891,178723117.3947,29571354095.2195,92644.5940,12010384380108322.0000,20739036965.1405,14201700947.0754,9723848526432.4180,777717979.2335,708353583.5248,344180939.9463,42311514.2389,2602921746.6087,2598404.5082,81122.9670,49962.1316
1213.2526,10174360.7374,186147129685.0521,5175450805.8034,3696289244692.6909,234102493272.1326,1329351663.6192,28143.7487,428585.9142,877077.5956,13488.8334,1833.3479,877543.6592,1882026.8045,116738.3583,6635.0677,301865.0407,514573.6140,13856.2951,193550650.8309,724182.9202,82521225.1154,9041318.9328,59058.7424,315807.6083,705519.9334,188982.3090,366257.5068,7590.0656,13209.2712,4067.0103
847.9705,994618195.3381,295429943.2997,551094957323.6914,38250635116760.8047,1984073907989.2959,11612597366.7254,161843.2767,738110.1386,270471.4479,3414.3465,4544.2864,1466110.6043,9087234.0818,1150779.8049,1499.5174,163306.8271,3856440.9265,3305.2921,6463580533.3969,1379590.1895,2481586.8591,90483249.8667,496046.5477,337762.1940,164316.4269,70785.7277,1306773.2184,56005.5708,4624.9466,4492.1089
1115.1008,1235717713.4431,686048935680.5702,145200194524.8839,669941998760255.0000,13143712121711.4941,175105803174.9837,89398.9530,1917425.4008,982420.1661,13601.4077,2431.1504,2826306.9061,12524019.6686,186143.5074,4321.0438,383254.3581,5986547.3965,12245.5652,2591886057.9137,2095842.2853,201499518.5251,79116086.7463,247792.8669,333266.0111,657701.1771,366810.7582,1954644.1208,34308.1904,16488.2533,6154.6394
