826.0000,826.0000,826.0001,826.0002,826.0021,826.1407,826.4805,826.3997,826.0910,826.1752,826.2073,826.1741,826.0466,826.1790,826.2445,826.2308,826.4028,826.5554,826.6122,826.3398,826.1426,826.0574,826.0673,826.1491,826.1162,826.2718,826.2855,826.0702,826.0356,826.0071,826.0058,826.0207,826.0026,826.0256,826.0183,826.0122,826.0043,825.9994,826.0050,826.0088,826.0126,826.0010,825.9997,826.0026,826.0004
826.0000,826.0011,825.9985,826.0541,826.0562,830.9889,831.8927,830.8721,831.5073,828.5315,818.9733,832.3040,825.3358,825.9765,829.1694,822.8037,827.8508,830.3467,826.0222,824.6093,825.9851,826.3168,824.9583,826.1522,826.9553,825.9882,825.9188,825.8643,826.2682,826.2391,826.8399,825.4441,826.4765,826.0224,825.9557,825.4430,825.5881,826.3741,825.7905,826.4220,825.7865,826.0598,826.1877,825.7961,825.9735
826.0001,825.9985,826.4523,828.8450,832.7267,891.7281,912.4833,852.6423,867.3756,845.0454,913.9622,804.5935,837.6843,852.5322,825.4035,868.6378,847.2662,839.3468,874.5839,862.4789,840.3050,828.6789,838.2290,836.8148,828.6282,847.7854,849.4855,834.5652,827.0120,825.0697,821.0338,831.4359,823.1265,827.8037,827.9438,830.7468,829.1353,823.5057,827.9558,823.8602,828.4417,825.7547,824.7436,827.5754,826.2082
826.0002,826.0541,828.8450,1010.9386,1076.6885,7249.8445,27142.1895,2091.7368,3051.1629,1414.3451,1517.2636,1146.5076,952.8935,1910.5430,1135.5556,1245.1333,1349.8027,1764.1279,1953.8231,1237.7028,1063.5484,911.6048,912.3005,1016.5799,957.8219,1213.8784,1165.7733,955.1139,867.0529,834.4113,833.4038,854.9191,828.5070,853.9367,852.8564,844.2858,833.9378,823.9372,836.7751,833.3301,842.1009,828.7409,825.1261,830.2597,826.5946
826.0021,826.0562,832.7267,1076.6885,4942.0483,842270583.8703,91210673475.6152,25802.8532,29903136.6570,84893.9653,419712.8586,3051.2137,3370.6217,496881.3719,3550.6163,9573.9903,2650.8160,2795.5662,13184.4023,2213.3884,4722.4331,1340.8908,1208.9362,1373.3927,1033.0765,2029.2747,1659.0389,2464.2998,901.9634,833.8080,802.1223,1006.8956,786.7283,861.2536,963.1283,978.2212,932.0350,773.8714,963.9330,769.4046,910.1765,857.1448,802.3055,871.3982,831.3235
826.1407,830.9889,891.7281,7249.8445,842270583.8703,1453368337508072565382631660268502679965477078798638781373318085083048766146975646694069801844736.0000,68701767686912612070877924756029321718033013184054219307131288007821324133898380563646687668600832.0000,449540821840007562435523071237573780568557978888958251114692608.0000,513150849260576245233902816408984203510023910179295794621841408.0000,5743940131446408516558629259992744389781078671360.0000,64667000128830688225979009406733015495237957951946752.0000,1089429099560989303381281472512.0000,546379581710747415085056.0000,7614878605897885640770439252076795247529871589414797312.0000,12453218375991724213453770574955891808389522522112.0000,3822990645703391365499335999488.0000,27210231063249602609954679862042781122690774797389922304.0000,12647019551356686674719127080535753603657416071972120998969344.0000,576929708310974985201970295899598491103922567925156114833047762403065856.0000,629503879682631739796579224338148741765216075776.0000,910739158091476811579725808536884609024.0000,1038026720465403392.0000,72456232754747318272.0000,570487252651173341531471872.0000,30152977618572175124069686968320.0000,3584046681516319711296547513813696512.0000,45486361633018331899360111468240059760640.0000,280730334920686432510017536.0000,132007236886332.7812,11160625521.7353,1685465663.5473,4293854721548.0508,6574309.3450,188578092583763.8750,60669169662.5117,3912960960.3118,228401.3728,147760.8843,95401235.3408,21009339164.5612,2124454189.5820,2357444.2644,47109.5003,94258.5432,2474.8600
826.4805,831.8927,912.4833,27142.1895,91210673475.6147,68701767686912065695251986269728125619371719069361726130207804593580972061658141496816473703710720.0000,26439904606711621085952118302371924282180001669364360407969179668506614393303357375955254258385704949732591683240773329409138393701464583642877281297704338042384523176567761938123592568307159006183424.0000,5644205873124166395586821374000745570071463787382215091937867581154848632129508803515214577762746021140205259842387968.0000,771614909642275687902231897881780222278069000714225044519842700714609518310850056683520.0000,3745629154951796180033515768630812915767962655433873896310308864.0000,317151277554928412187767165296598750743922469151844284118697790390654837088048906240.0000,7376008685687007643211840062854634785533504331796249257468458468902961152.0000,576555095500965113011906856829363746108342272.0000,2069314414399261383490387848229809881454293249072980481090089162216101145476224714780113371136.0000,170336858180505669016837127678163355363655957142760208774740826245020819465961472.0000,1532822544831647151521972186021787249528892593733779501247772728941351748501504.0000,7707085842632398918668751144958669671558353328666706277295137120435449521657979660618819950521125699584.0000,3630873207663552650672716556186602898481264265072625865603432036179726210131551029767813695434016763830686300042997972429965210157056.0000,37833091108001023524521406065112133474667990095152101035468140569908065667931935433813609158883582321771015534161169041138273707349770240.0000,2545880134094504979755676993077446882279940347838632490252356922811916130268032015477204058112.0000,129484627621604490596835717927064418455018776035328.0000,1443000712398645940430226756048533266095931392.0000,36179547712933613432439990137041872721281024.0000,828357308451591989446788904637861300620951503084286529486152794112.0000,11969291834144224599251368372312585221081369901147189411840.0000,2821668570044035463789966281973963015015782509186485334598267023650320067212833309864230912.0000,8131925488548748500267260972184161799685401994936509959315625752820660975051074437120.0000,1392620574873215192202221591304601600.0000,1268972305447118365321596388769792.0000,4712112090195306.0000,1071378768721176559616.0000,1019365215624359476985856.0000,760668326764721.2500,3355365671177045290136895488.0000,18276613880430533640454144.0000,116370159935525136.0000,11426726.1648,5187205669.6108,30449081479972.3359,23582260788288905216.0000,1224039668301260288.0000,18068617.3013,121809158.6261,7109497.8260,23081.2179
826.3997,830.8721,852.6423,2091.7368,25802.8532,449540821840031585868686697954291753637995752791093845505867776.0000,5644205873123538147186640499919684207511764338762201970375893261960309185186688459895348542617566685003342574046412800.0000,16491353039950856691835916346581123399140493060618096748752060443852992438989835972886156577478267946925600594467560657923431993442304.0000,76648528356504992325193628267631100304999833402987199332352.0000,18694754030812411839635570128382325222772301504348967842589035285815419207680.0000,425569066236811820192330004113386942436654027112448.0000,41912715911318464172302990504602196630903838637188246763845915848645288917992291046522880.0000,14250904715148659167395220685848576.0000,23109530233260280598798999410441818741368363562644444176912497383503474720768.0000,287223324775368838396805447048646701632079646947067916624010565135474974359462509280810237952.0000,4695025002637208995563207876221371043378749804747241719393681408000.0000,36279181303056375994565515711111198838667648379279939863092963507734816191806637730148650719042185691557527552.0000,6390055292902935415110192282326501804705105128682295982011804300027395115184114350382102280346071226262590858960276958587327667083673600.0000,120849207507823017741156472223238090515651746012942602453609711420298234976347511963957112144226748181442926373309963329611099013120.0000,98212098312671193593494216978043168939905739420500169853559233900651467130912263206655229952.0000,9835762523843323378326219119941324020878402579332917868101632.0000,2069997505237705504500841817508203255037952.0000,3052585194086908081166715496722935578624.0000,101236037639654879814356853005654758427552113029417331042082095104.0000,13709459267231978923277781099308249508976063185361841682382848.0000,99591014529626532509015372042687379409561656974128741475048473176898188164600501895168.0000,1782781396637684444545247129062052384824317399587165676747538092914360278528017517510656.0000,83742034102111505475550313345616632086528.0000,3602064982892207860493802318856192.0000,507272726771720192.0000,6854017980891261829120.0000,7424669067015082737664.0000,5595871454527599.0000,12475465565340018823718240256.0000,738779095572736368443392.0000,2195147472435172.7500,672276.4436,47522338283.4286,162441015422.6863,458278060885274853376.0000,2046322793251560192.0000,152147612.4852,124032697.5495,4630102.6854,23377.5535
826.0910,831.5073,867.3756,3051.1629,29903136.6570,513150849260650051066588027006353489594076082471788419215261696.0000,771614909642344042798050511625530976100128992374306120303103076223051847950762564911104.0000,76648528356505259934136010635108798733619105183325271097344.0000,12695077573280968710127358326171832062555683692967644403710505496358610344625321162558052237312.0000,980515904391247337220075000185225216.0000,445589662384172640078135296.0000,1091795049250780556830466053156888043847680.0000,13313250719260841984.0000,32233139519394549723541533306885881370509312.0000,905595256748670060248138887725056.0000,133354057932677203288980759460708352.0000,117910331715600621741851065899164570256146432.0000,14881597726288468275864566774728948482716236309895431470448640.0000,129683557648295081602785631404874882996390610010636288.0000,72523841099674157796149715413699133440.0000,1877450829841376045170688.0000,22711250164164780359680.0000,2438379620736067584.0000,3141109203100727095438725873664.0000,2724404697357219262365696.0000,96316867625080954685630639426856806252544.0000,128701909207746258835584194427813363712.0000,771802097716771456.0000,7666929203995802.0000,36423611.0775,852321785209.0135,130933817827.9567,618896779.9126,1342793386570.8923,38469891616591.6328,56803415.9199,3853.5589,796574.1251,10812278.6483,2452980243.3650,817087919.4854,18979.8115,138869.0897,7180.0428,1853.9186
826.1752,828.5315,845.0454,1414.3451,84893.9653,5743940131447205534126414356033723820967613956096.0000,3745629154952361781167162828060157741798223856962480742204440576.0000,18694754030812521111422579739721062076194580703405939352392612515728219701248.0000,980515904391192292135759050883203072.0000,6591977100775896896607238544054776841623682435100735467809697842593792.0000,5446366394031498256829286057219457024.0000,49703927795837454324219256185474031814509771790221312.0000,1325479045745514643456.0000,87156512672456811595157095999234213897306112.0000,6099838946174990012974816440546982189207327359289235119013888.0000,320668291836951586075646971672526386022580224.0000,94005484315015901658183388236914776566395616693547313754899041902133248.0000,798453412240881043755182246433480300274188663012701489010416090154966887161273516032.0000,7976737385126792840321911374026822418716642529018092431154363847408505436497504108544.0000,5522926532884839571665581400472438319418879185112026100793344.0000,8299508805278772533466847493532194860695552.0000,46797443206040311356719104.0000,109785090811047063989518336.0000,225666777265731052788515653393991359004672.0000,11122242093055181902547762765494331899904.0000,1598338547766553006968235755318204901828500151315988480.0000,896681596389139077583611015519183916438426926891071963136.0000,580374622452694265600820641792.0000,8270274200756309458944.0000,2908537267210.9243,25766348932092.5977,3740278737620215.0000,23265341638.5533,11677792509046398976.0000,503416384997345.0625,120090174614.3885,109621.6333,26202371.2565,46042438.3001,103065840042620.5469,3392039406087.7109,2734115.5142,507743.9012,282063.3344,5234.5313
