821.8951,806.7535,878.9357,997.9799,865.6052,837.5910,815.8341,866.9986,833.8354,836.9131,905.1816,994.2062,2134.4001,1771.1354,3382.6571,15903.1196,11055069911228289024.0000,3772412828017422191558656.0000,139430755869200288.0000,1277861338227328768.0000,83438134601309796754173467627094016.0000,1698915102696605679405123816652800.0000,17678837676558270061071870984192.0000,1007553127608003175811971672965120.0000,52519762.5746,11521518720.7878,751491127411506611079223962274627584.0000,641246383.8101,908992899419557.6250,1522547494827.0554,3587981843392970620928.0000,2367696.7132,160868576588227360.0000,8392638302.2444,8680051524016.3555,10889447224445693952.0000,7603433566105920455311360.0000,2475173127884044288.0000,49966440840158131032948736.0000,345083.0536,2665833.6518,11855494891.4808,19506057.2242,184769.6002
854.7367,891.5212,823.0267,833.6315,1015.3514,880.6206,864.6121,878.4776,889.5173,874.5702,841.0190,970.7612,3131.1716,17432.5074,8450.7137,27807724537.8257,346753805267460661417759091059589120.0000,20797982528073279292610465462375940096.0000,25752503469517651638747471544320.0000,17881188238743290624154303132092564037112430592.0000,913863650208451672183295355612895772379740897280.0000,1307077574790558066783436395455624702920624186704106050551808.0000,116752149643789881959547493165306122107264677699445239840768.0000,10189564002172735462814506248226548827994193920.0000,21013265207252.4531,20621030015016692912540692250624.0000,1714610789416409558955683621323770167296.0000,26114371937890521088.0000,5690065923827199824101376.0000,236427319219337.5312,16419028427389291173249024.0000,2300692005664653483315239583744.0000,4778355128349255697876484358144.0000,2396389380649298944.0000,2928262825492726272.0000,311819700329578851574477639096707118530560.0000,281680867906570482000742959070314496.0000,12772957473884612677558827605059585857146536165638144.0000,7164204284517051588909545660874752.0000,158623472.6984,6622552.4771,7151194132897.0918,32629675653891.3633,2050145198.7503
844.1200,861.6834,840.5356,846.9229,899.0982,859.2038,847.8857,855.9871,861.7374,851.4034,843.7909,899.2789,1576.5491,8386.4419,8693.0758,45987828.1760,6462399187914721212852338688.0000,206382453809280031191688322108882944.0000,2398359584152081995181064192.0000,3635049243508497577923305812262912.0000,76541758762827171760860137119416902270605863812071424.0000,11591648992799322716579330956474071243496644208973737187210166272.0000,2577065731533214652482101596451757962870633834644760176885760.0000,1848144653806982944137768661719770288642698596319232.0000,1831049361505.8542,5041028784716074452588167168.0000,23654393179343321440824164619112796125134848000.0000,7559824669168508928.0000,15335602112422538976952320.0000,25317303168311012.0000,32689500495506321484808192.0000,32356886625296308397670400.0000,880777668777057202972349431808.0000,586989592751793024.0000,71518576409643614208.0000,64282955799486686252685454711899920793600.0000,510215427975559297421196997460553105408.0000,10598624791222899220757203459875582198927417409536.0000,78103569315416501550373995737748865024.0000,100971351.5150,55552232.2273,92302146140153.1719,24175738149054.4141,1534263354.7633
833.7771,843.9233,868.8627,906.9737,861.0478,856.1373,833.4257,856.5392,851.8565,840.3788,870.0045,941.3996,1971.9059,7171.6251,33304.6651,17928783.2234,28683041245798039192431648355726959256272896.0000,583145460243886710739107626090496.0000,28984284785218535051229955911563626938368.0000,656669119196586511684546511616606208.0000,242778281204263310129466528397465749487298399995531106335748760800739830267904.0000,102603908385686413627150228258499793949147770620773045893226402833024549174378496.0000,36464011371519359302098215699395459961019153186669217074671021657656191210225664.0000,10660133759302636227981529809095541976695351534651732101055617894973440.0000,267872878768196960.0000,21126353360699559425870724092395520.0000,595003094939465192656796580781516671243578788604789199160226388901888.0000,1483364431322267516928.0000,271399677826189092920569270275932160.0000,18148966922247523532800.0000,1569662127924705763123099290918843318272.0000,7941942599684671830543564800.0000,267814620907760460467385175459248497162715136.0000,2495910695861479800832.0000,37217743656608584216835260416.0000,34610086231251676958141889815033214992507267440443392.0000,60604490120458839165949191969067809604319430605537280.0000,5971309175286754881758983312006230635022898937687196041216.0000,6283190910651316862125889678401937297174178675294208.0000,108274159581.6250,12270088572.2826,4655189830783671296.0000,444177396934912640.0000,393833392559.2681
834.9645,838.1824,854.9428,901.8799,884.0195,849.0923,834.5837,859.0180,848.3994,844.9749,867.7141,936.3664,1898.2759,2052.2066,4961.0950,166073.5347,4534936790704583951128071090733056.0000,3038666534012311830528.0000,947405774990690351197454336.0000,12325167995944373972650426368.0000,11865998158974868102853591221266690808714625024.0000,49766059962366776484491874000332812881974263808.0000,20377342176106659533553770731639970274111127552.0000,212606491527317304105381835452457173385216.0000,1397410957442.9885,930160354850789785600.0000,1228542572177604808063464889493675688591360.0000,996488245376.3879,6512003366632653062144.0000,39785774791080.3750,60441665007380325497569280.0000,143994327226410704.0000,166860759827763358160744611840.0000,1843805643205.9011,1520337000094222336.0000,4866297180939783739064677564416.0000,3273261607054100755914931830784.0000,122659426443638298492130855747584.0000,922340076503594448000697499648.0000,110284452.2226,4540677.8210,204520198575.0560,212964403589.1127,51355916.5006
847.0489,858.0113,823.9286,795.3483,861.3885,846.1547,850.6914,837.9524,849.2683,846.0470,820.3011,817.8312,816.1912,1189.6633,736.7310,13351.2626,3053052.1122,3550435292863.2969,728065.0288,89794133.3075,5576411744.4680,3498640573956128505856.0000,7281186326789217.0000,798230262412038.6250,3156.5146,55544402.3597,305361740745.9935,34126878.3976,9732806.4595,94122.8574,100072029.3482,244459857.2763,5453379.5716,534834.2088,64792.4120,23248475699.6227,175445167.8528,2874687795964981.0000,30200726.4116,4257.4000,1819.8388,19367.9606,69701.5345,13222.4500
846.4858,872.1190,842.0384,816.6537,871.4624,862.3268,851.4019,846.6678,862.7208,847.1551,831.3948,865.5744,1308.9526,8411.9127,16722.2113,211726979.7643,27242923664108304484884259603920977920.0000,45967980079372170017289496186767540224.0000,7560953641849018802332285985347338240.0000,103104516988355122472681086124032.0000,68851119539916050395067556787852839931708495468502364763977742467203072.0000,3283393864416002848647297222203886104273673374340605566514502536126942217909262947975168.0000,1731416194411601045781510328611914494886377796080156430170543056270980991089115136.0000,269672844681783681496605221255669028863277353858892213862390105133547520.0000,4219561666595190.0000,44205565973041605115212147877478400.0000,362889909659412371282419981735231459287788831458312491196615753728.0000,836828256343825680695296.0000,35237957451599899037909589377941504.0000,2711902807092622262272.0000,211817558965253826111809506132889698304.0000,2787212960287838156311326883840.0000,279908257623141847900766086389381308874752.0000,3408770183614972297216.0000,128949680172985033064185856.0000,64850942842740241431547634422573469378826837149351936.0000,63755482994761813182301045304257403158405324996608.0000,6467987922378954726580510051701694688161056691243961895786381312.0000,257837389584474739593398939367749933360348135424.0000,61093964155.5466,3148074092.2346,482092390573308160.0000,581370420922957184.0000,914562642665.1603
838.1914,863.9628,871.7661,903.0056,893.9683,873.6124,840.9733,865.1664,869.1924,847.6777,870.0844,982.4762,2970.5612,24425.7249,110949.8721,2373728841.1882,1474207927128427136473526137021465243822551447109632.0000,35837624990725958430062108029606161327063040.0000,4256707430690109523977054554619519895149811335168.0000,261192217524560830461491664418317065490247188480.0000,41683111673417364204405182168990754483057363656658101041173968417741970074405103504949484978176.0000,1511161509978846706468848210258498425806758886640418917481124609397315275222668515390028721571955212288.0000,104643377567352856128822601865875934930015432444932612217032650039087055602008631579766021111014227968.0000,7492606282917712040527701683543523742324616985897173297839684749905066223259757989330944.0000,488271393186745221120.0000,26519337628720514145777436510167520663044096.0000,429346565968476728817778930672885035916947095198726298262130450032692208325839814656.0000,2739284584630119898690879488.0000,127084811761741947317224111978664252332310528.0000,2175595783299409058128199680.0000,256370038666428083289104139604895101537543520256.0000,8621418654150821730668152386408677376.0000,3694408813754526496124846789962155254461420279133372416.0000,764301241077359353958236160.0000,17624697058622076280069351012302848.0000,6561971148250489595109734930328941222149134355127423520065435205632.0000,519631039600879525436909191851912523959843788884067904763100921856.0000,7446369834073235615015205255976103862203291014180788557775462525469047390208.0000,1579555996015606371216429494527414637517752304857744613006376960.0000,23945343133823.2773,886557343061.3822,51435054874622070620160.0000,6264052158678100344832.0000,166827920624702.3438
836.7249,852.3796,865.1224,877.1235,846.9484,857.4759,837.5745,850.5382,853.9265,839.1130,856.8769,903.1767,1423.2227,9938.6099,35374.3004,137941568.8655,52453427475410493499619971694620588376064.0000,90468469023334372985581206681304365531136.0000,1141778259625920458421423444721217256292352.0000,8689136291660903815516480602112.0000,6534010274870216428241207194755555570723673644148550247968583708169692495462006784.0000,60737946890092020947040110652692774313726894815044568811621453984784477763467794429945839616.0000,3260714325345011209365112300897388200637294136692764449649932398797370437481377862516736.0000,3917888316715224250050329465591649703421897513429838726299211674711345017651200.0000,313623574970835520.0000,1162599084561650803880065432010358784.0000,919765933882889766128262384424714713998729252397532766220401645364141096960.0000,4023551205012604125708288.0000,212251155134369123048630139963939225600.0000,1638543283751772145844224.0000,4232025214522266263677341255183937107394560.0000,625058618753353417518550614016.0000,7275459538315934863367090118505782569366192128.0000,255108547486743179296768.0000,519482007468562576417646182400.0000,354552888458885871213268977034820945569084054096471654400.0000,376034118228375508236826367648730134756234735033950142464.0000,154787620473355964736567782542687447778221372326433043447174660096.0000,25250692206750008139831500767006238455546826734885142528.0000,274039223174.1227,61059679295.6309,126217008383772311552.0000,9141607569626988544.0000,3503384294734.8901
837.8242,854.1184,860.4907,875.8649,865.9311,858.1609,839.2525,853.8178,855.4642,842.5685,857.6861,916.8255,1840.7816,5840.2597,22350.5811,41405078.2390,204543906134018633383525199442324307836928.0000,159162680534857159898601595449146081280.0000,3145756642939884957124293936593523179520.0000,50517379046949989395769804827131904.0000,66356150988203121336883308301192468225479753866834157754733579427655421263872.0000,13309500022541118558618863117360726375778694237949410834019456402654867126832336474210304.0000,73345149072640806439885946859453269525686864999382968251801731287464947434406281216.0000,2903694735807321778840886311018817225301781192644311188361431804541147283456.0000,38154570604089960.0000,1469164604597679518558481928945664.0000,929145298819669232493300452114032781637757259928484263567170903562256384.0000,158551182224492670746624.0000,7603387021800336300600231166071537664.0000,82473260736342722084864.0000,609426006867820920850743841098716424437760.0000,1534142561226612241076322304.0000,502170736874564282430011476270648082275762176.0000,2441484101516184256512.0000,4227226361822444391447396352.0000,75432409542729754028193848290873512359891776206536704.0000,48585473774527337665607250076499960412653986275917824.0000,7209449552768205784101565372816129773181073846234326040051712.0000,35663134558060833424976950378678193749049900793856.0000,328484009693.4100,13948913179.9433,5637264934915075072.0000,1241333918703792640.0000,1109457493393.7458
834.7761,836.3201,855.2880,874.2385,835.1530,843.0553,833.6257,844.7989,840.9022,836.5475,854.3109,873.4093,1040.3122,2720.3372,5475.9645,304510.1292,126755047005106563186688.0000,17724539556406918387104481280.0000,40883608000692599591534592.0000,2149863050662188.0000,2225795621708172357955495342969920481712117355905024.0000,1206003690299017449894949318777129763537599575096169594880.0000,552309663717808650457939012814084549145671724691357696.0000,40017729362728107846928374355330519443681878999040.0000,113767695140.3642,3167802318617342640128.0000,709267926052582655420712371110656257681067606016.0000,5121005310955826.0000,898558886834046138056704.0000,7426226445683760.0000,1920920315894391830063611904.0000,231844642908599936.0000,9596386181059501454667022336.0000,1043317304018827.1250,8161383952616812544.0000,28086316321866719974434633924214784.0000,501480999461567977001728139449073664.0000,1786887609005045744877067673834608394240.0000,150597259744478322853501621512437760.0000,44961573.1475,42503315.5997,19376756828401.6602,1384731159185.6826,220842373.5000
837.7112,838.3782,844.1448,850.8105,839.4696,840.6441,837.3947,841.3252,840.0059,838.5442,844.1956,851.8807,920.6308,1373.7417,1830.4135,25056.0532,142235275969150.0625,65473202564569656.0000,2285103753908386.0000,2709317853560.1138,255968060267141926113528250368.0000,616380902304017294035530694000640.0000,13915012112061933484159512084480.0000,14897576536739552062825562112.0000,18381359.7442,47973343188826.1641,715802189690187677989601280.0000,9143823039.6630,159031062397788.5625,5428752799.2713,2560122560917098.0000,445987207563.1179,26798133322928600.0000,4337923095.1404,288832951910.6763,494986733173386379264.0000,934110633628379906048.0000,434348143568627529940992.0000,452620555218766790656.0000,169336.9728,173025.8419,239180565.9038,61574725.6375,491200.0828
839.3532,842.3837,841.2212,840.6602,842.4832,842.1191,839.7723,840.6459,841.9405,839.6939,839.9766,846.2575,911.0615,1405.4541,1872.1015,33488.4329,55223360277008616.0000,5358242836123766.0000,42962331019261672.0000,89656494608112.0938,6274192125404375289670634831872.0000,79092858423071519669742061702086656.0000,2265721335327053394312355949576192.0000,502759521255004027935904497664.0000,61594988.6079,645483382798318.7500,14071036393346314433174962176.0000,24287786755.9326,1746635779571212.5000,10420296053.9453,54800987077290128.0000,5288779781125.3574,1498589783206643456.0000,7243544494.0186,1197302713164.2808,14231851437070449901568.0000,5278696383708939681792.0000,35562500564962743983013888.0000,1249302366408647376896.0000,447440.6402,197842.0179,374451431.5904,216885516.1120,1081747.3991
837.3755,837.1618,843.8060,859.7267,851.4224,841.0606,837.0090,845.0042,840.9932,840.5314,848.2288,866.5149,1061.4929,1205.2683,1331.8627,6430.6743,1242586320718.8154,467907666275776.8125,36243927784.8329,2309061003506888.5000,34265158741170651136.0000,2332674713163216453632.0000,97412453993253650432.0000,1034026332340446720.0000,601781.9646,18602920313.9044,111635286318366928.0000,16733767.7049,1990319698.8826,8997152.5619,5297760132.1204,1856873560.3300,183587166140.3882,20619406.1583,187013998.4569,251690641144658.0938,364008428311166.6250,7516440649431362.0000,2162996885170608.0000,13334.1148,18467.5702,1832809.9069,440503.5066,23636.1184
837.7373,837.4454,842.6674,852.5618,844.8748,840.0535,837.4062,842.4531,839.8257,839.5015,845.0677,855.7298,970.3964,1012.7410,1138.5622,2433.1273,1371921430757.8252,16561892111749.5488,13389999134.2474,70459847985.3263,3421912883437632512.0000,64076563871566829453312.0000,57202672457796304896.0000,56773597708434407424.0000,191214.0036,62879878.1862,10926603474073600000.0000,11862453.9866,11236799691.2691,8765822.3068,782201592726.6940,2632791.0413,404442946279.0565,1651257.9600,35360480.5227,2287302785813.7690,8921057675477.2207,211328032287009.4688,2904914575719.6362,32159.7982,13633.5368,788903.8757,427770.5328,26076.5002
838.6572,838.3826,839.8581,841.2940,838.4242,838.9149,838.5262,839.2266,838.7732,838.7611,839.9917,840.7127,846.7494,862.6107,899.6982,1182.4332,482133.9223,689853.6885,613666.1037,65488.7065,2181071389.4325,10805311245.1115,4789426896.1337,738306573.8028,5273.1809,191328.7695,389832932.6392,18744.8518,235749.3392,18076.7198,626750.5310,55168.4269,1125719.5355,15955.4767,58029.1422,10915662.1185,11711812.4056,50998912.8181,11393915.3327,1898.5239,1800.9320,8614.2379,6681.6308,2235.5025
838.3071,837.5571,840.4571,844.1782,839.0836,838.7390,838.0361,839.7511,838.5457,838.7412,841.2462,843.4548,864.4204,842.0517,871.0186,838.6848,64584.3500,130077.2620,5677.8966,72690.5949,171327.7726,2576493.4731,258589.4880,754659.5366,1440.3726,2437.6504,464384.8996,2195.9203,5844.9928,2343.4419,17542.3654,1620.2820,10677.7594,1769.1388,2813.6016,10646.8411,22157.3307,23416.4208,24906.1641,1077.0689,1052.3271,1638.6860,1280.7503,973.4440
837.5565,835.8729,841.9921,848.1817,836.4763,838.0983,836.9476,839.7197,837.5790,837.9870,842.9156,845.0178,862.1116,832.0033,918.2839,840.0474,374982.6433,90718.9070,291789.9533,163219.6568,275036229.4673,39140118.8662,99879371.4476,22626442.5579,4316.7365,44101.4798,29521179.8750,4967.6589,79183.5521,9706.7332,104287.4148,11023.9960,352790.6735,7425.5993,27082.3180,1120786.9955,2593686.4892,1288465.9817,2800363.7872,1536.5997,1623.0778,5703.3279,3487.8750,1505.8581
839.9745,841.4796,837.3673,833.8374,841.8749,840.0718,840.4326,839.0017,840.4294,839.8827,836.8347,836.9723,840.7299,916.9460,884.5470,2019.9151,240766.0698,119882386.9831,742015.8636,108971.4820,20013974357.1331,28713047993057.1758,796362047834.7172,116598932167.3978,5707.8831,814227.9987,13877852930.7849,131636.3868,1056827.2739,51624.5819,5795502.2529,320982.5308,3112575.7851,51066.8565,105013.5308,177916281.5030,98655056.0875,7982843186.8652,55740674.5456,2486.5018,2207.3349,16257.2617,14541.5178,3752.6863
837.9513,837.1431,841.6107,846.5679,838.1650,838.8365,837.5570,839.9740,838.4463,838.4300,842.2844,845.2980,873.0420,904.5847,1014.3472,1594.9722,435418394.2544,922799914.1904,252231555.0023,10126268.5101,339084151331152.8750,20497460784554460.0000,1282736033846782.5000,247526452430570.9688,40171.9422,6453493.3522,93960805232410.7969,377894.5868,64162864.9360,448687.9332,949637255.2173,517270.7762,1035011564.9063,176195.7810,2614564.2368,11566940928.9763,23824628614.1238,171665108373.8152,12257369989.8654,6782.4344,5173.6466,98508.3606,62984.4874,7931.2559
839.9358,841.9863,838.1357,834.5967,841.7859,840.6400,840.4308,839.2455,840.8950,839.8410,837.1950,838.2984,850.0089,1051.9646,1100.9422,6066.5206,1662749122.4042,314991603244.3127,9574621534.0191,92570343.9542,2027742103136157184.0000,11856164867913071722496.0000,260949622794287579136.0000,2752091057301538816.0000,168969.7065,3031502263.7508,130679548885610032.0000,20313564.3454,3790116352.1419,6119755.9417,28105505216.8499,285480731.8864,71157478789.5295,6613290.3050,53974917.9437,62209602399701.6328,27606617733314.6953,19082651164649752.0000,11938768552609.3516,15114.5315,12117.7644,837127.2286,585548.7317,32242.8651
