950.9543,975.8112,10199.2361,22841377851696256.0000,94039166693189923921100537856.0000,133927676684142772224.0000,836371141859286980059139615456493568.0000,233527760528220544.0000,43902056714206811239634676791335976960.0000,46627541502845810433869735536885760.0000,34847692235859712.0000,33525470771854528512.0000,2613768864161815040.0000,69549374459164344.0000,45937511.5447,11160264008279340514171965931520.0000,13793060744523499438080.0000,5582944963627936630439936.0000,266312584018242.3750,19657373483.8969,201520630316824.5938,47146684769184153600.0000,39525393942925672448.0000,38850282938795376640.0000,1681718075.0252,58669491132.0243,28942079798.1212,63164298.9813,1022554.0428,1217170786.6733,198571164.3529,54965.5141
995.7411,1062.8533,220391105.6899,482383619128507972767092572160.0000,5521242980575556393275739328217088.0000,4148748144301409588582071602168338729034905605857951120025482603670798336.0000,4208855786311177813844112925786112.0000,2627179171786061773842157056834182053888.0000,1571027772932836715402355455151950262732026937624669296680501248.0000,355448445728473803032179907945701303434346496.0000,101839930199028323917496320.0000,5351756664359318246970469678375516504064.0000,2517424709827669141031225393152.0000,22110492182540562192573650899566592000.0000,261448891641.9740,1646872280281552259655260601014887492858846646370304.0000,43831662617291087051024191745266704797663232.0000,50729700336250119202813565069308477334865575936.0000,30822003894695757873152.0000,1913071717533145.0000,832283293938797379584.0000,568744375518883807115331239936.0000,155453138828113272430406901170176.0000,507656305233761374863919738257408.0000,719051449248370048.0000,460464479709530619904.0000,298916806103589056.0000,45583427527.7679,1109653468531.8533,77204268460389568.0000,162075557876.0652,378373.6208
981.3419,1038.2662,1323548.1336,846651014557561216.0000,2811163231380266549248.0000,24481341835726426230946786876550828962364536941182976.0000,8191615414006887983190518547620053385216.0000,419658856492951652565195791769010176.0000,9315827386480590457500359927612301491756867486049126473009402478592.0000,394130344256813050478468879112381943420159805882368.0000,7138875412854098208151830528.0000,2413551482014150176575066960801216593920.0000,62463320209590029934741455634432.0000,120555141184077119163653616981508096.0000,342852901.7489,602426442609731978180688330640428620468557210189824.0000,78799085490093737169724793389896308338196480.0000,258901752393316304956566261124981920330688757760.0000,588245072579631102558208.0000,24197252260250260.0000,368534535451983282176.0000,6812604583581307396174242929180672.0000,755245159284313861923767582720.0000,2978709076770803970137710206648320.0000,386843270947930.6875,67381159521637072896.0000,328854459223212544.0000,2218272167.3691,443322636338.7803,85460343094019248.0000,422049008245.2475,711926.1071
967.6744,1077.5489,10368666.1286,748589448781913344.0000,39327244680872272961994752.0000,5293146975138233647395884852722378295767452056879499891117464992878690304.0000,5352490875492311376483888335426909690695416829952326665615966208.0000,1176079075102254896640738883456753708094717952.0000,65804551763973351708735232893230505937559891104461286220939167434194486472461479923679232.0000,704334833516862339492886261403531871951260720921170185781983194382336.0000,153136169377736379189058361012256768.0000,108766927951257901720705867563061190168811983068987392.0000,104672469398391843789441573171649643162894336.0000,59694440855314793460988191784289150763757706674176.0000,9794782.8743,430101986295993117289863406521494115378937011049021238530801664.0000,15946728517350913127582053317589506877857533139872670285824.0000,460458281872958074975419875302700316678802705468549539244802048.0000,259510421179846548463696409001984.0000,1388898044287906480128.0000,416656363512806938425425920.0000,2494457011294179084286004626086729118384128.0000,493789842122478950200401315227305393570971648.0000,3013760581912996026482903313268304171015648313344.0000,708908969311802621952.0000,792255785137056979968065536.0000,5238730081908403505987584.0000,67923489869347.3750,215553845975179.1562,7544302206185888546816.0000,45081521646350448.0000,47460451.2586
968.7761,1010.7467,1541928.3079,26122015591986466816.0000,1006368173296564370109628416.0000,53173946131520041628995108655746785864356058344980480.0000,195630753610457159986563412832547539779584.0000,3981593390446874672475668480.0000,22651957938629399691314375637918403924349947398324224.0000,98868026203120550593565813607876104552448.0000,368251248869330845696.0000,69115121679160690546170440712192.0000,425732205520910101006778368.0000,87614157426127091786335490408448.0000,2521273.2107,1136676874686682123069830967005806592.0000,230442434058087476771194362535084032.0000,3585956031506296490381799326232870912.0000,426106672892944384000.0000,8155078845591.6699,16983418457988082.0000,166367655605600139012472832.0000,265483467453966990518211575808.0000,3148486570741175718821322817536.0000,33382727954245960.0000,233652105199388064.0000,11363746261534954.0000,75861334132.4902,1115289708.9815,42599014423824.5469,107714729024.3273,356312.9414
984.9301,985.0178,6207.2710,9134367.2127,61103699.8674,60375315697148096.0000,28790231904.7049,298289417.2455,589275436035116800.0000,1120813756167.7278,464990831.7871,44191274112.9502,64513596.6295,12215956.1358,9995.8749,16989168642.6586,422752628082.8323,68216314835.0872,19570025.9948,376247.6352,48031.5381,1174057290925.3723,129777511631.5474,30480911.9301,21294.3947,44174688.6776,148598.3564,958.9900,36829.3791,3146172.0289,10372.1215,1152.5297
984.8953,1085.6386,16569908.3866,796420171699565.2500,11933126051117479936.0000,685598072513016189791600510161203076730347893076425388475210360620136267776.0000,1737758370603565020454740941588020053079153748302942714200064.0000,104311125829254925500391449782020370239324160.0000,3576389339392752152705675058682998290185026459971421742234850221866246164545472706811789312.0000,29162275341358605854226206715007442363210038898140552171512104222720.0000,2653985014678421311615202839922475008.0000,225052020885457241528016971669309761435077060274946048.0000,2593071964636416812707992610961360710270976.0000,20759234665929664834280439929468621720790237184.0000,1043808.3336,140267345211109204699934560363791498609253568954799501606912.0000,84212910584204471393095567197894049533254297053682735251456.0000,11549898653187849173297597792826508496884510018337641880092672.0000,399333174020138006481463903518720.0000,2154441369739287592960.0000,1972247441307192101175296.0000,13297756801986878486856673509181784935928692736.0000,31767356187302844290257675167652990882028716032.0000,3761028259750382552052109025932040151609901056.0000,8519736421883997184.0000,40395693111869796483493527552.0000,608236910265854486118400.0000,469484950498.2361,428895560081100.7500,130221382366205323509760.0000,5362746484458847.0000,15359517.3204
974.0980,1151.1158,213844874.4925,1518435225996711952384.0000,10213405704243546766863050473472.0000,328244854776900488327210302302850040478914523871309589955476550521670686221115096606208688128.0000,1371667390199925990310146027424006047629468786302792285854439670757144974589952.0000,1169128458590505727305522869660557369833531881095264468992.0000,11602323262566603562047510131754096817173850549662655496027085564094740682527412227397578278070593799262260166656.0000,71431997951250985007334945160682020181326298468856097560752608407219794587078767935488.0000,259322999519664361097187545404698094638989312.0000,3646850689280735169660221169852918038065947034303046008180716863488.0000,3977865123760903487410974728836379617390700083674087424.0000,32726097282599271398260148577970362922090273721801362464833536.0000,833056676.4804,73973936997181711995028981688538583152731027637573924861703784658261127051870208.0000,44918746890104195434033409808767709423993431927705889695520627630175944704.0000,7647742106723385501086032911986406617318718639745110548781904506504935488094208.0000,16553567003742025966503765095347143049216.0000,152901641394240690570919936.0000,881752959851103907669623764418560.0000,153747892115197090430207875591741780414114317905952768.0000,105229957671720632891570437214081217710594568707716939776.0000,329043464288147809047571332231965690333522557847875300098048.0000,11279347373423468656721920.0000,2838247815426174709598926797799424.0000,3688687102301999397572943282176.0000,10978530706512798.0000,625702685870673408.0000,1288151348443114456452431872.0000,116630100195784458240.0000,789182060.5550
971.8025,1094.5393,6680985.5439,21837623811847.8242,2730463473531089920.0000,19413638691326055166893563014389818227898869505016688219920511248715743232.0000,2074876582004486081702354041553171447850147220815194071999652024025088.0000,384023883258432917574779367380442074494168727552.0000,122792961295825451627528471949811649336127175730871603007059155000842631352504873407325387551145984.0000,2915919487958993261241249466899127580605683365859074671359075943145646587904.0000,2496332863369604510103800232732260302848.0000,3838066166856769154387025627008679575215861516414704680960.0000,122215096076383378344235027741317083257603358720.0000,1302851607209416391148290771721061617111945220980736.0000,3731541.9898,3367074082718365968450970050877277401441539551108848191330104377344.0000,1103069167964587347064605967700196390342444712585501249607041024.0000,16207527666741604244851068989917129037629783837204033140083690307584.0000,160142750167442041169014679438098432.0000,180223986306746947731456.0000,4289813379676166033497915392.0000,5053675178608025490642612677241946449088562069504.0000,183904844008564607918686023580510682699162768637952.0000,684165123237040201952515288486761654046119239352320.0000,148470380468167802880.0000,812149017691308997336782340096.0000,99627791000519108087250944.0000,16884162667469.8438,2757653327364404.0000,2847491343494106859962368.0000,370807555745622464.0000,91688774.2428
973.1851,1084.7406,18757159.2547,87873103791290960.0000,668914491525766020652335104.0000,26334632028312568453642921794078857727862301923233720293253837495262611767296.0000,647440188715680347883673974123734036170455011828976033260540310585344.0000,170183501767155404948291720984044335737602048.0000,126002508096159488439386700860156687963120050520507471002116740585006212453384787509496512512.0000,65728830269548418738003066424088480046048769096302327648728693547728896.0000,9301581974619176826403361375224070144.0000,2597290369076869637817128509256676000116811479033839616.0000,251832422845732701211317826693160155889008640.0000,10555126638889839355379800778058893098137329598464.0000,387322.3066,434586356675031067872062687296227674295230579485923117891584.0000,411075037977376645603978638312957361099773306537455847997440.0000,246531843462176355255883919554124113978469957586749054034903040.0000,3177378100116853800100200496234496.0000,7451640030702143012864.0000,16990970718420503531356160.0000,47375935259565353939316198914759070994478923776.0000,219485630573398392839662313393809514659470246936576.0000,3052480287325009233046715324938515827420395732992.0000,144708055138547400704.0000,154089222521720865699236151296.0000,24800257454136571111407616.0000,14039439947553.8047,277767955810608.6562,222877652037905403609088.0000,115033535917220096.0000,45906779.7897
968.6018,1012.5657,32913.8513,1302639.4481,1308247478806.4470,12797960447446258194761149232394656546816.0000,447446284046479209713299848969849940666744832.0000,41786718833998942719937871872.0000,3226654283555923177499365214154570331049365769444320918634496.0000,404855276113326929917676359791818400469887221760.0000,11382821923915265967390720.0000,197047616117890555806934605351616512.0000,241912171990159906575910699008.0000,6165493828317630177597269737472.0000,290238.2977,198629979988237688539235821306431752110080.0000,340402798640658095777559803254257221632.0000,226941016721896118606484347941623145955328.0000,13438716212261857263616.0000,1276998075985001.2500,333818900622561088.0000,8015944691697150840488635400192.0000,15402043448734994260157200859136.0000,25955747137111813234790739476480.0000,1064690673348.7142,5457098581011885056.0000,23825100420401920.0000,312198367.8737,11317255188.9839,3936522203939697.5000,366709106351.1042,612906.3563
972.3588,986.6841,5556.1302,1537311.8181,10752930.6509,569896039377380759830528.0000,4057423427950343069106176.0000,677370180123734528.0000,56826647924819311709255465156214784.0000,1858342411646862277126127616.0000,957409202387162.5000,645671528497772625920.0000,250067604295240704.0000,3090346132857862656.0000,27881.4098,19374726561637691018969088.0000,48970172983726351319040.0000,3467282825481566082301952.0000,16287155353288.7480,2579403950.1592,145974983225.4375,839089530346578048.0000,418684766007555648.0000,2779263180622551040.0000,86439408.9188,184498260165.0821,11695328261.5905,680201.4889,5726665.3838,4440188534.0869,22865014.0950,19872.5244
974.5990,990.6338,15248.6781,15882337.7016,1645735516.7271,900632983206492290802297864192.0000,147161163082893624554291200.0000,8328242310401569792.0000,14974076391469654717473821892196433920.0000,38141700506756578273048657920.0000,4603305430695763.0000,29882486735489481048064.0000,3089256185046228480.0000,159270628078315077632.0000,9378.0884,33617681158912941265780736.0000,3651175308609187154493440.0000,80243706444813269037219840.0000,172672580026979.9688,6724797738.6047,255744019679.9096,12440484769104267264.0000,33095429374665158656.0000,80278922691778527232.0000,1025468245.0327,2453427682596.6841,83259422380.4662,2055630.7791,13155528.3520,21751456504.3926,61008646.6393,25485.7572
971.8383,979.4189,5281.4154,3881467455.3688,11182483896937.6855,584916921423252224.0000,1336492942898558.2500,12295396132996.2480,40900717907109600034816.0000,1398858600315666688.0000,25362061218.1068,46232344117453.8359,661955809124.1445,19186234499102.6445,117505.3871,33150663069724803072.0000,1152005953746355.2500,125542415734376160.0000,760001634.5912,6432003.7354,668489833.0991,1710253302050.3936,77797017609.7109,2630748217634.9092,5341066.7612,19578739.7752,12301454.0474,136108.1031,167591.6505,5065125.7014,232523.7584,4745.0480
972.3244,978.4081,4798.8745,107275431.1633,2126819337975.6189,107779680645772705792.0000,17526561730799388672.0000,16787029981.9050,13381863419796193804288.0000,453520984366109504.0000,13697974929.0688,25875290859980.8984,188704116969.0761,998233575769.8972,14358.6128,10229290152612.8008,199207194572645.9688,314840566335807.0000,1362418538.8123,4767827.9169,4543065.2469,16343134977644.8027,301236062302412.0000,1533034321350.1025,2158281.9351,337704932.4313,28482540.4113,73609.5569,68449.0911,13598493.7099,463825.6660,4408.2064
973.5428,974.6324,1158.3092,2294.3780,5196.4695,233920341.6523,98231015.6045,1927595.3363,56478468618.5170,541293823.6153,385860.3928,13867692.9576,1849597.8479,3937700.0771,1258.9272,125510367.9467,44515605.2143,118830948.9959,171099.3663,17297.8902,42522.0493,2456412.6612,2011399.9622,3875787.0446,9607.3741,53185.9414,27015.4520,2898.5926,4195.9313,20434.7012,6017.1080,1406.8995
973.0621,973.6105,1098.0185,36863.0755,392427.1648,828353.4208,1348340.2588,5996.6938,997978.1622,267789.4532,8495.6613,18316.8030,9900.5967,10095.4509,1793.7411,69774.0803,25817.1617,32520.6043,4716.5606,2183.2434,2803.7601,32978.0497,40163.0760,13117.2455,2941.9831,3504.2451,2592.8140,1725.2287,1224.0552,2225.5509,1639.5453,1087.8252
972.0493,973.2326,995.8216,7612.0562,45157.7045,10715600.3359,14868460.3142,575615.8955,494343884.8006,31836289.9124,67785.3593,1268595.3878,400016.2942,1256447.4993,1376.9930,33240817.6172,2664335.1138,11828366.6461,37767.6123,7554.6753,30340.5903,119499.9305,188267.1229,872649.5964,7132.4184,11944.4784,13764.1193,3131.7831,2484.1647,6605.8823,4312.2928,1369.2184
975.3316,976.5151,1538.5568,11496.0343,105328.2498,3892372369.4561,3042450385.5296,10896690.1102,21127802614088.1914,33514881752.5965,4877851.5694,223393170.4248,11042093.7330,9513994.6444,2139.1740,1847572875.9403,1212911460.6090,1981274670.0437,1001827.1846,55296.2685,76050.4482,132944279.0574,49032895.9466,16611908.6141,9783.0602,347869.7574,61197.6963,2511.0432,8052.1265,85835.3490,9294.8611,1483.6363
972.5997,975.8218,1899.6971,118635.4329,16870178.4673,59490242697972.3906,43319585929282.8984,333585006.1745,87446448180322016.0000,42796568545962.1797,87393695.3625,39119118834.2932,1154984100.8800,3868897451.6052,2260.5009,110905710013.7599,205131028004.8373,567832222398.3892,21851244.5166,331562.7753,759649.1943,6219150669.4166,12208447329.9360,5110998450.3912,133145.5802,4473963.1921,976812.0621,14578.3855,19614.6018,546180.6009,58352.7725,2542.3858
975.3083,980.3505,2760.8328,18858.8832,47543.2961,43102887979135512.0000,4998007262017539.0000,668984458559.8451,58023932988571835695104.0000,395520041107464768.0000,19162392274.0482,81102171631444.8906,330229709661.2626,1156232140238.8872,3970.3213,9040622960358116.0000,1484240060193143.7500,8570720810997626.0000,1522263395.9376,5598757.5661,30141268.7557,2910814525436.2661,1456305240303.7959,1225221937841.7014,541193.3735,145503598.9693,12176483.1731,22678.5434,145556.3190,11267883.2728,245522.4836,3965.1698
