705.1874,709.0444,704.3361,736.2942,719.0243,731.2818,715.1225,736.2438,737.1020,744.5023,720.6969,749.1283,744.6355,783.5461,966.2336,1534.3725,21090745.6209,10326848.0560,182141.5875,35660652339000.6016,70979059289233907009542160384.0000,2194543545752919781306728540368908845056.0000,457911295126373178716084808511592272071018030301184.0000,214644657939867480859286555131401878402768153083904.0000,4916783874448639932177265408230805318857136370324311375872.0000,832964177097676192647903850411976187140516600015224832.0000,5885852116495050.0000,1615666491261522503198023090176.0000,69452358285160034525091031382132368460044304384.0000,75756530350574950791218408504858744878397701226496.0000,423544590513437777861770479517169301830976361167052603392.0000,2327799028444260948750992028914795191356882944.0000,64025845150654946123254311388753142044755284907932856989824951809594097664.0000,49665991168266575945677580271616.0000,436229208356308601067302780579520446464.0000,11646.0063,16684970829429309052942287949889360027283922104765906944.0000,30884501107176642011402862592.0000,589800292790003516309504.0000,157521555708907.8750,2544130982583799906304.0000,50638611106761.0547,304460953166483264.0000,8435361829744.3135,611865951563.6544,369544210.9979,19254300.4975,8006359.1089,10535300.5227,19529595186000072.0000,1148710601355130.2500,2577637780.3122,23823090.4689,147664423.9139,214235.8819,1969386.3498
743.7906,735.2518,761.3596,681.7675,725.8460,689.2825,734.4589,677.6978,677.9235,676.0082,728.6346,683.1467,739.3042,712.5896,765.4929,1575.6187,1939.8138,508348.9213,5415.5529,35693.7867,16752785140493454.0000,43248790664373072.0000,2355776220900800512.0000,689909230256743812949751371923456.0000,50014337849141885188152754176.0000,732849581164584917880139938147648667648.0000,0.0002,24968854124181266432.0000,0.0000,344018540726387640107008.0000,201889962814751362335712464601088.0000,9000323088343229067685130589628280226699739660288.0000,2346060080092398592.0000,0.0000,42345315.4924,1358721757725119729387568811754301423616.0000,17196.4047,247927019301374816.0000,0.0000,2889505844813495817505701294505984.0000,0.0000,46075875571107995586255650816.0000,0.0000,488505.5482,497710419085080.3125,1.7395,284711.9527,341.3020,504981413843.7698,2726133.5655,2.3017,53765948071.7607,22027.6857,420.5221,2219714.1576,7452.8092
702.5163,707.2125,699.9973,739.7119,717.4377,733.8480,713.5230,740.2842,740.4197,748.9346,719.8766,753.8144,741.0642,766.0453,985.3698,1673.7479,48959175.4759,25787294.7411,38549.1580,21841157538.3985,109546982425303770464256.0000,6484345271498326576911065337036800.0000,133628679701952485756081263178448189330149623260512256.0000,481191166005606242653039290603131767340562120704.0000,44370336591984187688220942871336172862393170918859144691712.0000,3117438454738961273447882301637354328677762292416249856.0000,2663853907869840384.0000,760128059847705955036823552.0000,42131709283825840767327118853772313751012186783744.0000,6085861253509502568862351380166353230788483870621696.0000,15007386729283318601450132191316648034768422938720862208.0000,15301437959634396600178387303177202467803758592.0000,34251507075447824931769594953280857209214525546069051517177954304.0000,541945664272155901016543909117952.0000,526769654414399097190625860072226154348544.0000,1167.8517,25514741448225756513962576983478973517728317440.0000,52857511288877252744888526569472.0000,14343198300962402861056.0000,28530650374797.8398,33800614646799371599872.0000,9242381411485.8906,19752924098441916416.0000,8989636734848.2559,528768139946.9466,2186939334.7581,33329060.1354,35661742.3485,15894552.0184,1591969058458853888.0000,155805084734093.5312,2069857740.2933,64350528.5480,116452946.8839,179644.0301,5241475.8213
715.2863,715.8456,715.1573,719.9774,717.6425,719.2262,716.7110,719.8491,720.2551,721.0595,717.3814,721.3208,722.4312,732.3808,749.5925,820.4636,8858.3282,16171.5517,3780.2875,38669933.9878,21721978981244.2891,103990697485101936.0000,1599485488803089152.0000,26612863627123953664.0000,523480873979565047808.0000,344850390219833868288.0000,1504427.4630,427845838724818.9375,58120507187698288.0000,2395934679025022464.0000,13678209128338364039168.0000,332754241045159232.0000,3138751071013312762278247210680320.0000,155171136969.5060,20394685085933.2070,288184.5148,2266829735490952728936448.0000,58077415669.8007,3456445057.7866,40673108.0844,23507518.2666,19066915.4967,2637080.1155,1959814.6037,809666.2860,11841.7494,12005.4006,5466.6442,16888.5079,4200594.8793,5818206.8242,97523.9356,8856.0140,19959.2312,3557.0208,4538.1343
722.0741,720.4766,725.5206,710.2524,719.0068,711.7011,720.4869,709.3359,709.5252,709.2167,719.4232,710.7237,722.8277,720.3069,732.5025,865.5162,1623.1385,9473.8099,1844.2638,347373.3693,51809030120.5724,1524772945061.7500,15405255638839.4258,39623950740933992.0000,9923887916524260.0000,877533436707291008.0000,415.9633,443962074045.5342,172905.2500,28816950245723.8203,491889330343146048.0000,7181734299190892544.0000,94980155689049424.0000,93659.8075,205997539.5624,233455614184.0401,18667534587.6765,263441914.1901,394.5975,200765413261.5396,11.8702,18578861572.4005,121.2033,43693.3095,3027400.3087,445.8207,7046.2457,1063.2557,226110.3761,66720.1681,2535.6360,231075.2004,3298.5672,1609.8623,6421.3344,1900.2241
710.0711,712.2539,706.0774,726.7956,715.0378,724.6092,712.7924,727.8245,727.8279,728.7409,714.4539,727.1529,713.5464,721.6412,719.3151,633.6794,1884.4144,896.7007,663.0291,7293.3319,3288.3401,37842.2268,61203807.0402,8506.6962,11437329.3092,23973.5233,2939277.3833,1362.0251,1549735169714.6499,2537092.1388,176324.0970,266.1119,955577430.3299,150941941.0385,762770075.9049,0.0001,1413173227.0921,144530.5501,19724981.7172,0.0920,162641265.9925,0.4249,3430250.5380,2637.8384,59.1183,11904.2239,713.6658,2744.0860,59.5541,21793.8251,48082.3666,127.1829,1404.9978,2555.3385,239.1330,1126.2609
721.1218,719.8677,725.5566,711.9263,719.7121,712.8067,721.3271,710.8036,710.8567,712.4465,721.2880,715.9855,730.0850,726.7257,799.0330,1189.9396,65410.7432,517476.7336,5096.5123,227160.7502,7799035466076485.0000,21958699771235336192.0000,100109343159357026086737149952.0000,266388083263711658943920157491200.0000,190167386653905255758811830943744000.0000,13122588865540134889273616641109786624.0000,2400610.0466,694058221114093568.0000,3973085136663736.5000,703993709139083873443981033472.0000,82852432333726579855692536886591488.0000,316161157663360471863645303063451795456.0000,184891400768611200718006212624384.0000,848924933279.5010,681173010024669773824.0000,16329634825065920.0000,261884071859514900480.0000,121529413413120524288.0000,3191052.7658,4721321561724186624.0000,45860.4092,47164973381783496.0000,582197.4434,46854008.4069,59131432625.7415,22302.1410,416768.5410,33804.5904,83108605.5809,14836638281.2373,1530345.7095,212395656.5741,223913.8218,48531.2928,107750.4651,48684.4360
722.8793,721.0819,728.9602,709.7193,720.7062,711.0213,722.9403,708.1846,708.2849,710.2566,722.7397,714.9017,734.5080,729.4037,824.0622,1393.0967,151213.4859,2257941.0773,6778.3998,245189.8277,869716895638514944.0000,2444151478333303947264.0000,165967783781569814092899311157248.0000,6033884579739817494340089460641759232.0000,23005042297654968426423252938837037416448.0000,4572828559441937623879235631515875292479488.0000,5409147.1705,41759922504022597632.0000,10770064381452298.0000,4814891985957381103227250598215680.0000,3174440151292310806859639645549795213312.0000,3462549627554697561652428402820338239171198976.0000,175372085905196355474457814074654720.0000,2292853565365.8188,1186921369532537791053824.0000,28694537751254663168.0000,3207531178505377153024.0000,299698769642450203967488.0000,1649441.7330,19268834936226026881024.0000,11416.0607,46536698025391243264.0000,402469.7735,230323555.6989,2270593548993.4941,30519.3286,1256817.2777,73834.6526,1182572685.6168,208507725473.7225,1966747.7018,2322033015.4649,779391.2952,83377.9310,329711.4998,117515.7546
716.6495,716.8843,721.3347,719.0763,720.6738,718.0199,721.2470,717.8265,717.9560,723.2516,723.6178,729.6206,744.0815,746.6317,932.0256,1900.4989,5059894.8956,57385667.3784,17657.2108,5954348.0329,97721911969117802332160.0000,62258921767249818538469228544.0000,6690333514682245929164763725333722412571688960.0000,1066317652122138508768019947284894722664268038144.0000,12004528949046569391124628224190140747478653125594710016.0000,25406093330714161261486212102300024483491504753861459968.0000,1557328245019.9929,2859756484542883338125312.0000,1077056228893956195645363585024.0000,7266872858586657060697251865892634126211612672.0000,11922213551502815797680056584141370423738202459209728.0000,529275461258651454626404572354530936486576891739875835904.0000,128897658945735175236067534216374905287013558124544.0000,3283128400506948419584.0000,20054536407678085976116634405318950912.0000,27059387547399980.0000,1520263256934927951702610138890240.0000,116914437864495084096777483190272.0000,2951948809083.6270,263669146102810445611008.0000,80791247709.5094,990813826827556093952.0000,64374709009.2975,99681756263.7982,158509636157476.7500,5186217.7745,25586738.2836,3426142.3502,9894039729.9564,3697951107283038.0000,4206046307.5172,63063061657.3127,37425758.7333,3230896.9805,1212063.4332,2105548.8506
713.9820,714.9539,713.0168,721.5450,716.8324,720.4397,715.8761,721.7534,721.8404,723.0168,716.9506,723.3085,719.9291,725.4680,750.0249,815.3172,14623.9960,10644.3265,1996.5432,838118.0648,16046791893.3015,36212775924364.0469,15880688459056084992.0000,6113908117165145088.0000,8047852416389612568576.0000,2784799800303610757120.0000,8302256.7455,9627193209170.4043,562426999620567296.0000,31669240658069778432.0000,758515999454689230848.0000,207985104065723695104.0000,17602153994688021368143872.0000,463112170121.3813,1223618778623543.5000,92706.4750,1318206553198142976.0000,25693694222519.8789,286806138.4503,38659569.3621,95742280.8916,14324976.4264,19061042.0858,1188613.6671,1065584.1991,29608.4023,13933.5896,11903.3376,20495.0835,58286918.9967,1712090.5193,103639.7020,16611.6919,18367.5426,3407.1830,7667.5402
719.3027,718.6555,723.8643,714.8108,720.0898,714.9108,721.3098,713.6424,713.7132,716.8180,722.2725,721.5345,735.7248,734.7411,851.1650,1447.1447,457651.2517,4610901.5022,9896.9968,1751685.2919,56801020787603054592.0000,3071448825865619720110080.0000,5537812038401511577728342391047323648.0000,8709118307887056172937965422495114723328.0000,1070457657918411605664044553720813565979394048.0000,8704809929712430408334551350465572314598604800.0000,800491698.7787,652924621882772815872.0000,13196834180315142422528.0000,18496489205812522571673128014987657216.0000,22406449513811592222440979327770752853213184.0000,109213699340957274505777824792470410724403838976.0000,117387204222014521043252038572164910153728.0000,21874445310620080.0000,35735288673697834215367770112.0000,24524853172503228.0000,299499036123246047094898688.0000,19916550124416504579489792.0000,1398811252.4398,1440887898712308187136.0000,26243790.9849,7776135219110277120.0000,82174291.7650,1768395224.6724,2755076136118.9858,243856.2142,2857301.7981,260614.5342,815782669.2085,3101203391513.7046,49271244.5497,3375184845.2350,2414858.7007,338919.8144,352361.0599,262113.8732
715.7691,716.1941,716.4699,719.1737,717.7299,718.5159,717.5410,718.9816,719.0065,720.6886,718.5161,722.3114,723.9852,726.4687,775.9778,961.7814,44763.0372,87270.7431,3139.4793,314029.0387,9872407455842.8145,53770899596105776.0000,27534072765540513748090880.0000,86291847811992657227415552.0000,700984611080762745149613670400.0000,479178524927998333748043055104.0000,36302110.1572,1125678046029301.1250,5874071779462961152.0000,48407506649776703106187264.0000,64936658953892938204900753408.0000,62921325542429603139833298944.0000,1282265030390806982304737525760.0000,18257570644362.7891,14916749483327930368.0000,867273646.6490,363805069709990035456.0000,134132539011543472.0000,406302617.0792,1984844268287.9268,58279814.5604,173893025217.9045,35139318.3697,13131256.3849,178548975.5010,60124.8765,87930.6932,30697.7085,830571.8007,2610581067.8687,5109341.0649,3799192.1302,80345.8776,47300.7244,16548.6043,24079.5307
