2795869590.6345,265889026445213261274045930991043404103680.0000,53979599570391358500167856924831724123901904890927040112773366629511864458439243570610176.0000,672520789024719028173733168284941030247612498530793562987918266439234016796813592426679134893897668521074732546952085590101130855564967560426648126820372833795833856.0000,21021934439977535792200697457560966926578116267467761841446732410651153852469904634780482171278942589059994069714253731832479697065239207749877760.0000,677700522787803733261700586722766284643905517849767995528023789720852405793670621958833443268366158481936957670574060976624817249286417965056592865407807782912.0000,1774914208382303203554366723154782331086483993279819928819393630425802133597627295722755236787113080247650546213791579775898559385488523550264629834064297047039935345940395720704.0000,28528172555201242775450149203399050875621097612139344137087025538406584503802446258638438580877551051441203104252093750312960.0000,353537821234114894878355417544269266975457280.0000,564072425593124338148112641975016007488592510554757509859757517860503552.0000,81352510045593375584187519046142326275012500779822841587983974400.0000,32484839374.8391,255521355176856939104364394915770933628341846832753236540526430257152.0000,30008886118139301986304.0000,3364553198731.1562,473398132763.1801,167040827098626315663149811892224.0000,883342714097251223324063629081313280.0000,2941801716910670644451310281194927522158236994889580544.0000,929915083773922481537024.0000,4025782021525623544349423211496146603081728.0000,3427005625193452139524118282240.0000,326220438242689456970871890662161121280.0000,2494382997497758352183468484578087305845351734473683071326088572436480.0000,669179901511017774024684410383126157242890145974296118390087101710336.0000
10772.1823,4162249838332051718144.0000,2978385435989753823896797184.0000,411440894352224900006936036857587171328.0000,7838165777925043679336878957395968.0000,432991298471250647510919897452256347553031656570880.0000,87790299876039510683417892637021623549952.0000,4769042306593462234906624.0000,1769941428856447232.0000,80363578158415.2656,8667814630345628.0000,3912836753876.5059,11542885584054.0605,106750064.6763,13795282.2466,176.5206,16953949801.3892,223404296323.2725,28686674847099.8828,3779184.0408,1197436669889.3916,200093247.8168,1737960629930.0044,7598671876451648.0000,149527518502908.1562
26968354.4162,2543048844153139630748344743670691618966160277504.0000,245038149127261358080430266682028102183321862557659037696.0000,1703967173802212016974812934213187705713909318489220813399016529262316257759862158048427371010704859810163064832.0000,6730641108268556480680994273136130620572584594115326102223871758891839495865040293148984072906308966012134468287932749840384.0000,5977209927010078808040658662154497389337195707302906033756878183646509609505570913840751759493127159113377913169708890334643267718610944.0000,355459747903439288577005640022521312123234056042697029865392048333293187424067476778769706887481533641941936241930514762145361559552.0000,115870178128343800130361021336036773289892838211283741284320011765545367389601792.0000,23426439470636594960518791282719985762304.0000,23929774256744435051476923378903507448763514880.0000,172610281691305783720857176714942953291776.0000,41356067648419954351566487552.0000,411559893111819024648567602941629464313856.0000,14450341741880548.0000,193411746265675.4375,8455.0615,12776766958143678100210188288.0000,71015271544829895838828658163712.0000,94912051808380770741682351861485015138304.0000,54186121842405016.0000,15356731566520403293005142206447616.0000,60415148529131685150720.0000,30197391526138736160547519682576384.0000,21699702280738762570616833982524915101553748082688.0000,29821930976336054302952198521078178868363264.0000
20602229.1824,170869992239548751052843335548928.0000,1382788004841298463422123204885905453950565747679941881757696.0000,6642970729676685326986728752257077102148523086203685103372543949148958921390287462722047778991992854120383740838412288.0000,890638370573719288401601403598238927710664471841288276998391227244924653569460813356778574135114596352.0000,796680708411500724246822241928646932848489872862276742496411889828170848608074896894012613819737826851249286912409600.0000,113984965736985152135751652475074478742637059806689536861061513885727073763527819771947158766581650870822013202843824432349184.0000,7357888739873564496914301440790646873104433594928312237973198702478668041387745193492480.0000,921571788077963918367774574903296.0000,450728111113178307485092399723656679203674737606656.0000,129127424367709360387590916768482229588479442944.0000,10766605868.8111,3038228312766477536800294180991173536154646478848.0000,111176361967843104.0000,40527634236.1502,135264224.6217,409781440350082601844736.0000,100079522498479170384822272.0000,264003589417860211871763177175408181248.0000,415892902583631680.0000,3831965915547163810408656011264.0000,14774710273649529585664.0000,6433886333310138300023963648.0000,27743002330582318847929481895323399137252140384256.0000,3979081010469622471653077451324267445878297460736.0000
160705.4184,2762391495098076136303243558912.0000,236761827227984526742957903455453184.0000,1923673695323123057229274294226831649490165138762139435008.0000,273604449721329498125344562851818396969886993818962718465653500594247172096.0000,40887780273610246458720349680986258561861337133008667205426046969355173888.0000,11226939889615528433597109711697941441383784701131753009260786431131910144.0000,1255842573116874259843807804144417343799296.0000,125764939496138488152064.0000,31486591610834992316284928.0000,355150420036733763584.0000,6653545627134754816.0000,10028238189476947427328.0000,222219140.3103,609997858.4244,890.5822,40540839832449520.0000,6516756613475941376.0000,161021162851531298439168.0000,2651246642.1249,40696381775515959296.0000,14557137998217.9844,181157325527102259200.0000,3425689956885966505461678080.0000,282893695720316397944832.0000
18794.2366,2119559.8725,37519134740257067778205975272488960.0000,23078735332826761186083251483775699826526650368.0000,222326754741817963286888448.0000,4380917909884314393012258996224.0000,43028976575493929894428282792736716750848.0000,202255758053499281000783235812163584.0000,18418373.9884,6078204822221814235136.0000,260634997808756719616.0000,0.0000,9588576574186348085248.0000,32173465.6832,333.5979,10218091.8453,12349781.7376,43655677.5448,100716593674198.7500,236012426.3046,17929889925.8324,669051530.8283,83060713.7094,47123058466902540288.0000,3454003677594032013312.0000
398342.3304,1995475246772738878298169655951360.0000,5324300574116812825905905781937507260280365645824.0000,4540980571402310741414997756534321748020170769419972668286660771840.0000,10551938678826368988139281845270547392125805777970796020367360.0000,53506645820997664838956696997421927156661424973557288777843005680935761870848.0000,242113656595450049129599411731500007251535394092971481695780864.0000,541692078976336134275179724079676069511168.0000,24780850450636474417152.0000,139067091640103302022037504.0000,1660803284677987693232128.0000,60667110683117584.0000,149211317049258202365952.0000,122977078365.6111,8814084928.8736,641.8243,3250290137949066.5000,129034443702564096.0000,1264038803099126333440.0000,40238272900.7136,1717856075785372928.0000,11566274679423.2852,2974727560635251200.0000,21170731728055545460579893248.0000,1857394191388958569529344.0000
1165.0107,46176558153.5618,12948027.5923,8546569508720.4102,72188006989117456384.0000,67956836078504166555648.0000,7479044837872537600.0000,262075870.6901,3503566712.5153,91355.9372,234298.0250,2936614109.3081,15774.0784,9943.6747,50314.4856,58.4305,760175.7899,4892295.7546,9315221.1783,2562.3946,3315354.4087,23838.3934,16127273.7219,1334306.1885,61208.8927
30386.1623,29782249352.3496,325300449265162615236069743919104.0000,1504690637759624385019587377150595741794292952203264.0000,287782044871084757566940748538203804350491276607488.0000,52822580748216562794843840739982402733944392908800.0000,1940554639025684200124993411333388231278289437585566588731392.0000,27241887573655657993145625326908551987200.0000,295772464474355328.0000,24722565783278850146304.0000,2313632645784157028352.0000,20013.4955,12826640352047005696000.0000,1267014812.9780,1173329.6899,530278.1842,164717017249.8251,2380859800931.0527,2653592796827734528.0000,153201936.6400,404951038017811.8750,31088112931.4419,14023495247199.9551,1504238619362070888448.0000,6234893909437355917312.0000
7647.7318,133047620660.1262,18402750947739431301177472450560.0000,53140822398163370197425801085157638144.0000,1823099197038377410852891100446720.0000,1268018733202835178737780842809184485376.0000,2561454522766954514868800340181650933547008.0000,227658936148131541051619934208.0000,96437100672723.5938,4049484292154676.0000,258754937827116800.0000,38372.1431,11203745080458550.0000,399559632.2331,881411.5119,28216.1793,387597606.2896,1000567793.8439,4610408010413.3076,10123932.3861,36329493148.2748,103638231.8115,2703741980.2476,836820337547101.8750,4680055895287314.0000
11787.3870,16735239320775707066368.0000,45576327053972605651864518656.0000,140141971968952059523982962982912.0000,256190987627080811762369001081953192700756288100892672.0000,39008794558179252003572912494998572381990027264.0000,10297712844243944826600450377874846193951612862464.0000,2070806108089995229134848.0000,95173164916561040.0000,1888111636613591.7500,33267945392.5966,6374477428651969.0000,2444363517982.0698,553802.6583,8380855.0595,162.1482,391377380614.7100,27413750977223.1992,4243222903995836.5000,1154463.4012,24853856795995.6953,506462266.6716,316059000695225.1250,162642927129422624.0000,38555915559568.3047
120976.3382,170386366363173025480704.0000,4931545987220297141567220613120.0000,1470471799931966705609800819959753702863725596394341617530568704.0000,147168327939049546345677753865400501630716994483592926627350183936.0000,32489222193856634151396712311201605703209835589620405689694131744407552.0000,1988864527044426904814657851621030069868305746550045159560111360961413120.0000,11255989539995499498191081658290315261210787840.0000,11038993156500705247232.0000,435743340484308706990751744.0000,1420322267670947605512192.0000,6635890653587.1367,3873933907871362740912128.0000,5518910527.6233,71242552.7787,14033.8811,2058610490683725.7500,186499470633540096.0000,105311616319565603012608.0000,9096051124.2868,10622928185436102656.0000,13270421222699.9922,3764479149499648000.0000,2173830565315826641220403200.0000,21848681147948253382180864.0000
3676.0146,9457294014.9740,229360892242844876537856.0000,148652138688377876643840.0000,91105541500417370750976.0000,52137898804843544576.0000,316613651304239431942144.0000,49969487836193384.0000,2469358.7012,774596191867.2429,8699347524.1655,920.5672,63062063560.4483,126895.0679,1789.6142,7983.8974,694305.2295,1537032.3759,287806241.7806,124399.6057,7112717.6508,575898.5253,3041973.2468,437221652809.1755,120800446042.8983
1256.8195,7074.7031,137144262.5961,36949113.1447,339223.1028,651851.7217,59898.9699,38291.6440,1791.3760,9710.9871,10482.4834,186.7821,7229.3604,1548.7964,694.2993,1270.7545,875.0376,827.9112,1776.9093,1270.1858,1119.6857,1133.4675,849.1742,7760.1507,7311.2335
5398.1746,276330999046168.0938,43261268657870750089216.0000,16510072569584311081040347136.0000,52530301848163408487404111696890953728.0000,132907362586851325872318432399065088.0000,518528108103979948601340668751021867008.0000,417538545974798385152.0000,69316574320082.0000,2864444962268.0332,8287129737.3525,25717606838.8316,62139805592.7963,95412.9480,585004.3752,747.2584,784527389.4529,23137588055.5185,4745788223530.1328,232226.0477,48164505276.7496,13876103.6315,127944380755.7235,33070456582000.9336,434521939062.2845
629926.7038,7097967398484620270383398912.0000,3329300008584988949551059550129437599072256.0000,24982164925833217188024175085434866079063242979434595610241742853640137266799050752.0000,1098714130136314071322680628283491627036555897696370802387921923106504244723712.0000,6734002849669365068166198024961543344801439530251867950139110619218948630371157261464633344.0000,6197597089887660107399329871979875647410503378500767707106072957132112121385886354031771648.0000,1687279842352547318412241810126743024387134325123161236963328.0000,27039461128994673444935172096.0000,6192775531363939677396207702900736.0000,745732593691660777201265805361152.0000,198467194539907.9062,159406992279245846542063878799360.0000,20078813399965.6719,29707101758.3505,55161.9329,4032096554458015744.0000,261952424549536071680.0000,4051433046552211846584074240.0000,5944350389789.9609,90474237542842155139072.0000,17876111842280274.0000,5714761957641962913792.0000,13892395179503353311274641861378048.0000,297128098048707217371864351375360.0000
19398.5807,29981609438612796.0000,106276121264383314129584128.0000,147357184396138066806873296262881028446617600.0000,298587706804323441653416208048420121898647552.0000,23730009851725203291994939901410192890341097472.0000,30368641438267322160967155404567772547896955633664.0000,41123320151144467207137569800192.0000,543167781926878.5625,11639767919056539648.0000,53005841068349568.0000,394806358.1833,348551131978991040.0000,8048971.2551,373547.5074,7861.3753,62109280090.3828,1531723278276.2036,16238815282962346.0000,27445053.8456,21322269926688.9922,3483282969.0992,10235452014976.8594,31328892043387858944.0000,1437966432282924800.0000
112399.1969,372090118885760749797376.0000,1487849645906086219569182476861440.0000,33546259444512316447373205380917801936796380753956484153344000.0000,23096643539800238822806991336187017933500207522288460420752605184.0000,29852004172784877604396425672051490520851863888436977266560804560306176.0000,93390827225372723507845760670345898399141418054942111789974035720306688.0000,16008184674611887635247511892374647668538867712.0000,479588970284254625792.0000,2427237756577773230816755712.0000,1947258525713062403506176.0000,2559797450618.0576,13776468937080038337019904.0000,5816343257.0870,83597903.6365,15398.8526,1897283153600651.0000,83515905011053424.0000,40343771500547353346048.0000,20316485022.9789,4679921325603339264.0000,16885301380705.7500,1500317321254208000.0000,10000601523067968580373970944.0000,58540733668763729695604736.0000
35134.6951,24626693591628886016.0000,188784956761196162643394895544320.0000,2449318417370633961773930825243934267003466898472960.0000,3564431545589252783217595461224736740874555228160.0000,17845506452703068262783897226707892686973706989249495040.0000,2879073992192753475762958036630169701473658082988916736.0000,44515746958018083391856958633188261888.0000,3321188318058018.5000,84559310730414482522112.0000,556050904711093813248.0000,464010299.1094,1966361270367421202432.0000,414018440.4790,2613422.6050,14631.1091,1491535552559.8926,22263668090003.3828,1171780256665787136.0000,1014552569.5849,780312665169320.6250,101334219644.2474,192433296463947.6875,191964250909962712121344.0000,5315676499234780086272.0000
3097.0940,202594697566.5225,11169735844825.1816,296692754201438866924109824.0000,54242778318811505570745417728.0000,101242333717741159823579862269952.0000,24214415117096702380236475465728.0000,73818329094970015744.0000,90269256972.7947,566522931050.5001,147533450074.9881,34730254.9117,86599142678.2079,515036.6350,98189.1272,852.0705,56932460.3175,366597348.0557,49531709664.6091,246099.2553,1606574837.5431,4636557.3302,1377332033.2305,1591422926874.3528,161088403029.3904
820.0492,488851.0196,5347857864.7095,3273072.6363,311360231.1063,44914998.7840,229553.2127,8091.0976,12464.8109,3538.0622,6804.5440,15173.9948,1727.8246,2264.1401,2096.2568,452.0667,2163.8693,2954.2589,2898.0985,1036.4140,2347.4490,1220.1568,3674.2112,9522.2034,2960.2480
3617.3007,323307415002.1069,2171238936787582208.0000,6243719746646553247141068800.0000,291081938757452612126113792.0000,22483020060754331789595198357504.0000,2113668250649426413193116254208.0000,451631792480137707520.0000,3146516596.0133,7910427179003.1475,803302497663.4574,1118444.7093,997762635954.0730,506140.9739,41353.0723,1958.7682,35277435.8230,179649994.0549,58122859436.0378,686698.3894,1182608826.7789,6850049.7963,675485781.6030,15117513797768.0703,1996146195207.4343
12964.0090,541177498877396160.0000,832051978638230290432.0000,5478383596674124244920822501348827201536.0000,211916323176882158735527572029879695015090847744.0000,59364849514545853001543590189720088478243809656832.0000,229183638704550697904186211119275829133061734268928.0000,375302320982591688961914044416.0000,56622115136571576.0000,199831925756087456.0000,1211292458955474.5000,986943768078.1141,3931459360101843.5000,5435517.8736,3748977.3751,1028.4286,243199119469.6693,7941303746251.1777,14118820296041592.0000,7431074.9631,47229300793381.3359,2083215610.3285,69243430365521.3750,2157924661797636608.0000,18972989135804804.0000
71843.0825,290267198091968380928.0000,479900922119063726084224519564689408.0000,654780258677951122797470608798632146397772698872314855424.0000,4043865205725880641988439591505780302075913844716071964114944.0000,164696484480398164712211930838460971456837966138970108164308992.0000,57552495528099386828474902110584331234412326822206801601054914904064.0000,13573575637874153347896963131409325117931520.0000,24618801841344819200.0000,228409030364286233908084736.0000,9869867901417634660352.0000,20548640378.9457,517131734799751860715520.0000,391861896.1690,5372141.7282,42203.2069,112370676531144.5625,7055553342920280.0000,4175959466743243997184.0000,5258190738.9916,305905286196971008.0000,2587595276328.4722,104122870266708016.0000,229319829736329165355876352.0000,1989585509863262869520384.0000
10080.0610,3431863404234.2847,89273137268419274473472.0000,1152417625324701348519820218998133358592.0000,1883635716793984459423969793074528256.0000,2115304910964591845928298412891334246400.0000,3299924201966996275940644498548531073646592.0000,674150726713506130380617416704.0000,610114897927.3850,1437748207411186944.0000,16183833251109066.0000,136022.1421,144110770730775872.0000,5022021.8513,64026.2611,19668.9905,1861608781.4372,13262835704.0999,138382443615560.7188,15935776.3496,326785530049.8889,523414762.4151,56493740757.2112,796929164428957952.0000,179882902891564864.0000
2964.7310,31472368894.3935,3867457021808671.5000,86157742863904046539866112.0000,19245929811644000468205568.0000,10452680035921946991470313472.0000,15125857341803467789358333952.0000,13725666298788259840.0000,1009399507.8658,861511578717.4445,81198117791.1477,381027.2235,149575488521.0060,150004.7459,18125.0129,2051.0439,11644454.7659,48536116.5672,9003231351.2037,241459.7521,256564781.4006,2684203.3022,141075836.3155,1444689159819.3818,309007597412.2715
