529278851.3013,2256740092337136872107432362780571990648575273992192.0000,101794656547054540808405246026656123375771227040054092801875293426386210612314112.0000,11846107182446890020590726274883919857907565401641276453389483892108894648912686376801290764446411753058319505824560827255804332668388114432.0000,5373629755447315880277306514315153851793811541979514476422103664832140763033802847786829238659546687837107971138934162571151072996967172654140248270173110272.0000,10795273443796199004902323512053940188428001289509517007652732724383045614803175682777352762745569448544473111983502076007604096377205161918480904468781021582589952.0000,689592638497955234655918595455794465802165587128256145708084943849758530459060474926306595692942598734378088032669760396037324499837019093123663218792568501864762124504399872.0000,708812415956364658990216435179063382653679698255539475826541688189273483348177688168592154673904399417344.0000,928754872600691447906879385352171202549561845350400.0000,1318429364803515466855381333386812847897407101101338680885248.0000,4714933249949982272487905273786429427669969903026176.0000,35236302414477912240344268800.0000,2610235856320966291752224577972929012337739705698222080.0000,2232938787023821312.0000,2973884869081508.0000,11702890.9553,7189014577198867709541662985289728.0000,821882503573419531539140512123898036224.0000,185419135087290305971571480592964031917564384965033984.0000,244390886753684652032.0000,9744263705720780007222147571506763276484608.0000,10619182556592480837812879360.0000,2657730833385535473332329533062159026618368.0000,63379442074857551023808575295858923663857412086892082084446208.0000,312244369062406346986187920565581747331288847028360052736.0000
60068668.1802,610453217322526989554673159442272773734400.0000,55297361345163667971285229536501037979168127944647427946872794006623736561664.0000,704685013849660088024416373654214232655618887273173680985673837129204321288187015859616239308305149097603952311009280.0000,182227500301816094262441579997115237018507848755855650000706388628391657920949361990622253214574203385999105886026146512896.0000,60016780916821390224489278406284115382146874431172284460807328374763122738826499921719983232962429030046739965191609284296704.0000,1215158246850756224964872353680469460268289805532715638288341463674667261754950279948486822535721069276698294362866376068734339233349632.0000,97083518753423437336748930287282596685921316534811332082899635324507657174641107730956288.0000,87391429329017165597887411647414272.0000,4194143402784735352628979588549055597579232818323521536.0000,275048855882868483367035278669455393902559232.0000,52787317135408104.0000,10687670403180728745262804217021229542853090213888.0000,2292181895337970.0000,101833490571.7437,72360025.0257,361594046041367000391876608.0000,684415835221950016046051098624.0000,1028465135588906783249120450629989486821376.0000,1889543951285494016.0000,3080394203344074241335864768593920.0000,565892428729021852811264.0000,115259853176705430077907572621312.0000,1928867396563959695150620582496085800545903003213758464.0000,71466304771416734619855899621317787003007111528448.0000
652996.2451,10403534297653959137498759168.0000,875084462780749907412319885908459867078656.0000,437427302326637635249857453435786413770713439553881654107174793250138233616990208.0000,820354025961495561602654228755432371993262776736231488715574917591869744480256.0000,1173212693154746153301159409297780863035680135684201121205597072038569013691755903582208.0000,20902346468257355529127893354166853356736033531801947169934994194230656603279470615456645120.0000,185152770930504192376636589728608046074149427502195283066880.0000,564246056929954740293337088.0000,10561376627900481016497757503881216.0000,27410985918864814384683117707264.0000,5039940596119.6465,121758242870734770601254560202752.0000,679564298699.5155,463566031.8211,232613.8814,2262206458846317824.0000,454871755694920761344.0000,52505780899477446531064266752.0000,3229170359028.1270,167739057929440045563904.0000,15229336295359840.0000,17482856213869802553344.0000,38014946108009180511037734875299840.0000,1296925928058496644570796097798144.0000
5582.7837,11931269277.9822,6106291041647790080.0000,6116028064301499348285389170278400.0000,3065649811065566278069518336.0000,1361109207056566102143603704856576.0000,315955443017256592865719542800711680.0000,43124996743598240128040960.0000,50126929251.3056,1311071924044085.5000,591170429816000.5000,3819.5700,708616057198909.5000,2371531.3658,24342.0486,16156.5064,59598070.5258,234194922.4057,814816148013.5380,2450689.1690,5585028418.3747,33192873.7011,731826360.6534,598365896274967.8750,774620484930838.6250
3230.9886,6758362137996.8711,1201533646608121.2500,16324146722587315280019456.0000,30104542759015112515797385216.0000,23919385289698995508520339636224.0000,1197803798778537943831477747712.0000,1723430352023657984.0000,33634758751.4714,208703350428.8451,13748069951.0021,235397050.1769,15409017224.8128,134493.5948,59426.9292,523.2212,58400480.4262,566732680.1287,46416327047.3874,177488.3504,1475893116.5532,3590747.9529,2381343550.9316,1545947102672.1111,60106390075.5551
688927.7224,149978241953144730028363801650266112.0000,3823061498268887022108828270850290106289522827329536.0000,10069052076536300186474545810453084976024070633020768123275918350421967503360.0000,23764967517149280203121513165070305495177389247348606037896638380112891970586673152.0000,413261819240550628423508570279075412026885703394039472108317409206262323909194971822948352.0000,26891405845723355475741989903180227859306326919641986300675413650794505118769016209408.0000,565609691334474143945999382486171307414776910178156544.0000,2048594519873075508412416.0000,1795186205825503617145218371944448.0000,36068765513095312281750732800.0000,2121672641418284800.0000,260655892149822991193507627008.0000,398736336662.9632,2199444929.3212,9183.1932,12196701616985833472.0000,3399956547165973643264.0000,6756747357685660854429679616.0000,2554066692125.0181,111926239007466290413568.0000,11446731132714876.0000,190993929492469272018944.0000,169870316929143956672178051646226432.0000,8281104209189272129250726510592.0000
261751.0221,1646555719937557671182336.0000,164938907518588790240122953823304651330551808.0000,25280479356332413311084326501531313470218186291567553157272383401230336.0000,20156273544035172230638392548462468359663051928096695370317257768960.0000,15702278954891769830775267011745605979610509365397695702011967689650601984.0000,238139076097700209690730004291226592138407298725725702616430804478046496620544.0000,8484584684423878614299915551290416332408539903426560.0000,328496093103293071360.0000,24928113170534397970672915578880.0000,4455222157316765926297698304.0000,6152034480.8847,120569552119292337179026522112.0000,29278487750.4561,15682023.2653,262618.5208,7400043430423349.0000,484985086053884288.0000,7018851406358280493072384.0000,360568506261.9254,87536515769453264896.0000,268310641167047.8438,10152615834554980352.0000,32764378621050390333225640656896.0000,595608389222022800142963310592.0000
9745.2651,401780018280196.8750,143597398513447616905216.0000,53257933866762367343432313890045689856.0000,81027383507796700734650757800234319872.0000,179018330720016775251192962091057957306368.0000,2863509574858354119455677484486271766102016.0000,9717258654679603670031532032.0000,3654608352153.7432,176455584031292928.0000,1732579505187999.2500,34037178.9013,6843742377959878.0000,3864276.0717,158639.7347,4998.1051,5067896811.7394,58377251651.5293,195188404488618.9062,11150011.5107,644850529245.1940,476004325.9840,323043991932.2554,343522813892218816.0000,19407692949773360.0000
15659.4363,110360462149161568.0000,685711579835854543235579904.0000,248165961475489451320677816876767255724032.0000,16379648041731859411943043922681111699783680.0000,4823624974754461226216316173348137177733660672.0000,34718532095214963834963398993055428272642326528.0000,6953888611817797522945889796096.0000,16625065151847.7344,24945632065596231680.0000,26350322693471584.0000,291754109.1409,330738342871499328.0000,8407974.6509,367153.2932,6191.1237,43813321066.6652,576557759875.7216,3309988654573462.5000,39405272.3033,7005268605509.9795,2891795593.8698,3646430933173.7153,55472077914078928896.0000,809083782650077696.0000
18887.4286,262834237209044032.0000,338206728232643415913791488.0000,457362330825376101046568345047739948790185984.0000,133955672142513747470653831845638404258660352.0000,19077287011895047149209853602895362359983345762304.0000,25570913222372171396549160468107336500873183363072.0000,629074566308486069063985083187200.0000,353446766516271.0000,81005931810293907456.0000,818698265211404928.0000,532257485.1845,2381250638682146816.0000,35662713.1808,795623.5265,6601.3299,135740749156.6803,2086203316707.1375,24234258340339260.0000,88389542.9751,36573267005201.3125,7721490954.7930,15311649580402.8691,230886543031806230528.0000,8193119069598235648.0000
8820.8838,141539639534119.2812,245867963296889991856128.0000,4646159410440510393227361483250204672.0000,1070068122126199523992192868344135680.0000,2408538169575700821963307224322612920320.0000,16673598768962810797917631145547573231616.0000,1676706159132879283174768640.0000,419799397838.4525,87097634469106016.0000,929742500140571.8750,6871074.8809,4121959102047459.5000,2974682.1528,99702.1784,5834.0541,2022337802.7812,17356060732.2187,45876001372206.0000,8562793.6966,196376625417.5689,277176196.4842,82756383563.0950,141416313729812208.0000,9919953408437552.0000
2848.0328,2667562127.3574,986796145512923904.0000,2447920611100303315435520.0000,162707261878559001542656.0000,2114101097185963243732992.0000,62655107984161877667086336.0000,2872382339538441728.0000,23966498.8717,1201335604372.4434,33352111647.1358,13864.9575,173542320641.7350,89548.2734,6071.4656,4180.1733,3212808.1645,10436488.5320,2338312680.7057,232167.4024,59242821.7293,1576631.8968,25540093.9401,1052344632984.7378,247195794171.4147
3792.5975,128213416538.3017,339934589484948096.0000,11051149884527534144277708800.0000,1318719634057826805242396672.0000,1327215985935294493440222429184.0000,3117256124927917586877289332736.0000,731239154393980993536.0000,2363068981.0394,11212807789511.4941,665183774882.8838,476584.0189,1465686200703.2126,300840.5509,24145.4039,2829.9099,31367881.3711,148156743.2465,51036607214.8913,554284.5758,941684440.5973,7130482.1600,472951245.2119,17117810570581.0020,2893299752811.8286
2809.3874,165454450651.8692,521593020322873.1250,799072653494536495955968.0000,108755347595069525390786560.0000,18949625873354797110091841536.0000,6514086868746213085319004160.0000,641257289182557824.0000,1744069790.4021,192578949160.5897,9152564614.1996,9086895.6163,17797645973.2537,95237.8329,29228.0684,912.3148,16950150.7619,94686301.9885,8106546265.7414,156289.0164,298776006.2170,2053100.3889,314507572.4248,616154326703.9583,41364059078.1337
1901.6564,730542154.9055,14097778304.9632,29265494041987305472.0000,3509322251097231851520.0000,466760242441436339896320.0000,963074150474993668980736.0000,579180718366412.1250,641760660.4542,1465115461.9739,283623387.3481,1604070.9050,242513666.4997,31007.5623,14885.4849,800.1299,1975011.1042,9253009.6890,367498186.0896,32288.1986,24468408.9065,298867.1200,25321155.8474,2943650134.1001,489366258.7514
2794.7667,506279810824.3196,38942592294118688.0000,3908207033484983513645056.0000,1677986904212884579942400.0000,12893691061326779613362257920.0000,72497639821389623329816576.0000,402134340999646080.0000,951548930.8513,185164951305.7290,25544860422.6912,3073163.8734,23023165922.8788,160721.1759,27659.2106,1019.0292,10293984.0221,40617190.9968,2757554250.9867,172905.3375,142965557.0241,1764071.1252,118227800.2032,622543318292.7087,56194743950.7885
6628.3865,394379623212179.1875,11660839329314386214912.0000,4447062680720296717134068384268288.0000,4784820252681364464555358639095808.0000,56262235278444759825794310661539364864.0000,3020897899068068529306224365980876800.0000,2614192965027874320941056.0000,146208046738.8193,2016939549691228.0000,55644240000045.7188,43960001.5182,102272904117944.2031,1854483.8565,127144.4826,2161.0591,849322355.5037,6405096613.6482,4352618899953.3018,3381003.9714,42335854917.2875,85253607.6060,29429830618.1625,6886574535092330.0000,307295339961462.8125
5093.9773,2132684425203.3708,96818448578986491904.0000,9600737931977617804232224669696.0000,3510776639222655093327861383168.0000,2246888192652964284734889837723648.0000,14786596250517313072211654038519808.0000,88672432852801182236672.0000,15555863205.5902,241864449582296.9688,6529806400322.1318,1678816.4408,19659858835249.5938,616714.5304,38026.3837,3434.9927,147007649.0302,942723499.4602,690390873178.0948,1462246.0972,6872733986.0336,25900843.7832,3660198983.4081,420101625092235.5000,46147462953700.9219
2926.1897,31689025958.4602,15334557446009946.0000,6861537525351416070144000.0000,7483696742749880383963136.0000,1638660101515471155223330816.0000,2302366688280523882450911232.0000,2931016926669565440.0000,397441648.3499,598975632616.1412,32629920461.0909,548800.7327,72831483619.6602,121142.7903,16692.0065,1823.7033,9984363.1543,43693561.5840,6407182574.6946,222835.2761,190327826.8997,2229843.0778,128632684.0444,1060807691931.5812,145139284167.8358
3484.7757,511348498636.6720,184793229686240448.0000,464683914901090493509140480.0000,2337635068738623245075349504.0000,761616417128127444408267177984.0000,450034565351931426373061574656.0000,44834102960565510144.0000,2333274860.6573,2794319112057.3706,120412218352.2073,3069118.4466,263958326744.9932,195415.6070,28523.0883,1607.6074,31788849.4146,171168505.8883,31781327002.9358,360775.1567,759039696.7345,4974279.5693,577891707.0306,7029668537442.7314,637452641069.1167
4358.4828,1680060052603.5391,68071607545145966592.0000,124537425752045782352497999872.0000,120426363577865075435161780224.0000,45118869185643418823636971159552.0000,49108706532435595498425874907136.0000,2657394716043493507072.0000,3156753011.7160,49065651184454.9766,1181263200100.0950,1873127.7566,3434273516738.4238,393262.1695,31696.5410,2534.4569,70587373.4359,393295637.2790,145756933682.8973,877229.3580,2199771724.4435,12872236.7211,1392771288.5840,94459015137343.4688,7983050106671.3926
2337.5268,636168143.5037,244033454878209.3125,21737980166959049736192.0000,5989199960217344802816.0000,361621630377426128207872.0000,4115174143257368554635264.0000,85792238933824480.0000,52581622.5319,66842432929.2692,4928914116.2786,47232.6543,12774816473.5691,54448.6747,7364.1799,2347.2803,2079712.9021,7144380.6703,839509627.0972,103690.9229,32028297.1294,732974.3878,17592329.3496,75362069623.4333,20510879136.8390
