812.9099,813.0850,813.3349,812.3590,813.2260,811.8948,814.0225,814.9649,812.0119,810.9169,817.2859,811.9827,811.6413,815.5188,811.7512,815.9013,811.8335,811.9246,814.5056,813.8608,811.5419,812.9903,813.5264,813.1612,812.4254,813.4455,813.1470,813.0484,813.2983,812.7617,812.7574,813.0419,812.4332,813.3288,813.6697,813.1013
813.5685,812.4788,811.0026,817.5860,813.7260,829.2902,832.3436,858.3315,847.2615,866.5694,819.8239,822.0257,841.4056,814.2201,826.9138,796.8606,826.9205,820.2077,807.6960,810.1684,825.1057,818.7224,810.4239,812.0429,818.4599,819.8777,814.6800,818.2146,814.6168,815.5290,814.6587,813.7509,819.2656,815.8101,810.6777,813.1837
829.4415,798.9711,763.7922,991.8743,982.3537,2573.2590,7335.1727,19495.2346,7600.1155,14631.6252,2848.4826,1364.4016,4912.7330,1910.8143,1754.8391,514.0843,2114.9549,1074.4804,842.0912,884.9456,1425.3725,1354.2371,777.9214,788.8123,1078.7627,1874.8204,996.9455,1344.4765,1081.9227,953.5893,869.2698,895.5299,1176.7716,1146.1529,843.7713,864.8641
737.4899,989.9848,2762.3576,11999.7449,25807090.0454,6022383371.7825,2473894821538.8115,54200359192459943936.0000,3398234551.0454,21250586405522.0352,779531241933614.6250,34365.1798,591139888.8793,4667882169.6013,3294387.7876,31468195.3080,12012455.8485,980.9883,27314856.4101,1176759.9178,507843.9305,2076594.6099,46400.4436,1653.0083,465010.1284,7897140.4453,670411.6567,1236578.9034,733014.6632,5424.7621,1643.2093,20823.5425,127308.7895,6021492.8381,116965.4424,9582.8697
950.4928,2233.7575,189864.5903,1248889375.7730,127771996481445658624.0000,253282603782546833716009817778159616.0000,56925784076328936197962950935962252650378952704.0000,85113555357057937603919118250016768.0000,827200410927514099919093760.0000,54550826104756398316322816.0000,14393316627401941238939648.0000,11221862450814818.0000,97964290610256216064.0000,1155205235253102247936.0000,173370557477.3383,5820315.7174,135051791924806696960.0000,29755559.7930,19875531675721528.0000,7585134932013591.0000,3238940629086.7979,7699815294239.8652,8244959.1427,40808.4034,59923548119.1633,13880774268647553105920.0000,69778495.4350,181357260719.0889,17625772967.4716,36618685.0803,359653.4133,1808338.7870,23815546279.2601,14220740784.6176,4715018.0017,335131.0536
632.8738,1830.9161,152222.2162,209823.4871,4422631780834262.0000,10929649661279256665128960.0000,83049320256032630687619755576567791616.0000,47709456717059647527602341496090064322560.0000,674961997507266456042199139783540736.0000,2361719888180544889560283813511168.0000,120081845063977439565519956674294515849232384.0000,512855038600.3933,1786414185791219943776190464.0000,384748603518954633110965643640832.0000,4395864326203286.5000,34637271845680.1641,9213227921224222.0000,122780.0034,126718753868066603008.0000,8277289904230556.0000,233035379566.9484,311576329230103744.0000,7436999.8399,4659.7272,206760915950.7679,34153838236932565041676288.0000,2360970191850.8804,39781911267456904.0000,6759788286502.5420,263816802.7592,6428.4841,38247911.9864,4628766519755.1270,3555255449226148.5000,176362838981.2513,31013963.3129
4468.4305,40426.3094,6630719022.5065,964138765399810506752.0000,4924528532542999878495501420926487096197120.0000,945340888661557614641647594449754364420210472639914746741890610123201497925588704499874323397544339918714568704.0000,18552309461945997978924222455406522530788855338409180897021538080121784980958829592176035256930107403204450305026494652148293497846816477304202293411840.0000,173715229724235087680012000660242735673302158924665269690207939506079758722595151797184021688270582046473391460156914230189286309963016209945398946784889693798400.0000,266444193410323898691430880039835870276039925405820807854495234226874882452151259515750846269765447130751375725237010507102886698503544246370304.0000,1442221321671461499444263899528196922235639266075974825451009006873335025340683501661141237442807282193937955050097261118712951968328679950957991115620352.0000,270183113190057692585659361521414414298143528897937332385929267274203421778325639679537012360297742854063652864.0000,135628345258123976493612096338534423622143107916418252800.0000,6369458675944620429783519844014145910188845382805308252716106062975271230252316223812377200923933662030265499779072.0000,24716938591270462036975608528043681231402607483659084607445345834215370475718535987129745408.0000,6077409136398612198514398588939347887977250059093732812128256.0000,210483027.3883,4278766866165191893100192626969394267069569920471294901783923819218392963874816.0000,302017391073157705344483328.0000,462113296150472319468055419288011443634756911104.0000,62589908177357801459520723838576882136121344.0000,32626174057342876354937819560987280629825536.0000,13900650676883243991910081546508149194508397504495506948096.0000,970058714954.1089,3353383.1302,8263077591778898733513807833782550528.0000,2075882718595130639305872351591725069240073182416869923009953878910441247277773628637184.0000,41339826051735866796239387889762304.0000,2056349179972981489265739252517630093861265433739437015040.0000,803384864286033683851638156284035300153360384.0000,42284831329778793103423963136.0000,500731296914.6625,6925118559928690516426752.0000,364982594941116599951427674516305010973736960.0000,17343977212743949140110549582395093748285440.0000,46533609901635236569567723520.0000,13059877792395584077824.0000
302.0656,299790.1552,519852080788.6599,220081749437712.0312,438647634844395043617533126286245888.0000,599522198446550748594187075117812166567003833710402883620737114301267968.0000,906369019067522866594305974441233102372094831875315807817548867782518428914949095181685737602266736281522215702537168489261871340249050758888444669435993183485952.0000,763419643397762594117221752984478804775826619021400653507135723530574292267997187302839383162708186875415340189369425854024892875344734165967363460984115308805742484346955173043724176565048681739782812245183011015309879985524394918203491978827328913408.0000,10737850433798608910478239710560124455110977876270353756436340048074214177302899030948044638772661614685532527598704663042961364447775094251104668863784705589248.0000,4433068105763832427198748440055749702084844652847843248628470364751452641708116711171064209040875421273804691642365269624798444469408515114348619620197675600034503220491690518249472.0000,211262145185752417452054996098405423938589000562748465308530337451436553743847849933730701639492826191841893904782126798822534947106944006595178167034130885012710824715225178082068812067160656043924982333440.0000,736464037871930195817110580341257472875429888.0000,88017342064762158039405729718610927739132958727238632147386308454832978631339096469740579186931232283728228424805820355856188833792.0000,11882404490319450564206307395765084209825275796481422919573904728435464452709026037193091712502544929743013691273963667510834479200135001792441221120.0000,964388389654353615304912273583782297293045781918103317132607488.0000,1860788152421323874883607314660053488423175793060618364264644608.0000,23088445010896899498004300878969518414439637785939411344454626959093531672576.0000,1927115850714.5178,10654441859826366648157566050993466168336424015241788733318496256.0000,786738598306031035858332191079741550846788348411904.0000,25154129577485938875621032591360.0000,93820679490225292700719062402096129481680695719610004431904179078077349888.0000,2289700947433441100772147200.0000,77544975.3999,2573559827291497806673477632.0000,2478553546457876713441438843683876371559584057545288713434752052457038657504189333130790887301849284608.0000,54831154053342488186636854581477935519489490681856.0000,2605600194845503751456697086234061527281585029807629772160015137753331138560.0000,5992206420986848658934009200359962961166537444893183142145294336.0000,65304024228991653606043894677504.0000,79765547.8337,226668406252809022886608439609393152.0000,320009306561256880144594440490074630575357952.0000,2204282832288102109818977161674229137811351793413402777339664491610112.0000,2939857302624028805045433108488754991451663761408.0000,11980152011362921090733156859904.0000
1976.1299,36877.1650,727465967.2008,52339472115579822080.0000,10846771481011955906045823502254080.0000,1463608723422525703505541564105605894899637042820128115516585591791589965176428788973568.0000,10201661224937319712579212996172710230247057341664184202375936465384557874152358912861361554265555897801700393299385032222716454415053273036113326140030976.0000,16927784037729397961534847567677061986119257928129374764701926566799503922153813207577385385932920803161671540170948811546294533854348054850280586937776395625038802904109180643184972290353405469540176979418192868926239117538261410512896.0000,463543496143534001579445260322450101165892888506630857962085878636419090319962631332359912292584945082147225781435632803531283553981509891307140273361774595208579410558976.0000,2926439682070095453231469670096718599236124078955225933804188852747064884812476487965006077546539298775273741871330836733074427036321126707191571293070029570600644364849785635657025473585068378161152.0000,67437204092275246222863589648402496513254227584052789056329786099037515475934795026810385156172098932729240021685424692137210929836183947031871282799626678754187673600.0000,93263986969838775551190490431006124245018332578709504.0000,14606710537306385152613840002081971556668309951766254603259698383041078160783876866726059878645576098026736709326029744824325742009297055776768.0000,18896846069813926920574607229784568423335432167173272613291307677249195965016776100136604382401099922514181028835464845459456.0000,7336602149226793945901802626202884717725195447115137234094189919948767232.0000,16875440376692428237717482214785024.0000,136342239997729431902023567070252536920310399846467534034947198459509273216290520039424.0000,3864117364321259880448.0000,3634455679820660794726447318147093690748392242675712.0000,144840967104563948111536259373646713670598656.0000,21982616038763820470796416392634821903384576.0000,1872718014015914480913204116830290134421557952500042458036635742685364224.0000,886467585089558282240.0000,1951786.9238,21361973963972937981569894711296.0000,550201595868564646441551585858203238400650166742644548904067353926474224688243417764508198043123712.0000,36660843584652375150266816352544209942710583296.0000,171560703482254762496938437003532259511401724349573043196626072601593118720.0000,1280135019082297761453048566622522235137760374470208028409856.0000,9462860303096145581650534249529344.0000,8218228607.7605,16387383973903406752156205627473920.0000,8179223028024569253702722918478481259063947558912.0000,34337868404807429452078505938123550475680961595040095064217878528.0000,260733661978588750041053000887858368610304.0000,196518802597031931680823181312.0000
1646.6247,15563.8983,86085263.1107,1009723096600875.7500,20110545560746349169737728.0000,1331357588636618327444009249143204155436971550637731126785089560361557819392.0000,3248535658389839992210590850697435702312998762644133310547996753198661110280001796491122296491613876967070671225833189979407316700131613474816.0000,59865048973975450643875109159863991757727164536999626383079792305339871413355118691186471743375179087726705334922047638634438583956581448746900649360905294679852216202448610156624578662929870407339533713161644782853381521670144.0000,17713702593924544862959230525663108983594812310031069120825739526679405932845384900486542155526191780884860404290401959472203002752812002394877626093603739701851310415413248.0000,18537745063692144494563552491575822743168186275750955301358413439730178033128637102348242400538122551658916289619364739688426034705849594882703836394002315578742614945702490514365890993251011121033248768.0000,25180080884187798435616104127948416712533812423258222853587962575555573924219241010396018357565645256354979049763481111794103038395384991055963817410751012975381909539590766592.0000,201881110996898114985239353466967568354910404608.0000,1384825965501217220980125331747044867574397907825801593969844542665960682567710507821253975750322140707202828373155161538730762672934281568845824.0000,27908153786008420364829824268002966765830752715837388010089350745816057045749761073895279261018409867156230315238184261607489536.0000,15872250980247314699730695088003997832896002737022479387105008956908261649416192.0000,68679556968019513030784700515352576.0000,149538808820112851541752401212146550298235698781431414998268045904416904170176512.0000,721937175195094482944.0000,28589577707565824874417434942620586291324026278620692480.0000,217739929147604017170599836110722470772736.0000,275263006179641295917913032243463095996337967071232.0000,4864981513809255993888826228985950104169162123014060631306110468014882160640.0000,115621345565681788125184.0000,168577.0479,6841010622167586922935580660244414464.0000,39520392477679543006710567547301125816787112941550996692235100848314287618601853518212725141929984.0000,137248696201935424108771620074294344954420555415552.0000,4965853014172229527366019698927748983790126674602795645348100795020498436096.0000,370386940070647575488849809885770033138746459288561462018048.0000,5811084628037583516937654343041024.0000,10386675.6966,1185606071216227461531377294376960.0000,21925165314150333178568439723185643371071650112995328.0000,699174719672656102584746794663393402182501380126688871049123371941888.0000,16804682833539209284098084268434318201716736.0000,639453636607346315290648510464.0000
