825.9958,826.6128,822.5019,830.1303,867.6877,445719.4958,164676.8967,1431282.0811,675245.2812,350630.8574,42.1846,6359404.7318,1061.0072,7141.7656,814356.1794,4929.2804,1422141.5642,7714168.0967,470968.1245,51144.4222,37950.0476,4545.7861,1522.2004,18144.9126,20245.5330,53676.2105,109291.0480,7083.8440,2934.2557,1345.8138,2306.8845,866.6135,1469.2771,1753.5139,1359.2099,691.0180,627.8539,1188.2588,787.1952,1648.7942,1020.6336,916.7333,989.3223,734.5607,815.2322
826.2493,825.6408,923.1135,3011.1049,5077280.5604,97506873870609314787142405151264317903349330166793225161481023127552.0000,254557058420516458293931785943511474186731742925490617879168623089259914499024668314681999360.0000,593806143128325007828079250040628223560434083642442723102496827855199483993620742144.0000,410606079738182896442947247043248128.0000,326242393387776214617628137253574728482024851819892572160.0000,30839178255359617507933924322010402703776390547340153616474887421952.0000,16885058665526088595191561804440118755328.0000,16202348005023626527309299712.0000,30910532983272887692027019775231016320084999385884408621826048.0000,460199692179172601980643554400953357970382205136298506245373952.0000,58282521194333799468263024613451357314964911884165185536.0000,1775847663518007923317252241798198952440586471918948121228879327670984597569536.0000,164491877341620299463864727149070046742796394556043267287272133105555792140355764224.0000,78040693556209153005373775129283972763547616435042290545288799494985224614655757363361886939119616.0000,2373763792885895571221409263600467647222012119348647855394004462422982656.0000,12053679513819170948516530189135840218926307868672.0000,2361919470312516417524596736.0000,20052428546881507604673387823104.0000,438010946340834205694491183434489116313518080.0000,3799887889915075102688991243258503066812416.0000,612944546754574654043512917904613303916866062047253970812928.0000,4996984126807141211908253309346256496024686749074906738300289024.0000,23411411606396358389439773831856128.0000,65188917404932744675328.0000,10383684262461.0449,1831564199511.1714,731165895787233536.0000,6603582969.2081,455474513867965005824.0000,36901082018959656.0000,27948529573152.0625,3383393.5849,6019662.6289,1186907963.1536,97877044837307.4219,123799162019263.2500,9356903.5262,408938.5343,1736924.6897,7861.5292
826.4109,835.9591,854.1900,6602.4093,23924400.7401,440075038293898465702936747371277531778469721847334725864088783766227065392554522525179052032.0000,63722389171675685390320379812587423662734434746232002868928262421121675094241314166099901677568.0000,1310368356716774124861406341802152469519762038590922924220847506692784030306415409240930590052243276030010539900928.0000,11553863273207936196513693794893148973051237845958656.0000,47666465633640852488392555073371894886014535178064348992179233374449199194838315040768.0000,19638213990914350274379679360915466891769523237552128.0000,104693562437167281560921213071425498789036667364182305942480319476607431500035955960714924849627136.0000,7243900777101044700560500981760.0000,94360783160188702528855635775537591931403302829360455673184256.0000,4311767660117495937891232621125922960175294641800750087181174638925967773946282652926622975005902766080.0000,101616138585955182880561739482422659184322810360308736026974911201280.0000,115213078785313260410980361026267444054692574780128653945921433628956931385632437475041956245859356966249735058924503040.0000,2353627913471732716164915205698389863327864552582908618043266609344649248594273580091129136025190975628744710265464214288646015025152.0000,90607822062286573689410446964555219058105308605165505100127200083297579428135091451914025979475549519375915263552324315520172032.0000,550378684136115867571337745627065781168977989295986199719752666513271239156905407260277021343744.0000,111925998852947202362133698335584633183652485554558003124330052169521692672.0000,6270472813844691513895263712310391209984.0000,9357945449682936948570388321762541568.0000,5351851917660774371681522140688788592119528480731683274010656768.0000,9943906801434963536233022276859263872109404910838208317578280960.0000,555246388554453507028008152345057470159512705368768083068037745567851591867918450688.0000,334251520818012651714800210282791818686630744528926778994091588051561214331816516805734694912.0000,2355977022213179789484075143439338061344521058254848.0000,10380953827779468225771483347025920.0000,69306426229172117504.0000,2349702569944277319680.0000,402730036669010477056.0000,14286346096558304.0000,24548606130509825939353894912.0000,19067018352875163090944.0000,463670159561916.6250,2195823.1092,134849156269.1240,1373103654.0044,1602473014744059478016.0000,6955792341224206336.0000,7490599769.7410,63412210.9997,7635359.7579,25706.6240
826.3441,827.4497,886.2217,2554.6903,6132831.9765,1092969640342038130440380605612650819735386377595078210819719168.0000,579639268211606242551113092428668180877920773841380856097710475478463064309493977018607549789720452258989441453003857406722048.0000,19560512257039682166457060686656832613268019259314900208643968380117427044802705487456141596323479552.0000,99777039344195153561143883426646089601373679788274265772960200917101051904.0000,518445187711952659853126318594163891947411309894984021319876608.0000,1319248684276466816689254532193862747524468355404448350274100821753856.0000,98946803301105769346271407073809920308866250624061150691321708544.0000,795398715205487558241033131877466112.0000,12324864593289009626103264273030590904548183748133157735005452558068088832.0000,287804698817910387219307553592602020614327873280180217889892517262917632.0000,7357038600030443072031329487196979809813703680059834255047056661938176.0000,1119165804277997073537866975706949615625671948979904401318693612648763820075613948273798152192.0000,4826727341282186890940960070516412038972407243069126630466029667021637273340801004886393490707347867691414192128.0000,2863415307922725474650236359288732420676024912686563957631012876093054570558655425313646064287820720627253667430400.0000,963173881028873651577041129863430498959882667295685586088424334693135229040352821248.0000,185766592340845350678856599286840620256392390901760.0000,200883749753892067110193767510412623872.0000,104602251926369551086439773034128605184.0000,4989494134405669901684285849289057636318467578684116041728.0000,1714229214989101736298781893214333431128328689942528.0000,1236095823533184170958445493251613756978492170868058121741315236032646362431488.0000,69752740954994259381124538845814934253446083500594440215961339191127896489984.0000,2244737530801206821058713885331161088.0000,308556805297476991220784824320.0000,373844117081503.6250,2800445043950494720.0000,988836045430571532288.0000,18062961315179.6523,4146407930404734291148800.0000,23372439079440883908608.0000,1296596944716607.2500,1979514.5092,604551475.0560,156421885645.1967,198013608757925056.0000,53031696835813240.0000,6648547.7760,16154375.7102,2213538.1514,14709.4166
826.6342,829.5499,878.1561,2973.0093,314732.8404,7905742384831068214685590776651422514046859174523040669551085161727064267676302908063744.0000,200884283030354301862556402458503852931648216537026502212770226943756710323423513989117636117795930789142720705593464754450444237435307208736768.0000,1570310166518481211389652088579185149962637136431585894719772301735235040740921350440251442677978334600983846005451114294879853524811301978418184192.0000,3577189001111856600535219520091947330963518085672581675876352.0000,41195078974551528330897346741697999089664202507073197752902985644203876744952695584352987250688.0000,2859910965587017936034285385600721139654296996313882831216306122315484102656.0000,84536659703554072853883098912107875214383506685670373601464221406505004638932285598146080989511680.0000,28036322301435583775132845227833060805836800.0000,1916177435626127070179503932452404657975523011195972194627630256581488898960323969949733224448.0000,6119545828999825521517193937191789923637055466443294983765041080300374581600365676119090125612677219141812224000.0000,284585333109325011756238008191594186177135779223007704069116154802329405060200529920.0000,49696545228314756883563685725934053994569959055724038598309007879399705542163293212446859620968637377010263216253905679321806881685504.0000,27062636749128044654776224559931527874696276807037931650765063531848382800962919761889009019412674236418297236480061625015181897006178964378797326448617567058657280.0000,117590323986240898644691300160031273032650087259467705473544979745384433587587079959372945870837922582349960479134693831748414748934788235411922830668045879185768448.0000,36257948935530189159402921023990877029320883480454292949448813780617354473515813489460901413680656885581838406385664.0000,17805313328390246547703447958102549339677694207173867156098702392627101171712.0000,191866875310608466694005344111643398884370203803648.0000,27135115779094429144775601043075768470642186256384.0000,13275654921769066468131746155959253184195223253763111297199952958035827374424064.0000,1426684689167730940991196571727552403111122220129876792975291245537265713152.0000,2354816134868076138573055104105978349641817434314269108315885680026566210473600862489896614894145892253696.0000,196809761948212609139956401239034189624004855437683125944744877374317990567350762061148871887495726962311168.0000,4514973358699173348498034318196237895372254310563840.0000,25672123096608871503470160268209952915456.0000,1330231683152946921472.0000,6317249716371145881550848.0000,1580252410377644728010145792.0000,1569842273272716800.0000,24447871530782023714448669155524608.0000,16704434811150963084116361216.0000,12579754749261242368.0000,22255103.4613,1325222820589.7397,37090318981600.2969,5207499741799230551883776.0000,13379174698734755774464.0000,7103509134.0449,1439974840.3919,122673375.5303,72145.9300
826.4974,827.0056,866.4395,1825.5214,9065.7710,11263924715012953134132663309417435283750467821405898169909248.0000,362750096437286476343702364153110496999373456233590126512356808829646905471856339364971935127335469339056282271034731969776713728.0000,557406165854787597871280222969353546090690277798611210525711580562743629417480235967290401043321491062368755660317081468928.0000,2346735371339777469739881639638819121857490130279202253963264.0000,1694031391036586644710420859199371071193583867410130904058087393739610011992064.0000,12118451695018520170573072315948901933905429797781132435997730291954221056.0000,196297949155092955881006583928549609457679177176904186404286290761433273374060723568640.0000,897370567641260783659805326451304038400.0000,72950038503186673007285407825404925733672797251542952946358952662652598353920.0000,111769664781217981204650045477148517370237247670063648833418195347457337717539022354446609809408.0000,108679202166301805824002639457101999214526453676224641846554984691478214939246592.0000,28583306445263413480206081020152224718716428647989651710460261436462856846418799278557184023743847973023230868596981760.0000,615379951184662840922566196285695483362039489886403590291245805712196441778577058139898837996515100824808643938578297968597795664581921603584.0000,166944187565950059693472248928729665971161134209053675580621940672347699116034012568747401353895306276934390850800889225569804947385407900745728.0000,95256444655982747763270807831569262174272228510057325604970211921754323536848082261441458470195008897024.0000,15410663065760497848386403708489027536477900230315930472919370563584.0000,2530267893492749744879087467139870195630211072.0000,813125805574102569683309896686689484722405376.0000,20679916078371654100080682513767189369264977362744861785032558754398208.0000,103743620505105908153274424438244165189440107008185373706791419904.0000,69753085624396036114496817037936878254354440689907049083360834491498278222602904527037804838912.0000,2581833584724149245403516302858336652492711758527287796760559704349608835959045385562075533672448.0000,88592179693335816179932980395970900713833234432.0000,1481281228631170566855827369760915456.0000,5649738342633542656.0000,9315997285276968812544.0000,3530791607296995597746176.0000,14173153079717744.0000,2683270871078321998677242019840.0000,48682843745687946349510656.0000,232052833603807232.0000,11397406.6210,61237030221.0012,1180357823123.3811,4214525026167674109952.0000,138312717437407133696.0000,421054497.5690,190293164.4199,26249888.7264,39384.2267
826.3642,827.9016,876.2857,2434.2832,879766.9972,958996516297628936836410336130570456167619874188805181516640121006912962560.0000,8848968607265139572588328426714813113409494572555545527679673862162279088125092182592590670742346161415258112.0000,572745918647301402895874082573509272167784022536164839289045897488907900260896977689978636768200152317952.0000,85101988991678232259234781167057767910313295872.0000,29114575874861841622045899324538351331724844146895814991835939019448909824.0000,218143421056539980410166814965778642805619151714350035739917720485888.0000,6029008244312492321603942617701222470544551235094563003233118191616.0000,1140041390639546012773047473274880.0000,49891683701019484047342587384763886306434316891468070645836581699584.0000,204194124300868904823426570612975880275899397020759222606077792200260111793775443968.0000,42116336766747111876794167011926757052791498664650512258775908352.0000,5814650695268822824574994139457347087711697133289925579550347467707118812795556704202319802356727808.0000,14237250865358188159732173724232021353966912673027241885844447964737902275215937608819768347878490404465746481512448.0000,762060001913727663849865292957862687719148547601831410244056886039442382832733047300025562069550470914060535967562925604864.0000,90468197077747538814622925268600036810998795715207815263860107472505627551835463031455744.0000,5633052901564073402249545069653724308572607892407598649966592.0000,423447040027495189798715637484224512.0000,46544690285259580910526768727694770176.0000,4908782523134253512227811107459635476551681292587654709248.0000,82964772917558881698094409228917248171015577687203774464.0000,98456430503773089380553346080283467673927460465963483727298881828778953146368.0000,685954234038139531187542940905077432832105266303581492510655321638981631880462336.0000,999043562550375807777657287542798423162880.0000,439420886614346500085995536384.0000,24821356406025612.0000,145659699326687872.0000,1528257919330621849600.0000,16105036905333.2207,100345716441448729874006016.0000,544698614648220614656.0000,2308652093418295.5000,7462685.3143,982292829.2637,26270431183.4288,2351630316198613504.0000,132094526440507840.0000,195451822.5092,9652535.0551,8123668.4906,17818.8843
826.0665,823.3966,854.2921,999.2256,8311.5208,57002974330185767190528.0000,1531999289071987282541073661952.0000,3440979053826210159770407534592.0000,64130837728876.6016,13573915489928685700513792.0000,3676444312844083460047444474320650240.0000,200918832624780160.0000,13471844340961.9707,108536757515204431970304.0000,4343258721113088330825728.0000,2506565410536992072057005015040.0000,1587538011030116836446907398094848.0000,1630455405792520962166371983032320.0000,430660971481741591259141359604804555374592.0000,13346990943579390114185170441469952.0000,215027890451914747281408.0000,29433377666147.5781,6342032941309488.0000,2420341573261414367232.0000,4090126352509663232.0000,8056256476587235088640507904.0000,449604022290122632931955441664.0000,25258736415968680.0000,263966055807.6706,4729791.4039,1438672.6099,2384076376.4225,227593.8811,14800462758.9713,403267432.8028,26257199.5230,31356.4733,12444.5088,155524.1690,9529936.2618,58803241.6257,16257.0280,4472.2851,16676.1951,1634.3964
826.0930,825.2444,843.2154,1028.0510,7186.1796,3219058065861947388440178767953920.0000,205818627348493834224728573055542874865664.0000,31410135640557947555853343652466692878193655808.0000,435215742254308458496.0000,2966909162129179249134493350359990272.0000,25465423536063017552563671993942016.0000,33680947126352669314033345626112.0000,6145836396808113.0000,1701550299114424836634292781056.0000,800919976362440525521185578939779645440.0000,420761385946016350042958525445963776.0000,1176346524099239354394188978747188995226637172736.0000,147750628208429227354155655711973398548180738204762112.0000,62544400217576164768882123678567816452218097654206920916992.0000,371508683082272923292925969813198361319178240.0000,19805373338000997286304578273280.0000,1629565926060480512.0000,33284154266557624320.0000,134266367454336081054601838592.0000,1110585051319953708260786176.0000,134116602726077192900581544939963285504.0000,44979006437298407874137574055386307100672.0000,8655685765623031267328.0000,2926459342335294.5000,827022282.1830,1024239811.4723,230898472825.6127,23325188.7366,31831089437535.9062,103970885620.1228,449933029.8432,42531.3904,249582.1816,975470.0893,4651000254.6478,4192840429.3184,126824.6278,27414.9264,43223.0184,2433.7670
826.0665,827.5149,831.3503,1154.1814,23075.3998,4287637471938787693932765511680.0000,1797364751277115425965276424830976.0000,2296686348355389666173791656322044368366075904.0000,2451252124278962748653568.0000,889073061003475693762246011055505408.0000,933646218592939084349440.0000,205908601135510235251989285012338900992.0000,8691378338840.8906,207569442893369649922048.0000,514468753192088058911355289656010735616.0000,176295054728767571921629377200128.0000,38262647045955240102235374008861277893452365824.0000,100578656921694074365408617700807639916489159877853184.0000,57652364815669301691853153629509215877916716978667520.0000,22617526270668169426569416318482846318592.0000,640397924253359819017133490176.0000,915709968334790528.0000,212191303398808640.0000,7414947430607113287874117632.0000,56413123142120086425305088.0000,2303678983221042467268183465056534528.0000,748175941984503982075421032361144352768.0000,4194970516799717113856.0000,1543179156615346.2500,708455333.3147,6571452267.0305,8752707933.4050,48507984.3711,4804100892804.2578,41402488996.4024,26965103.8683,11842.8196,482781.6916,222784.8325,3463708921.7394,1191167107.8344,99602.1266,32296.1877,17093.3868,2051.3976
