1401.5044,595.6324,2104.1306,29302.4319,63058180820119.7266,1343691680.2218,27546851350412897815902552064.0000,2130422055209101086177624064.0000,1948006569305060409344.0000,772638444226150221587624755468435456.0000,6716684889299234095890432.0000,569819829817298304.0000,288462789.4706,772599807792378855429459775848448.0000,12378218918368270.0000,3041344831342891752173196017664.0000,57256446704549.0703,20847886796.0740,37073265305962880.0000,111300239158994432.0000,504075672407647.8125,665522221.8373,34700480511075201024.0000,218.3774,20431302319067.3750,386733285868711808.0000,0.1187,135198038499.8650,604.5713,47819698121167472.0000,31828228.0453,943040683.4137,3594.3892,19797.8909,6768.8310
551.5940,3050.9423,132875.8603,11364791.3118,478139863926445182772314112.0000,46096796264311996416.0000,227126088323459187250211449322981145546123055784057588678656.0000,178019766923271316524798510757499094117513973596693047295889899520.0000,181404771252184557682818689703325647179702334851645440.0000,50890602035374025895032036474966520555894964532835898268861396418560.0000,379553289194795840548212036779046272701766052085760.0000,12377789751336126562233745408.0000,531605348049235904.0000,509286931906092590184621214503213381999132672000.0000,2386468622469355106287061657278902491193912525533667655680.0000,1643328694095749710318927872.0000,3579609620155606016.0000,98475203476942316592168960.0000,12255464634524728274592469090304.0000,2434058485821584106271421701505941504.0000,68777127.0267,43974621578520657920.0000,198453048064158.0000,1404725334.3178,708063393420569380446309368059654840022284107776.0000,12121330.0809,1372327614022.4272,13699068.6872,146273846246156058624.0000,427342683241676537856.0000,30229709442531732.0000,142776345.2027,2429349.6525,192546.6416,253250.3379
736.7240,1588.0928,19700.8073,453414.6492,20833608391841378467840.0000,59745367719803616.0000,101306658014175764469546262721132374942008776752319430656.0000,34646627537734316624361696308681809778194719350164394965204992.0000,3728371918406855078040039281732020033371257176064.0000,84849513937201721073999526492182713052035250792462162399436034015232.0000,405335139464994839654307245384020635128898256896.0000,140356190011090413570490368.0000,5503540154799080.0000,781997650283771647305875926777303869618068362625024.0000,17181153265591210984730027258967108414413449665183744.0000,191374357012353578936730879078170624.0000,349408253347284582400.0000,15696042182598125944832.0000,22091224138829228372808901328896.0000,78296979888345684936347658634657792.0000,2690033159.1210,9484107614510471168.0000,45604714872709349376.0000,25590191.2652,1630896972791235633049924376500751879372800.0000,42698216451.3156,261742326.9674,985579213.5034,61017995679314904.0000,254317832795598689927168.0000,7821642028184337.0000,3011235369.4135,1138618.8345,294567.8397,250280.2337
1000.9045,1164.4771,7695.5381,26149092.1191,7534217755483493846310977536.0000,40945517220960640.0000,2213691594469193679501284214990114398085546542880828726652620966268236891963785216.0000,128974144178557619366939555211590426156069793670556738811345682254673034373558454714368.0000,5139531135977972629191236252402988599387534039881613312.0000,180786567261684549228912739632018418773986517638753581524403895255595060761003105387045118279680.0000,5446487156229361426070049030179538319538982231839590866955610806550528.0000,379076134509630677874318731068309504.0000,236264951067211235328.0000,79105897145062036409225182611588899986629576778309640048838027927059693568.0000,268027270352844179750921762669816083468392016968700191509053440.0000,18801681290388366746651424754944325466565451448320.0000,1996985289903887488122880.0000,39134644861624989314449408.0000,1373147755273826898696727901177093839388672.0000,4530612672472146700736392038538769172561783685120.0000,220035536403.1852,343682408956627844595712.0000,495125119553408359875766910976.0000,15288354.0294,10737114347573476362262637332050133604436902150144.0000,804748405652857552896.0000,8482821.1473,8680919534916961.0000,129863532638138224.0000,2224432743720164284334689868578816.0000,129550557344433274880.0000,590123775738770.7500,11500018.7051,7007227.5409,2823396.8880
958.1100,1026.5119,2970.4495,867748.4689,66115490374641811456.0000,8359714052.6459,652166262284816109121054602311308813701110778822656.0000,1586388731808550813580228967904172807272077931331977216.0000,3323333007181151410308859822080.0000,583955296173604890865073884514836186779368545797751701504.0000,19797133173665734969223392062374637737946906624.0000,44486731599937999470592.0000,4892448102646376.0000,39529606284120700203392223029014210258403328.0000,147842211385382188109958726707260162048.0000,5691911171118485854859821056.0000,13610491221835.1191,21655416312750420.0000,80819771017300580648353792.0000,2153781604430542804925781377024.0000,713171592.0498,1349459948327533.7500,26514323454789443584.0000,88553.1578,46959307759747250027736596480.0000,1088219690515662.8750,53588.6791,71313254368.9797,8360278736.4623,248524016387427270656.0000,3237479552362.3760,8482808003.4111,105187.1936,87252.6610,48687.9376
666.3217,1222.6650,1731.4706,1968.7238,40446.2358,386454.0673,2066640749815.1899,55267059797577.0625,21785902596388.9844,28864050279991.0625,847303498473.9794,36462.5130,352778325.6055,1773780448.7741,10694849404511569920.0000,667559.9365,1598443.2453,1400837.5473,2531667603.2963,2982001032.4406,209.5755,57986374.9934,586396.5576,19766.6739,419388766789.5817,0.1827,572064.2559,94.8364,114574094.0029,672988.0799,519353.1774,784.8664,3634.4756,1066.5965,1655.3645
690.9433,1995.1623,11553.0234,16429115.4831,3570807929935067197997056.0000,43230586297313200.0000,864659863277545228696731943109716347952321220719895375462471740453768755412992.0000,1467647802249457910019787355188162566746351820635136087996339775150211073764224925696.0000,1218536264407121656493827042873064247690690206557880188928.0000,1037386995957849815992398490187765107274779309113426918733515460203844684904554482985074688.0000,230050133209182413712751745082329861966252735488758488980896501202944.0000,36024921900228912435004023242752.0000,2011093927785949537763328.0000,43381436640196957860331932494522792296011979742260692044988291219456.0000,5005186660749538122429864856254215052504841463662269715266912694128607232.0000,2975237264031840047142811930341471665782784.0000,874433124825617427070976.0000,27399275589295687501611008.0000,17956285425489710087419290386316801729363968.0000,3242756890514843679718151803910353098672812589056.0000,3430626.6675,242660576251492957721460736.0000,8761119870992450186855317504.0000,402141598.8825,13456218381199243722983924006128028502812867084419072.0000,1047848446871.0337,38167373852.6492,1865891553901.6008,7618008043769605128192.0000,18116332169196482954527323979776.0000,880172460745395929088.0000,4702537651418.7764,31115834.7208,3328160.1941,3082627.1660
893.7508,1743.2472,39760.7202,415623760.0184,73515465781611047533397364040531968.0000,20707607301802472505344.0000,96829945443194237450767845932224526754640282384366798260704598611948482226622443403841126810798522368.0000,1245221037847000566846912279487222260751974630910393665890369332130969739608689212441390887460382445615972352.0000,755900804729087695873480115005972529291349118181219002329505450915004416.0000,14474953606714108159475298349398933943598933087745007811756619580037353768081184765196835166479739452698012816573988864.0000,413779894044462630433206013102044205384077682081284184472901327511666659572200415166464.0000,47794982204444514452613517953113749574385664.0000,86928622545099434506584064.0000,3831047697388672085631019851170715774650929573774875607555380894960309759399822981198774272.0000,61664738876182222913371695175982925922076721081939897627586152579054882162491785216.0000,390323561867221122866921293275900329109888797881964219596800.0000,3661545706732304043242604724224.0000,848546315424013149505989902336000.0000,257595236137601559047726080512803153482013895957676032.0000,36387654294267689081225381760515481305905610484089267133874176.0000,6316556000586.7910,1473928511488748476833913110528.0000,526785209162472260000302107956609024.0000,2845822037.4085,71698854670682584706867069532572290563045296617655969788752560128.0000,20048329276343181115392.0000,10267708157.5079,566505280419728128.0000,228725923227378548473856.0000,31433116099192040649159680610117519147008.0000,18771444387553124286464000.0000,93239666490157344.0000,318680761.8851,88957972.9328,39089113.0374
918.2813,1452.7898,9353.7856,34508970.9987,273102926528808541654876160.0000,194589355605999808.0000,194084136065972096761724285345051455150256009249224480453264419656037185666270728552448.0000,9693365806483649689798554331281802274440503245559001538487064981070829414987722770129879040.0000,1001428875665080694663506538627905715786903179516058527596544.0000,32985255702586698434891787814427005994214519489340042079220688461913928261823024361205807071650381824.0000,27249347762476390379028278760286659695195265522647859206088563119326494720.0000,1289808060865661342201375757233553408.0000,114955414378380473139200.0000,736824416160789162144599009977234168572791992998908829968911269484316158066688.0000,172006341647891491269915328926062228613072608240541597687861489019387904.0000,27497881959999752588086303241567683884510356692795392.0000,932855311869487915319951360.0000,327936361505005803715690496.0000,11071513188463552876381808731518226183544111104.0000,7112322566787917569051825327331528874454907034271744.0000,66456403576.7367,306865318459340079625142272.0000,512184974780146851926103054876672.0000,70532883.0503,54855849369250282083151482201888909989198109041754112.0000,6996234048413422592.0000,150570768.4815,14343866217437334.0000,118869351526701236224.0000,647119555818200838576931149866598400.0000,8412023840384547291136.0000,1928734104469076.0000,42896039.3255,14027623.7803,7020132.9181
890.2913,1544.1195,5360.0423,54843405.8446,55282385448264072104509440.0000,1067697779482921.1250,96389255975231792950590038723637279698530126766295015932099386233730689666381774848.0000,1324730627208250633069621529234161372394463654448016927647149516481212962753034881859584.0000,405705302407827224276633149853570025228133433782304768.0000,20632942506267122003199191350223566356091160840178629922428631570435308278168404166034566676480.0000,519148790578715940182223235464114352691704690264659824681526766803615744.0000,5140154319297031934463539043893248.0000,2466304598064465585373184.0000,16856429509289224260531587876449447389402308902717839281753738114221735936.0000,849912122558708765164003166360358079196681161599376813179970024112128.0000,7850038812985860605412879841262322443226185728.0000,800028900265126103351296.0000,2198612365960472332075008.0000,270289393993481624051148286571552658943901696.0000,1934021941469246424295783065317492867777141489532928.0000,1619048083.0172,71176106736177769785327616.0000,72534777809977222417896670494720.0000,40257539.1551,16296804890840701242042928410339988806726596952064.0000,942173135791288320.0000,170901343.1527,3230697578230735.0000,17049220119207798784.0000,3937700643096687255098544432873472.0000,594993092705601191936.0000,341028214257875.8750,22985811.4208,6462121.3625,3745617.7720
956.7975,942.0858,2308.4168,177013.6923,2436048939087482.0000,148878895728.6462,13254165059685431510466185018539452941559855713353728.0000,3080191773796842479301403839410329536487485975606329344.0000,2824290213146399653766390909243490304.0000,16205637597731956311523681539140353343141140454540500162052096.0000,105922755026281623979651079157174185058369536.0000,13334691265026677800960.0000,452778371220502.5000,2676991710375876128653626753328431518277177442304.0000,1141370039065550899454216752890084086251520.0000,30575740267614979955060176473554944.0000,869322842068970880.0000,7739207272120635.0000,27785944737821304464082993152.0000,42354953613721916227385148047360.0000,1498158245.9475,30287581560310516.0000,7548627585731994320896.0000,148819.4562,8070975544982523800060365373440.0000,10555439196196.5820,65124.6668,192986009077.1046,1137361284868.8938,100341154898562940665856.0000,62749512573849.3125,27540031542.9709,258345.5455,184899.3058,109054.3628
873.6146,876.1881,1377.7746,9361.0759,43931970582.4021,77078138.6695,782252533477280721061430689792.0000,48072126228569788583432572370944.0000,60873107114215511949312.0000,428446734033101578116850842150633472.0000,17791858253371575090806784.0000,69319086312624.3359,718260789.8556,9884499221697922167333715968.0000,8262589347056265784721408.0000,89336338470370131968.0000,122166158199.9689,51934538972.4486,63597399644408968.0000,3936930852687292416.0000,1259487.5144,15003574622.5941,3745499176131.0020,15570.9717,31006503165791473664.0000,100365049.8039,13539.7550,8425246.2874,138584929.1103,38922738910511.0312,615049981.5516,4194376.2958,13398.0601,10365.8693,8102.3293
833.3720,946.0774,1441.9890,19229.0983,238684017509.7321,65587451.9429,851314386065623841353831131643904.0000,96925564181729299119220429454049280.0000,318409383976887182688256.0000,105383157379148345390621722054710263808.0000,34702584805927413836419170304.0000,319921107927420.3125,12222749334.4502,255834441364606618019290939392.0000,14932420041053293492318502912.0000,44173307649943691264.0000,98998297423.8106,192591157495.5836,1733296654327139840.0000,292927934718623383552.0000,82331.2320,161931863160.2635,7833766423064.9014,32819.7722,1634220128645737873408.0000,53234054.1372,67621.5072,9226396.5282,1192373424.0255,147592279260724.6562,2852133677.4675,6269243.1612,20828.4342,12429.4200,10477.1930
882.6512,860.0187,1421.8609,3590.8088,11337796832.0209,29224053.5015,11745664845151133696.0000,688935502539032363008.0000,165884927010572992.0000,1094535027685783020503040.0000,6608869275321412.0000,70594536283.1152,1580200.4939,7090577178765197312.0000,1139765441670384.5000,4434145968538526.0000,749518900.4023,687154297.2199,54196163081.5489,972714914444.5146,4476315.0486,5174647.8487,547317965.9446,4170.5764,469761958190548.5000,17418747.3768,2152.5831,167308.2589,515046.3644,2515255962.6188,1899517.3524,102998.8178,3082.9046,3159.5859,2548.1834
872.3164,851.7554,1056.5219,4678.7881,16848553.2785,77844.9284,89224463184697458688.0000,122607466959879389184.0000,872703208077.3096,2284277171685989023744.0000,425653381965263936.0000,236281424.7432,87791102.5708,333083210975200768.0000,35752329608974896.0000,4768231921380.8574,42441902.1740,856943.3725,338360734037.7181,14121116059273.2656,190537.1703,31097466.6043,6527385259.2821,2147.1001,39939061823.7535,1508928.1853,1954.6250,359853.3082,413867.1233,1757489798.9687,1322539.2110,141826.9934,3037.7928,2636.4567,2323.4198
847.5435,832.7433,852.7318,1123.7050,30152.7975,5682.7932,3435471321.0143,11030066291.3450,26585913.0560,89734731622.3374,262322589.7016,178855.7856,11428.1799,775148028.6471,116673154.0426,7737890.4981,37781.9348,28161.0733,1094666.1272,3056405.0289,2347.6344,24109.2099,89195.6658,1109.0715,5051385.2894,7730.6337,1045.1353,4421.4846,7275.5089,176879.7039,11276.0183,3713.4427,1136.8224,1112.4974,1065.2809
856.2466,820.9954,840.8830,940.8127,4598.8789,1765.9892,147056.8296,125090.9751,27074.7884,244774.9139,109131.5321,3837.8664,3901.6059,101890.9243,53557.1083,45952.4793,3736.0327,1872.5690,9007.1011,13047.8754,3590.7641,2065.0903,11415.4936,737.2241,4853.1131,3870.6324,561.1103,1847.3060,879.0642,5130.2504,1377.2161,1440.6976,837.7239,904.5008,865.7408
874.9963,794.4066,793.7241,1036.4992,31148.7076,3639.3195,268348388.1239,415846825.3785,2293822.2570,4802389418.7592,14675240.7948,153658.7773,2295.1077,152598876.4162,802613.4802,3006152.6417,14721.5899,14093.9761,145182.7694,504985.5649,4458.9763,5106.3955,40762.2212,721.9330,417972.0994,28954.9758,424.8626,6047.3418,1470.8090,67123.9084,4500.9349,3675.0836,928.0587,1073.7359,969.4029
816.0235,885.8745,963.4312,1295.9856,28850.2986,17571.7156,40169497200.9690,221537334190.3966,1368167076.9972,2157203500857.5740,4148611199.3491,230989.9977,144528.0777,6659908857.4345,87944249473.4933,26037020.2709,156104.1173,85193.5009,15324911.7271,32678175.2323,2151.4732,194126.8233,410219.0715,1916.7862,106355847.1021,1551.4082,3120.3465,3119.2673,57860.6500,584319.3669,34755.1618,3820.4151,1488.7794,1184.0361,1218.3241
865.5175,822.5393,877.9054,2100.0978,429348.3563,14140.3290,2182288287507068.5000,4548116875038792.0000,6573721459.7239,72735169132299280.0000,21198728805920.0625,12947858.5342,537413.3094,55515160577909.5234,2753570839961.2827,8129348008.5513,938119.3584,227034.1041,750022915.9860,6544486298.4198,10305.1515,839091.2754,25239032.2796,1479.0912,928246306.4282,150221.5600,1226.6312,49520.7015,49221.6448,27374103.7140,147860.7556,27515.8807,1810.3779,1741.2616,1561.4370
817.5366,906.1729,1097.9152,2922.6701,11347975.3616,535817.4425,14388533362063034368.0000,328678139880247001088.0000,1508131080811500.2500,30109609260886349840384.0000,52998157782853840.0000,840529984.0259,9156317.9309,301925980002732608.0000,594290497331595392.0000,1989369435351.2451,40483065.1419,31093406.5524,311665227989.9328,3152550716895.6045,10479.1957,39704520.1374,232130994.7393,5625.5424,24197056332965.9219,52238.7867,10566.1121,52748.9433,3559802.1630,1072902733.0453,2917724.1627,56980.0733,3868.9775,2668.0984,2580.0309
