813.1004,842.1102,4649.8359,9514696136610.6914,3806032989534321242793836544.0000,70369775685633052692791793166825029632.0000,90268832784471749274968806768127209938426682905419949529868941896089648057496568685671323787138910431411203415922805869379584.0000,11825084378110798020436654799037181363200699684001304355083680149408260618365986755733631123467757739555977887633895060288846000273726249173115344526516420608.0000,54792295090033756374190082186060039722638121253562474135327593324493726155268810476858640665982474754661111118964527288177607674406186427067830539401560064.0000,236075494634068348861079865066017939111618363905885630964781638451187901092362197414194076352600079041556335876818584761984042856036150559512731054902307399583001477120.0000,512871467987660178340600294032746819469872082258801384931871288103348081635335965295841246449133296066261586341394979695770087369326636143786997899474843467776.0000,22920942418047751817987091071040941099508743822173080487334765103151282469906531296202087017203588670009197021645124927488.0000,7997003539008053986299330525581568442687944216774800459423166088607691637511946240.0000,13241019200944417852979698204672.0000,9684726151600584950470934528.0000,2641846419148125749427169597109226037122053769054117846920973286329531603353600.0000,1422807962148236393242352931818303879283290218409151349421852925624320.0000,258033552527633119448444658066758041600.0000,1266109342148593084261741277827455441174528.0000,379636683201338341447091699693077430118907904.0000,1944595482948963978535005102173847552.0000,161712593004036991483904.0000,3329555001061443699371671552.0000,35748014708703634376359936.0000,10398360646835962380288.0000,417523504188340981202944.0000,1500826819348456223189545638690816.0000,7498335732361747412852997619712.0000,7483122460295629960642560.0000,1072008021964063486668439552.0000,60962542586393559845356699648.0000,17632002438620665348096.0000
814.2963,823.6269,2191.8757,500337968583.4805,3154393226536558.0000,64233361369081785537127251968.0000,55387538765546779574928081939372884761792538399096000030251396635774117188993024.0000,59575914794035560480586067390755416492357634624940656386335071906340688207506633130840050028149096537907758904045507442362044444468838400.0000,11416747650880017526800796046794766953409052106470670044553445659433405264118688556446698419089782591547792932059674025394176.0000,2062160838625470097020887428638947424524814496948206137784360281381957400698552401799472761262633898855882422633599069425163038621696.0000,22920942418052384685191391015494394957717254037793489548612885031021232399362092880411785756515890107486479475531965267968.0000,1775043820127257762519537832466726301452325689117648934305836112880230219036652060283707687320575541248.0000,360330143991036206681595206063206296339071988701194713624725159936.0000,101592526854133045392310272.0000,2327912112673340784640.0000,992638787254320096534958157274877969252605161177883314931892224.0000,4316027169798288608551122642299790723283435443403486134272.0000,34288283194966730847376887513088.0000,136190560128020384733086011973697536.0000,3098088625387472693078434085496422400.0000,2297991831249173467289308102656.0000,227606482107423719424.0000,89693665707655807631360.0000,267847730450780094464.0000,94855118619936384.0000,29993292012515893248.0000,2407322185764827457596162048.0000,41967094470976646798114816.0000,482138073315741925376.0000,14394291573927404634112.0000,1444610390700029451960320.0000,5174326176640124928.0000
813.6065,817.3193,1434.9676,33456124.3103,77369795184849.6719,378977944949997830144.0000,34534341008058879878627395556594431878628442571425318580577632256.0000,8991615487072748343748056286279820681198587096371660126041632490693649000295248239001147015168.0000,52890179741404497604039389642827960996668011585544830987532975936654381540333110427648.0000,144172179395461270590206393154823572306885316011954925379696389818474665869753962872176640.0000,7997003539008682490056008474871781617477160361914879625352516565703657365425881088.0000,360330143991034008583132660385217317997083583411533151102180524032.0000,1369684011488846901060803838525653775890251776.0000,2874175674679476224.0000,1419300528921667.7500,551686135705514561929779416656069617778688.0000,310341409190891228007705046053124308992.0000,2570863017022915608576.0000,153296457908038536265728.0000,6696934718520414131191808.0000,291824979820009259008.0000,45557435140427.8047,6549959732018531.0000,155277620134920.6562,1512770825831.9922,41095813855306.9844,4770954881687831552.0000,327369530808476096.0000,174881312921432.5938,1826300353082294.0000,22939759041713368.0000,8822149858972.2559
813.7369,809.5567,781.8900,21509.4610,60464477.5251,15678910021.2206,28478929726592353172455424.0000,77298809906615783793318962652143459237888.0000,2949567332958016668172978013339648.0000,5214695396858018850037111061479424.0000,13241019200944131874403360178176.0000,101592526854126877819273216.0000,2874175674679423488.0000,1300124859.0451,3096873.3510,5809271522860534.0000,11943485545535266.0000,1944730339.2706,8349600411.4361,41184119551.4795,1196426125.8313,5214338.6503,23955394.4381,2526189.7555,526869.9122,2457950.0287,159964062.7297,82541744.8484,4584072.6770,8972957.5170,26684291.8858,2125467.7039
812.5541,816.6813,977.4981,8924.2021,147139.6022,7265168.1792,292087953907179394695168.0000,6457993828969728334138179584.0000,5403485553408744129235349667840.0000,8202411309980387933587830210560.0000,9684726151600891714215084032.0000,2327912112673339998208.0000,1419300528921683.7500,3096873.3510,9419405.7309,9888994510481000.0000,11707819423589.4316,178184378.5365,807514306.7130,2165271804.7525,73801807.8275,396342.1861,2664328.9582,2135790.1095,406114.8929,1223759.5205,40951728.9588,10002339.4297,1178930.0553,3150791.3568,5501016.7014,316376.3741
812.2562,825.9932,1975.0139,69323510.4707,27598346520794.0859,882575614494778.2500,78507333920182463656689751029627978102709957405810388523756373934080.0000,194734761597327843622988112895203782880091175676513067139098975639264652840101088329728.0000,11182560133910767322013256474496437513703404657540589829931030122302458156403994698627153920.0000,5010896561411794007523016023809030224576801918953937421212568789154663904262703725313785856.0000,2641846419148334317129810059975069179465942913230624408691942342577211039547392.0000,992638787254313337089885501848881277210253848368917406243880960.0000,551686135705534755826670259421803909742592.0000,5809271522860631.0000,9888994510481036.0000,1021831341424610635769126345284823055090057216.0000,4390578729854186935531228543192137728.0000,1032460134281291628544.0000,255732100235879690272768.0000,3076919607320352129024000.0000,127121162810351108096.0000,17675231202514.7852,2784962040351260.5000,472214893524451.0000,913531334828.2828,186299499163722.1562,16043981729550356480.0000,175169395818151040.0000,181325453304259.9375,3072099383846626.0000,34957998846916684.0000,3028302838230.0112
813.7552,814.3166,1178.2779,29763614.5906,1818101165.1614,28294956498795832.0000,1908395439345299331966243732338331165216064143360.0000,159681966271796325332058871477928308273927585168870236203837241158972196624088956928.0000,109461729315820388158759936847338568792282008581920402189167361727353847808.0000,16891879506296243027056323164856570899838664694962755517765114452559322415104.0000,1422807962148305930227519721525251889279647163688358049709522006573056.0000,4316027169798009849236141009510521526805027338884661379072.0000,310341409190887450114518750336953352192.0000,11943485545535450.0000,11707819423589.3633,4390578729854081862876984693586132992.0000,9050369604615216706606113331609600.0000,6576536991099601920.0000,382797607823026814976.0000,5246359857803989876736.0000,1414505579953212928.0000,3029670440892.5752,105189583472455.1250,2898850930742.0596,27219088182.4360,1157344957905.8528,35114016391423268.0000,3558419802199085.5000,4828853298550.4619,32693526046077.5859,431142427115752.6250,369396466050.7937
813.1164,814.0275,940.7754,73450.1894,1322628.4153,4208599079.5471,42198803917258527101755064320.0000,69013748082694330156358179958229734956990464.0000,323863437721190143249137154454121445588992.0000,3469575823850893455594783861702894337130496.0000,258033552527648759926235922331705802752.0000,34288283194967203725337761415168.0000,2570863017022974328832.0000,1944730339.2706,178184378.5365,1032460134281301721088.0000,6576536991099769856.0000,110512019686.0107,1027885284344.0779,4019246086277.7764,43244655615.6830,34008770.0771,287834943.2259,64295609.5049,5603861.2148,36183642.2231,8014040620.8689,1853039971.9685,62731252.7119,190780465.7718,656450520.1154,13865098.7575
813.0728,814.7307,987.6276,145833.2429,5377656.8801,19684397171.7695,841588400170370802262187710611456.0000,428218838224611601778726335256354995592883077120.0000,9918949817876104524362081164455713118862966784.0000,241850900616579344636526589935332460573170335744.0000,1266109342148656528688754653566544021291008.0000,136190560128022543002142635991236608.0000,153296457908041522610176.0000,8349600411.4362,807514306.7130,255732100235882139746304.0000,382797607823035269120.0000,1027885284344.0750,18707754619427.9492,60635043825228.7109,406258995429.0614,146304559.9704,1443363224.0428,294110650.2236,15805441.6295,174811764.6223,67952469425.1861,11201059756.1804,274458174.4626,985152311.8720,4022609382.0626,47508656.3972
813.0998,814.8216,1012.8453,137139.8829,41692000.6711,123042796396.4239,2710433155766679320759066143739609088.0000,8121076180791367589536097591436210294359118128873472.0000,52046025102111166444074531174257581026975252742144.0000,241501406936070815185836141463233227583898012090368.0000,379636683201356960065282551812411912947236864.0000,3098088625387424288821984671632982016.0000,6696934718520483924410368.0000,41184119551.4801,2165271804.7525,3076919607320349444669440.0000,5246359857804072714240.0000,4019246086277.7388,60635043825228.2422,337292736404905.3125,1419243287275.6499,283307832.3949,4001257803.7561,674044198.4826,34537326.2046,416945397.9464,224979184441.0922,33351983995.6190,637218400.9608,2453672914.3427,10156232078.5414,100862219.4643
813.2038,813.3285,911.7331,65686.4264,1761397.7563,1810072535.7563,6345290432324485689427099648.0000,6504302351522179663801226782320158165696512.0000,7537332717686218463260832201652136050688.0000,40163134995335909587279925434902799974400.0000,1944595482949021237228609896622063616.0000,2297991831249125335068290580480.0000,291824979820013125632.0000,1196426125.8313,73801807.8275,127121162810351370240.0000,1414505579953218816.0000,43244655615.6827,406258995429.0592,1419243287275.6455,19908815255.5775,23741361.6379,162733816.6403,32663116.2717,2852824.0497,22265194.0017,3779043444.8418,930584568.2816,36171902.7419,102083475.3102,353531491.6927,8833692.4606
813.3259,811.6112,808.5560,15154.9387,126841.2526,4104234.2187,38074607731619240.0000,54771601969204086876982476800.0000,10736330728026746080198656.0000,49447720333591740564897792.0000,161712593004042326638592.0000,227606482107425325056.0000,45557435140428.7031,5214338.6503,396342.1861,17675231202514.9180,3029670440892.6128,34008770.0771,146304559.9704,283307832.3949,23741361.6379,452197.1453,1111875.0561,305112.9576,62530.7990,262838.2552,6779591.0648,3351916.2600,412493.5457,727549.2540,1803003.6035,192535.1732
813.1467,812.9723,862.3768,13486.9470,292786.8522,37981844.0414,10191554612873381543936.0000,505980883830352144763416093917184.0000,3244095814780332625878910500864.0000,7564243280459571058098676170752.0000,3329555001061486030569340928.0000,89693665707654834552832.0000,6549959732018541.0000,23955394.4381,2664328.9582,2784962040351249.0000,105189583472455.4062,287834943.2259,1443363224.0428,4001257803.7561,162733816.6403,1111875.0561,4854848.6501,1457185.6320,250407.5598,1149445.5043,48944324.3858,17055099.5083,1567998.3216,3377073.0138,8222979.9560,558044.1519
812.7902,815.0524,916.5682,6607.8481,84087.6487,4131240.9753,1618877404725076557824.0000,1220058948026002558479761408.0000,18364911266542424303014510592.0000,51641290494880502150537936896.0000,35748014708704484779884544.0000,267847730450778193920.0000,155277620134920.8125,2526189.7555,2135790.1095,472214893524446.9375,2898850930742.0698,64295609.5049,294110650.2236,674044198.4826,32663116.2717,305112.9576,1457185.6320,861442.3754,174324.9743,575519.5770,15797811.8362,4727838.8237,629231.6516,1416645.0146,2700702.2234,205736.1449
812.8222,814.6238,889.3521,3287.7347,629069.4538,3056509.1251,39590044287490678784.0000,6112773622220789383168.0000,48602727070909543219200.0000,369071707745460334624768.0000,10398360646836054654976.0000,94855118619934784.0000,1512770825831.9827,526869.9122,406114.8929,913531334828.2775,27219088182.4359,5603861.2148,15805441.6295,34537326.2046,2852824.0497,62530.7990,250407.5598,174324.9743,66441.1035,107068.9749,1430986.9027,627553.3963,125171.5036,238553.4908,363866.8551,54645.2672
812.8494,814.6558,905.6266,6339.1494,1845893.7607,2798114.1705,255146764760053840871424.0000,8491459240268604239060664320.0000,41027972918967163049492873216.0000,7937597110940592551908868096.0000,417523504188344605081600.0000,29993292012515565568.0000,41095813855307.0469,2457950.0287,1223759.5205,186299499163720.9062,1157344957905.8542,36183642.2231,174811764.6223,416945397.9464,22265194.0017,262838.2552,1149445.5043,575519.5770,107068.9749,566188.7338,12349809.6146,3294759.9432,482134.6429,1051712.1154,2055808.8405,160343.4910
812.9219,814.8801,953.2761,32068.2022,8531054.3293,149108292.5050,149011850561416551801443844096.0000,865089393968203432574950642584488247296.0000,483891087831909419566186025122535571456.0000,232231720000253547234822957842607112192.0000,1500826819348459970184435610943488.0000,2407322185764758463241519104.0000,4770954881687805952.0000,159964062.7297,40951728.9588,16043981729550260224.0000,35114016391423248.0000,8014040620.8688,67952469425.1854,224979184441.0900,3779043444.8418,6779591.0648,48944324.3858,15797811.8362,1430986.9027,12349809.6146,1261240270.0154,241559550.3185,13785684.5877,39315245.0537,112801001.4265,3084223.2947
813.1345,813.2908,884.1989,27910.0632,354675.5558,97264538.2861,172304660183845001232384.0000,1467322854107828819411531605951381504.0000,6506746672155350690171223357259776.0000,21769416031870642656094839988289536.0000,7498335732362068294326447767552.0000,41967094470977282453274624.0000,327369530808483840.0000,82541744.8484,10002339.4297,175169395818153664.0000,3558419802199139.5000,1853039971.9685,11201059756.1804,33351983995.6194,930584568.2816,3351916.2600,17055099.5083,4727838.8237,627553.3963,3294759.9432,241559550.3185,75153572.8357,4984125.8867,11947505.2253,33168215.0425,1517650.4769
813.0344,813.5034,868.1252,9311.1595,115142.1160,5162745.5384,69176075902346403840.0000,55177040615402757826260500480.0000,4444052853573465799319879680.0000,9500478270831824308535296000.0000,7483122460295844709007360.0000,482138073315739893760.0000,174881312921432.6562,4584072.6770,1178930.0553,181325453304260.3438,4828853298550.4922,62731252.7119,274458174.4626,637218400.9608,36171902.7419,412493.5457,1567998.3216,629231.6516,125171.5036,482134.6429,13785684.5877,4984125.8867,612992.8033,1248819.5401,2718792.0885,229445.4678
812.9494,814.1756,896.5642,11648.8564,182670.5101,10682338.9231,8979820322423145758720.0000,3366032573861967098937771819008.0000,1204714679532920209458415534080.0000,2686294074924851035659552423936.0000,1072008021964064723619020800.0000,14394291573927001980928.0000,1826300353082295.5000,8972957.5170,3150791.3568,3072099383846592.0000,32693526046077.6055,190780465.7718,985152311.8720,2453672914.3427,102083475.3102,727549.2540,3377073.0138,1416645.0146,238553.4908,1051712.1154,39315245.0537,11947505.2253,1248819.5401,2846455.7652,6316191.2813,405467.6563
813.0559,813.6622,889.4695,21933.7905,661053.0706,21050611.0648,101676229975885310066688.0000,5419707737789767923724991680479232.0000,204283137503970716149670324731904.0000,365553349141701832433175820763136.0000,60962542586395644519402962944.0000,1444610390700020325154816.0000,22939759041713564.0000,26684291.8858,5501016.7014,34957998846916700.0000,431142427115755.0000,656450520.1154,4022609382.0626,10156232078.5414,353531491.6927,1803003.6035,8222979.9560,2700702.2234,363866.8551,2055808.8405,112801001.4265,33168215.0425,2718792.0885,6316191.2813,16636599.3938,834016.5475
813.1733,812.4633,827.5660,7062.6436,30826.8137,3174789.3671,18842683448983144.0000,115593414204712981658337280.0000,554548732797206665363456.0000,2552233887948821344813056.0000,17632002438620759719936.0000,5174326176640041984.0000,8822149858972.2832,2125467.7039,316376.3741,3028302838230.0039,369396466050.7927,13865098.7575,47508656.3972,100862219.4643,8833692.4606,192535.1732,558044.1519,205736.1449,54645.2672,160343.4910,3084223.2947,1517650.4769,229445.4678,405467.6563,834016.5475,108492.1214
