4253.4168,1165638158.4683,15575359094187278467072.0000,1022786180218252.0000,100790037899175616577536.0000,16271493701601648640.0000,3031474543883033.5000,14388.2874,37929137.0603,1666228061.2631,58738749.8824,633.1501,689265663.8489,4370937425.3945,5943.1892,8959058.8902,277043877.5406,2147942.3367,4957833.6120,3839401186.0191,4581092.8532,12613705454978424832.0000,168496276.6941,5426.9206,28060171.9977,7792967103.0099,650589443.4506,15598563.9116,2175.2789,11103467.7573,24901.7166
418.6816,8260817111.8713,28698767628.8465,6917223418385.3291,21163526611796.6250,109924331998852.8750,1194871984226.2952,36335078.1923,11500348.3053,2961425.2593,633.1501,376216.5784,1834930.2365,6884446.1594,130172481.8179,206.3001,168160.5827,115922608.9089,1779.7512,226674750345.8758,32158570.4932,959.2126,1004303754.0908,93095811.5081,7124750.7992,260103.8984,35679.5497,3766992.8138,369695.3384,654.0171,3909.6494
3402.2262,1727243758753777527612768256.0000,183740452662217991134919696530528010240.0000,112455014560469827470996094637293174784.0000,111480594085507856380320735073068089203519270158336.0000,2379369132462319618049223021821790043225718784.0000,16706227264250924990463843161752993792.0000,13607240948540.7266,263704737682961728.0000,99333323876342128.0000,689265663.8489,1834930.2365,12920731741007314944.0000,506873802272560840704.0000,218511015354971.6250,3850806.2597,4229080825606141.0000,22616748958811500544.0000,376507652.2637,2298454369259101926796646416384.0000,2120926330955600640.0000,8716947794281394612469760.0000,2826395111270851180232704.0000,368760671170856.6250,549202123118873.5625,28674760827515060.0000,963952830455448.2500,614720304376799104.0000,35437635549.9865,1562790820.6499,29455957.8428
6139.3746,552570766197746635332417031766016.0000,4009134414253445046459176757412428754452480.0000,1119346789343725138977855030070533541391157428224.0000,1656823983162584231682953395919107320198479432099718758400.0000,50570434185962703313463588317762992892841811771392.0000,41771743109394805342567196467700913143808.0000,588450126866448.8750,2356416069702954496.0000,165714223034331776.0000,4370937425.3945,6884446.1594,506873802272565624832.0000,2891680586340995589578841653248.0000,39367712569611.3047,565674641.7685,32345434429986352.0000,11919951622994552422400.0000,3983536755.4364,1118200512287272215891783079428096.0000,3052985635508625408.0000,1044622344659012046136190959616.0000,95960949713732592411344896.0000,35613610193285.0391,379330851228592.6875,26809757166492764.0000,5563527134402342.0000,15966148434305173504.0000,950181480279.5013,23852018590.3386,102553963.5463
431.1237,5777622979565209199681994752.0000,256293223252699229931770067550208.0000,182110125362709199275383479861248.0000,375740196949992227414524290823880704.0000,58568473971385095319512464440164352.0000,1571197648899785281783226957824.0000,933536590950971648.0000,7796086715846383616.0000,124601571381855616.0000,5943.1892,130172481.8179,218511015354974.1875,39367712569610.9062,25376177580088114544640.0000,389.0347,1060118475808.2277,9594627295540848623616.0000,12573405.8847,18593619170463179266077554114560.0000,674153808233161555968.0000,31759.5524,9068939515947379547176960.0000,78691828043747180544.0000,123639200634459344.0000,6305124041822.2725,11039631956.8867,15985087433620910.0000,8443200371438.4121,12015.1574,2973667.2331
5166.2816,1938.7467,28569611137096597504.0000,25486533144.8480,1427302819923352.0000,1065935494750.3706,124208217.6227,32.9092,21500.3705,185986456.3959,8959058.8902,206.3001,3850806.2597,565674641.7685,389.0347,102190934.8902,9317051.5842,141.2305,6207017.1561,274768.3899,14767.7082,523932148009134400.0000,12605.6562,4.7256,1189289.3818,896461279.4929,9277908.5531,18487.8740,10.8204,2417360.9081,3339.3404
5205.2802,748427787150646050816.0000,49761940940467508811249668482008088576.0000,95772938482002277679197323264.0000,939926725882800621341858598748713648128.0000,567314669391836463257695106724003840.0000,60398482049785334259486031872.0000,78798829042.3272,380002664707227.8125,9134993254670150.0000,277043877.5406,168160.5827,4229080825606163.5000,32345434429986488.0000,1060118475808.2302,9317051.5842,488489662209993.0625,952613894492400.2500,969079446.9959,531395829822075262992384.0000,6536495921932569.0000,10664323111313335123968.0000,17072431645942501376.0000,479896527544.5914,49974481907901.4688,3002273440673920.5000,27930581366712.2344,151190160083214.3750,52821778.2155,222831979.9505,2673710.1743
1821.7701,4179355012424270919706756941077886594449408.0000,2491514498364233794178231524750112620217901252608.0000,2801099506613003101642281745269590589440.0000,451599734422086148676698898749167439634059811591603355648.0000,114443306280771866261516908032250460472586855776256.0000,896023136630715059814715657235568640612812980224.0000,1028084246901284798464.0000,29669582891839262088495104.0000,621218336121212895232.0000,2147942.3367,115922608.9089,22616748958812209152.0000,11919951622994900549632.0000,9594627295540783611904.0000,141.2305,952613894492397.1250,20678690688436093240962120155136.0000,14638920795.4749,36132341128599213035883155119497281536.0000,31938386948308164824530944.0000,54403524762543800.0000,87291071794329330668957754982400.0000,1673882815929182383505408.0000,170095295839563677696.0000,92993269356861872.0000,1881850936221593.7500,21293630975750151602176.0000,527278436565335168.0000,28219194.5834,772057625.3383
4848.7627,78011994692534.3125,14711157013055915940083329400832.0000,180774668235.8239,66265500150622792450048.0000,3456892179279354880.0000,810208582485459599360.0000,1019086.2540,13561094206.2664,3561303125659.2725,4957833.6120,1779.7512,376507652.2637,3983536755.4365,12573405.8847,6207017.1561,969079446.9959,14638920795.4748,7428640274.4017,10613244240.5770,9834081941.1291,99918447338800864.0000,6096239144.5590,1907673.1526,111470281831.5122,212273752848.7293,1965475025.6590,156457457.5034,150552.9542,3777070.6919,56435.7502
1941.5555,99114127163576385007861855592555415722784496717660160.0000,9419097121291310301251442257107204328681704187869723099136.0000,3272352704079298969810057581891046422536232056129510657381388779520.0000,51472865493710500958467975134636125513516638447845076117829310073793652044198838272.0000,12540823433765776355373497510625563675448134727750575432188045268016137502720.0000,795253282955296408565806217792227743311598962782045255719976960.0000,2082038691071207520140787712.0000,86591456309943527835747399761920.0000,1224613203344703021652115456.0000,3839401186.0191,226674750345.8769,2298454369259137674118688669696.0000,1118200512287270630624714245013504.0000,18593619170463273841669728894976.0000,274768.3899,531395829822065196662784.0000,36132341128598759688700799633556766720.0000,10613244240.5770,83041566045492256835288850518663946791642134609394873139200.0000,10051476905249317646799500002459648.0000,638334124972435550874107904.0000,11594695354286942951685583870079594720456081408.0000,7855513854018949696877844496384.0000,3187054222613399036808396800.0000,449950025805529922666496.0000,4439751429363391266816.0000,35366650951990004707814264537088.0000,1859456998129178509312.0000,50654393453.3473,282267660479.5076
1930.5539,21278812495170376935180675565223936.0000,167401739065550857055160458118582262161488216064.0000,36333115913688287762070256689872896.0000,2441013180817971216197605774741198744034050310144.0000,745652892439454719880532884996218226112200704.0000,750243856259902630051037380358021897519104.0000,621380114212720256.0000,13764746101214872076288.0000,1328098179292163211264.0000,4581092.8532,32158570.4932,2120926330955639296.0000,3052985635508607488.0000,674153808233156706304.0000,14767.7082,6536495921932530.0000,31938386948308035975512064.0000,9834081941.1292,10051476905249232330608159095783424.0000,10332873113169264373661696.0000,16432222981928092.0000,27690233235351484272081895424.0000,280383281787727020032.0000,2715897140812642816.0000,457063431554722048.0000,455910188778777.0000,41427379449356034048.0000,137517579048831.3906,22792443.0365,101835695.9380
656104.4775,353191239292839093480718336.0000,411272831712020000271652119840298858106052338093807049316984552423424.0000,284101203706832195295508394712881065623552.0000,18815442908373000798871733272831322135650914286477008626442570494277320704.0000,113218103562272377204392955268437272074231347149036060672.0000,456183011749303561918975608701811338638966915072.0000,100372.1688,11731009926496958464.0000,85000165397540460560384.0000,12613705454978521088.0000,959.2126,8716947794281652310507520.0000,1044622344659015423835911487488.0000,31759.5524,523932148009142464.0000,10664323111313429495808.0000,54403524762542176.0000,99918447338800496.0000,638334124972459465252012032.0000,16432222981927906.0000,202898037881948933356579645543988998969532991195657392042803200.0000,15879167161180885090304.0000,262175.1894,7374282728671450.0000,439406786664792329180676096.0000,403837020507028215300096.0000,17656106147019196416.0000,1208008.6013,3512282278572789760.0000,2595510285.1797
1546.2580,151419825376314095440503735018015844496048128.0000,528210379205279215086248282955711898340689692327936.0000,9493479800874644114697149946254374890621093023842304.0000,2868766190701723702204272640384020510205220593152078113207075471360.0000,14132790991466449096296587297169841893498863386852740697161728.0000,4698530234100775825877435098141105388037133800833024.0000,55930179451728353558528.0000,571027257840876257942700032.0000,116654097156403747618816.0000,168496276.6941,1004303754.0908,2826395111270939227062272.0000,95960949713733915261272064.0000,9068939515947640466440192.0000,12605.6562,17072431645942468608.0000,87291071794328141718656129171456.0000,6096239144.5590,11594695354287143240480419930325031199562530816.0000,27690233235352113192732983296.0000,15879167161181216440320.0000,29487076118900364975803240037669142528.0000,31270295450083305908600832.0000,11309792655339585273856.0000,131914368583012466688.0000,1479712239588190208.0000,56162521321034143368216576.0000,605191250471676032.0000,1740494353.2594,6533858219.3873
371.1387,265808728687658503071378993840128.0000,7498613555276243930435507191808.0000,245488838629249038945731215360.0000,1621988766546461105605877634166417260544.0000,25189514712170016531515942005450473472.0000,14549185555552503450972678988496896.0000,1148358833396679680.0000,28660465948285169664.0000,3382868767555770.0000,5426.9206,93095811.5081,368760671170859.9375,35613610193285.2031,78691828043748032512.0000,4.7256,479896527544.5878,1673882815929178625409024.0000,1907673.1526,7855513854018980096175329247232.0000,280383281787733147648.0000,262175.1894,31270295450083512067031040.0000,1144765968392239316992.0000,8491891044478048.0000,616558079943.7177,41186700604.4007,195448485628856896.0000,424880187545935.0625,23206.4191,7690475.4427
3403.4925,69991510094565444583161856.0000,3730942353054858743970185169620057456640.0000,760609491013383852985824575488.0000,66679689945927763244113755796870044581888.0000,173023284389497707298788156263890944.0000,850118782421818521962147557146624.0000,5267399300259272.0000,13520887472163086336.0000,5299872507837062144.0000,28060171.9977,7124750.7992,549202123118890.5000,379330851228587.4375,123639200634462400.0000,1189289.3818,49974481907902.0625,170095295839566954496.0000,111470281831.5144,3187054222613501841145593856.0000,2715897140812694528.0000,7374282728671599.0000,11309792655339778211840.0000,8491891044478212.0000,480177344226327920640.0000,15064747932981838.0000,6989566595615.5957,4033146218869102.0000,43957989718.2514,9507733.2578,6204423.6367
11433.6798,6890650906848927940608.0000,384550054122024003417070773317620909136150528.0000,742063067371217153375076352.0000,25820159717627812159784860425367016590802944.0000,13664954241546511534954035721751494656.0000,328943701558291637032087728422912.0000,344282593130.7698,35929992241934032.0000,3440053191464984576.0000,7792967103.0099,260103.8984,28674760827515908.0000,26809757166493152.0000,6305124041822.2842,896461279.4929,3002273440673932.0000,92993269356862656.0000,212273752848.7306,449950025805548713148416.0000,457063431554737216.0000,439406786664799819603640320.0000,131914368583014187008.0000,616558079943.7255,15064747932981700.0000,129718003457128267776.0000,909627750675273.6250,1220011089274986.2500,90386845.7690,4258443411.8810,10093279.5351
5844.0818,19641347107223030988800.0000,508009887183696661375706413786778828800.0000,49383687610771579185659904.0000,9930559804271695866672649528027943796736.0000,211024427627964302494257044992819200.0000,706488000437642416471444291584.0000,5465088307.8631,404577868192333.1875,4135756468853722.5000,650589443.4506,35679.5497,963952830455476.7500,5563527134402479.0000,11039631956.8869,9277908.5531,27930581366712.5156,1881850936221632.0000,1965475025.6590,4439751429363525484544.0000,455910188778782.8750,403837020507033852444672.0000,1479712239588209920.0000,41186700604.4017,6989566595615.6035,909627750675281.2500,55791874712831.9922,84916394325887.0938,48689218.5729,656241917.2290,3062624.5613
1517.6947,157351892855435877749717557313536.0000,4973925338883514758749285460784084680704.0000,217021683852171853252851577317752832.0000,57957456661941164994191679256776688436744560836608.0000,38784676055724787800347673507311129613828096.0000,1036489347730453341422906056672806961152.0000,1636307170244518.0000,22073327381318471680.0000,41631656632738152.0000,15598563.9116,3766992.8138,614720304376812672.0000,15966148434305396736.0000,15985087433620900.0000,18487.8740,151190160083213.5312,21293630975750126436352.0000,156457457.5034,35366650951990130808603830910976.0000,41427379449356181504.0000,17656106147019143168.0000,56162521321033035266654208.0000,195448485628856448.0000,4033146218869042.5000,1220011089274967.5000,84916394325885.2031,4459431804007397888.0000,4968814779928.7998,65679005.0722,37095782.2360
401.6702,4377521816349075063177216.0000,505059989602713422790656.0000,1551999455082820132667392.0000,5272623369317171326723345612800.0000,163547968772476457707372544.0000,15378391034367844344194400256.0000,14008278803073.9473,192087378761473.3438,30757807209.1720,2175.2789,369695.3384,35437635549.9865,950181480279.5116,8443200371438.1621,10.8204,52821778.2155,527278436565320704.0000,150552.9542,1859456998129121099776.0000,137517579048827.9375,1208008.6013,605191250471657344.0000,424880187545922.6875,43957989718.2497,90386845.7690,48689218.5729,4968814779928.7266,619644955408.9430,7624.3924,327408.4546
3339.5650,26970407203.0118,25594931008638826840064.0000,562380616310591.6875,699467474196318495178752.0000,77225052077788610560.0000,45393459559031016.0000,17787.3466,67330155.4006,1019736075.3604,11103467.7573,654.0171,1562790820.6500,23852018590.3388,12015.1574,2417360.9081,222831979.9505,28219194.5834,3777070.6919,50654393453.3482,22792443.0365,3512282278572805632.0000,1740494353.2594,23206.4191,9507733.2578,4258443411.8810,656241917.2290,65679005.0722,7624.3924,7596228.8005,33281.2414
911.4841,775926422514.5123,10471430651604282.0000,5784552199548.7617,3663385502053995008.0000,16513252088602174.0000,449107130153487.8125,1931101.4330,105317369.6539,30191465.1732,24901.7166,3909.6494,29455957.8428,102553963.5463,2973667.2331,3339.3404,2673710.1743,772057625.3383,56435.7502,282267660479.5079,101835695.9380,2595510285.1797,6533858219.3873,7690475.4427,6204423.6367,10093279.5351,3062624.5613,37095782.2360,327408.4546,33281.2414,13654.7388
