916.7762,849.8756,1343.5697,3607940.2784,3605992034138.9307,150629574956059000832.0000,262145284154143654490907113004951763519236760476350150913341688617738756772651386249435439607328034519282676101866816505454264320.0000,17888511902883443830489940699917943897908163429913991785135041147960694418189392303366527158449294903888965667646903156736.0000,10722006210545173080408331957395331246433366810779567669963985087341919074659763845292845866942464.0000,32440395318035180373814827548672.0000,23229345899876639723688768576025096064302789584029692419186897522870022307840.0000,130525938002284599536995956948700513539001771259654209816587089311647386521918736079169519616.0000,131391737237246980824163071495039372360328416075788218621381641916246564798464.0000,31025096701047196012940455354822483529579020887477473989623808.0000,393533169039242816.0000,13358213901944510.0000,268910649313706336.0000,2840600469439.3574,12443049718959698.0000,290486613340.0114,17828570679960.0508,1136576065.5760,39848290489337.6328,343080896990431229771776.0000,146183617292845.0938,5078384479799930.0000,217377511.0961,9915271068.2014,1969186732.4767
893.8500,924.9482,1103.6092,31292176.1482,68158448448.9193,911118549270880.1250,96163379642880881245117208559775483054079287724564073052690386388036702170971455157479919666536894437657056575901619111165358767775808431497083355136.0000,45574512329437122485535080379914452710858482424037068851793704452054729961360117882644795101652951031140401811068409529243465540018952988819661835322446379987364607104899967090688.0000,8919294233082792990411202184443290173446946319969391137448395703710186633951236613957351930729726466650023799222627852913523451410513920.0000,6406121424530765593305325525090286035955150225408.0000,130525938002280373125738794907567553198048954151017565462146793431059946320102447249937661952.0000,86400572471925010099135421105718906418733745485996330138583156209126225116947246414846488137980094497124536428402335657635086336.0000,352882036025311008773952143552250962565441362072641113891421122278037657738507869162903848445478685502341120.0000,12051589556294722955029548045481962611410703245725928907983261089420378270466641980555264.0000,306401376629120238125842432.0000,1518234352204704907264.0000,578684144714386740609024.0000,320733302284311104.0000,17037782687917043712.0000,325187897515753.4375,990843272128015872.0000,6537018262533.9365,38389976810205036544.0000,20115505771066122749845534932992.0000,2543895174614700544.0000,326718011846972407808.0000,206124695322.5846,886850948849.5031,2302544030525.0269
901.0215,898.9520,1019.9757,469893.6578,31618354.0535,12917897677.5322,29525169964302275117006327019658757681377780212780888053678901342222295692406559960701396712310733580118995603213823415511943217152.0000,3524765136580025203086358958899595549046586814057544294214479694527989919835265450520825844650056192030488382210121968304793459299328307979186339840.0000,7368622200842724693978966262766741136080435651276238531565635659184784999075150752164604128701409739345352231076495360.0000,40445694272948924167568866810619824072294400.0000,131391737237245232475570917713619582705571948890876674464524406237641756901376.0000,352882036025314072476060550619324710307756729777395335299885195846158614493743698152378692503884785331994624.0000,267121718615803205956854089395195623192013577702719010063599508583220233189630769594290640257024.0000,296776079594616115334722107792051194003838436280666762146951699736765136896.0000,4001989121763949674496.0000,207659976334218880.0000,292281022816543473664.0000,178325980515457.5938,6257964633652563.0000,1831079478753.1487,6190300918682154.0000,96923273492.5795,86549365050730544.0000,36650907748182826397204480.0000,59708801388114112.0000,390387468642373056.0000,3697173064.3936,25721908152.8649,108498049131.4351
887.0152,935.9411,925.0874,779664.3764,41149716.4666,82690412727.5267,18650995116959740522330745484130099472617386847360197069241757880963941319477362776235738361575243776.0000,21904155937043277834224716417186198057511074713474875289148937746201956457486599358928107182238122548215890571935125432434688.0000,643245133339107001988128065879267868676241991077930575905974104050363483128155277317062281658368.0000,1319345837388748180776091412145897472.0000,31025096701046602277900289675511963282615729897500738767028224.0000,12051589556294864302794730316228329275210762679207195106695011138937027998962745390137344.0000,296776079594610189750683902765410133018622928243569961523412125688184963072.0000,150454060106765549760523865601802943608687676936154960789241856.0000,80026796277640806400.0000,465443468327640.8750,144013202562333600.0000,5129621626673.6221,7295939058423.7441,21075121416.6453,20103859245515.1406,5342853024.7462,201329025426173.0000,1928936924480388726784.0000,14265350171606.0137,323487512378453.5625,358305783.8358,664775299.5447,1946264525.9707
885.8054,931.3544,855.1087,6282.2010,265810.7074,7131136.7586,1213767974511451917984464896.0000,45671086507005148662357642602421944320.0000,191761015017491406540620431360.0000,5348439574332.9512,393533169039248256.0000,306401376629122196630929408.0000,4001989121763969073152.0000,80026796277641412608.0000,284665328.8234,427695.8116,3669703.0564,382571.3159,55083.9785,26092.8560,385448.8380,43950.7454,612442.9172,21001322.7332,90258.3740,319438.9903,18540.5917,11793.3889,22936.5391
898.5404,892.9457,927.3812,5528.0693,609992.1945,18581449.9611,764322361741009949294592.0000,6283234216223295991305667084288.0000,92381230444741378048.0000,832704842.8191,13358213901944928.0000,1518234352204748685312.0000,207659976334219488.0000,465443468327652.5625,427695.8116,1151582.0735,288502.1202,61186.2266,396042.0157,22035.8866,29077.4343,8067.0279,74693.5900,21098322.0725,51678.5446,185089.8349,6335.6199,7550.6334,6273.0587
895.8880,900.8365,897.7045,2248.0327,7516.1544,48856.1596,7681209115227750594129166336.0000,450804096393409465709202197446656.0000,41085783737281487619227648.0000,49973641112.0440,268910649313709568.0000,578684144714389156528128.0000,292281022816545439744.0000,144013202562334368.0000,3669703.0564,288502.1202,1052518.9002,79347.0733,115956.7408,23403.2648,113657.8548,15153.5889,183057.2763,10469590.4100,119771.9046,258405.5376,8549.6595,10872.9285,12863.9994
893.8569,906.5567,889.5320,2269.7196,26295.0434,118495.1484,1521356404098986496.0000,3497763023710271953698816.0000,629646628093503744.0000,134050308.9816,2840600469439.4092,320733302284319232.0000,178325980515458.4375,5129621626673.6855,382571.3159,61186.2266,79347.0733,26311.7152,25104.0005,6702.4976,16272.1105,5420.2586,27060.4784,926275.3237,12578.0070,30953.0534,3815.4640,3260.4872,4000.4878
903.2529,879.2470,949.6481,2374.4319,234426.5049,6627510.3162,8819821631695898604994560.0000,303438899825424745210314752.0000,953500271155710464.0000,15273098.7412,12443049718960030.0000,17037782687917381632.0000,6257964633652576.0000,7295939058423.8848,55083.9785,396042.0157,115956.7408,25104.0005,399937.9776,17120.4531,14313.0475,3965.6099,26646.5374,9436935.9603,40520.6398,108952.1065,3642.5645,6719.0509,4153.2333
898.4321,892.9924,908.2515,1281.3511,4330.2939,12903.1674,268853295694041984.0000,54776744529067737088.0000,514980094064284.4375,2298962.5857,290486613340.0128,325187897515756.5625,1831079478753.1555,21075121416.6454,26092.8560,22035.8866,23403.2648,6702.4976,17120.4531,4498.3771,6631.7010,2630.5360,9849.1255,199534.9919,9403.7697,15140.5431,2143.2304,2645.0660,2534.2195
895.0432,903.0746,891.0300,1642.9208,5824.7264,34487.9445,1776590823046167134208.0000,1178770642969582947532800.0000,83059712378502004736.0000,419218018.2882,17828570679959.9414,990843272128014208.0000,6190300918682130.0000,20103859245515.0312,385448.8380,29077.4343,113657.8548,16272.1105,14313.0475,6631.7010,26043.5754,5927.5308,35019.2622,369465.2791,23135.7029,34388.6259,3740.1110,4152.1576,5243.6148
894.1534,905.5473,882.6706,1376.4594,1625.4280,1553.4781,13007668432744.6035,768796451365707392.0000,61138665777020.1797,3960033.8957,1136576065.5760,6537018262533.9990,96923273492.5801,5342853024.7462,43950.7454,8067.0279,15153.5889,5420.2586,3965.6099,2630.5360,5927.5308,2835.9467,8884.8262,43354.7824,4889.0600,7015.4486,2082.7869,1770.7191,2310.7221
893.9798,906.3133,883.1136,1979.9323,2423.7420,1215.7508,104916370226006802432.0000,3583060572506381546636181504.0000,812396518840293654528.0000,1563744654.2754,39848290489338.1094,38389976810205642752.0000,86549365050731312.0000,201329025426174.9688,612442.9172,74693.5900,183057.2763,27060.4784,26646.5374,9849.1255,35019.2622,8884.8262,78149.2154,1468300.0689,34805.9183,57600.3080,5140.1271,4496.7093,6764.8224
899.0180,892.1055,936.8225,8654.6180,2201711.1165,45952313.4803,263080821505401498731552373647343616.0000,175087332469571158170370370375927326748704768.0000,5356556274696680953291170906112.0000,740700739245.7072,343080896990441900081152.0000,20115505771066399721222618218496.0000,36650907748182779152564224.0000,1928936924480421756928.0000,21001322.7332,21098322.0725,10469590.4100,926275.3237,9436935.9603,199534.9919,369465.2791,43354.7824,1468300.0689,6295053077.0912,841025.7399,4172072.7159,26422.9807,33267.9216,30554.5448
899.9588,888.7195,915.6036,1217.6957,1892.0138,3515.3747,226807794828554369236992.0000,3128495958403794635587584.0000,99961005043795542016.0000,227105874.0511,146183617292845.4062,2543895174614699008.0000,59708801388113584.0000,14265350171606.0195,90258.3740,51678.5446,119771.9046,12578.0070,40520.6398,9403.7697,23135.7029,4889.0600,34805.9183,841025.7399,45557.9110,55817.9621,3370.1085,5276.4218,5370.9598
899.0291,891.4819,913.2078,1808.8525,6147.8956,20568.4442,3411884449737023042879488.0000,15678172451410025085350707200.0000,1397496535090442272768.0000,705873527.2769,5078384479800009.0000,326718011846978830336.0000,390387468642377280.0000,323487512378457.1875,319438.9903,185089.8349,258405.5376,30953.0534,108952.1065,15140.5431,34388.6259,7015.4486,57600.3080,4172072.7159,55817.9621,118609.2910,4918.8695,7066.4219,6609.0687
895.2514,902.2525,889.0305,1270.3834,2367.9623,3937.6811,515754689025.4942,4301985707674747.5000,542434562995.2012,650768.2096,217377511.0961,206124695322.5862,3697173064.3936,358305783.8358,18540.5917,6335.6199,8549.6595,3815.4640,3642.5645,2143.2304,3740.1110,2082.7869,5140.1271,26422.9807,3370.1085,4918.8695,1686.0774,1541.8327,1796.2768
898.7632,891.9597,910.4745,1112.4082,4741.8802,27630.5879,17417339988687190.0000,3635809215961469.5000,7285441330309.6914,417552.4813,9915271068.2015,886850948849.5093,25721908152.8651,664775299.5447,11793.3889,7550.6334,10872.9285,3260.4872,6719.0509,2645.0660,4152.1576,1770.7191,4496.7093,33267.9216,5276.4218,7066.4219,1541.8327,2109.7422,1863.5292
896.1296,899.6902,893.6367,1177.4420,1714.2029,2966.8471,219793885969470.5312,18781173705531888.0000,34619106090851.8320,1970618.6522,1969186732.4767,2302544030525.0376,108498049131.4353,1946264525.9707,22936.5391,6273.0587,12863.9994,4000.4878,4153.2333,2534.2195,5243.6148,2310.7221,6764.8224,30554.5448,5370.9598,6609.0687,1796.2768,1863.5292,2152.6365
