888.9420,911.6552,890.2678,858.3235,857.2231,853.3082,869.3469,874.4027,859.0692,779.6497,4103.3799,8077564.0771,13828478545405991502146667806720.0000,1418254404170529024.0000,150035190294663463941842148718446379008.0000,414685237217719739422569660416.0000,36935113361161609216.0000,2884292629133865377553448960.0000,10823678662418642.0000,153836000740937153118208.0000,59927616424592369686045555425280.0000,400622755093225210803172339684999168.0000,52477878326.4675,364631101313873600.0000,198005693151624000.0000,173817490606293115731968.0000,17148742941080836096.0000,36671505081956877903855616.0000,104247635.7849,1606528494.7113,7419.8840,435349.1044,7977093345022.1953,5577440569.8965,422557561308.1543,95363658.5103,39244921.1324,700.8695,114992.8309,367920.8000,76508.5201
868.3679,850.8954,870.0967,896.1973,901.2232,904.8317,887.8721,883.1899,910.4412,1326.3616,12967.6505,3011128903.4890,1608413964068545592920300150178447360.0000,6676891399184105715161886939049424104456192.0000,54542579609272480135445115484700970399563776.0000,94462730492019135819576846947183451277745152812122112.0000,156911071965203720271675560820736.0000,333511855168768402277087292280427333674445184279808835584.0000,457269247125133683851264.0000,77202372092731313459061840135410454273531673189092611938337108602650624.0000,14112712502645015725317255969560425003016484949522302256253529139183616.0000,37494257193577031445202432934737453755095148658688.0000,17438175299744.0508,9324173861894422580619828334166016.0000,13982138298493370818068280770560.0000,8322241572683550107830792221060235264.0000,1439687678329962217217277372238135296.0000,57248809927872842840611974322095485328231778746368.0000,366209360146125160448.0000,2709226782456752.5000,2130898261106.1072,474857858467821.6250,3770055323590426517045248.0000,620041629818726272.0000,824964367685523.0000,3277834771281009152.0000,18679248348638.2461,12455696.5668,1170334814.2017,182178022.4550,6024013.5781
874.8789,869.1406,875.4904,883.9391,885.6197,886.7525,881.4319,880.1821,890.4688,1126.1373,3982.4043,11984381767.1187,157324890830695121719081828352.0000,1725457885139138799946829392310941253632.0000,77731301012983240894142600067021799424.0000,335748185654175936586511853685735723452995773399040.0000,69078396686899053888274432.0000,42527125496471080404965857730185435976898814812734095360.0000,78463246568643493888.0000,690366681985463536834468280631696072086360121849843166578999296.0000,1312546885656866774399724969100398289535668771662643393038873318653952.0000,422747714194422827804819634269751967028046201419202560.0000,36418551059732.4844,6697463445447342085413645014007808.0000,6715402581584843942620752248832.0000,635411233571022322765761268913889345536.0000,7170770159708685708308194219536678912.0000,68434489645638913241602585399483590766319749824512.0000,77584975993974688.0000,1487287961345906.0000,4716575317.9099,28619911554825.1953,4608953810344244861206528.0000,174415674394989248.0000,1550564031951882.2500,35300657397887160.0000,2488231794583.7422,1554884.1511,513659330.0558,223950262.7599,8081017.6680
881.4195,888.3442,881.9056,872.0425,871.8329,870.5636,875.9121,878.1579,877.6583,1175.6973,5074.6865,15392556047896.4492,366276416695576782147357715202048.0000,48243116851659279703213648518316032.0000,3401745560666131600442089893488385389447530139353088.0000,50015234253317835264739982707149298066746507264.0000,10442120161578063008266350281883648.0000,744549731474221034751304865318407874594740683996244222301213556736.0000,10973121545940804.0000,275944750144893447637036806818610375039740714592951392334739324502618611786250018881536.0000,15024579450215997100699287406884683090132974583556125111947812002703309201769234432.0000,8219230050421942456524979667459862758309207773295813188939976140000581386240.0000,579150815582302336.0000,55500373761161181839173585417380696036474880.0000,22635985158478426425428549858347427299328.0000,47343343558258845977367179673320401515980097847296.0000,192773083796001995413195387079882908921746337824768.0000,5253121875835350299139265760355125525850422581980557597290266624.0000,165915546757351734247424.0000,2120712817993217736704.0000,112317166971.7962,39702540430610240.0000,641708791155353622140237979320320.0000,1984314875354707740590080.0000,38119961441736400896.0000,31834963066006020096.0000,21142339193020868.0000,7233709.5205,100858146910.4960,63310250338.0380,732367289.5494
880.5942,886.2389,881.4602,873.3778,873.8534,872.8856,876.4298,877.7398,877.3107,979.7769,4831.1906,377110712.6637,173912347263653948301382778880.0000,5023081224271930368.0000,27081668530900721279801678465989607424.0000,109882378796191589580406784.0000,15157849293155470552334336.0000,1514184820210355450091364231577337856.0000,920046490207421.3750,17944388129064941063585214980403982660463373199949692928.0000,525115498217777648886288296974260757650735104.0000,5709617180423246096528050437786013766671925248.0000,11170217794480.5898,47787245996280718058061824.0000,1183472162498115218178048.0000,6550440074308969388702695424.0000,5903940594751036412408975327232.0000,1351589584130238750293224763273773056.0000,10942718838825688.0000,56327007780898.1719,173420079.6476,43618666231.4957,83741877847417307136.0000,5864185927996890.0000,628222189681.2744,708583264766.7612,98651268944.9707,138769.6890,23153981.6600,16886382.9159,1343026.3806
872.9934,863.2293,872.9290,887.2851,888.5363,890.4032,882.3857,879.9838,889.5140,969.2824,1122.5493,3532.7580,911877.3756,2915123874706222.5000,2034.6935,334196582084527232.0000,12013.6461,167896976412527.5000,51690849.6497,178043798669050.7500,7164658094052807680.0000,17254410.2334,2419749.3505,237544413.0145,7014628.0414,855340336.7754,894868807.9038,1104850274314.4214,80717.0623,161635.3368,22603.7621,88572.1215,5567127.6511,43358.5984,5133.1294,173543.9985,3823.5382,13175.7427,5070.6754,2712.3655,1927.5188
873.4556,864.4906,873.4510,886.6944,887.9409,889.6157,882.6024,881.0759,894.0980,1313.0384,5010.3404,2999745493177.8208,11164145777331469811712.0000,16826335905905637799634146768525522907430912.0000,74894866363772452040423362149593645056.0000,1163706500612120578550326838860987515708603509174697984.0000,28574372636138281919271927808.0000,7054822332313904315455299883052420672705528507225489266538205675520.0000,12891536970920.1426,8561298100246130939976558629338800779910507131266982567812785932951108227215988359168.0000,37388353497213400616387308071999215465866316539035025981054516277399959536932122263552.0000,13673711669170034543564994634555976745755834692909463705757019013120.0000,12797641742386276352.0000,4001104698108993420034020041348768174440448.0000,116946499697491990797465770815354044416.0000,676253832060468363126343544529955463219451527168.0000,12120361915350440345177002718435194682330245496832.0000,3185024408489648518457098639396331814531147465832371219213582336.0000,13568642318134419652608.0000,1146209902649861865472.0000,371864168383.9669,124560210023865120.0000,228259842817223385512083091095552.0000,60794999364066966765568.0000,293479788443832448.0000,47628983029986828288.0000,724913154727137.7500,138111149.0438,71737348734.1045,20061391500.4512,341318517.8753
878.7100,880.3613,879.4045,877.1721,877.9706,877.6707,878.7705,880.0932,888.1957,1504.7307,10312.7792,19006458658263864.0000,17060495121932193026984086474574016806912.0000,2616977425985844627908300530316992229341256482816.0000,20574538564536034949839272273386599411152303749216559865790464.0000,6256363453029674338209101578685073565194360764660611776329547776.0000,451727045953326123291562432299627062493184.0000,15396497329801822330671124741175698094926940315043130684787579236495315198504779907072.0000,19908317563369184821248.0000,3815635919284879345820908247026435070131225332779503794540565563426516047770371215446074809283789919333908480.0000,2602888078647149694113698757698029642769119960877692549682012182730246853142281035694813684123911757758464.0000,5523965834655231913326057139165352379819331130038941115469768527178995405557982607255558684672.0000,29175535029952396132352.0000,5399337287841981032829073741660011816799179189203763200.0000,254869829896359669457349261245151863082124316770304.0000,364784613138988910246994876264723185403260666348218551868850176.0000,683477966441898174306023854069074442548504153471082410977263616.0000,1159391409607187827940584284056829737983282174505362502874277175856936855273472000.0000,52881681846753355446108553216.0000,102819521519052393889660928.0000,70485955222937.0000,705363059150145323008.0000,131287646054945971536978863851259713028096.0000,999657543493365272932136255488.0000,1038689208949696555384832.0000,7695702625836413336158208.0000,81161216490282237952.0000,343635581.4196,23903133922989.5625,9516092062453.3691,32933058620.2683
879.5729,882.5609,879.6721,875.4478,875.2138,874.6156,877.4065,878.9649,881.3381,1235.3938,5392.8888,54836791426399.5234,1913176450827750737969152.0000,12994098476466144016090423402025814193078272.0000,223214212122008931327834351929751209398251814912.0000,3299872742077722664939179108921549823136473293810101649408.0000,103304390769767250346450532433920.0000,2237206334811889065433042373770598823440163286481628107366412479597903872.0000,4113176564184312.0000,5273633366946061828830738206950537293596031054104785408269467996420685183030536148587905024.0000,45201710612414121515995383771414428875432338548405292602419816010228526434564193708702433280.0000,2083616119131883361779810784010756620560893892501663468286418159374603636441088.0000,240547442854833127424.0000,58473719084909137151252264011778938862175256576.0000,2801419700923566115279407808413408488849408.0000,507688803458437923568523666885978406049352980161888256.0000,400437415491070557266741482378869010763160588212240384.0000,1297652323430111422556006611004561642305468649405458558349106254708736.0000,280506563099602788024320.0000,82849366432576796884992.0000,148500539481.6859,496641072806961280.0000,123473715981728067786507012355915776.0000,14242942122061500814196736.0000,207948912314523844608.0000,529433529060975509504.0000,27918365551715788.0000,45471192.0674,399107569702.0505,206210190452.4632,2048949622.8159
878.8683,880.6509,879.2013,876.7111,876.9655,876.6235,878.0660,879.1347,883.0713,1227.1317,10042.7603,21407708666816.1797,158528190366085683120963584.0000,930597505323099044528902911442255085568.0000,1627860689172943956829730271528407655251968.0000,7177523498665461387709205636392348542588615315685376.0000,3990686418537328527490194341888.0000,57259637832587674053901838717257634870685485982838503151165767680.0000,200446624281762.8125,579436405410040719804590603793372651603451014521270364399036304732488570001459851034624.0000,37846916444854816239265833955693158512294599881381199459851454469213606838108422144.0000,6766023220379021696024743880216086468147434773891482078046964124991094784.0000,36137178654272181501952.0000,5578863810809626353142457193494350317748224.0000,955102002530271962268450019354366443520.0000,7114775519191819228770435231785000099533467680768.0000,296476037540066747460319934027176023791812193812480.0000,8385118067971629294394069150071209425632184575027659985116987392.0000,212608631955775090065408.0000,11646227669264373907456.0000,64961153916.6336,48327248337183592.0000,1522351828694948590316279352524800.0000,4496464892150157913620480.0000,3076689147790457856.0000,13253070851740823552.0000,3762746557901566.0000,47722124.4390,103313802115.3898,49301590165.2390,748355349.3753
880.7128,886.0582,880.8200,873.1575,872.6067,871.6089,875.9549,877.5392,874.5293,958.5663,2295.5965,1505442935.0634,187985167183831.5625,11453186753642040784133816320.0000,84770058677338422358296231936.0000,146667321350129690351253130047473582080.0000,3173820605812936704.0000,450480465207581492559524215510446490993557504.0000,2571177927066.8540,197169718650690327353616745499990196263029487731474432.0000,179299311321719878034932530779220645206517082556981051392.0000,4715471978834454523499780860726274221085730799616.0000,79842789227844.0625,92633325743235879239136837632.0000,208296802801980866622914560.0000,6699200477309115475523674048561152.0000,848741768968332413180726873161728.0000,3111765425849362748116838121997439856541696.0000,109874024799886.7500,415578519203187.6875,6672789.5949,125882033459.0387,6745780871942093406208.0000,5629318727245989.0000,20971643707138.7266,8634973910320.9082,29556677697.1754,200485.9559,56272734.3157,49401813.3038,3344844.1677
878.8266,880.4664,878.8846,876.5228,876.3886,876.0821,877.3951,877.8792,877.0741,906.1148,1219.6443,1474759.8834,408971226290.4485,176934553332892608.0000,13186601323115565056.0000,126715240184472785649664.0000,4169611137206.9722,1201328665755055648445300736.0000,473442459.7501,26482833947694412207259226472448.0000,2956690228989551783372614057066496.0000,33868647036288474566577094656.0000,156586807.4769,366096723567501184.0000,14619297173823172.0000,193027900899320692736.0000,31655638479415451648.0000,19693827939303105534885888.0000,1057953183.1600,1078873058.4413,158770.4860,25568588.7487,20154968975416.0820,6229679521.0886,451664926.8151,431163336.2263,12072827.2438,12017.9909,269053.0013,231548.3344,50346.3705
877.7979,877.3917,877.8152,878.4169,878.4998,878.5706,878.2850,878.2950,879.4152,930.1239,1274.4900,2700349.0187,132409228940.1582,121228938930169920.0000,3499436298817967616.0000,6891723100007291682816.0000,22488090285114.5000,5840428092250161670801850368.0000,7097863.9933,145262842962216668244523216151773184.0000,71179098910603798227999494076628992.0000,422686416558990046120606957568.0000,484343940.6550,2497702308533039616.0000,64754803977420296.0000,546823582396500475904.0000,958731810678386982912.0000,406199549191765396224475136.0000,14322830131.3445,5436059373.6501,553282.0857,94936557.3237,161348693044558.1875,38141208390.9011,462126040.5722,1134350816.5382,27499706.4923,25837.1062,499032.6555,361740.3913,71996.5277
879.0313,881.2326,879.3061,876.1319,876.2292,875.8448,877.2887,877.7717,876.9372,885.1323,1429.9378,86083.2111,12625688729741358.0000,261346220703804.9375,4419433970961904128.0000,34686572922025267200.0000,947092456203.7174,122479938219119869952.0000,87997463774.2301,1539950829347793797120.0000,1887452139074553087262720.0000,963877369766363004928.0000,5505695.6922,5875476360963.1279,1082228226064.0299,609739932521509.0000,20287817147749.4766,475043321093469824.0000,13934133.2515,1632025.2327,34117.1125,436402.9496,2129735205.5702,15780851.8003,11264659.4095,7223187.2033,760436.6256,2380.6934,23112.2017,22673.4525,7927.7922
878.8012,880.4678,878.9528,876.5493,876.5405,876.2435,877.4147,877.8058,877.0189,884.3595,1294.5952,48619.0172,86998581340.0505,4914113802396.8301,220725058835.2328,37427528365553560.0000,274256344.1470,767428348865735.2500,58742647.2418,43411941278008262656.0000,31667327579178340352.0000,32185674508769724.0000,204158948.2020,19597884442.8706,2116875050.0092,740008582794.9886,1675828853612.7175,569793252473560.0000,7016962.8528,4880723.9722,9567.5759,129719.8890,448898617.8921,14447392.9781,279285.6636,232390.2768,83149.6671,3711.7540,13803.2798,12995.2520,6328.1104
878.2164,878.6438,878.2238,877.6057,877.5586,877.4790,877.8208,877.9305,877.5945,877.7040,899.9642,2938.0586,41121.0062,1140663.7264,3165783.7285,20531666.9658,91192.6675,404749446.6567,7470.0306,11770660206.8962,22009452784.1961,1262420295.6224,8490.8855,1825409.9077,744232.6616,7688429.1784,6718099.5450,150922609.0740,14516.6408,14191.3463,1800.6428,5494.3672,151664.0381,20853.7954,9674.8169,9684.1473,4579.0013,1153.9395,2032.4822,1980.7297,1493.0000
878.4356,879.3138,878.4725,877.2017,877.1359,876.9756,877.6406,877.8447,877.1546,872.6257,919.5435,1203.7061,494569.9511,46172.4967,170128.0081,876786.5241,11798.9417,110180.3727,39573.4879,71462.4891,519513.9934,71400.3509,3794.2965,7308.1092,5468.3332,20001.6341,11004.6339,37543.6674,1986.6223,1831.5623,962.0927,1128.3622,3312.9353,2102.7880,1803.1536,1345.6170,1359.5019,818.1492,1008.0855,1048.0145,986.0512
878.9077,880.7090,878.9412,876.3364,876.1427,875.8098,877.2289,877.6644,876.0750,866.1486,898.1592,2399.0730,296260.8720,40057.0506,23606280.4657,1025445.1216,161105.0921,21599292.4016,6389.1446,442426920.7222,216006878.3308,419356727.2517,3458.4640,350344.5051,265908.5879,1544149.2557,880064.9335,11666465.6949,9124.3808,6672.1288,1188.4202,2819.2660,45300.4658,13055.2900,8585.5506,5149.9802,3832.0397,804.4643,1572.4124,1671.1914,1328.8000
877.3911,876.1942,877.3848,879.1246,879.2774,879.5010,878.5390,878.2564,879.4613,892.0662,934.8242,3908.3429,51681.3260,377425524.4298,1553366.2382,24761648827.4666,57486.4849,30094665571.9340,55627.8398,147615531933.1326,6990089345421.6523,3938770871.5220,35948.3144,12146739.7989,2736787.3027,82535483.1837,53526247.2283,4951637942.4464,21408.0901,33986.1799,2870.5045,11792.5964,650675.4364,35922.7058,14105.2738,23917.9896,5489.8898,1857.9041,2809.6511,2485.4658,1761.5121
878.6622,879.9811,878.6994,876.7928,876.6694,876.4257,877.4587,877.7899,876.7670,876.2709,979.3504,12603.6779,1589388.5910,483589426.7832,291967174.1490,94351646035.6146,3759252.7120,940827722850.4857,88411.3774,3406561078439521.0000,779160509829317.8750,30533197200224.3633,307515.4905,384826631.4007,84728419.5589,4852502657.4437,7909147889.1745,792075889172.8676,345513.1827,322036.0405,3946.8282,32357.4263,13009649.2578,601451.2355,73559.1646,62721.2896,23714.8530,1844.8409,5766.4068,5580.4963,3206.0075
877.4201,876.2713,877.4097,879.0820,879.2234,879.4358,878.5354,878.2949,879.5936,902.9976,1009.9482,44945.4570,4274949.3100,2491036402157.3672,65970860421.9377,3658973172067445.5000,84543736.6946,492943906948919808.0000,707171.6352,323256030051945742336.0000,8970030639789750878208.0000,282909720846842176.0000,1283805.6442,436053602991.8104,39679228604.8668,13442720198748.3926,8234846589170.6055,32887489775584280.0000,2816440.7147,3200320.4498,18921.3784,388844.6204,1271646715.4692,6591173.7033,860343.2446,1779281.4960,135028.8983,4844.7692,19571.2194,15916.1459,6779.6754
