21119.8405,5644409979105.3818,3860822588159954704377046892544.0000,1366990264129181137361698816.0000,107108751685375298783064104845759741952.0000,19540382228825648535238082560.0000,9306488462267696837296128.0000,71521527450485736.0000,47157311586.2800,15113.9705,551553873352073856.0000,718416280470546436142923776.0000,52566150763836309504.0000,111215310241495220224.0000,1074357868807487.7500,49181830013.5734,308363226.8652,228349.9838,4859496.2146,39324350.7880
180.5582,2529467869764788420608.0000,107575024239509194964773666425191127842816.0000,177695520375340091233406395372481150999521191206005506048.0000,229247672254768683610372779452067390615977984.0000,41829836147363463746385864556544.0000,5952034614112553908547265775999027187652448114180096.0000,15553671070781607002759337343614713856.0000,32750249759366053888.0000,8707213644097627.0000,42172735279033031889780736.0000,307934112714287275427615340551994150486016.0000,14212544183360381923783585903400851813171200.0000,315432523853906252162319861656470945792.0000,23477453343831552000.0000,1025092256929116.6250,26882954142887.2070,122271861.9175,33108402983.9243,91863602836.1750
721.7428,562605638753089600.0000,7772312193964468508129918232417009664.0000,2255068058376875378411969276214243769675820797916170158080.0000,8805847846572768836523810488015252734344735634751488.0000,2039705483766462574068764991360598016.0000,8042132475946390379341708552398785222889086910464.0000,641982659164138856216859970092662784.0000,34955374864159240192.0000,1099940276626.3130,733535950132735271006896128.0000,256175747709683897627026240755665984164986880.0000,10044507143074473666987093003985870777221120.0000,1249135498094829167598137156777157853184.0000,8132688810184495071232.0000,15052493815685374.0000,98487865502519.1562,205830910.9764,52505719357.4222,420412253136.4240
5791.2072,8370886353336234.0000,35818120334439625859573590138028032.0000,50518901829589853726695842797594658850886256157075459212048083287470505984.0000,544134766389159502044316341856128650387684802892815988664265867264.0000,42152834514349403512095473728568976377307463680.0000,23560204476760851771745322610482685429921894626543858003552615006208.0000,262723212105125538347064751335078557617487872.0000,175718348730928636928983040.0000,1945321532845709.5000,202631149565917206240129033319961591808.0000,16344079405150156505612407204942804350530540812614795010244608.0000,178756374270452972800441320894501919031490369147633664.0000,2465045109928117340718556562018927783950692764352512.0000,3309769324260659247418703872.0000,10658052297232016736256.0000,3037054148178339328.0000,12624223125.8780,137971688290575.0469,1416636816018129.2500
3023.0087,459861604102.0850,2605949824206414807040.0000,14946685813141097414557279695779452057288704.0000,289272036271719942427596660691435520.0000,12794988401600019126288384.0000,11267124347770847437929615140825251971072.0000,19241181280101446683983872.0000,22422914257411584.0000,88357615769.2009,149801634192445193322496.0000,1096211361422861163037639175095451648.0000,1619685378311594788021602353152.0000,2150203876389165014678228697088.0000,3546018972248338.5000,46558083534555.1406,449764025120.4111,3793360.2049,1441489901.2971,3287442360.8761
231.3706,1146998.3828,8177967947.7508,59698085834096058368.0000,11869744148254.2832,7207295.0610,36959345188.9473,3619386796.5540,3413356.4377,4860859.0602,265314.3145,14549118035.7503,3839296872136.9639,61027172194.7789,1880511.8199,123497.3140,79540.8153,4584.8025,14781.7574,16161.3970
578.1178,35281136647018.9844,2836429133911425733040044769280.0000,431464718941365169204999046125058752069679858356417992719312825053146946662825984.0000,16352181417602903822722512189985554558541650857999011892502200320.0000,317865358951036008587134099297459905757184.0000,48846039250802126948116690786894603069551091801840562183887388672.0000,1866092658423231143006522269239059271460585472.0000,650484819486436914033065984.0000,1703491022546542848.0000,65351685037890854865623234390261760.0000,86220390995442498763747776685472116866336381050680682479616.0000,91829845849256156866650979721050649611705882395528921088.0000,21149034925093079158995053729070918234954968818778112.0000,739191024132641713142366208.0000,2989209158868198752256.0000,2953958836021065216.0000,11933610462.5221,111235999292055.5938,709241376030394.0000
4982.7203,1527271493883523497984.0000,2199221872227190043748088761177209010548375552.0000,8131126381864572907805609380749087151835796790730410715006411922551081037781095672292172627968.0000,2991624718954654067988881839908124635816682227555655716544646060857183724210487296.0000,7541810031630270453887870093384354843593324989572196597760.0000,1131944026399322525873040997731565658249555496509713833562879846516156451122388664320.0000,825664777271859733804386691433769211809280296548248322048.0000,531375968269962268420847408513024.0000,41664211474089574400.0000,65052822203763101072448423700283609039394308096.0000,10322308824510782147834432829993413787360372057975908437883926223173764251648.0000,187131682230113806629626261202591450673616332260857574742822221774848.0000,105449258473477861798017105821195554365399106718121791396016816128.0000,13794913622817270347040405053243392.0000,985023834188951628137103360.0000,61580551887711239143424.0000,2214462607772.4512,189546791811919424.0000,3218639425363188224.0000
3134.0014,349539923892873.3125,5553984838405999775606168840717729792.0000,2637771499323462800980039413661049460015394498397561545579202289899544447426899214336.0000,100378654610318361369024495579922705128368799100099911131243075909537759232.0000,24716691748574023306228467363078558448752527409152.0000,185241948715624939563733928289729879432224237405493947846648982610640896.0000,1973230788210944352735405218801504524636564488192.0000,49071246073631147236352065536.0000,124544582905489632.0000,12205536986714461653364188555320496226304.0000,1077285653430601623404416936990861655233670144065071917814320726016.0000,139722551908877376887619059574653813893172156335522689581056.0000,184427147952030960343401896704635746922186086252881641472.0000,2581393537112220410830718500864.0000,679306489900893699309568.0000,101651562845803479040.0000,65668352629.8538,1586977532826865.0000,21543855155217008.0000
2682.8527,1135238868513.7202,9882887942701163507863257088.0000,3279240286030323017616506284196883268294293385775362960705020914925287671376904192.0000,27735591999990836146018461443021694898383642625393085447936952762368.0000,26861591596637747549100021522480279693819904.0000,21666248473915994731352877934047544867827406534188651332190454415360.0000,575631231245125070345752132030949427253346304.0000,3643497991511125382108545024.0000,399189526676543168.0000,53372093082570516152916833216170557440.0000,51504149631732642059188839235003709987689410822881660767305728.0000,8597961901274345839766033921773984670214665953576222720.0000,114708777114207104036371933739729767219976484520198144.0000,3056695937287064958227447808.0000,39291898632675889512448.0000,9977520913707980800.0000,14169647536.9057,382267268379248.2500,2355406031347602.5000
2372.8763,26027429220.3378,96844537843192753536630784.0000,6412474710269870151293915304847493673980395998150656.0000,1369871288499073891039293927586925973140561461248.0000,275471571939230387552664516820992.0000,16229774145350644708665667784988308698824704.0000,332915380812892425344077791232.0000,1196033757790877184.0000,27007003121.4180,16367695965105833226797056.0000,159055738079879540255385529957228203737088.0000,1970259044264770148298658706884657152.0000,50357777079630177996987697436033024.0000,82319699781233360896.0000,2710744584396682.5000,9084304260540.4863,27261049.0865,10414985311.1952,66889774393.1816
1184.7132,51249439.1360,63642564480709040.0000,673093553469118454781565730816.0000,4958758425288498286803550208.0000,23422124910764445696.0000,35096932030966259356008448.0000,1019807989307358080.0000,99639428257.9191,5820752.9361,1246364570085732.0000,885838550717547117805568.0000,4440265965778977685504.0000,290433289250368290816.0000,1237375185768.4282,3238692515.6673,157430478.8587,169428.1322,3829671.3210,10885942.0672
922.2123,7213126.0654,124156163583228.8906,174230055249259234802677709799424.0000,3157967523841314526146330624.0000,6848823585401944064.0000,2714148197979332939396153344.0000,12285142858538471424.0000,709657574463.0999,84093661.4505,5845131761184309.0000,16849276618075700415430656.0000,114683951633395982794752.0000,8656389074941004218368.0000,1617529053993.3752,9342254685.6734,460729309.7542,242930.0571,8622595.0433,20265620.6517
1253.4549,1147799842.6579,55076383975875240.0000,7581154869866037248.0000,197805716430579204096.0000,2269824947634379.0000,232841666308680864.0000,6256890429508.9893,24544770.8497,34764.9617,48992542443.9198,12885850267907896.0000,577465348479883.3750,37047029343245.0781,1476466269.6765,5537385.8849,846966.7483,18603.6708,83382.2295,211836.0573
1128.7373,1619523.4680,715046492108.1595,1740134998412369592320.0000,3338045579399730176.0000,204185555274.5001,5097511408838408.0000,42578181574.4855,69138379.1171,665582.2129,5227380357.9934,1164958411888539.7500,22801837335640.9883,12564917706750.0898,158957265.7418,5864642.0866,808941.0723,10092.3053,94292.0472,136655.7084
896.9194,4707.9922,418328.1258,2154117934.7646,534623995.2052,4329671.8104,176971686.1158,1954018.6225,39429.0244,4038.2646,384708.9860,76545023.7229,18308414.7867,9498191.5451,68071.4058,16684.0647,8201.4124,1768.5743,3469.2788,4338.0425
950.7653,7595.0687,277450.5436,767860.7991,914670.0338,35243.0538,28731.2467,6428.6605,2478.1440,1129.2130,5288.9348,44014.0719,19345.1837,16863.8729,4165.9588,1982.4470,1450.4316,957.5820,1139.2117,1234.6754
1075.8050,4656.3429,565339.0662,12529185.5589,33214242.8571,1828119.3450,25346695.1070,303371.7633,12384.4120,1316.2049,203427.0162,8258592.2019,928100.1414,814892.9497,24457.3380,8276.6621,4241.8253,1390.5451,2309.3113,2842.4381
724.7618,15187.6509,28315645.3151,1853194230068.0632,48395491892.0551,24848124.2292,1922229928.8020,26141462.0612,169398.8105,17399.0468,943319.8265,1180690640.4146,827425283.1325,206203652.0349,300250.8543,43059.2876,19282.6878,2502.8557,6003.9878,7781.5167
1028.5473,11608.1926,44179289.0417,1158062877055282.7500,29714360599017.1641,1341369348.0849,3075769790145.2446,550188085.1763,2038070.8340,40439.2197,78792757.1641,781265561927.3643,35311554742.5463,21161267190.7698,3330594.9142,380820.0319,96338.7939,4482.5068,19343.5733,27682.9516
753.8214,217454.4067,32475550627.4972,185515988943096414208.0000,397111885905324928.0000,1237040281888.2761,27654392270066800.0000,1351951981859.8062,62476662.3431,384307.6900,6108632801.6832,2805980088973851.5000,436208275973694.2500,51141782765171.4688,161361274.8727,5080626.5268,957503.3072,14511.7513,96341.7584,165227.1283
