43014.8567,17884066.0373,2478189966.8556,155090479315.2099,9650864303116239332366614528.0000,12429420505892278139588102671433718454058155230887936.0000,242706463421673542795330021097438822988251136.0000,448048390755125777069229735936.0000,22304505051846291156130681194016677452425994984037201288807520133709456878807161140718600192.0000,5615160744751336945706453484659552320739985005237762404392763836095702574627635068928.0000,6185360831760860669566869192494241992170334809913095510227587270629957161822250792025405447193929869983255363584.0000,13023708450029357298995422708484551760894526965576599851367631546144847239369221147291926214312807675021230080.0000,3941053658538484261248303104.0000,56194168576700148299287676545794811363328.0000,4062196183979257164829410973272517656784393025296927829195475958037511905068639234348712361721856.0000,4483131152794715160576.0000,69553785759464985527844864.0000
13670.9512,41154635.3836,53305437386.6961,2991540761.9150,1122117100042358860255934508704512407733534720.0000,235571754118607744531532435673249261225906004255603993481684812038144.0000,14275108719876731973897646830979702540920185421824.0000,2144599124402728663881494499293582737756476278306262055124992.0000,3864029023737908683223633698117135246115091324131483307663855337269624832.0000,599422332789097390330696313974908280666646416283338888327402876121355594813050264517345280.0000,375802054477032884065983806169017602213340817845902911510647896513344443578626293616007096669976533987282014611017873833852928.0000,15341977230680114525011552719354451392378315267556772058475474581226218100203371000219404704935015612416.0000,36997859894316754863652864.0000,143200272290297208240591983528575919718400.0000,56427825695535905035366659967147044014348309211149355278131862207466965955057770113301339669860513218560.0000,137237354574655438848.0000,88856372255017803303733952512.0000
313332.1315,726856015.3931,2380354524543.6787,5454311976274.9404,913924550108613050368.0000,230448097956539438760536703669012290715672846216693022720.0000,788082948130080808497517656343136531229241585729386265494683648.0000,34600320367089931861619127162838712320.0000,2914526741335686823020332564964137895827891937590495609751601449963273990337891725889564498366300160.0000,9945624474280219545177565953353098575596289883254270925787926236824045182617897605791744.0000,747033757487624903733090018122027568592227405369108792797332434469055175865649244741079431045469126251957884489383419052032.0000,208017266975403513791813644534725283704470647340494056566219340945825313029027243312698319924271959068342970295690179108667392.0000,6536945390263027309443511484416.0000,6711985815194189268494703149689031829753954304.0000,14249424555210525222415767732613060340864045884782082190639830591139100990446231006911512047547827879936.0000,1735907222123831307093934080.0000,15753786631103291561378578432.0000
15513.8326,37453167.9636,529678595.4820,208710033.4089,1898819714018321444634624.0000,26360314921480124823757047128673101873735008256.0000,2478444867326915657599115531589515214848.0000,123571565379277069432123172546291119662093565952.0000,10378162480688696057075775219059311120140472384749568.0000,12230447102983988298956079393754363494140494182920758846646386688.0000,3094764822633293547750532403106189748462095628399832932041609549429678852299957881903513600.0000,7652315290599471960349241999972488263406804183928614721308875253263377212622195772096512.0000,1831248887654713556729856.0000,13387571720613023855347748569088.0000,1681286886264160137070406437030390505384466472138232399368759696084885831680.0000,25397660725170814976.0000,17000734834539649564672.0000
593.1119,424273.6897,1801.6945,159233.4165,6946519444749523353600.0000,41862967601461062449233920.0000,5802859786958.5713,4290656169607081823321143030419341404937522249728.0000,113272860665096.0000,2226503359141618125078111612718546944.0000,8020722475354456366443312368673580102247776256.0000,43530807340054399245825728641071316992.0000,717104233662376.8750,6218825090275.8789,56399445575308394376935226962014784978944.0000,528266626.7199,17664425517461.4805
35080.5581,181916.1520,52891261.2713,1961932355.9915,161087757381865901654016.0000,1902681279230947703663521599324160.0000,3491684846915212453907490600213456776695773590181642240.0000,0.0001,2287188756948099048597435122574818373057495161288600939189280000975044608.0000,230347631585827227889565318333097482125312.0000,17376565734652686874247846857554818615011433976308453867520.0000,9097931476142859505688742312655134397949091512320.0000,33011744495.0598,16831456426322800786014208.0000,991779967073965931808723716613734454400592642048.0000,69615536204678.1797,56836683897.8453
1174.4505,7075836.2870,271407.5230,633437.5124,171382862974489323288859246592.0000,11831856908190306671080801636608513146880.0000,14485624457529848233984.0000,39609852859458573997602520266287825515174545203929956501946368.0000,100672526077254310261948416.0000,24151571318821512503838956552515696230051700480755630080.0000,272327887584326546235907026536168432815473971896497752054187666226953584640.0000,1214898235872628186619811051231169192234053556328832711805370368.0000,559870944604367159296.0000,6975766414490688552960.0000,2282559463135242903524063011192060058779815082083144004804804608.0000,52362622593970.3203,37613481608224120832.0000
121601.5450,2258.5279,4790119868.5145,185775563.1408,4469810046304.7090,1559198093581066135394557261512704.0000,186050085054266819064979310613329080682580436498513920.0000,0.0000,196394075381950918293818860843963206515809020242793453823824464355721313590400617622315991040.0000,6644444379896359773206963423048754003968.0000,68198353104025570032258433163601835032175062472088617959922073600.0000,1404142605303514455728556989348824987273873744706167373824.0000,16894.6850,472296918805007247072837505122304.0000,80120515286392163761793305171545652318667458740224.0000,288324282669.1660,25459000319.8767
744.5906,60928228.9729,6535955.7098,257653432.2944,89248627290033944593139925606431981568.0000,136374248759021870638880862953342290509227849626738369757184.0000,91156993118.5501,71946638799784449903791824346575744759067040538933906863827070849801653449160753414144.0000,776070042559375012075396236967019628462080.0000,1862537983647941274577348616232703671361697871821239805664126603616173678569362502182764544.0000,57701261152517103637541379113811767754580967382171101349596262182722186264193648446484622543123815800227495936.0000,4753551717713876535756192117561954185951559083298032902906505704286745852496649474858813908522270457856.0000,29637112177573336042543798275801088.0000,22210838703904062537222284378112.0000,1253934549382540403752525189225712148561368967277018839506605394955580988600728248202300368596500480.0000,2369066904398486528.0000,1013859756914510019333359403008.0000
29908.3016,45600.2156,37848182.8583,4982579.8066,104989434834274096.0000,51256926126813798400.0000,10560090335444512203859246944695977916440455524791615488.0000,0.0018,5099029031370286233071767587266597806416068608.0000,20074230246.4603,271813939898486685696.0000,53292683677070.2500,107.1098,459918589906834.7500,912339462292.1133,5481012459.4883,64.2617
2125.0524,88019534.5694,302192.7840,61215.2366,224033556138746801116149056536576.0000,17503826120006529839935942429769728.0000,1096629436382637560491011064815681536.0000,33040339423328419192635776886748755374223980079238863034957955072.0000,2163679.8419,339750088355752220028626209039450112.0000,2986280075189827033303448849250973068402322118279168.0000,6981234684958644817035060397171969884160.0000,146118752666322059264.0000,87650594507590.2656,228857498717306374206316212232082876792832.0000,3596926809035984.5000,216784536195148.1250
47846.9644,15284069.4611,10215702465.5167,1619360263.9054,99130453154333621724643328.0000,1871081908581773379163333497460127444157810435556376576.0000,158971915124466465866418761343532999376896.0000,1046841057416904367650577299349176320.0000,18376355570701597480336652382757079259448045176884925330733953106674673153703149568.0000,9212050906009490221680676365010553148766064400248888435853431967876579852288.0000,841743072209038647121980890727851693370119123721306593467588901699153923270899092078639525250137820915302400.0000,26419793041096763307240090144871562416640278550489161045914509356723345971571416142984235629229899776.0000,48174592043513269977088.0000,3535229894923478369769351279567035170816.0000,89546581049245372338981105711024030403986038201942291402429506589962462213016814765473792.0000,1644023542299683840.0000,1006387537085691823390720.0000
34897.1050,371824.0102,1243012112.4970,76922989.7414,17140489827538976768.0000,217647266521511813447680.0000,441912946532831751611718650743716299866122223170111381685927936.0000,2168250.3255,334128358017339619832486640792569058163871954585518080.0000,5802963576626801686041591808.0000,48923845649786234220053335638016.0000,236927178118275578697202295430745201573888.0000,614574514291.4933,8186030805646972.0000,323306239088795186739806208.0000,78585077403009328.0000,19345657.1799
69526.9325,1091753400.0425,4190771549.3874,14136992746.9807,162974101961255092224.0000,327045341110154427933971651156761528285693739008.0000,300492066232782420665138729023014403849628998959104.0000,425349691874738590813346963571638087561385837854720.0000,1554592788556963011298354208295528074661184294409359536991612109324288.0000,40220311611945331222127284960155540684409760956380066882711397975510220800.0000,7966829952303510439934660061487221202273921109495963900421456575991531607744145960713003236316938240.0000,3208038146859958361036345992334817389224097364783757889167836729139094461742970685764191456039470083604480.0000,132212227350701237436896247808.0000,112304089594760271836619826324832256.0000,3866570559932701477824717513572931938935744065742243768427424030761090370491448819712.0000,127742068443514161594368.0000,3569427865273317573263360.0000
1508.7255,1806898.1807,15344.8049,3008692.0356,621257641908824834048.0000,2600940922820416512.0000,5675312570308912155197440.0000,876862798507538652707371921642533215535104.0000,271506568990747361280.0000,1270528980144713021430517727232.0000,100797512131526954945897037824.0000,1958655049020555521456228434060509184.0000,18640706899441536.0000,666646659.3032,1521223694740057805075614007296.0000,1034713469162.8239,11054677716.7946
548737.4084,272558707.6105,1386784712422.8750,8617628196807.4502,1789680225244927366619201536.0000,645397990061361482994822324730972975228203827200.0000,523437075631929165856653889650537290363747692695752426858284165648036659200.0000,57778456777295175680.0000,1120752749485132381846631296381253138087007790443413446317411789671910652238404824588141398731557949324537102336.0000,2519061053816224789674417373793578619963350736028374184116477087462763809223521337344.0000,412956273838618412210400730714319777001260305974419446146060334015244148766292262533144346552287370219094016.0000,23620040340545785192250076623009290499370678673963244488815054759360599682853176601250937939814340402041875322634240.0000,3113226775579394072930942976.0000,1595216254979747131200258616075375729442816.0000,73052241336824163042671215407776358629597649970718730669635002638820512315937103779117674790912.0000,124473180655364524145115136.0000,2073694617915617886339072.0000
5221.7245,99450547.7617,248220536.8821,337696312.1988,131508746293190714843813036962741223424.0000,4940706768525433921516468121017467749714981797658084025303040.0000,1747459158934317757104119275847680.0000,97001172307224184935734935581896770768520385726757124096894935154819072.0000,804688813639843132161183369462533267864069869311298109440.0000,5284247610357122907589996290446703619865433487263173137574631911405689289674911121408.0000,1386200447164917297350143530767351585837784539402238845024668852516498226317383099854423600774068073857169257136128.0000,207390073740589086230120965390990419037906439054104233725566298830716059349813247796799822091572477952.0000,58075530362214918117650333696.0000,770505824795903845166821074817515520.0000,10110059192409942454503077949316725982493124627347565817689344986466359016252384002874732684771328.0000,11163232440985088000.0000,13291829238438795310876590080.0000
93691.6287,8341216.1469,39663909491.7303,4153912941.0926,134551415702962274304.0000,1143240402567451242382123418765723654032810049536.0000,106738463111586015292309591727157707249745236328448.0000,2499387804202684928.0000,4026450274860734209252647702736845927769483605127178662640018271553231572910997504.0000,80490305023880925276162610497459412065385917417945575339210047488.0000,6752520009682767091531328502277023215073514077563833757399291247895571900450272589090557100294144.0000,146040951279568815347807284604437446311162986047425735358188275023690565406437622741794291712.0000,10542997383903899648.0000,63699912553026368452634584127763382272.0000,1954265349171637400915518553406705856954388370553400947314671063498428015181824.0000,439166258313930368.0000,689304313307287257088.0000
1462.6541,274068.2029,87138.9104,2728521.1567,308495502024130756608.0000,983092852401608618672128.0000,158846477699442717140975616.0000,424492559908209147072428900352.0000,331912357663535895905013071872.0000,55956386510819199028465383016484988518400.0000,864207793393393728882393965288414100062208.0000,785125772544357247029111493835580324515414016.0000,538165436399173760.0000,25514859350715.6875,154341877770184949887906048714722311667712.0000,200614663416886.0000,3133646208480.5166
26029.8159,37685.1634,112225296.1553,668651474.5731,4381937780528105652224.0000,474021237752739890192125350003408371712.0000,1588249231042968113628858318743316600652300288.0000,0.0152,31920336039672478915912558312932217481706489257816866937946273682857368909512704.0000,3985202402507180274997790509616581708719630612143538176.0000,16930120598064668232699842188955726573319543129480784828581626560724340834304.0000,101921764746721478915138872110442787764256235383299531058221940736000.0000,45902132419840.0625,42214990826249215293743261810688.0000,3328412413169029456046169922805094548988895374099240496387850240.0000,289422207498715.5000,4013169059506270.0000
9121.7114,36834395.1000,85560917.4401,200908400.1602,155046537980129916781330432.0000,23907004804943850335785736428515151404013971308544.0000,5681618783193266131411402752.0000,122345274135880669625553510922628904419485437797597184.0000,69692781747813994173584061864293929579677458240553544056832.0000,209270436450689965355852279148160001299131342033770645129716817908746682368.0000,409549262851424259526247827440876366721537495287944573548256679399021976076936867932851076503437312.0000,252613583715740722329899341832040287167298094175692754163888410894947936748796524392325452922880.0000,688745187203717854406901760.0000,842081344429633067996156052635648.0000,5052303122188015456247623723510931953149974182468011361200747904656996349866080731136.0000,4971200757562830848.0000,4169768753549247606947840.0000
1529.1311,63287.6395,127220.6183,87779.2877,255113510175571.0625,1700463781993738429005824.0000,8845007339202084.0000,39445256064518022668440567808.0000,472545402824069761466368.0000,3594128850528328407254276362993664.0000,141419318538260913170443680301566561088564101120.0000,78431811316403898025279287027874597286445056.0000,37471614841054.1797,28235697403752156.0000,3195578878171573904269156033082941243392.0000,13867383170.0429,3138424429556.6758
4780.1957,7618.4770,545000.0112,560972.4743,16053180343.2633,18507542970191504.0000,22152673770379797845082374144.0000,4.0853,11701973593779241953540423949102316781568.0000,100343925935176489573023744.0000,4606661476180981172525095922434048.0000,222382140039462238751883609308659712.0000,311803239.3115,887643453087570.5000,260464439809349371347939098624.0000,3851385467.8869,145620260.5535
1219.9204,345069.9346,30174.4543,1201030.3826,38514529089892679680.0000,328561893431758072622088192.0000,674691379284122624.0000,1711827271279626268392001233747968.0000,2215358188176316558068903051264.0000,3620565387857276064426653444009597988757307392.0000,227489998833188960688451005258525007595923282052775936.0000,132215862185283348924944170445967247957203584286720.0000,2870402871380951040.0000,58524132385913032.0000,2933863769090154538158189265837784492014634532864.0000,1100656805359.6841,505188880734826.3125
3513.3494,18093.2772,349929.6910,2470931.5364,154384955778614848.0000,1319916989591681674944446464.0000,18675126590338909601792.0000,2794777248966302.0000,1362253920597605925951568842606345851456454656.0000,17298960810111231095310736529176844566528.0000,7306694605310933822446923064163398028398484253883498496.0000,5157588085746585950534747217091004308666342965248.0000,2985985165629.1973,717605862170722304000.0000,27502397357265108107899054761509876836771823616.0000,12285555749.8805,6919383190245.5693
6733.9040,18281521.7065,8915855.4972,2030878.7543,1134303981765740020637892608.0000,6744532237937191780261813311921946357661696.0000,36460810296900405889751585302511616.0000,85053576285742990572417527715095790379916792430592.0000,2115829528355953796834200443926320513024.0000,292843696708694504919615395538147812150192215265640448.0000,512006325440380409151566924705438816379537974740963880248272915746106170671104.0000,2734487669258273323456670420342573942639434295306020990851339866079232.0000,64055230126755479552.0000,149995824599306929851858944.0000,10715239940693161781856551935614920981544255912197640263485620224.0000,3771911036814176.5000,12491368900984272896.0000
16856.3122,3026302.6129,72427107.5069,41727735888.4527,10964607546928016464824853616727687168.0000,7759770577557464218667787998681472580399431425170866176.0000,7389000483066086915521475397170432539885568.0000,19309957217189205506078128797472146715574272.0000,27498564790558688275128693529995252407133849718704527740935149378864405808882384896.0000,5020627183725360399122936079223594278653678410011340367013216370179021209600.0000,14869443319523155971124990082617471697352473096336039725087435689536259536607113977982274481291833016057856.0000,1885611761487226969999063589659132042573023935150343985038480992432438822219217136254976.0000,3356248158552966299648.0000,483074930442549476641613281664102825984.0000,85911317245364492534002947104467222603371968894674110722316756366277363633172820982235136.0000,39133771218405768.0000,104934353179948919816192.0000
11270.8523,28650.3096,7355271.9718,56846.3621,349194200116161.9375,1430259694335839363399680.0000,16398430270793573962299427036389326192640.0000,738.8179,21160968561181243883630771154699641946112.0000,2842130482537041494016.0000,64306907644692929726313571222200729863192576.0000,106955797559448663415112859648.0000,6546.5159,38280826667411726336.0000,350134123165369832262346997760.0000,119900171.1260,29038460.7466
4901.7548,1980148.2539,16355639.2121,31279161.4357,89205146386876394897408.0000,10210285994093934257871752240835418598146048.0000,1742960783689481715712.0000,288586234728962010062135699314979136077824.0000,46565871787162080219052347690068414814380477472833536.0000,10017078564206355097782804002175755131020407927820673640197783552.0000,7061291902719594092977607913398602215569458314857894923431616944483719917330772262912.0000,132764965155056675946748172399393746807393503548056671968851017606006330355613696.0000,18829913250057903144960.0000,121802173498973774299336278016.0000,9363095891880152562698385359053201833413036953531564072998370056438022144.0000,3135688583134498.0000,1278744143521327349760.0000
8920.9061,105636.6207,47381047.4036,424048.8281,843196834873592512512.0000,7079141490403143572971135789170688.0000,3083255365533801890129463342556430467072.0000,4295555086663390.5000,23495969644142095404067445764414357946759118848.0000,92906135872735200872931095122410471424.0000,383553953601890778744061876784060434007578888808270286290944.0000,12551350758094531347351608996647471383838720.0000,93728867.6347,18639814676364209476861952.0000,5589181837033224927559118036053349434581319680.0000,4664452364.1669,1519411815592.2014
24484.8009,82682326.1639,1207168802.6034,4915631484.3602,271050758429066766659354624.0000,1156607424780060885005075388030565784812126568978579456.0000,2142974789575087765730012528902144.0000,2091794024379423627442201900871872682868982415360.0000,2657893591839905903370276305091524752509438354669504826069776539208852176896.0000,54958100108668535898474029217699543815153979462729255715541093702145777650305597440.0000,801803870040605161074064074925910721520213105571144464863723172695184628837618678529120569430141144688373006336.0000,2308869308200546012484777955950128975030784452859502086016242866615132058877440093254761557709480235896930304.0000,41101308345882620116787527680.0000,161560471110753425529382013454547681280.0000,77549598317533449442735950708065188230720275180265613556894373835578937751347308605688841764864.0000,551728011054787330048.0000,457498172611011926164504576.0000
2303.0438,95247.5198,197388.5954,10048189.0054,37473512260783811193733120.0000,51831841233352732352243366807732224.0000,15579569246537006893236224.0000,8764905683306292282301660266496.0000,3155948124750223641066917754561330614894592.0000,359384327096704802517343749799373681243562442752.0000,65279643697249519959021881721144520745505722583177939241664512.0000,129842949927029222471916771903146496645023540445184.0000,3155655987563890.5000,647004778078394122240.0000,124361275009045302586947716736292407787920307930529792.0000,536624837424.1769,722797467672303.6250
16252.9399,467748.5651,134400279.2280,351348880.6222,7095051076800592.0000,356224936040582969726125664632832.0000,25178429043232644121809159931696250880.0000,49056406101659232.0000,6159938037086919014650228457143318524984902870424634790154076160.0000,224575506777686142158795029644379149076007378837569536.0000,4902661828969634399989365419684601780041490116019950237365618339473260544.0000,35054303650278309436384329239463522364849760557713930067679371150472773632.0000,1687153695891669760.0000,14077351653676864459063164928.0000,83298163143033687528935184201148010757140730816584375659921408.0000,22930863101321452.0000,115760176833806096.0000
1679.5457,273711.5626,145560.1554,881860.7595,5378647036700067.0000,141992186678015459328.0000,3256848457559043603431424.0000,25884945965782947784476852224.0000,8437075702235575690633150464.0000,61037570735189346850913734762415783936.0000,11563558585444286302224683461360222208.0000,6944089052304008324015590414983560963301572608.0000,93384268810679696.0000,3620932415021.8555,45011217490252152057493543517062955008.0000,6509718910258.0527,871096456445.9008
2157.6211,112745.3917,49653.4851,97854.0428,686438508491639552.0000,13810762683017508694261760.0000,7994706433594063136489472.0000,9703918712962857586037595570176.0000,60776696895612924198912.0000,64313704712442682066075648.0000,446697226228729532417060651625896476672.0000,752509757174272696915268206592.0000,793213721.2113,103377090262635.9219,32193488350895891885579772624896.0000,198387268.5834,4857946608.2153
5719.0937,21836.6291,1622626.0166,4520892.0160,87011298801876.1719,486543247743315243738071040.0000,1865270590851609192824832.0000,103487780.4246,103870684658263575354041446731299492212420355555328.0000,14589756727483422641028184635156771897344.0000,19957428863064346974298501066599628898999860406119301120.0000,27143578692277944015446329311813537177779603956039680.0000,2298798144895.5967,8649355947669298610176.0000,58169086614579143262474960216942205867701305344.0000,78775970227.3304,6704496641890.1328
865.5761,16968.2841,4632.4089,77562.3541,155608654534065.8125,13895800647546445824.0000,141100840.5615,22732555227041212739354624.0000,285691783392983318528.0000,5126647009740454041797552766976.0000,38473767587947947740395274805157298176.0000,23224795479039059530688979991003136.0000,2582356184882.6025,2643937843002.2446,6687894634642035425388022789570560.0000,113666645.2905,62482432514.1284
8744.1928,105799.6041,10314102.8685,66729395.7732,927476469970089984.0000,14582160046387659920748127306383360.0000,12703538975817137833040150528.0000,13224840882705.9473,3848603619023111157369004119832396793493237511758460305276928.0000,8535050776837436248696317143692385613930447551594496.0000,50977425646348365277523346833391712522728548919586989054710646891872256.0000,8854058404894115189209730100168709891352121056825669028851040124928.0000,14834822483884796.0000,1428063208513295252956643328.0000,1486535319229572031974466721632282030061622206009793484685312.0000,21691290776494.0508,20570686908043468.0000
