837.5477,849.5856,1324.1725,17402.2956,3794205306698.8940,2378397.6328,4751589557943554918363114582121637891538944.0000,64385189636495536136650752.0000,266875495800725738391907873493482471424.0000,887759116610056739311972262084608.0000,14647207953823751471104.0000,1285429774795326720.0000,3175106383844.2021,138913.2145,15061847.6510,862157518739063296.0000,110419434841.1329,37817008.9139,526452220.4621,810240927.3539,21847350.4430,135572.7678,1110589.9125,2835992.9201,248310.4199,5777532.5008,89226442.2934,3538764.0702,836916.1207,3004248.0066,4974642.7963,93997.8683
840.3901,834.3449,909.0419,4679787.0917,366005726390086016.0000,26450030105732984832.0000,32445639553615500922659169225798305690228677264015360.0000,2225712818226361062839439484822803625304166284971528335141109760.0000,5839137961313645098214001656495324480297910774267904.0000,31229032043701789859312072237803757560712573564747776.0000,50391335346641306216906454529505939528079565882654720.0000,30357927775846523090666251999964351692800.0000,90950729916036905627788771328.0000,75551208902683.7656,956357434.4450,5326898323058458624000.0000,591791959762937036406784.0000,19287152075543.3359,137682859036531.5938,2419831577496386.5000,6738365269352.6748,893780628.7423,17879541431.8556,474228788.6441,176964760.7375,347998065.2821,149607802588.6358,89323015917.1370,932312744.6270,2750846228.9185,9708602114.8501,431094060.8879
839.4851,839.3394,1073.4361,109829.9574,103416932773529.8906,5400217369080314.0000,210878335013119557193078434606646581029827514466304.0000,24292979531200403531353166089606161567266207474600514766766080.0000,3371231253683961523780948689253190824925542994549982363648.0000,117186841988353837119396128722693849048554391931101118464.0000,8525221003935749218534503175201982554439654834176.0000,1014742348312830165220316366457446334464.0000,4461764901581898734591016960.0000,3220408788712.0645,2989709634.6703,7803873186102773146451968.0000,221755590537033424044032.0000,23893651436583.0977,337968312357751.5000,4893678572810460.0000,8825798967968.0430,740790352.9317,20884659828.0618,1533479761.6882,130431406.2940,1497562713.4793,1002200097166.8163,128511729427.2292,1844596872.9099,6797917637.5913,27761685828.3285,323996721.7770
838.6382,847.0832,1487.1298,1756000.9065,30810059431502.2617,322850595696879936.0000,1814052868213728849734917115582943400052428235867720867905536.0000,6486182825484451431349080674497137208673516533543830913991365818843136.0000,2437718706357778833506998787940107498775738620406161942268452272229842944.0000,2640572925668517529328157080572932511271801439555356239734270634060964429824.0000,726717488595490737221425970687276395800166987934935008262886707429376.0000,101839755044518901015811762273412383504063496261206016.0000,1585596202824126211936334572450480128.0000,253910088098786.1875,25379927045539.9961,276434269856202442908591555560341504.0000,3643410259833381005993799843840.0000,468287850221473280.0000,27163149113310756864.0000,332108110882274017280.0000,62167664342863992.0000,105214431813.1339,11524364369996.5449,2259025311096.4136,55390154480.5673,469340517636.2443,4634155318237237.0000,257527686893439.7500,851184575140.3790,8008642731179.4736,38793591579143.2266,49719779277.9745
838.6889,843.2857,1090.4932,418729.7308,397023380161.3487,721983811204.7690,76911257941815443295531125333557248.0000,2382513264697358719096774025700966400.0000,322307311825213095658543208350030495744.0000,55469362853480000977756798922226481709973504.0000,4261694818670974197614367514019899260272640.0000,971652339156036296684370623725568.0000,5681918472813362020352.0000,726100161.5849,681101896.4656,5164309884080131932160.0000,4528221423921534976.0000,163704734889.8645,2346457896246.8623,4484643415060.0771,43150767570.2033,27402948.9878,245628903.8077,148615203.0243,21392857.9130,28479985.6965,7009528559.2887,1874067621.9450,68247348.7870,256264832.8929,658078048.6619,14109029.5060
839.6858,834.8771,737.9199,5178.9786,35858.6417,119089.6477,31546127.9259,16863088860820680704.0000,4130623592485.6855,499332496350.3713,73887953857.5368,163599105487.0403,68655129.8436,118961.2698,2755.6312,4003266.9142,39091010.0951,63496.9617,103467.3242,158162.6690,69036.4557,17148.9156,16562.8450,4103.0366,2182.4876,5042.5435,23350.8408,25937.8820,8465.6901,8896.1163,17162.1295,8234.4816
839.7163,840.0131,1158.0313,5488320.5237,75199128155.6540,404914520297405696.0000,202259293785795414078861143877035432398631706034176.0000,12029379602478756619841327267749090601387956503613742705437000921963009409024.0000,283595687968705734783910406730556088298096388183720109926327370383360.0000,1814709833383153779896194028563182366316739939218023780718278674728615936.0000,2878382598793730951522678340297825831842955310969433347654818988032.0000,2352170418974631097004908336960595198064608990545838080.0000,3677210561546323896859177601428619264.0000,3163339687787917.5000,2414454123968.1377,7558025373887058970618808718327808.0000,48693979180917761651281613553664.0000,509446240198635456.0000,25051944986202644480.0000,305935287583103254528.0000,115876451761974864.0000,466500051265.3930,17838629791104.1133,654603532567.3447,13381028000.1144,241083095083.4416,2987556279334611.0000,385278213443849.4375,866884988261.7710,5485324797392.5791,47647522121005.5312,89241852531.5926
839.0665,847.7808,1769.4829,16470902.8116,118947264743963552.0000,39471919804434633195520.0000,10062435202776802916637650669574633296906960616628815803376264374006717612032.0000,10106578593284889556653573862721022125005603593504373814880242200107878514103073237943451648.0000,3193023728777867977541557129205703896133106235871729672828796818944342937552537590809231360.0000,60673828502251604212274327121380095155730405394900104318783762615918034865708108329541013864448.0000,100362913901062010762075630802556560100564182798982775276702245744256866662171994488832.0000,9215412698057954780408202250490469433867153299956350421557101723648.0000,4488799795839557105431281188849601633778139136.0000,2485408485447849984.0000,6611595357692944.0000,18660223361176932689020977899370308603740160.0000,328005959943532186086179664035789668352.0000,5859893386824631975936.0000,945949564935758891974656.0000,27407716695716961340882944.0000,583456552175149711360.0000,36763916128200.6250,11455850121948062.0000,614857955578206.7500,6428519564103.4951,127020418594510.7812,14360826777057286144.0000,486844467723387584.0000,313889872934124.0000,4451942698932365.0000,39044708267805552.0000,11300988545344.7031
838.9023,846.2442,1524.6042,3484987.3098,963860789562.3324,412509261401959616.0000,24111380528948987701637375195708105468782323064361121159839744.0000,100917713355614206383037145386334671761730997758180542458280726589282576446259200.0000,10348508619576516681744732394500534156837254135779788742340825909845375315869696.0000,634501509895981006190078273890227152022275991816513511442144332282687877057347584.0000,2476792573668453228301773965964082797137372944291482347966953038918189056.0000,1962310884160031867787471165235098060448591936692156366848.0000,1251696702983749736030670695736144822272.0000,5221431223380659.0000,134390922043369.6875,256258291422561032448450591273502375936.0000,2920609035535353191715756629295104.0000,11686796764772644864.0000,888849178146769731584.0000,16005927111296001507328.0000,1708127506424401152.0000,1159893548774.1621,138323660897463.3125,12542172109706.4824,143320995745.6914,4274728659893.8667,98906758095316816.0000,4122828077550729.0000,7240191871518.4590,76063169052381.6094,556917302455447.0625,337125193504.0491
838.9869,845.0937,1368.1460,13244959.9842,23407151306.8521,55495664248571568.0000,14126749105253438740510808277774770990280183279255552.0000,1570596586154381823905994335160169691542134685055083028239791059137200128.0000,5962266164718895407176295442228635051276883968567099106960964400971776.0000,1594757598249504541488281196587853213480982408222519912253243340365299187712.0000,2546178426872447711547867602151425867027646115770093187112144606330880.0000,11096785241365217380596972511672882907962830754108407808.0000,8791979939561751805490934402854682624.0000,509639608400038.9375,25284925720923.3984,2560840865856703563990910151050657792.0000,86182289558628409433652845346816.0000,1372565983331197952.0000,101610442946713911296.0000,900704318904407949312.0000,225815305377771456.0000,464315924790.7892,26569830532166.9805,2754964640111.9756,39016381726.2592,736019878662.9731,10963639535983118.0000,795692562180617.8750,1789642804767.2458,16639707153171.1738,121060156697600.4688,111539983603.3171
838.6744,843.4960,1142.4804,68207.6559,226000373.0590,23195467105.2610,4585155347299828515998353006695494451200.0000,17328522016970291207310505266297009587802358153216.0000,466073081609908419730327785812288555329470307762176.0000,177458862011195255701757616797263705651634476417024.0000,33828328035923659392425231451073867321180160.0000,39917374884893080162033353424371712.0000,876127666188702432886784.0000,9162160189.2224,3481249182.5666,4532934764211696794861568.0000,546182033553499160576.0000,1930722400902.3608,28951144616157.6797,168273552094974.5625,621930071383.3005,116934830.8239,2273103302.3466,709866368.9136,35707284.5976,472061820.5133,181527151894.8736,17751811044.4952,443825609.1287,1959182446.3172,6414143956.4490,56166380.1892
838.9016,840.4159,929.4499,4894.4342,3173294.9812,32110121.5464,5278121553464267882102784.0000,294623127551082878901703147520.0000,505727411715343976256466059264.0000,212701434597432095379086639104.0000,33735054647636781797736448.0000,218533830197798797312.0000,369643062264617.7500,6437733.3776,1783779.3713,275723099757744.8750,3994280476531.8320,70975145.7072,296615201.0986,912744584.9054,38643154.2464,333594.3056,1820561.1244,828229.9618,188564.0834,697598.9358,17871375.1023,5229328.5227,680727.4401,1485945.3942,2804461.4154,235095.7978
839.0433,839.6326,907.4456,9733.1086,852796.3888,128883016.0195,134705359309394369576960.0000,3578866119547561903259807383552.0000,286416523143159640527917285376.0000,4769485661453406405203205292032.0000,10705128515261686917783093248.0000,36586916644065713848320.0000,5282598095399112.0000,18006111.7178,3007941.1296,1323482470746338.0000,45406991713546.4531,221789413.8769,1044071838.8258,2882758041.3207,112737162.8599,748767.6407,3784248.0986,1426341.8768,312903.8519,928195.1556,34545721.7898,12657586.7624,1271900.8050,2823088.7001,5914347.0078,463443.6771
838.8680,840.2861,905.4708,3275.5677,27709857.8714,4855859.5658,12336690714113659109376.0000,1686117996457318678528.0000,30905282578644067155968.0000,176449026992917118976.0000,115648945599773424.0000,8301299827701.0010,9150971565.6863,179689.1929,61130.5642,5419871289.0431,263385019.6444,490940.9942,1098956.8951,2907642.1022,338275.3793,17192.9265,60245.8042,39366.8229,19094.0322,42471.6668,269255.2627,100075.4252,32284.1502,51664.1438,70617.8976,16120.0689
838.8974,839.9981,887.3588,5167.4745,101042.0757,94871.5156,1294151756165.8628,1104023390052672640.0000,694718411189714176.0000,243343078958319904.0000,26331735298411000.0000,33597763275380.9023,2426949465.9546,49887.3446,62546.2207,11464588984.4087,407417030.3857,482450.9551,1286587.5498,1753685.4057,338274.9771,23957.1579,48974.5415,34518.8838,12028.1748,28672.8847,210570.6282,108940.7723,31035.2405,51064.7237,81308.1847,16139.4005
838.9716,839.2343,848.8678,1012.8849,2355.2100,5048.7724,47460846.7380,1703724964.9620,2115527067.2509,1827930457.2627,231388915.2319,10931663.0250,300475.9612,3711.5008,2998.4707,282709.6117,99377.9371,6845.8843,9610.1832,12266.4749,5873.2790,2063.4303,2922.6675,2516.0309,1852.7060,2354.3353,4858.3684,3732.7168,2391.0928,2826.1365,3247.5042,1920.2453
838.9412,839.3932,851.6016,939.5300,3668.1932,1292.2667,397856.3341,388581.0750,750243.7083,109892.1564,33076.1250,14987.3116,3543.0329,959.7585,1198.6568,7313.8965,2917.6380,1322.4418,1508.5360,1571.7785,1262.1534,952.9642,1051.2731,1091.7451,1005.9908,1084.4218,1292.6711,1132.4956,1031.7930,1095.5837,1125.7689,947.0915
838.8774,839.8127,864.8635,865.9684,3349.5053,3172.7051,134522081.0410,16537998.4388,156296518.9408,134941232.4790,23692294.4518,714973.7218,67961.8743,1875.8494,2504.1656,86055.8397,22026.8870,3654.5979,4773.3848,5845.7407,3120.6982,1352.2431,1908.9886,1982.8460,1598.1911,1847.0184,3030.7174,2280.7866,1715.0496,2013.1962,2111.4777,1384.5834
839.0843,838.5582,831.4653,1382.2977,5312.5789,10072.9299,570306267.0507,926122739462.8560,102092191484.8450,51227637185.2178,2217535688.1469,212973335.8819,1732394.1401,8840.6351,3794.8760,1385464.7115,615116.5946,14850.9669,23335.2659,31651.4874,13251.5380,3662.0014,5154.3504,3469.3303,2216.1764,3476.3497,9440.6764,7100.2003,3758.0725,4495.2236,5856.7967,2952.9662
838.9130,839.7146,868.8452,1771.7449,5239.8643,19480.4359,4000257428.3335,21590776297252.4609,34843261936160.9688,78224323815535.3125,7169697318877.1143,35327050165.1624,44700431.5058,15318.0507,15673.8900,81984353.0654,8472583.3470,67458.9458,130873.6610,180039.2108,50322.8549,7001.1745,12908.7555,10304.1249,5233.4372,8603.7636,35681.7612,21985.0422,9138.5107,12949.0877,17296.0278,5765.5461
839.0842,838.7755,849.9200,2471.8576,35824.8304,381113.6478,410520252421529.9375,70819660482491670528.0000,4522536011825797120.0000,4470737089528230912.0000,38288302933139520.0000,68119837421344.0156,9608202230.8534,184408.2609,45880.1203,4201526154.8943,747626101.3589,606927.1499,1443982.2291,2761678.9753,442081.5091,27636.8613,65804.9041,33431.7502,13626.5901,30263.9554,229736.8021,126400.1145,34571.7261,52458.9179,83273.3129,19911.8244
