140.3843,6211438383562146270277433697887059968.0000,241792268930064672948991557632.0000,57252939311698593945246236672.0000,22062984740996233644150600314969391104.0000,429699409286748331196758055960182784.0000,3450124532221948695495100839090978816.0000,190611234142693228544.0000,295935486474754916352.0000,400897296558008.2500,17.9502,191372530.9902,26076355699684.1719,7626134993043.2021,23425885164162481389568.0000,0.0181,17289045347.7123,491365140987740353424523264.0000,183010.6830,166496029953032461989630718246912.0000,14323928053593101303808.0000,0.0158,575008331701665487099265024.0000,498900953162094183710720.0000,8559134295823502.0000,6212507233.5332,1197685051.4180,922977458832997888.0000,82443966264291392.0000,304.7218,6101866.2693
79671.7292,3129525372219692293226265313280.0000,5264158043355030732038130195294937987065858788392930941459234816.0000,23538845124523275470129972491539145818112.0000,5127223220842600860392990260299288056100929889788175526658048.0000,3970165911908458059432074371429809759298091125697413120.0000,1062678209156853127893999751034460890120323072.0000,148131205505536.2188,163852608495887291777024.0000,31117749812578159987523584.0000,24774927944704.6992,3444581.2712,55806945869336286330880.0000,65981526710003079053312.0000,439537915194315840.0000,488476652104.2979,1366710560378662158336.0000,35221345549077595553792.0000,633520664643789.7500,31109097414635616748445899318886400.0000,189554793246741451767808.0000,1600184019465119945656976700088516608.0000,9306146263803805016933793792.0000,10583382110368412.0000,19315763550514206212096.0000,2426719619703819946950656.0000,300840401922076246016.0000,310826725486271725568.0000,24788247311.5642,6187286839613.5996,1005532908.9061
2617.8337,12259471761892609524188053504.0000,297562168286735297099107968110034944.0000,238856489076711879240658509433981838032896.0000,140430915918928396119636556174876171181849057427456.0000,7251998368315730829347704378748461726824398848.0000,44969621560796559017220010135257088.0000,159498313155538.8438,1134524989637457408.0000,218269972088829664.0000,153037683.2822,19391058.7798,13988972237064636416.0000,4917011351434951655424.0000,853614385276892288.0000,3567487.7140,7869489131708007.0000,81552533279215714304.0000,95659139.3613,6179880916931876118019371618533376.0000,24553917129383276544.0000,20210689167425768783872.0000,230195166591373987851272192.0000,14947695131471226.0000,122578892727917344.0000,42710657522382976.0000,169012080716520.1562,2723282633621329408.0000,181057409230.6826,325130237.3752,33679151.4223
244576.3632,1480492877545867745903963374637179985890529226394697728.0000,2959984672544238395941337207572209276011996904594459804273455304737919761802541712422207488.0000,69770206094691492871426577001997194142868932712966183830285213768817311744.0000,1353897619705392231402655372653626690955150364317670486929991520167890670624792285088790102872863088312320.0000,190760007288971937228811451166609294515394866155257590329810214812173714827130437229749469184.0000,685358415362824346990415865868365650543565738643074714123377974533421006848.0000,151296933228995518922752.0000,378483526383205151651529022565777408.0000,1204542527588622744342905738129047552.0000,5234773855373477888.0000,1494786698.4092,48355658541173251005911128151099965440.0000,497848234469111667782551062345119680167936.0000,214995062000909161225781248.0000,123006644510750.3281,109197249464551660478772973404160.0000,92618318556837749768260495224145444864.0000,3191530976898071040.0000,434643012584719802957527239491501841230037278241708583157760.0000,4199176013774077687546769262317142016.0000,6577069419424862058897812098651145594894487820943319105536.0000,1632487196269626450103924189809073789272051417088.0000,163786704486403124857143296.0000,5412542187726817130954895654912.0000,171945783809108325187704033531396096.0000,23213342714307095811999355895808.0000,95543361051679625826680757534326784.0000,1526612131925371136.0000,14615463944669548544.0000,68502600538791.4766
5166.9862,3355350394251228290236605241560662016.0000,173409700969100061158324506994884930804608944570368.0000,400810274716459107017534948305949219285318500352.0000,94768014841104886133705043770732268124983525540796821405696.0000,3421522916027489241374772466189724086675388387509141504.0000,268117406373600664055040752506872498881560576.0000,39386496764007219200.0000,5481606810169617747542016.0000,207204863380517120114688.0000,1003046725.2937,826758203.7011,24333551979916722962432.0000,97484132758172406382592.0000,1196169625533989708103680.0000,2188759.6869,17423746266816892928.0000,1461409732434183968530628608.0000,53668353314.2549,684986930762322430210937069402449378279424.0000,87154670058806478626619392.0000,4416747420926898339840.0000,949066908485078269157672440823808.0000,73587269930083380363264.0000,76485919575163522777088.0000,211602463836456255488.0000,262519954702905920.0000,52107329451847220985856.0000,407338702500834.7500,1069050544.1084,815344658.3690
4147.7992,58498923734998529328443718899692641004430417382479507750912.0000,10439954679742848607359527210628146790045887743130172342506604199936.0000,357528751661277532415950284453609861781135905129734331127287145837832298207117312.0000,569937270458037104394828567738452018783575906914463109162181706044220310342307019922014732288.0000,1049817234076141485472928307380898028543038915169684204300523903597083048570877577789440.0000,2256537802120484818618005429146263133506397103544101730380224672038912.0000,1000049637979010633608200192.0000,8231905550580698896499267166273536.0000,320973254074114866459940225024.0000,261198767293.9564,3830732762000.8335,44837534391241275103339956192411648.0000,6485879207296610426952246059829489435672576.0000,39825967450843954006673737121792.0000,11795185.6026,1112605846532021079412572160.0000,5700282933213199855965592484532468056064.0000,199486278747.9427,28598592115343895140779607934116620061435183394728355016833236992.0000,15483814857355014588002195144607531008.0000,25815797161077667543041760475217920.0000,293981838408865162761485387375341382441474860253184.0000,64551044330994924894750454579200.0000,2056252234512393639190069248.0000,336965953766253236936769536.0000,3683777517616865025720320.0000,44397040470779337264257299440992256.0000,10225190631463255539712.0000,6723619311703.4199,4040794615903.8325
259375.9920,91372608146927837958792937490041842906122974361601316320355182416920246747136.0000,3032918410959692082451354372169992528499763336453352497292064125474894558330029759230172022598320226029858814164992.0000,8566360287690338234380527048841510565450972030448644497860966313395952287744.0000,1552431249514690345479072874981476427117604444229896565110784127398994186248133652481018293412569727742638039236608.0000,1876593642004919997398401360102069013817437183726753305096858600773215325011930040014337262306742763520.0000,8736799820823601920753244126527563395361879849839126313964423389645921916175891169410815577030656.0000,1480943997067578871172903608323670016.0000,3560441238084721450239095834810257561385881829376.0000,17456965684257810678438412081328521377936507404288.0000,5178660826288784.0000,47777801661196.7812,41131803764965407821471190986671119138816.0000,37968328108930401027295197961556525580288.0000,1277677287815476424976217210021824463634432.0000,26539624274.8864,556995296014147215768386991378399232.0000,10406741467367966926189889327617497098204654113988280320.0000,169010395350166740664320.0000,17559536490684271265650254490753823108613097015962751918665757386451451904.0000,2778699135939710822185792476834314718584404412752461824.0000,131543219298756899498157793015680573563207680.0000,43431962732889398985764023466929359787261232524637259379507200.0000,666880193314271651804156164597407375425536.0000,77662255076124080686239346484600163532800.0000,288758092327419859303790642071000192122880.0000,13336667173928421582405856495927296.0000,3444702195525310598290716268536642695856128.0000,60343526953045598934835134464.0000,63719173608202304.0000,16877943758845750.0000
52424.7836,60537744598755140784413999104.0000,1241457561655000760639781323546448766485486851458408120320.0000,1829697214884182310130374672384.0000,396199566806962351539842736802938414876852224.0000,2291057230781698008008279047923136724992.0000,3307161590143641940615964311263641600.0000,1917464050897.7817,18815543421307961344.0000,11290129761369212321792.0000,8113834091.9578,583522.7501,222524505713531808.0000,15920534888311864.0000,410393411622574.0625,831498871.9564,107309859843546976.0000,2027146699473568256.0000,3145957805689.4619,53638090678576889695567872.0000,11838295349440260096.0000,2927010897536042305323008.0000,2031419008075167956992.0000,26049858543968.7266,136490139541007600.0000,3378899106041140736.0000,55967223111197888.0000,6034855078706337.0000,3483456776.1029,3465751036.7308,15230386.6227
3293.8278,956245655135805957812824439598874624.0000,857190407834893002312992527858773087699005865984.0000,320630236836795226893782712035560801144143872.0000,61098015504232495140780075762658554174412040002045768368128.0000,664483156235183436970301383509175669426779385048858624.0000,431229186905206782120668675744206176431112192.0000,2904420084889824768.0000,162589442912556012273664.0000,4970219128954209435648.0000,699117303.8793,104192249.3657,13676385885196195463168.0000,99712125854548085440512.0000,2765960852716370001920.0000,602337.3868,2357655327459289088.0000,250066673815645704291352576.0000,6935641189.3011,7595144413187120184657516052059655241728.0000,13831746984345336933253120.0000,308744785925484992004096.0000,106651099790497938207590982877184.0000,1570408438180552638464.0000,275888316805770575872.0000,76339539983174500352.0000,128847346527520656.0000,21273663625248729202688.0000,193714186292411.1562,2107871390.8979,731935186.6408
4985.6630,9082794727743035097130612820130968633344.0000,1719847426522741981327404744097507679563261458237095936.0000,43689555018375968565400869007671514263191552.0000,24063956963461925256412477908409339735582613589562014625169408.0000,21941749815782509225592378642692027720076793410599518208.0000,3056372451181785694594211531143941461810060722176.0000,4079807688612352000.0000,1501606646722867226476544.0000,37148682006416391667712.0000,2070071603.4528,19688121.9587,20211335304212060831744.0000,176139046256060431073280.0000,70753863422853038080.0000,323742.3450,4474955344135343104.0000,3998824364720741490108661760.0000,129001324163.6089,561363119891549871756201582837219983360.0000,16422306460281394614501376.0000,19550893793356780492816384.0000,54186076667761980921819049230336.0000,1037337824072734867456.0000,94114980110290272256.0000,50239499378397757440.0000,2426287861484404736.0000,61871541093275451523072.0000,581322303789606.7500,9363826759.3321,1330221272.4067
311367.4386,19605975875104295636230578241366195783598080.0000,1030120649031178663990437051354719242990696092909631732763223398754672108854312960.0000,197749646424502789986780310252473426860078209111862523461632.0000,7373910079428292884611925081725422061155546998364314623442675417573403220451550925680541696.0000,217360412495556617178145234145572005556211708938018087530605655938494957092864.0000,2098989814519829086567047484114230217033215194190516508363325440.0000,58195452412123600.0000,203997479561379834343326744576.0000,24104236643589863805905748885504.0000,2940684591264990720.0000,9536245.1460,98331495256621612461432510611456.0000,358319341997285180378411145868869632.0000,9749702288497768448.0000,474619136688499.4375,9266496885128256388744609792.0000,425749466332223566407085850624.0000,439253294573466432.0000,67974644962955147326658331114900443813210226688.0000,167376858550286765940126253056.0000,158493541846882923125566686493530717157631457483043110912.0000,109112549394521875301226033817805914112.0000,18095642962748823552.0000,46818606546299556934451200.0000,51533726989005925642213234049024.0000,12222872107221657138499682304.0000,48554455548668581225569452032.0000,31998713318223.3672,1892453185545981952.0000,944490190877.9606
19724.9795,2764928366263122186842860809788917987568758894312292352.0000,415836687225626480288380191895171057482280723368659391643889997650591744.0000,444769012821653509418820149773137890884892792247917041245012987004411969536.0000,190246973987228657999587776898579850568101068574632365243400999661621840967092974509454767685632.0000,143572188162037481648496338573029475211745598131707606130216329823505132091358115266560.0000,193164316000328317368069022438469434383152838896004391411732765999104.0000,1620318279591330576334848.0000,931032452456418678090949019566080.0000,19484131632149415931845080514560.0000,164912430917367.7812,37653812850.7312,86457540083336210966531055089090560.0000,369270013909559406849182310167336085094400.0000,27995582344813674586563411968.0000,8346123070.6418,22387502773300484496297033728.0000,8854964042423236036855089897163194368.0000,42161793510373.7188,794073280442384983551874660005322670594968356980149865938944.0000,160259483816757443292798195721043968.0000,18726207739464837895263413766179941083250688.0000,416451417513835568196897327491022024866430713856.0000,13266570262757756544235864064.0000,5736978594452119016836169728.0000,143762604364010867976292007936.0000,319572620338667918941224960.0000,3054573905915346847022028605620224.0000,25053220363009421312.0000,1490621484183777.0000,4433839951793.6055
