1669.3373,44821482792780.9219,43357988374.3430,72785026714173696.0000,433081438532058516459356160.0000,465678951298118284736462848.0000,1347776125819450032128.0000,123722539117.5622,1770744086.7799,32700215.3237,1820305.5595,32570405583.7605,1299593.6675,12017.8767,75973.6645,45.4406,6902035.1620,39978284.2446,81210887.7661,10460.4237,21275749.1957,160230.6756,129100642.1814,886424161.3402,5777346.7722
1550.4973,1295018.3038,4077134261250996.0000,1017792962736618368.0000,160457506819703.1250,128237935376616.2344,184333172986779.1562,1455100907301.2341,37403.9404,469661629.9207,174190117.6962,25.5106,178544360.5700,21644.3034,768.5790,4771.0139,18236.8484,21932.4598,966290.8788,19766.5368,92272.5094,32984.1097,29597.6476,154021716.7350,190090294.2268
26426.7326,19327449877704069120.0000,53457528487000799692674039808.0000,21915325611667185256670237391669311840452608000.0000,692689644047823981900817866120210964463950143422464.0000,106323135685772214658049631585313496576562935944445952.0000,1988949903177874858046919122584948776041433148334014464.0000,8144721021703023142633467302379520.0000,11708293668278390.0000,867297615252023934976.0000,485596351110629952.0000,35634246578.7228,5634652089571073024.0000,26854886.0412,1341228.4060,4197.0697,907153068785.9373,37763413581386.0234,708607494138089472.0000,123479011.1610,530648414434571.9375,20184218470.2915,460485690365762.1875,3810178207307362992128.0000,20041075214664085504.0000
36879.9178,123181166018236174565376.0000,31266974280075319165756521061410525937664.0000,6497835022460316689693838454698566458449854464.0000,19984268248663058990311698493261437117332777687901016162304.0000,13293412358144501400300692676313095759791234000535683072.0000,27310277497797911780948786932104204992992163798030896489717301248.0000,66398870862455248598404131509501952.0000,270495606767842951168.0000,66444130367733640462336.0000,14577539209764898.0000,2407662403846.1680,4725844672803137536.0000,4713711.5571,2790007.9460,8988.8583,10849586779656.0977,1814443024578593.5000,219106675988446216192.0000,214711066.2554,16600181207584362.0000,68266899376.1141,41219515519500976.0000,107876566708560536272896.0000,46773406381853196288.0000
21991.4325,246731858070110.6250,270923918420149382477370703745449526820864.0000,105241277211321412552051426736600803904342491922432.0000,5406908079675880231539176676261888.0000,28053665378935851915091270737571082594680832.0000,3069766798212098275324802295472455839383552.0000,670732572822433676015068635484651520.0000,102708361477.6418,9363024619102930993152.0000,39108929826192661413888.0000,1.4209,5003114859073170833408.0000,1472533393.4897,39582.1219,573624.2375,1010136515.7462,2355883922.8747,615963676100409.2500,667982807.1760,419411485175.8270,4551414571.0562,7886383684.2360,1447206765694408982528.0000,10195995506121423978496.0000
1043.6139,83522004085544.0156,89158119031074.4844,9516344342.0593,157007894033044045824.0000,11821541182372827136.0000,4595401999190.2275,57683.4023,11926401.9797,33322.8140,32170.2813,11460466215.6796,1244.9549,12518.7255,38529.8050,26.3877,266577.9437,1380013.9314,488479.6930,1897.4644,325955.0355,9333.6001,3915002.3597,1973239.0933,14314.2376
9275.3303,1102164398158304128.0000,32586991371591642448396288.0000,284660156559645788686942667977441411072.0000,4033755004642468395743380079074395291648.0000,43246449011010188451955766488345250058970595328.0000,2820057400586972873524600484767987629293568.0000,1135736547237712577731493888.0000,25807606434349.1836,67829020032713208.0000,2771395888210776.0000,22564914015.9937,1123115941291820.0000,18453068.2144,1595859.1740,744.1881,22278699327.0943,326747415892.6303,405592115438894.0000,21320035.8256,2420856490447.2588,641395255.0020,3174152676553.2554,540869370530818048.0000,5684825458877347.0000
54066.4012,13823649337374560.0000,2182929203814385325658393234374656.0000,61863203564818088190038408734887084102673216872672219136786432.0000,35097773844779477401827565282544487853098828562432.0000,3175704976933580875797294844048954436542395631562144524271616.0000,62900854683497257811243317740017761905520547269602534214495895552.0000,3130102971983563174597041878515452530086903808.0000,87284410993696309248.0000,9654063320756091151712256.0000,79606779636371491448160256.0000,298383.5387,8923285333057664710606848.0000,18011417236.8601,5943335.4086,253377.3795,3207242350008.0220,48149792812608.1562,84943272829899030528.0000,4077808258.1238,15642773286017916.0000,664573176083.6858,311220279922610.5625,1686221743798383162687488.0000,8207747718659491676291072.0000
1949.6197,1956280352474847.7500,1154460139571958382592.0000,29785537324925870669824.0000,808522998633774220050432.0000,4959168558474518576194130018304.0000,491380523920842416979968.0000,64914649945752.2344,364463975215.6486,33443304.8697,6171567949.9088,2576765503.1170,14883514.2181,758454.2646,399439.3555,136.0949,6137345.7549,26930693.4682,134845841.0175,41891.7965,43074019.8070,281777.8758,81320553.4179,1215356672.4254,167787106.9647
1579242.1642,1189430286036048872912977920.0000,14042344409800257991224396263926919069335309170124332728320.0000,28195720612326327523038800328033607047518833062192190901577747283095250014336165833867264.0000,9811424016403278719529360886367142274487002909335888751993486788502368503466033152.0000,122937080653755875622922989508502575814086167345607465309986228100626520217242931560448.0000,21601085327594016324557106959008050315117336291787912156270818522345898479051892322801354276864.0000,233934655170439457916928925663458501000683937490798134004409171968.0000,73173689677379736174592.0000,8362563914318803838817157546759157710848.0000,15819793070845065895168067061678080.0000,135454918.4791,11966085147827793397022340578294104064.0000,1244028010637.6519,26050237.1786,12058670.4226,2373273013860177920.0000,240984362135573889024.0000,808836542560988106732293062656.0000,92717513559539.7188,423785237962051203104768.0000,205331039621019040.0000,7843902756994675638272.0000,1388908043349462189977258817165463650304.0000,66479685216578024689597890650991230976.0000
30729.7326,586033410258052736.0000,1697897746292491946496242589399777280.0000,34021051422326557339436685066106417422636488506751320064.0000,303849025438551961280463494568445925000216576.0000,4968687256305159657583051204555511585816711645949044195328.0000,445228694859903964342726573522568826155626418496795049984.0000,119198045891787905966114526623323048116224.0000,67638683650417400.0000,213347811149680608280576.0000,1131210811616987122237440.0000,1696059.2712,80025806794484162232320.0000,65448550559.2292,4125852.5751,47573.0051,576330624040.2477,7549909549592.7344,1883538923711311872.0000,2376918836.1634,968443345963105.6250,148061203672.0366,51690851226588.5703,156649483347866974945280.0000,77902426464664009310208.0000
47314.7228,4405473403367536445742480405141913600.0000,587458626772919429313331200.0000,370592178042023696382149386956302395574845440.0000,104558578420472704117135921851108019831342968418696010981107505152610262843392.0000,8889972523513145199151351372543436834591916098727633371113472017100302230487040.0000,2332047691898428573690228672398027181078296366982027489703510031728640.0000,800680504041161437045623619584.0000,7466125000663930376416133120.0000,533994092992530560.0000,24087294924078.1953,3003246110847781833879238737920.0000,11776655805719.2578,8947088.2374,57373053360.2493,0.4202,301991034172391104.0000,637207844321972060160.0000,18155674010112401342464.0000,13978328.0631,84272220419830104064.0000,425262041467.3187,57269236527994469613568.0000,41927409255825643929600.0000,5434878227651912.0000
190914.8447,1106264535485832232960.0000,1674276311888402449819603985706048815104.0000,164240876399537703997018366329591310622359063062911330978125617750343680.0000,9150769473377245890536652663269810821826510304551989238564913152.0000,24686130969973051030187175108100754111270340319328824591481948277309440.0000,17470250707141209301874196056921222915248041726261851611462157813536748732416.0000,91878171946090437996342741422860538499024956870885376.0000,328996436952519606272.0000,11270279070082002575131850833920.0000,22775658290821728020073545728.0000,26302955.6901,338894226203004856101224054784.0000,51430820175.6313,7635730.3727,560163.8230,1323142052559463.2500,59996157264542672.0000,1890035859003588680351744.0000,201283538633.1294,26134622048098578432.0000,121257832779484.3438,938567133215164928.0000,4381394656975277225033257189376.0000,665088748794160168875367333888.0000
17728.9156,94751181955.4085,3021025780303298073788629909504.0000,10345143464468842873731201819343462992034364653568.0000,8348957945458285014520566135128064.0000,709881743788883569479470162720080432988160.0000,19787156278735454467568850588377516777960112128.0000,5405968037914444306693353103851257856.0000,3470878669042.4121,4856830420509809180672.0000,2349025721347450863616.0000,6.0516,3637076549708810813440.0000,249551898.0780,53744.7925,355842.7123,1624244170.9197,3888465555.8499,797067136059246.1250,338105566.2285,669344045422.5902,4239985807.4055,9942562205.9656,199418036253314711552.0000,1521440959953329192960.0000
27993.6919,7603913223158185852928.0000,183205524559551571947668465356036374528.0000,4747969139161833718346927613460875616408903352320.0000,2274622462494065115197150130427702280192.0000,60479808624297629028767941437878780862566571704320.0000,7498368497735710179300240232822306248851456.0000,25494801623608913751186864078848.0000,1075077428352435.6250,123640533236816396288.0000,139757983974988906496.0000,9614398.8717,7503718037001890816.0000,801736766.7720,1125945.8458,11163.5956,18586551365.3830,74726153697.2187,488497722478431.7500,146520845.7212,2599149969139.5645,3835232811.2464,404487883618.3223,1372316406612460568576.0000,43049035295359434752.0000
12278.0104,373914193464141482557440.0000,2258230529734475371997122527232.0000,71216526543417988981196756210970604532137984.0000,15776914366406664477407744528991125956984832.0000,2788521383834951567711767416469584469051113674635214848.0000,741320532236506777809740883266520612117413888.0000,21006870831131569555328991232.0000,32089508691515168.0000,44691037784964440.0000,3935558495811209216.0000,6724087418728.1367,1333401326340156.7500,2799518288.2096,11480269.8206,264.9960,218795230313.6284,4336022996258.8320,2330420940648566.0000,25870726.0932,25213195343241.4453,2180338751.7224,44784151490741.7969,2454276109262866944.0000,17849665219576248.0000
7127.4382,279032699316424288.0000,943063548676269824.0000,123452934025374165307843806920441856.0000,375257772172327698099037168338199723900928.0000,1730482572265604507894895237035773332381761536.0000,1095550525135858827866199078935362952757248.0000,39159834010848614403801088.0000,401979559788541.3750,2116661953126358.2500,81486191972505.3438,458688146154.7632,52636187735173.4688,4757759.2562,2620302.6433,294.7312,22692647239.2734,318681131184.6494,94334434247349.1094,3844358.2357,1263555003568.0449,280788818.4966,2309786006584.2456,27846414163317704.0000,210185064196875.9375
23477.1541,14762419201899748.0000,10241878051268979656228864.0000,428627175816364125719089810766440339670548086784.0000,251654739177734563679399505242392570213865357312.0000,1732131216622164430466130826339419964672827900035072.0000,5848257573887712223889960871842850029159432218147291136.0000,1961781129210150008089381035810226176.0000,5973225390995222.0000,2819446246684933226496.0000,26491541992504238080.0000,46665730.1768,123480975226104332288.0000,53382853.9094,949433.9917,20442.2399,331871725512.1278,4847820757136.9590,320336170780219008.0000,154451016.8825,200839055631690.4375,21753818115.5977,37627297708491.6562,2435890199886424965120.0000,268793851187796312064.0000
5078.9678,3543505.2654,777149105349760000.0000,50783050213180333050423760912384.0000,7590487042277507709534208.0000,292525128949343483349568585728.0000,24090600650303338044202796049235968.0000,13181061933226836577222656.0000,14852951585.6147,159517037850683.1250,169570215471447.0625,52.5385,248068552810417.7188,1233684.8991,13959.5522,41967.1775,8573760.2760,25153934.4812,103380629514.0157,979478.6622,754893613.5855,9697372.8952,52500645.2241,17157918741595.3242,127641427225585.1875
1526.5220,1478777809023.6511,1334299037.9938,196824233397233952.0000,43307518445766440566915072.0000,106750742662971366314082304.0000,239199257644350968954880.0000,1729264133836.7451,4445412968.3640,56122707.0798,4332094.7370,7992912171.1610,3670721.8916,13174.6634,64931.3080,75.8048,7776697.3694,59506137.6180,292115177.0345,12298.2067,46748082.3271,214911.0030,208783602.8337,1065522061.3198,15301409.2702
1382.0571,34315095.7356,518789402.7194,354433758711551936.0000,827197110039423488.0000,60652553812133003264.0000,90708748066727673856.0000,19683095058992.9414,23604628.4170,169004628.1232,67276500.8544,88991.0745,65598194.4793,16625.3644,6169.3477,940.7447,322358.1691,913537.3391,22222985.2420,16601.6611,2461733.8365,93352.0103,1843348.6750,274667971.6952,96345949.3311
