826.0021,826.2277,835.3189,943.4143,1211.4976,81853.1125,1270005998.8175,2234062150.8664,5530486.8336,1702284.0462,16929920.7249,3772432.6909,23303.9567,1230167.7155,4003674.9493,3432987.9546,88596672.7179,890812741.9934,1632520622.4172,25955525.4810,396533.7132,31842.8131,31355.4271,604893.6231,201371.5917,9066222.6683,11102071.7472,40397.3394,11272.9436,1884.1147,2443.6363,3357.1734,1538.3692,5782.1923,3817.8021,1796.4632,949.4458,1052.5911,1194.7202,2369.9218,2325.2212,962.1579,929.3993,938.4413,846.4792
826.0553,831.6574,854.1384,3022.1965,38775.1677,62929510969160249638912.0000,4002565356155847996210793650004987580166565591208918253568.0000,117589110562037122944642190369937581193729050977541029888.0000,59867429457750150380038591451909196504629248.0000,11196331037601279069038162987754455040.0000,75884510691.1280,1324716826737507244209861692002601526433568310427648.0000,1670631593642057.7500,120556540900842035002004733952.0000,474816804515070291092797625163790197719040.0000,160710119654649601306711293952.0000,9420442122118563965105965841715240105949746167808.0000,5604515205130533832599701285322944378749140836514580499900923904.0000,647041103898792948789350801558042446427451292286713856.0000,282842459627095788298670775683619225600.0000,12714483410333994614060482560.0000,527567976402379407360.0000,68193536329487456.0000,8264366710130710051553078673408.0000,2515313131803251103527600128.0000,1760988287412811716066078152444784672768.0000,5619273375699452818618674082202431520768.0000,126194664092952412160.0000,50268073246029712.0000,915205713.0472,1023379759465.0579,2411764491.3234,1227858159.8922,13083485830355.9492,296920719752.1912,3798693.0246,1891.2138,3734587.2428,415325.3002,32291241407.0829,1439980194.2162,68622.1111,106993.8149,8543.1385,2031.7436
826.2679,833.6321,967.0081,21556.3869,1225235716186.4846,7582144087477387932611602749601067706086583796493683296815328298196329824256.0000,10532772980878725086980528466742299891795841495789048620460933526531744496198934404473199520715924359049932779384120813489228383092369056918929408.0000,1698551740052444716969432122073604922435768008097224039010048007236457857024.0000,68907056584209336996863257481539575325308923444915344719123737336787291619167567872.0000,42793903382294521431333969243167652721983488.0000,276991938502443196908089314816360520534687028166524928.0000,4767493598791554566462007361215251570379851434143009210368.0000,1559791919850808511610667139072.0000,2440612908647957685698516813595864161328471985409873430756693377024.0000,742526993717006634985572812228562444615680.0000,151142477254901322627161983182652597607377901757396405404732068200448.0000,1702000092955772450696264030410502078437115899840242148001710080.0000,43503637364645449624962076998488837674159669038083072346268216668417099930412253184.0000,537266930273341360835030453999580952527627795749032550869280460443102686776131584.0000,1401949491377070111901505375234843654554991012290913525972336640.0000,2996697618001527720748762235636037901573160960.0000,5142238694259809773017285494046720.0000,2582580828113170466128229564416.0000,24223623704382559000664466178595360465671598112768.0000,15097060822728078827428612054974464.0000,16133761826472339349216737033171872856709359922694035436036161536.0000,179189643038455659798953551814787153415555474036111144510291968.0000,10313743540616190796392459172577280.0000,6809892262300465422663680.0000,97205244158.6999,2879437795916747.5000,2137890323974633.5000,377054482274.0557,1720189786505433600.0000,5807127488201847808.0000,84950811197.3194,426888.6166,36540014.3771,8798730455.4380,4452275559518.6367,281658520765665.3125,1078586.2491,1078742.9693,247432.2608,6507.6960
826.6109,824.5794,925.7706,2180.4766,392295.1103,2979015755313923533203975338851903787470299055783936.0000,18014401768895423756793713015578154336387916457583672881457557108628594798218428415051855657536731077329113511678575640576.0000,18203341664544799138779637796999489267934713003333260851353957812968058782421807634692285826016248339440251436299817320448.0000,99287558237367633765908078445483679589109661410753773568.0000,4489742642345408300161493254084646417708299929238658225616783438151922358492269117440.0000,431912325616423278768191908776045163876757695488162659951688778317365546644097738997760.0000,1650685987717399041764057093229359704542335234986862049453241906102358182207002916159488.0000,386609255805522095189177926958339588096.0000,61870722289207463571141670215109007609075019215279490722224397093038598331039744.0000,3114751728212213945129224657794667957869299658003424919844093754345042716829577490911880806400.0000,9824340917939804733041985764598406859772503366248090405530360393883626829792277346047287598514176.0000,57367184700668473973436192044731592239528111653106707692918530990810708470856999939276058376241840022299508615428859494400.0000,66009688701738711837475423292166478888313894716162797550439167960525596781668398534653713048363738154681877002911801461088452797595962572800.0000,711901666697406611141112872100616889371854653901731591770166729481807178862291347601372178396385374445846117498016871058651493961790547835204199776256.0000,2537472470725187775455527558200744391904076953852644407245800710450446416996206210865539509418940035350346915119104.0000,2602781486261824391082485244381677565260599717667948801775181631756424970240.0000,1847456037232347486902626076899755378148196220928.0000,86230439214776029418894871011249697150235932884992.0000,204423844816067987501766498466070267610686912581718439140977686640284479258624.0000,8007921405946451796625275575261478961891122149731296131217606311936.0000,833162859118662368871486214228216708425899739464783850605301342100783494078080788334683470566170558464.0000,1643039287680321966792702996579883996825917110544151023698986364794382422085834736756046254428796894576640.0000,568328817005627303404412475077235655362448512505610240.0000,1621521893578798625711784922567678099456.0000,26609917413978484736.0000,6146868361155046277120.0000,435335160734585507289235456.0000,49127475659670608.0000,264054116024573637685122718236672.0000,1955674960644468723226247168.0000,14707855518785058816.0000,167796756.7198,96906421689.9948,5817509350601.1865,16481601605027470770176.0000,30262515293651017400320.0000,1243998147.6479,138380537.8881,220044040.5395,71009.0140
826.5677,831.7850,874.2953,4268.4412,556834.7888,83539611543175908623365177503913832840387744246259538161528393530689235573538816.0000,17038009049582056828955886467707138758965269136673004882289737553178860754907656962132901095792570138573982078753254265139232179172980161448215158007896847396372480.0000,507866436613658426027752066219884153778979360669255062567380684134930662803869677018638806105422268842382201826879151766372006737848341364736.0000,8156465386068594500227625985056514339928903130070832863599300544823296.0000,25424227623770649923996140537233254174168122130079384232646838810203621225922560.0000,44990538481789840421254557455097491405278739684343483608587169987297280.0000,42648838507933545469800664233257393657582957032956445724181671431222769893451496247475927370432512.0000,746507054097971496281992063494297586243731456.0000,42861664114028244739097748738361422594111566882789831597031967934650750532024105172992.0000,4334295568207631247529988024035759855064511156364133697535910500973811210551311456002638147585024452376657920.0000,2429183127524259808208438414881697447774781298553722479464294183146937949093888.0000,522628718091588972483489894753204309847008601081471531590705193032206987677924485128841654516119276958647307369409249644156989472768.0000,133161448998248179898865633328471857994664465235840665455659638303927204730540274370661037105687618432871815250862421529742403099063255500830478162505105718378496.0000,1001796972495661162588253017633395088221745996795648570925279276636688557519182668182996238241893229906790636113426831020365813319672182347842304199259848704.0000,28464869953380779036453023352073580041548213562434234564491131755955936440842673830693440444344798461730750464.0000,3923043545620261369536744164795493834372829926519641945301767111573504.0000,85901781153304852762636140101510617093998097989632.0000,71118577009754573775919456124649477403135967232.0000,18852343914761416449849950489366402222329907396439589024365313570576669868032.0000,1090824135514838232966835818569790752096763013233499673221101583222177792.0000,3412220042734725007259519074129028785033082721271826299517521220741104483621351124204373639449404243968.0000,8589131509578492549006583441397470558789786895484054018011411008153090886391395679967640018116300242944.0000,2728210590858526274376543449185926326171847360512.0000,1094825918490748962220728027930177830912.0000,136050092144513122304.0000,19167783217082388940062720.0000,18679427460721504763772928.0000,2112893518454107136.0000,372166794222186527509363055132672.0000,7285527351222507212977995776.0000,418262294355279488.0000,5645172.4535,1077259119757.1436,8873928130279.4922,718090393671060544290816.0000,1003073257310704107520.0000,1382216566.0301,1751486531.5421,24581474.1678,50440.5179
826.7016,830.7202,862.4674,1682.0897,40007.6899,291843007697850581592608317383042338956139765799271657164875226939392.0000,72608742640256849922250011144625341588524676635125943286263026399175687116692948963934622309168939871690466573418496.0000,25638855523021398657470036811366423252485058782147884916748375566614904311967857954324278084630165667119663028841101599489060308295756025585205248.0000,6961725084996254281183903190053355761934509203783680.0000,441601867584399315724942106183652778003745142687352524131767567879441411655326634698920114146166964224.0000,383948785018881289285022889846295916011940901275786498665449783296.0000,4504824748304226414941442595070306677076186357174006084102062871456103956140741789183898726597866114989887120736256.0000,3002745771174367766658298297381659082752.0000,170146185241194747704513372522969392240173215621042576819106508882335734916186112.0000,242611060033181013581086332908266709966648780636216653983254341967665152505047082088986182899999763243128623043843194880.0000,447654565384593623447378615832108444150271403409909592434605302976734831768755654873380290560.0000,195029884382662427812624137039280096056888084593554930054743400424197505192994874399234043194925259851697685945235836873669397594349584101933056.0000,10300625562216713547774882846695204106982805636382874398002662291585809217163130465750117196465809749119491533976211415872392482265400536617397034512977493358387635934986240.0000,575179834640525224450218870936345690598000454974654548588537098266386753055341256713061432955867795033283934426174968842234400687091137982547945770769503981770540843008.0000,413762879229740758818951425512695286169408113670532712114449288585581106624461503375313171047097759158022744526689000226816.0000,7054923393824041940722609992445952244085735576274205108686788379200824352341938405376.0000,670205495221845509939776140160900660184014602234757120.0000,2016605510635455411358251058091665562102069303705600.0000,17054143559362762137649022860600628906820322166242563925899484545347634733282874097664.0000,13719290321299095912843194761995554894335367042011903231881753468506535094124544.0000,42229618504854325245078684778128855937292314846274857165322713126166630310822264709530015185081957855712887439360.0000,1479320374633892411468230941704221222886819665221216635028740606255661780406609905401961352526103364795172158009507840.0000,75764150688823971330801464820890068562814454264314313310208.0000,116864864868273816093427920004189306247708672.0000,103529631320854436511744.0000,1209125418925386015560433664.0000,5696774906538405230016462848.0000,96838613696906592256.0000,2449792338134857082206658577108566016.0000,601985606264018910540233441280.0000,17944431125426499584.0000,28958890.5261,23001207235253.3008,7569643464634.1787,242578456489859209272229888.0000,852813675455930433536000.0000,32998190421.7813,3656703543.8380,220792749.5600,111407.8540
826.7404,826.7922,886.1288,2778.9054,343988.4922,130754905300118929708819346653576101974839245536729630888127622753046339332815380807680.0000,4784218994629615181446046162457018680939260914906335935968734215642141068477545933758816030209416457953199716426376007021760273779015773950635439960249860096.0000,6274640402035339378488807714431238113803075779898808545511140253369619600170194483587520457627735572225409218284387203697437804029188950113814315008.0000,83916042271647928241767621831925779981699042153171612241040668914352128.0000,137481333383438163710896334186319235465150436930009010906062821955060976462539729647818208880623616.0000,15868757030221934981220879708150975383483850655990914559646563770958251742245801865248768.0000,1755430225538481436222632752914532963044531098220953849406687716089534325688687033181104444014592.0000,56883773653519014846100965559710795055237169152.0000,3258153298371021204817608170841107754518445942395204885699007457324707790639070947407607176888320.0000,19970884797449916793497123282633979892417027573264399785301840212230664567862350827848733051844880716675119107276800.0000,145036403978764332855108570743853112267473791610401780052458494558103093620822795657831417643008.0000,2781074321958527762968315580665021908184189529215162511479098032224537481030082462567580401589838575321989213053732213074821921499210204577792.0000,4322594454041923744042564606560911474577971733207500859838070150534248839844088538559604797219602539935330208896781944877338237799474246114450699122767246453875524239360.0000,2340121592367541280072315146693695116326926458385513674541412115880827941260914109569717835503902018680542170979657085704689651724806207440685696742915354480538147210525671424.0000,637636384806596974485081615308748260103459156482786858835611102583917532149289122163695439272666764498730775792439888736944128.0000,1807955316142652175381559886581622411846241260079434644678084119680594440364228608.0000,307163582625911194812455189274597988419189050569654272.0000,1841531528483790695035842055200183207575193330569445376.0000,672112139108223181924548573147550909858613915096487916944255765434141716217270894592.0000,4920434205145351567275460839317759803574933134426268811015711872058438914670592.0000,159402431649426739392180586634258547613449283431964229014090213430670102069976288398749390684913112613577082011648.0000,18211636485346386148347750272736856195405834876360161065590413411340222493230305645827884024573955302992781282115584.0000,94115180940595622601104714720055481636110997435097022464.0000,6080219153210558986108536973149761393655808.0000,17660092611579902689280.0000,29673820831570936238964736.0000,891094841466910706464687390720.0000,3420084756754658304.0000,4258448407659083804242312368901586944.0000,2248141669639863531983224176640.0000,1639579780944984801280.0000,246466631.1713,1974543941117.3750,287081815956800.1875,50641960337780582373130240.0000,675032737554369618116608.0000,15219130661.9583,2873008230.9163,497847127.6452,116279.8935
826.3296,822.8166,874.7446,1247.1016,4021.6045,231225086149228518624175617834406847576274894848.0000,37949728684538893721701310925200869538122172780783224746492188741259844804463315336036352.0000,5370772286982582586312392516526006245494216960175018608036223222974782487611352023040.0000,33813451570982883377945805720649728.0000,62639109380702789713247703166417426706039022213442954067968.0000,2046615461870234868931527168157758019279207284518234495473614483095552.0000,140369182110281963879219401985606551856552377728637075456.0000,2124161849724365394016953434112.0000,1639049520252815931743065222875479402790129630733582467072.0000,962778225285510624476092907970400439360113565063562589405311288737792.0000,100428755406394934205868620595685512368587460452640592500860387730653184.0000,193229518431558985437005662873026750666643449387828631987938801949034274518078518965829632.0000,18988883898563084771792215298323865587614547653784688428855341293969548816326911882892637469321199616.0000,1303478266704221279090863849776516906196018236676559463344445775008123927666759977005997958323883017186519810048.0000,8376340436627613714512113971049388056533842719459249973816831928794614306781943300096.0000,16729586871780627190472686968952504024010812694179348480.0000,64737835322669777775357125900369920.0000,22175548165555116928023599933718265856.0000,22736171460095979388865431056867123640215755812933468160.0000,10860129363652000802770603049515203865596716384256.0000,192441605453650508908127010143579411791445019629675695380102824376846516224.0000,76513110229504546600852335357185570203018499424363805706585412491778499543040.0000,1457733096365862060526254404970320232448.0000,17269559032876546871875600384.0000,506503674160553.8125,4923620631570544.0000,228477924072544043008.0000,1384415603294.9893,1133590810812691989397504.0000,201930452070121963520.0000,855456999595883.3750,7487042.5605,143794425.1850,8379594909.1248,24452499611252200.0000,57445481279841472.0000,18631357.0919,2766702.8151,5570244.9222,15097.4517
826.0448,828.0563,821.0139,1008.7449,8723.6842,29436696049794407736952628445184.0000,30834609382859282571566376192255696306176.0000,35383509446701975507496398895394508442173440.0000,1032212110207509715746816.0000,81586837727632211574824281484656902144.0000,8689589439565658112.0000,204182003897261965652428436013056.0000,13276485870025.6094,225977357648437903481634816.0000,5843759585449970644396094228128595968.0000,58181041730843475705856.0000,314498179697615150257580532698953990275072.0000,93151738522900367278072329287352985000414873124864.0000,5042097122779581472393035711743575354380327583744.0000,9172157227702756342141699657564160.0000,5245969312797636100620288.0000,1278191230970623.0000,669055460888440.8750,204820329368573408444416.0000,890956465608726146973696.0000,4719253122402335483015108493312.0000,103439184384012033735528881848320.0000,168321492138490112.0000,10860117719663.3809,99316730.6815,567389029.3240,1815681466.8273,6994153.1353,340811992860.1473,1532976461.2136,8733304.1197,5030.2348,191850.1853,171858.7521,915334286.5564,53347172.1958,48328.3499,22615.3589,9201.6923,1630.1181
826.1185,824.1645,851.1553,1042.6293,3192.6684,2724873042728928673792.0000,724204649055955392914993621611202582382984681693354737532928.0000,195422837893576294414611839075486369975767683563520.0000,1920419573229681483742950327320576.0000,49772340664585114658315291328512.0000,3360834393647367752441150702904607244288.0000,15377529251473646157139628099895296.0000,7595751392612848640.0000,455882490887124019972853451699781632.0000,1677017488183418239729286727475874758656.0000,13218565265232376237358635324425490044813312.0000,11097865349420994310225326940981715234389235289030656.0000,233132233229604589693214749191837835526142643688927521669120.0000,31201400462055113373189963939564164717464092152971429131761745920.0000,73697004438895321323501981537508617291782772752384.0000,120215042768238392934039138861056.0000,6819015118053228675072.0000,43176619636241379360768.0000,3526586319193719600961495660232704.0000,52718805217095573576699871232.0000,471940534229934928113678541906913092572282880.0000,4079759018233755155777908063293586394950139904.0000,119602311825967665905664.0000,243401551747722176.0000,1546619956.4815,20106372119.9786,2891305275001.6606,141423054.3719,414638600347581.1875,11461747960981.9902,2458994068.6106,69526.4545,510068.2039,6493133.3372,18025472874.7431,45387613089.1251,100590.9228,58796.5438,65378.0162,3028.4646
