1483.6039,668.1557,815.2060,19750498.3831,1631227466.5324,10408201132547321856.0000,152109903480848388508776136704.0000,203713866453493744308812077777027072.0000,182731473876893059418402324480.0000,183627992326880096304965890620474261504.0000,6738574814525250.0000,31841018297226.6211,30700421240676296874262528.0000,218060623722732.6250,2920724335263348.5000,2.4263,13114882900663353344.0000,46807440.2150,184146.0062,10262743.8585,514871306496.0396,709713683884.0228,69925.6494,894.2116,52597948.6741,4146274225550456.5000,124982243.9944,2640609892419.8086,23513128292.7694,10486370.0291,23147.5614,5199459.0423,4512286506.3140,20170842563.5988,2086568.7155,953475.9105
536.2013,2860.3421,664632.3321,16164.2397,302382867627282.6250,87609280937245342851284336640.0000,1567546675829809334840468767111548536915264643530752.0000,1025547862729356365822833987195982867157003681161298790225805312.0000,37915179909950565538028944941702695219965722624.0000,1838583509833863029492360672979020581238210560.0000,14159262038656924041388160670247084579374844219402768327374798848.0000,296801749806279.5625,21774998279747022112291215406331330560.0000,4873121835001690247604501073294496503141761024.0000,170270681664299696128.0000,23645543974200131584.0000,8741980419428491264.0000,930830.4796,121884955835318863757574144.0000,21127963771035594752.0000,12787977903006.4590,886056181695380371537920.0000,597148336.8518,9663.6449,10240367827627.3262,1367824512002906291888989732339712.0000,30928461287358692.0000,47633076313031912194048.0000,790097988588701440.0000,78594192030.0469,2745.1536,14929298511.6674,13670010254861594.0000,3302318804310361112576.0000,3436979588818020.0000,11345081082.9629
735.7028,1796.3390,60644.7171,84058.2451,338585975443.1160,57994316801345120171458560.0000,765123504076291149199681574804856977153486487552.0000,1703607553920573053658881161891407859479677227928093105344080773120.0000,45274691233528059376981552170777793450123315904512.0000,195908237549500007001202840736310309089407005957816320.0000,925809984536297543040571299876915380986027391788517425152.0000,1657333374969566.0000,29009243970527623122290584689906982846464.0000,706045272620502957978823344184521031417856.0000,5426989703217916411904.0000,305590317964350.7500,89847909193886931615744.0000,4259657.6158,857946744576703725568.0000,40777458272234080.0000,42537563878455.7734,147196758383307926798336.0000,64365236.5993,3217.8451,509126016029.1280,39920751406289432311153609932800.0000,3750109233737673.5000,115349645101779445088256.0000,3809693133316402176.0000,140530993197.5441,4710.4391,70865570356.8604,7735254703094782.0000,669435371683088171008.0000,359904487572200.3125,11407371654.7397
1042.2383,1624.8959,32288.1017,7821977.0611,705907496323.9045,505821878956395136159632588800.0000,182886309688148541220069444180493167622981627213250560.0000,189628027231829555859741173060363913435948471996977004158886694676914947058068195639296.0000,43236857427306647577071312945078352797359186726815467507324066725888.0000,365977545933240059329948281341521584588673026773102203025824137397516122456064.0000,22155357072206530124102699147947963862715554286084923502048492910542848.0000,18133078159775358976.0000,809458974262692891080761567025707981826971853739712839680.0000,326136934235284856269070029789836050776625088823296.0000,231085677244067240198620649095168.0000,574931493347623.3750,72559462285482169809386864640.0000,8246580347.2134,1794967158106358783410176.0000,749013483958697088.0000,17030421053416849539072.0000,11398698609799925219138509733888.0000,18541974126.2158,2046.5593,138768725132189936.0000,566919999354250672305431444924145860608.0000,1142372268378462748672.0000,2963117273351613411074422865920.0000,321180383256021693366272.0000,275877006649269.9062,7844.1816,42957664924489.5781,20875940736851515539456.0000,21282679684682393650590646272.0000,1067187377123465216.0000,4752647086046.5811
980.2678,1075.2464,4497.9226,1911102.6950,3070022602.8884,3075894985475678720.0000,14558779283237647343272591360.0000,16323443188578116085441662666688580328351982419968.0000,3628660087799792445746297381750118023168.0000,54224412771442677383020599485606727047723352064.0000,422827617179450489828248530267437105414144.0000,420437054779.8582,10861138949496514088931740709027840.0000,234115944713321186667274436608.0000,717433772851538690048.0000,2025369265.3527,9960220184521692.0000,14117201.1387,5679492588913192.0000,283760700103.5873,3654831747442839.5000,15017120766766858240.0000,91380233.7365,1630.9385,1084593299521.2546,59881288588129638285312.0000,36905014005914.4531,2690194313207015936.0000,121558478363574.0156,1942553068.4162,5910.7210,369429516.1779,235062693138442.1875,1086280852245493248.0000,223090864538.2904,134956150.9517
651.2399,1102.0956,2720.3246,498.9726,16400.0145,72669.6450,884637764068.1169,2931883153333550592.0000,3370390771.8000,37450950574.6757,123492088569446336.0000,3980.1812,113516535.0957,1672942832601.7903,65025.7810,257263342.6326,273340.3840,100.0769,5430371.1206,293744.5489,1243.5578,1469634.3743,28753.3170,1470.5066,3572.7344,41649401.3215,171667.9663,2113955.2921,1052805.8711,5022.9421,537.7298,16282.0422,13881.0121,2488147.1151,320547.0836,12126.3135
691.9796,2180.9613,92704.7084,734898.5171,62440926927.9809,18875527356173085139009536.0000,155553456078463615112497853472909580090396593883185152.0000,28422036244227434748665984074567721321769387118889445155842047931053384476445164078891008.0000,2764434795933180421173533961522665059843264220851841753161924608.0000,1786431173325103038162194019492156230875998026819265035606341559301177344.0000,23255443511584917433915760650762437668805042941339302645126137045385446686720.0000,35794527545991676.0000,77439655404890781686151583714030867425537529418350592.0000,878612647557131172574698291214585544940176809727623168.0000,241332964667771416590724104192.0000,248187523973629411328.0000,536850524106087543745806336.0000,24049423.1997,98814929818787067941879808.0000,1946269915924380928.0000,5097354535652742144.0000,1702154876943690320968041889792.0000,141964433362.7737,3906.3696,2879500974912875.0000,145824996155252371821945784142206599168.0000,1171717329347374743552.0000,828247067886528527734839181312.0000,814389935202684259794944.0000,35327101666733.8750,2712.6030,40484085499119.0156,354090752620186501120.0000,24741642798747905655406854144.0000,10889175922710829056.0000,5956433866175.9902
931.7291,2820.5800,289519.5732,19795625.0869,682578455126130.3750,290643993407428386523339890522320797696.0000,2422078056364719687050432495285693157269777804362321214141628751544320.0000,3029261635801627462953085525463548586091558778641034684952701980354840861915549020613185946150973338869039104.0000,3447570188765915025626471200181491372554671895985065993829034665421020940780934529024.0000,269086382339565537743649456255172175038273296226323029960188007453407856619702516319636277952512.0000,33405968259387045490808374998546731746231213568889470011148348273107041478496568794733871104.0000,237306252084267576197120.0000,18302380844234590384185226173416128799614502030678540149102212030660608.0000,682570074922104539051012157905132187132536427057415352268118556672.0000,2634622855413887708610107168077962543104.0000,97753175137942487040.0000,1587735508668545418215914334605803520.0000,116332569010.2030,111947755123242506902794898767872.0000,483477565038487683465216.0000,116903875308688703978733568.0000,469822952386146887278190500749963689984.0000,3154622167415.4795,3571.7636,280145935446736961536.0000,62471233616952091253678680305428893262851055026176.0000,120711040466604839317536768.0000,115611244666086960701545526478610890752.0000,318625978141136486029307412480.0000,447606393404277568.0000,12176.9346,50552884020160064.0000,1632764311407656962097152000.0000,195675614060116992411524265272147968.0000,60870966037198026047488.0000,3924313022791823.0000
950.1632,1884.8055,54852.7201,13484962.4246,365907524233.5546,283989861752050322908095971328.0000,67246492175574389362660735125967736939713016053165004423168.0000,867082688493251411801128752225977779221760195484796128385519320825973622729402320138448291233792.0000,194422761318395613228454822252316162659996315168309161544220923406581760.0000,90874032418448768804041617885697357502772260342591293938354279622044000830649008128.0000,268588433972934246012039265156674372211171084748607306371816032270912252280832.0000,126960032249764397056.0000,2463697003125906627555592869110361154853001117054068215250944.0000,23510596478393048346785866804279384832495824048937238528.0000,5501259287354554823161416534458368.0000,595693244073363456.0000,31554099815656361422263492280320.0000,3600643282.2585,27607472942739156168081408.0000,2080475982663796736.0000,13252684094316172279808.0000,1033605871801894651594593299070976.0000,80977095993.8263,2781.4404,297118361243406720.0000,125362335030003734349985570234546958368768.0000,48566955300683251712000.0000,411755074119159451301192111489024.0000,55324634620578046899388416.0000,984036731949280.7500,8890.1105,572739861908924.7500,120150895690389626290176.0000,1906143320395669526999314989056.0000,41186053089908703232.0000,48274079810236.9375
917.3878,1654.2214,28506.1633,35951233.2089,10005519362.0552,200121143024561172019937280.0000,1578998454933204603796258007800874152012158041325568.0000,199673823712358910569286104106397536263320560273357338773332584239132331389585867203936256.0000,4680684018909899971141462265301772181238324751539019718434385559552.0000,2548617298099655028222353353767459475558153887884935510473091209935897227165696.0000,9944444339918223151025006894116929830421104051309412825080108929937047552.0000,403780230474851840.0000,245863961027652258972788141153272787150880568083029688320.0000,6651341431427825210050566973317669876777666899607552.0000,322296158120868126400277500657664.0000,309305558923676032.0000,17609527338047025151482003456.0000,692671654.5031,5629659881871737270304768.0000,131865555349519040.0000,8335649835854595096576.0000,10524370207216634548122025984000.0000,193205927270.5647,3093.6624,172370476714646624.0000,88073847513003688054168959868108537856.0000,6785256584911909814272.0000,3886585665229533468461941915648.0000,1145466170251784379957248.0000,85918910533772.6094,10699.1325,54962839578785.4922,11503255286024698331136.0000,103254093846745377778205458432.0000,4573136376709861376.0000,9456545813112.4805
978.5260,1061.9402,4585.4801,676274.4349,47502895.4625,4795322344928879616.0000,6567796948808768130463331678114807808.0000,270522401983303380519891629142476325048366879091907576725504.0000,115636582981485892495355232380789037297827840.0000,25668314115140316031721058329927351106235121094623232.0000,2226838437611153599433763370264489700173545472.0000,38973135515321.2188,65046476588412416203648594494026153984.0000,1089240355229541724793929405038592.0000,2517634876257138638848.0000,25713299783.3148,2095168999279016542208.0000,8561652.3240,486699790307386.5000,144272269723.1101,167420301200288.8125,307056367893767847936.0000,19596266.1425,1335.6827,111687321480.9435,16765966583513758761484288.0000,194507517651273.6250,244884226309930975232.0000,27844320781212684.0000,7980274326.5468,4503.5005,7073169424.8566,422912403149296.2500,5121999258292983808.0000,2106551055241.7407,1211294178.0372
879.8243,921.5329,2018.8486,12034.3871,776156.8810,2828221858623.1733,85503552899355303215104.0000,17863447042222589510126543875080192.0000,94850760790619644684664832.0000,467764875273493129671693303808.0000,1679255106682767862967304192.0000,631195689.7856,11709733645311425904640.0000,167216098510884667392.0000,5011463637488.9971,12576821.9296,6192832915969.5635,77285.2934,7260380504.3082,86354375.5667,437440942.4335,3652537757607.2935,104313.2670,994.4096,12930278.2389,5473279662189488.0000,900547093.3526,3116538313185.2964,16952717674.1482,4274126.3810,1509.4362,3315806.8906,1587332009.8605,273598470885.9216,102490513.0225,1321999.1759
835.6892,976.1438,2460.0688,10039.5437,530589.6026,1080370289200.7024,36451189179027646578688.0000,1954465231966972211310632026360512512.0000,1703706360753928949672706048.0000,14914811938554523498536429944832.0000,2572627401345398646655946850304.0000,285893800.4607,131106133965151857016832.0000,9938927896569034309632.0000,33040717562570.8516,210437956.4945,3007242842799.8911,62213.8728,132781888498.4509,218516865.1753,2116524909.0924,27114024614286.0898,350629.6302,1089.9600,54986024.5517,30828231874030416.0000,4742767510.4516,18004571383822.4805,55417071642.1058,7269252.3094,1265.9535,5840765.9142,5726220600.0220,3264353737821.0029,451151930.7888,2574456.8639
888.6571,873.5534,1448.9573,8209.2654,704340.8017,933897751268.1072,1293743692512663296.0000,57898409134863616573440.0000,2054886937776246272.0000,22889776791941124096.0000,491283339273600320.0000,23501641.5591,1539213361574368.0000,82119302879325.3906,646820247.6591,54275.5847,11743692156.0180,23232.2344,69599597.1940,12504700.6722,3515779.4510,825861738.4990,6862.4492,999.3192,362901.2600,884762191862.8839,1749543.9158,756086193.6349,24440775.5831,226337.7481,1758.8518,116042.2864,7441269.9664,62732632.1388,645235.1367,52781.0736
876.9641,853.9735,1035.5479,10659.9643,11277.5733,5258271.9557,1819395327464.0552,9964618231906020884480.0000,2266054150087291.0000,17891263241288255488.0000,20943305290194488.0000,340842.2908,49145280947765.2344,690821731715.3525,955225660.6750,298984.7090,322346245.0667,6876.8452,3850397.1608,57746.8253,9489580.3420,133800253.2314,26163.7296,942.0635,510139.7181,660400612.4098,3006065.9505,117293337.9555,7937024.9711,44223.7009,1474.9085,62748.1880,2576489.8624,79273059.1274,411807.6445,37936.6377
848.6003,838.0282,872.5399,1185.5365,2005.5746,60889.7445,18474073.8925,38843729289.8784,244370456.2679,2756625015.8740,609458960.7913,9594.2402,25663062.8765,7857178.7275,107483.6230,4533.0121,97259.5566,1587.7063,19723.0256,6301.0530,11837.5849,96360.5958,1700.6126,837.9258,4801.6567,521371.7636,12498.1904,91555.1136,24565.0966,3540.3689,895.4570,3352.3944,14283.9565,55434.2928,7325.4931,2714.7227
858.0990,825.7953,802.5725,1219.2485,1537.6665,7773.0450,62063.4316,1003661.4867,39706.5522,312388.6837,20321.3572,2240.7678,24208.7519,6641.5363,4310.7179,746.0337,6398.0628,1230.0659,1307.0848,1325.6463,2602.1922,2648.6351,981.1370,827.1582,1535.5335,4064.2956,1559.7028,2750.9529,1972.5761,1170.2205,938.6675,1125.2879,1756.1134,2329.3210,1169.8525,1037.4227
878.8953,809.1152,754.1785,1424.8234,1928.0772,97711.0886,4976994.3993,288233029.3009,36151291.9336,211419564.3739,7763992.4548,9738.2081,5509050.6524,494686.6517,61683.5232,795.8357,49820.2820,2139.4338,6877.6963,3396.1866,11916.4394,35345.8155,1075.5625,785.8333,4343.8539,156330.6554,6098.7709,30579.6565,8987.5817,2687.0896,984.0606,2170.7991,9914.9070,17020.7914,3132.4686,1857.7989
813.9795,876.6577,1067.7096,1116.6913,3600.8189,159831.9444,1091015250.1249,12252737187783.5410,3330726501.1901,57266941554.5993,74943873981.2084,13834.6695,159498985.0170,235418594.1609,210374.5121,37414.6234,371992.8216,1127.6237,65347.3994,15897.4603,10653.5865,296094.5309,3217.4376,918.8585,5356.8423,3223830.0350,29317.8454,348714.2065,92969.7748,4880.3226,829.4163,5972.9336,21234.0801,192208.7355,20639.0707,4527.3680
868.8246,834.3176,906.8050,2725.6391,3484.1998,486683.4140,4617933692.5870,41046906441902736.0000,2042836768141.3313,701273992582991.7500,10152721954641.5840,65800.1401,93835387425.5032,4492704615.7760,13984967.1181,30234.6006,5756683.6916,3893.7614,273477.0762,19362.0700,349850.8865,5908535.1784,5515.7660,841.5464,54123.8235,33361541.2540,228443.5992,5082326.7159,558933.0209,15622.4701,1045.9363,16396.9328,256137.6065,3028968.7198,64009.9665,10990.0667
816.3106,906.5351,1414.6151,2256.4448,25246.9344,73733840.7823,559013034429235.1875,26183789540001422770176.0000,33177901932369388.0000,4651330071653648384.0000,4981273027516529664.0000,780626.1773,115628484643442.7812,76906362361197.9531,257827147.2697,1202356.1777,240890533.0692,4408.2131,18260868.7810,743844.5245,771710.6559,384431385.9768,17027.8041,970.2005,138210.8206,34092476760.8148,2881257.7430,376191155.9789,18396523.6294,80941.6884,931.6831,88039.1672,2436047.9281,113973121.7399,1030819.6798,52144.3639
