893.2066,933.3440,1187.1129,3324212.4711,123835012418656.0469,85602018506939924480.0000,1665174804228293788665108193742431177569743220740500118133470077828423292038709694511961622116923046702852402375710817392769552468639007537072457244102804012878440922718666752.0000,12419654290884319435923337765672622949402590418671944722144638003930949375584720366354141252172279244774182417041017375211117883548508233367307940893981848632765256918755652931050535306757566103552.0000,1362445922242998767254956592381687709912103824969807363999827067710825838164720868910310624537855812673380342966921011908258000588424641793235179437116568371200.0000,2017776714137162343978605335852648216822188749933494163996672.0000,304056333702657416852038841180266762952230183731017565854972194888516572730092306580750468716167168.0000,921250998932179104176850858335452880439370404871421253956299366678928680561192028991922485378217140954405785927625840350947164968813275906048.0000,2547391843594269645009547047327775876834230295860841597685569501769821595311555702245998431613663273627601708721973535333941248.0000,5456974382018930955892546623092485906774840049477775566340791143061694669349733434007840503657136128.0000,692882466266584948763040677888.0000,1694834351110365904896.0000,913137370400489932400361472.0000,1012088296750210816.0000,3647265221811734528.0000,1335949410006572.0000,874207465745596809216.0000,198329638444531.2188,25958321103552538214400.0000,21513563020591523392746021715968.0000,4375514730279294992384.0000,22978628791599642968064.0000,1167068926027.9272,19220508710463.2969,171455058018660.5312
911.6052,870.5113,1180.8058,457777.5902,23246402.6016,30459938080215.5195,43305959413665301965486954891183697939056970907976969024175981390847488862734463773468882401290298475470484991439742179490727012489655777802263199744.0000,32044838967237835943128178438217224964458179398235871068228820336665632980690090248084310308639258765758146941174612880813203289642783690442650689613154222080.0000,1170511769456838457737951784297988005854712295136196051926706184202582665798432913196720975447124831020998535322001912813846528.0000,4440623504508104356007991896465158329692323840.0000,1015306200157981328092367664362646630065635691316929666995243502542612244572350613291008.0000,136911792884650488763225772745706017444007297844396291718372274246284055608315383812039627131781934789830079340871680.0000,1063737726289949441647893361621798706411738273684784300754768500431205979982232090312032616716653559808.0000,35476346298566373033382247249166678546878281442856585232262518624508686263910400.0000,32559945790847031705600.0000,6280293538578294784.0000,10405556161355024695296.0000,2056681098460174.7500,777380585571646080.0000,21188083422927.3945,50904608877191912.0000,224537468077.8494,244791980593969952.0000,8051408491277982742312124416.0000,1099129003713421824.0000,17154197259338444800.0000,11178161238.2573,310033519477.3817,368180283459.9446
903.9104,883.8612,978.4132,62476.8395,799079.6445,1982110.7446,102855351078489414093934432852354764576729881840062501514794825238700842740387536006090326016.0000,3777585098685068549523438946818582259758775797355667159927787683400884711774509507200914001506347253760000.0000,16995499292465830006555557164654710118776505624863648318976710835853769093547032576.0000,10970172040358239948911012741120.0000,1587732427791477397258603685357729792340486006828433408.0000,3002505298949096563684022688954487655059542209728171056756757432276373995520.0000,32139243133677091131909939255656810844528280906164858420258395914240.0000,24186234609961538875476108981469961067337317361909760.0000,1296272899836766.0000,18006049341994.4375,919205381944175.8750,26020614903.6576,1607960015882.8491,2429599041.1387,357622815606.6364,223422370.9294,4660665307750.0996,6573518368064043008.0000,4081948875399.3423,15112319209183.5234,23978794.9391,108714774.6197,212711601.4667
906.9219,869.4639,961.5807,2154.2071,22824.8365,41021.5499,8523961180804446065444737333554315264.0000,1272641325912121809481618548876776570880.0000,1187098949990175562719744229376.0000,545939320486.7205,18079405879043033137152.0000,51013264576618492360518533120.0000,332924092639170863313190912.0000,30324708402604683264.0000,629054.9789,4600403.2994,5317680.3215,109739.5103,4318562.5239,121689.5460,283609.4636,21417.0201,834478.9984,607875339.8950,2148511.2638,2738442.0833,12471.4997,32990.7818,29441.5472
890.7712,916.2801,869.8729,3715.1720,4699.4134,5483.5581,499928255218700440905449472.0000,56717748641082856590914570200023040000.0000,45777820331656434791544258560.0000,3728601467591.2109,334254777154365952.0000,200088305325662541971456000.0000,43515458934141072965632.0000,27210949321729560576.0000,37115350.5230,608553.9004,3245704.8819,191005.9481,94857.5730,32470.5713,299838.8609,37264.2112,759982.5716,25418029.8337,199422.3352,471584.3160,16051.2408,12678.3100,23419.9041
885.4962,938.6584,899.2076,703469.9923,87377785.6336,1884697133.4152,1196193228948612843466040759171489405749883565103613294535472173099708022256205561856.0000,8750619827521761790245406819012296133314246926566013347506620090945330088022497895800949926478237683454048206848.0000,144594186714577528617521528307076328256386009286147021998163437583053357124182605824.0000,124329738863292940122317475807232.0000,403106420805499767642140301187574341303566606901706752.0000,1778378553675423306588092508425161290941030081617393808157147017206097634131968.0000,138434085965581863731105836447713092168205436582327850552298307584.0000,11534718470933888447370944554033180783011172973753139200.0000,970355481466390784.0000,65461215759217.8750,2195557943681385.5000,720053164313.6451,979841351191.9330,2945150782.8542,689561716437.2456,816309096.6307,9398032380221.8789,47995181771740864512.0000,434947832944.2169,13509405991982.0293,87136787.5609,76143644.3937,231842888.8555
906.3303,875.1615,985.4779,35540.1120,88136.9014,2577028.6091,256099855658917658792636650979595039553450810204993647421537900064793018644731789312.0000,107177023655077585056568181512858985624789497095817299660193753514145013673199214423233789952.0000,93607107569270533965671973113643778796714434468994286412095611367063552.0000,141847587250811426754789376.0000,65189829598385257114469291931978269120814016102400.0000,4200808676991701124979302037963492213507427801300921205545106407424.0000,16151574564617451687019580169971310068693546385104458219520.0000,5532017084980201822119702773849942228163624960.0000,22860479269790.8555,1517128252716.4238,22031869905544.8672,4378198315.3904,353094283481.2090,446323390.4538,16521693791.2333,26417571.3689,90455855550.9778,147602407819048736.0000,141941933003.4374,947364352738.8662,5432040.5163,28763584.2035,27011335.1130
898.2896,894.7180,913.4320,4773.2571,5292.1946,15728.7853,33340922892280808601465409895661927032422400.0000,1340805629957134343252773678554753089920530233950208.0000,2998473979270230897386849899830013067264.0000,4716224900710573.0000,457465318877415124898938880.0000,6160759172278812023083229874973835264.0000,144706040264698376935946535829504.0000,79170963734049591243309056.0000,393479614.4991,29811731.5850,163528392.1841,2028710.6129,8653752.8370,423563.5419,4007579.2169,148558.5166,10928753.6262,12043447695.7770,8355410.5070,23126626.5682,58357.7398,99170.9991,127797.7579
897.6194,897.0302,915.0483,6579.9766,11126.7549,112396.6627,3513114335778528543041135751700074838926345371648.0000,739149695641306756391691533370605589939947379925136179200.0000,156054244580463020965791694003639939980328960.0000,129817462017038528.0000,1123738460337064578427173994496.0000,198014715756795438714533754528638867341312.0000,463938036700617738734005893046730752.0000,73607760021909919571254444032.0000,2973496694.0928,105909696.4979,810655392.6973,7341603.7704,29839557.1159,1063505.9699,13285258.5419,322893.5138,38297981.1316,133319455181.5794,25682489.4053,85490136.7374,113529.5832,194933.9322,270539.0140
897.9459,896.3183,912.9971,9081.5440,15330.2989,5503.2378,22802388228283210462772243750849436571677587668992.0000,2264852562793160404462859175260135367048841996221848469110784.0000,7322791817502723829062729183210583506489966592.0000,888699721613402624.0000,6301372679692610262101156429824.0000,12396583119282824231853326954907511436607488.0000,32502099083990079057112649404868722688.0000,1235398021439765384806608666624.0000,4506035731.3660,324602057.0009,1671494092.8500,11265776.6099,69677807.7585,1747820.2368,21093173.0762,495090.8780,90913551.3708,473472067085.2130,54306655.4174,181773130.5788,160816.7764,249750.5094,385782.3053
899.5141,891.0188,919.4488,4298.2446,6918.2875,16714.0879,1603181057142147035200084488442679339778048.0000,8686872158251738127298759090598376916565576646656.0000,36535429319293550379566190597618270208.0000,466507049870296.5625,132677269830164746879369216.0000,266813392542775015643403164254732288.0000,6142226785296249181738129948672.0000,5165297809107356793962496.0000,138628954.2640,22010299.1304,82782625.9627,1345181.0852,8209003.9517,345491.1703,2287016.0700,102168.2745,6155453.7818,8194486761.6399,5428643.1903,15268097.8681,44696.9603,79842.5714,91930.1077
901.3530,884.8788,927.4239,1677.4468,5459.0580,37011.1420,729842515656638960910267842560.0000,14407427009444795818222467153920.0000,1986520801076546627436544.0000,3525093464.1834,2713331783979679744.0000,201634672387506808291328.0000,151830051413146959872.0000,15609277774401526.0000,560743.7417,381311.5889,696203.1857,50636.7874,309044.9131,28371.1195,68910.4787,9407.7669,107081.8906,17310991.9179,148603.0269,302504.4434,6427.5469,12221.8825,10156.8543
898.8544,892.3392,911.3018,2415.8839,3375.4226,2808.5526,23553089604250507767094324494336.0000,9368808838828677505527503995856224256.0000,19284982350258329403716009984.0000,263586717340.0731,60474165347857825792.0000,622240155261861595204026368.0000,261694561404139423662080.0000,6722401132251692032.0000,3691035.4801,1191419.0395,2782924.0129,137331.5076,560818.2779,54112.1883,203085.6045,22335.2250,466175.6510,92111931.0274,409029.5933,839205.0885,12203.3258,17779.7818,20491.6487
894.0095,906.4619,884.4991,2575.6520,2874.2647,2968.3468,278541244331966612889403392.0000,24327207209103550876267895037362176.0000,283981600907163375392260096.0000,214466924040.5723,121824797764961696.0000,3518832336976016750673920.0000,1879012373734155616256.0000,616843150161360128.0000,6064151.2278,370457.6767,1347212.0737,103763.7503,108388.2758,26001.5838,143394.8472,20376.3825,307662.9995,16014672.6233,143985.9539,294021.2809,10383.4491,10069.8459,15464.5131
894.4847,904.8403,888.6252,1856.6938,7091.6617,19750.6933,7108861842932989165568.0000,2369841877150082805987803136.0000,11057334338386042814464.0000,9750949267.9499,25393080139421.7812,40503752046285488128.0000,689085824536504960.0000,427551472939363.0625,761645.0439,58735.1776,240653.1897,24349.3355,21155.5742,9395.1818,46025.7567,9157.7301,82400.4408,914239.0470,48104.8818,62346.6810,5057.1731,5040.2471,7738.1452
894.8206,904.0137,890.8394,3037.5249,13375.7094,17995.4347,5398056654159433166749696.0000,8686461219963011715746839538958336.0000,6275614319663326676647936.0000,23922435427.9339,90892351044067568.0000,1011241802677083527184384.0000,171538805597605527552.0000,107615705730163536.0000,2684182.3325,511869.9694,823761.3189,97225.0009,170594.7629,27144.4604,88788.0976,16955.8998,249640.5886,26358866.0151,107916.7281,255774.3937,9469.6865,8599.6895,12222.2191
895.6949,902.0087,898.6272,5560.8160,23893.8238,26262.7680,2278079448797038497897220381794631680.0000,33065864868738051491929307949854300561161060352.0000,43239986289904448678626998473457664.0000,92811790037027.2812,324179112519562860429312.0000,1145104923950972149286596323049472.0000,14384595334464808580573822976.0000,180471846439916564119552.0000,121118291.2181,11839767.1002,30835456.8916,1081518.7330,3020153.9384,191315.6926,1147274.5585,82583.3887,3688622.0998,2861985637.7125,1711253.9224,5654620.9670,36778.1461,41222.7643,58742.2436
898.6456,893.1451,912.4332,3066.2412,5071.8376,11258.8852,469977269196849415573957495178133504.0000,320673705963005706907068040862166358687744.0000,70611013659701190798485372272640.0000,5333222985360.8682,14088561747009883602944.0000,1016831529811992047445654634496.0000,117952650957644470748708864.0000,1319048065047875289088.0000,18865657.7385,3413811.5732,10568203.7076,342210.6245,1391685.6447,105039.9619,529067.8752,40436.4001,1207917.7693,436442546.5547,1006181.6392,2463894.7999,20216.1143,31929.6486,35995.5561
897.3474,896.5899,902.9438,2219.2989,3377.7511,4672.2499,11796811229097104419168714752.0000,4562987012607340149343212552585216.0000,58529418205167938474868736.0000,46496364590.3267,651415480595813504.0000,2226527983374162110447616.0000,1282321766371576774656.0000,200269131518509056.0000,2225878.2081,472127.5493,1136247.1325,84447.1657,209147.5475,29956.4593,110350.4412,15564.1767,221921.3416,22211018.7387,165911.5833,344613.2302,8934.2093,11417.3589,13553.4849
896.1607,900.1947,896.8898,2730.1859,4186.5624,5952.4625,642362840828624453234975571968.0000,5994015424197114312775272606422007808.0000,12137477363047665529000034304.0000,337317734927.9882,11337217838249216000.0000,271510040676919792118005760.0000,60311373582839196942336.0000,6641342805041725440.0000,7216786.6414,862397.3693,2541261.2676,150908.2541,309363.5020,43977.6482,206003.5169,24537.8444,467058.1153,58653156.0124,276494.3848,622609.2137,12749.7419,15157.5509,19813.8195
897.5905,896.1140,907.3055,3125.5299,8799.9963,25846.9386,2150597428957701269460294035308544.0000,3892833088643321669542587648606197514240.0000,1340527974136231000509222223872.0000,1237491932832.2017,1050159983664803479552.0000,38634850822026699012092985344.0000,3172141118096421544787968.0000,136903693697769963520.0000,13344629.8247,2148961.7468,5693782.6598,273023.9200,862598.3133,75312.7560,337709.4264,31912.8665,743526.7406,229891696.2349,532196.2108,1406225.1165,16772.0884,23374.6066,26803.4487
899.2777,890.8163,912.3862,1554.7276,1796.3124,3049.3701,145693251901782101099282432.0000,141441011341639128840604221440.0000,64375681754473475080192.0000,2658314251.9486,17914675241586732.0000,2892820215752054276096.0000,8634691119576237056.0000,1672624176577493.5000,409232.2270,171422.6079,379247.2837,32575.8294,107364.1875,17501.6752,49469.2499,8383.9660,83522.3377,4777459.1191,89600.3602,150049.2107,5398.2121,8131.8882,8381.1897
