843.0225,6068.3076,45661.7137,5608.6172,27441.9179,15665.8441,13678.2211,1456.1022,2208.6268,2084.9521,933.9252,913.0365,1693.0624,1766.8452,1777.8725,876.3011,1447.8182,2743.8357,1074.0456,5099.7335,2370.4124,2087.1960,3279.9829,1705.6007,1851.2841,1722.1024,1384.9486,1775.9140,1186.8983,950.0895,936.0933
2342.3464,562303024248.8479,16166667245834999955456.0000,142750385294.4101,18525006890048.7266,64878435845.8113,548928519379094.0000,743827.9740,48132273.3085,1149197678.2553,27021.9810,6707.5707,274676.8331,22311638.7954,172031935.7975,348811.9663,2696087.0851,353808254.9216,50030672.4827,64805402.0827,672122381.3045,133639370.7870,11991508.4890,1478543.1028,960430235.5992,1031533370.4197,1250354.2587,620164.8389,119995.9357,16386.5433,6560.0588
11683.4785,77108485774100907687936.0000,283675679097620996421532449243136.0000,79104614578534865056210873234877317120.0000,105546173956233024989482247424692977664.0000,13253869853790949533558750184472576.0000,3937893401772098935924457472.0000,29251586.4958,185311309438.6598,170234274212106.0000,35262853.3302,3637779.3243,309616494574326.0625,2303797582191664562176.0000,781088456945305.5000,47387508276.6067,126135772593.0849,120010020452514.5781,9216710471.6457,319781011818778304970752.0000,664565579562.1105,12792710272205170147328.0000,2715254918077764.0000,61752648.6326,177637086214067.3750,71299413762933.4531,1433925040.0260,1256157603178.8396,747941118.8237,31070465.1844,267846.0512
83711.4521,1075530733932794642145706960304182657024.0000,487391089318981620079864033124326762856784417236132560896.0000,8625740325964063920162996793089072300032.0000,73833288070598405335974464716800.0000,83823795585519926116352000.0000,297686289041017153918191899055449178112.0000,682265517083081834496.0000,10648526973903816359936.0000,625515809703259117977600.0000,159569.9454,1212136999.1862,15179709704056.6992,273085139020365824000.0000,16359353030612709791498240.0000,1304965458.3442,641376349594622.0000,242272447074517957402951680.0000,7562499893810170.0000,346284382122788912992616448.0000,86580442299655992115200.0000,487472150.4468,23357478616580628480.0000,241235328078401929216.0000,736702566707201411383296.0000,464660967200971840.0000,1056340483275.7390,40117218042974.8516,3108100800179806.5000,16636.6052,3317709.9330
20602.0927,246887639891216616857154802346229835497472.0000,446566857422716899207932428331651190746579745112064.0000,70071955352440248808197364645888.0000,1521985698896172614538883467272031043584.0000,3051093366287497166848.0000,3277728756492384664996975027442155520.0000,410648298651541.6875,42430898470202568.0000,102251447727352610816.0000,11421.6771,8086690.6745,1906693235.7641,96699233904551460864.0000,16021444485229448.0000,98971291.9958,157181040.6292,500864892160701562880.0000,12489949246898.4844,326325532594055.8125,95000469486580576.0000,423921355216920.4375,697673671452.2678,35562851134418.3672,1516149343968525.7500,314109420937.6867,2553392828.9287,1291508063669.5908,53452600347899.6328,71899.0698,356023.9226
29995751.6762,198518941085182025350333028970813528890192559376897729888256.0000,72767435893642929300689120147629784146465018783212766933081014105415863249783304690491970214166528.0000,71224698693527955413174086170610218966636236389444245734319097710116864.0000,2706860951450037460556712892401474112888553597964398643576130995095445258108928.0000,7715536525675131279616641859224613663304125380610747847933952.0000,1202342127714254835241893349123085687496642410662024859802502003706298368.0000,23783653330281712.0000,291634023309302887568409362432.0000,3910547749894305693587073925120.0000,7637098203533.2783,896499850.6706,3697301657307109646139392.0000,95535998813951202741268925953055198111707693056.0000,9577661263039206.0000,114841374456766955520.0000,317220206926669.0625,1779369542478038014287523406260731904.0000,5617924756217549768261369856.0000,1692861727982930913094286444593152.0000,16191092168163939110092800.0000,33366049258771252923710673326814840560219472810475520.0000,8729401741352905050423296.0000,43602184584682400.0000,280839386378243514306658304.0000,2067361588195007456608256.0000,58619016173352353792.0000,131791724929396357726208.0000,5181191358616947712.0000,1196250434471709.2500,26456117616.0623
131202908.7032,29332658991179039986517529212779660495494670039553954141861744457130224923853414601823316400893318084517851808693477878666362880.0000,651710369051528203547708847246218581160829836563086623016202618554360951788115551356135640313573120737907765216681593562905620419598176425786939773239933016556025760891079036507384709120.0000,390306612406829538605800799580390420438654627243841237820006368000296100069105335971712291988866747638473365708058598721200524189761536.0000,333816302832629503642654812681377468140074145728095792520039607270834850556006810402145700226776491075179630825614807438997338910197036871598248961243347319096039903177239617036959653190342541276508795447541760.0000,32272873990775112717862935682453656803946187529483603608655805055068163245177449678595918208608628176074681879727736517122678211580351200055587820703958067182238187668105171354779648.0000,440653255913064459040053634804904737138943874130740390264792992067556422617184371384960580309360816115841839591628004103175426080966231427259557005983197435481030656.0000,5168594349363626695875220646922830379831209947561984.0000,421662079788033910490015326312547093497368909619899683680018379899395899392.0000,28262610531899266577937276070324004097190949647471553737868644286726144.0000,22429205522870646637635911548928.0000,24417580084421440.0000,15435118858607321325929478571862193170272144543340561115210811980120064.0000,102544021582710459124082103085444890915645665851771050981615957714029179305984.0000,2699035281242257755996535342410535525338932121174016.0000,989320351699356288.0000,5357559223412835569464829871561514258881585363339737825280.0000,9205419398629934289511520813404455823905765426733092545555028367369354532296285224960.0000,23352526722783788640861475842964848640.0000,465100000354323826194704119833503424336699851198518371867500391869556995828656417520886557092764748107383297902903296.0000,2722587090205719850957688158893787340830504387822415411909856183049632350208.0000,66954521625521588614148490178582737640320274006032538600271784931072445242972055475974032207118336.0000,4098932456114674650615163960948504577177940018018087366116081103463189383871376660161825710538752.0000,150080314442916839670024389296945491608946520522043850489856.0000,768718881331179857485549978544317329573494079891427553181696.0000,7701830827461090097843712611528509639130013040401108015563931648.0000,1332790476219847195493126985187987020189785162143521845542912.0000,32103223971173185025622150311766048927023211962047428174358235916009472.0000,7241172797376692253184330757734240666779648.0000,1813072831182200722691962672513024.0000,245604783637632557091127296.0000
5320.0731,3095559214086719492193341493419552673354903268233718212925063168.0000,169620403413044411887912091359072697570419398603061935910323111212351488.0000,856175354357826491953112255756643828786004196620875697430225485824.0000,731617942678334815974166823990260249600841937834072580845790136179768205795887294942963302400.0000,1277322885140997714165743318312711505981849129892391790519428197408910620193980416.0000,673387676677321217596026891454524135919848127568638155048011434796716654592.0000,775185729751869017042249056256.0000,2944161287576281594507471550083497984.0000,220096792834403249309039460352.0000,85418962460.3168,127999714957.9393,52673888199543017478002267127808.0000,28606644674640291320488566206758912.0000,15894069062817122113146677362688.0000,31425.9353,561107782769341087350784.0000,88503161790670358091199401206483484388884480.0000,9132132597153.0352,1704638473169803120658445217128109431515174684804886615293952.0000,4258455212299320861724422894564409344.0000,7470258185872608724108540116992.0000,12696252382220163392483700283553270062803440369664.0000,20672266926334946270776116769718272.0000,36206581563288174354476564480.0000,30922974389506029115146240.0000,494709105643479078273024.0000,19477247801017663733608545561608192.0000,11550032012745709996474368.0000,1459944229847.3628,7402361559194.2061
4269.1749,1523994502354.8059,7806110807209909321465856.0000,44228466758.9472,1302494504410095360.0000,3575419377679.6567,4021915683963010.5000,84590.1282,100390338.0387,2785000056.5536,388268.7009,770.2710,1149808.2173,365534391.0021,67219.1024,1428933.2079,7983251.8245,76584877.9368,24890068.4586,653105.6367,11580166.8880,139159473051890.1719,1898777.4895,43643.8821,37793171.6145,330033634.7986,23963104.2408,1203073.1337,28464.1892,329565.6223,10781.6706
4270.0770,129883050329581524839976999986330075136.0000,141810294755327283876687658165447983468048809984000.0000,3345530272343165889872365963075450427490172928.0000,27749169624391601775165715506702661085939802717158576750592.0000,833189298905132166511119449465728485313344616244707328.0000,11279724813011450547836271484018615525882986496.0000,103470030963287359488.0000,6018746866082804316241920.0000,156495060676596727808000.0000,382337244.2934,665423616.4187,7249536457188876222464.0000,13628846229478411599872.0000,314498907788975290712064.0000,132185.7724,2572938569394930688.0000,11255124215785717560082694144.0000,11117587850.8969,224034784045677207300043640467507583647744.0000,142220912217770634707468288.0000,142075891103210749952.0000,1120437967231344750643872551403520.0000,188589522511128634064896.0000,5686540281216689504256.0000,21564878355732639744.0000,137776740599707936.0000,78845543017223760642048.0000,4317206652999638.5000,542653187.7142,1042205756.3527
1153993.1183,70269504400069597827817890145082333291114657524615059373361369648667295744.0000,10280271712472483858912846865840665396994258024803329709407626872170474075400491377643722291622989796972767104466944.0000,4803146049558261494508939578466801821054043718044925545082074012491096885112624769925120.0000,4706497752504212664539917512721075426724739916995363375733515007099516166442206689903227947896331640427298634858277811200575806636032.0000,253265648566254672318683151818205746648415488766297780828950004595022323978502967045732088185566051188468462125056.0000,355999775189453008732598391293690930004583694823433418493889647921115309942253972665009114701627392.0000,1563242187482164774696097153024.0000,22082431998641362302139370089825816273236262912.0000,521411951978631125888979399389345589638463488.0000,5451810000009121759232.0000,73688072490.5888,2208257015854749298436618236033025965224361984.0000,41955331765215973667653834222173395885998240432128.0000,196447287017706069183809921744896.0000,468183000711572.7500,35391798860807327662850435214454292480.0000,389792624445529468624278762981526544742413645119488.0000,158907954230155959861248.0000,52110785513228142805509065604262686739388057222977376624528435476512636928.0000,12235435208218197065594811354984083370379575296.0000,110212601174692653743497669247510135982457492330115968195406805860352.0000,1066016477110325406271615722406863960872395899851015198867456.0000,65208861560046393797502307443671040.0000,75817767613851804501760668277894283264.0000,1178361117915379064518480356466949124784128.0000,133580874033749266237426163303495761920.0000,93126791879482351003962229220933251710844928.0000,12793932833414119746961408.0000,37007925341967513288704.0000,116650855787605344.0000
23966.5243,201127880917156242237658388696103607665605901721400246272.0000,85567028204360659688101322287578873628145850237093274493064037200260403036160.0000,53231651907885258872908568807227078448315886054496866700099584.0000,10904416839884974843627335472833134878867179672963937934295061826102452731390647934312775680.0000,28393294203100066122254314900438697864108053412232993162234374302153879173726208.0000,17013639493922361320632551316623038656632383002248214146902836824244224.0000,51944016046526665752313856.0000,87812763705965951392970283870584832.0000,56669983636564646747860480557056.0000,13622529446409.6738,6269175127.6419,31246576349164096807159803674624.0000,2598330769432218048925529760858112.0000,22343341348402596732056109056.0000,28062807.9883,51379953845887290040123392.0000,5329796751219127214185839980072100954112.0000,1349183282083142.2500,96564438712836051259984579706589409139534033559733927936.0000,327444223787230982840320955059798016.0000,69184324928615560348964874580760985600.0000,6021389111897787508297099736782797100451627008.0000,659007202458070172121612419072.0000,28787018131578735609071534080.0000,11507263283249428483754950656.0000,33016797281061681447829504.0000,454546383272135919576747480186880.0000,1629070507531875909632.0000,79694153636173.1250,3962266633009.7231
15516.6108,847958938371433418936571423006654464.0000,14713804523136363816577319604397497672174052817779032064.0000,361146297457923733152088602076404422889292749992886272.0000,221314284432077229703715359599062214074774508819084280162032812032.0000,26968663708716162303170647170210124456591871200661906609143808.0000,15081047030802157153704082714825122244032724992.0000,25617971060233752576.0000,1657720332966105039503360.0000,7124794200143573714731008.0000,53603328443.7619,764073153.5451,39882430960932679585890304.0000,23523318153383395193404784640.0000,195792541187820149014528.0000,364963680.2992,23944028989481845522432.0000,90705120010567255267999744.0000,268380951664.6389,458800943606234057991480192987184508988030976.0000,704774917458909076064829440.0000,1493830300318575083408507011072.0000,59460410991347706704091721886597120.0000,2728145277747884195840.0000,131222645722633553838080.0000,88561143025315392520192.0000,56671178984774254592.0000,1264591290129756620587008.0000,44824832224004.7812,131177408916.4375,3027466932.3715
10014.9710,280252113683338804625417625145873736465619739136016356359536640.0000,636009361737235606255123509264415302663836596431328559035393871355066712064.0000,11828607633315016496271997023081916933216228570169917219742528430931968.0000,7319149756026697856772603240207694511860039434941426576385657190989245922519406275536347157495808.0000,2854429844051563615877228381941405145428288129111153528756004697958671768442359513088.0000,1482148446965118651779188688817294123317141442724743269685407906905106415616.0000,3080719062652973877406203904.0000,6808627931785971730751077888034865152.0000,7622418916799731636905625780224.0000,1747155328019.1980,16788778243.0683,2678558323567900196163981668253696.0000,51587997935094397967083532555892293632.0000,131665216369072149566213586944.0000,3856946.9653,33559547138044962434711552.0000,66609791059233956628134192582049416785952768.0000,474173426516910.3125,3600689914657718806017520854231459599354413756524033543766016.0000,12351571532979820643430758633476980736.0000,273854382580807867505954816370759696384.0000,21375066994745470709686966089804466656277394620416.0000,122429522096493401059603332988928.0000,10346506397292741391974137856.0000,2527316680628574735795486720.0000,29332742733555176386330624.0000,78892832592965401257937719672176640.0000,1094195876851760865738752.0000,76346825594834.5469,17283015907466.5430
8802.3369,575051360654134328126399824240600834830761984.0000,79876784294970366063643356200130993643103496743007830073671680.0000,12238720343398849100806210511120887040112842088934535069696.0000,123195585081604261711700039648872900885967624204668592994316213162895998976.0000,1203799845807320944233776521439396544557117311676647279872722866274304.0000,24309239280118619210492621816848891090007473153973944320.0000,30077390703850705387520.0000,38682067818957253585783488512.0000,1258402454535481629186457600.0000,36564151524.2012,3377944110.1914,19147087047106151031301472256.0000,3223238200104231091735623630848.0000,406986718305785555604996096.0000,13094505.4337,462724520514800907714560.0000,176832043973673321292406273867776.0000,580366461171.9291,441724491089145431489992473784069936840730877100032.0000,25727094691961737308757183954944.0000,1821602632907342723226632454144.0000,22056341778692661851170765248013147308032.0000,32925433627380013430996992.0000,10707046439215108030726144.0000,1858351864387832236736512.0000,3221183905611174117376.0000,6230206954667156567285039104.0000,170821202708641440.0000,329188137229.7319,48625785138.0523
