18611.2829,143323017218.5038,2915034814410427718934365935415328768.0000,11304132957666519040.0000,262917737114686561252802560.0000,15904590689633749172224.0000,58661908691595182080.0000,230902.7604,119968094472.1437,82145971926643.4844,1653626292.5642,3676.9439,49034669920.8997,4342587038199.2642,3705551.2274,1804973654.9141,183580495958.7227,1277851865.2625,29437046271.3021,3992074328586.7539,4743351410.2746,27925220430681699516416.0000,13236314861.4932,245576.6315,925257313936.5099,56749969052819.2578,194663801200.0667,283385254.0344,6199.5201,189517346.0699,120977.9066
1813.1482,124548479802559139050544033059837747134464.0000,1954965803300681985621186350028308339633422336.0000,12233043675311045974615203419460659576832.0000,90049823791946983667846700961099903743854346191765504.0000,824661063629388085184057348710002667777163264.0000,37204785526494852956153562025580947109029347328.0000,31337272898334818304.0000,1501796221891200438763520.0000,16709830577429882880.0000,245433.7196,20591847.5094,806909294977012864.0000,74252527737324655607808.0000,97166831685010194432.0000,73.9082,5478431206203.0732,1076061968188219949882797981696.0000,4872106007.3526,22630298846188605096487197513613312.0000,558262744370654033739776.0000,1116985744155126.8750,210203805119173336784730849280.0000,63031277647363152281600.0000,633187444239239296.0000,315565443577921.3750,32665456816510.2227,775736911989906079744.0000,359053405961216000.0000,5060882.4679,241215371.5403
3938.6064,193963220324216502767002758848446464.0000,3722204315657916286376387630001550948371013828608.0000,4959385952668691254960034286665728.0000,735579594600828703971891549756885022772313448251392.0000,1301406459290645394396480108791814031467872256.0000,1150635909682152756071766886252992522092544.0000,84308218990973808.0000,9153070245404409331712.0000,138262520988308996096.0000,35431017.6631,4605516.7297,990676077844375168.0000,4059357586668275712.0000,1455997947445797632.0000,28737.1598,2517708821469067.5000,18776369698616492301484032.0000,23774143702.3998,115545599899156687373716437336064.0000,38527005600982081994752.0000,33183392284838981632.0000,1081839448311524705089617920.0000,19174399167088054272.0000,1086496086079998080.0000,72982118854459488.0000,1965864450338821.0000,27294101365411364864.0000,78868773940010.5156,155877092.1752,131558602.8684
14404.5352,1219290847065255907926806143191456329760768.0000,27219424539897295033873008540271384434425911964324371198115840.0000,16881488106987001886521653298807179574209775927296.0000,2665857299965628289092159913778611612085228612338410371806824594577293312.0000,93827502437186196392108570038391997950068972032389854030462976.0000,23013036577859896563176339294512972333237436850781552640.0000,330490916496306752.0000,57795710495811293300129792.0000,1328606593510263647895552.0000,816160810610.5654,8307398.6377,21191471054136880452861952.0000,50314259833738971728993845248.0000,2369806743190162944.0000,118848548.3762,412949069302323085312.0000,58055539241567106560644087808.0000,16900865153501.7266,113177723569557225897708465735526760054784.0000,108580482255536374398582784.0000,879886381863279038129987464382644224.0000,4703567164261692616401701092458496.0000,131952222978340749312.0000,142113514625282965504.0000,48172423070019707994112.0000,814362487479604871168.0000,8325710689719995923955712.0000,1800714047978928.7500,4144977033919.6079,13896801398.7712
3315.1314,56042385781732956885221376.0000,71343458569362038251983621083627520.0000,1144291006540348268901835166711808.0000,15738236374312976033989860416937404938584064.0000,92870917683164886552618243573759868928.0000,805840919029935375333601180647424.0000,14777516095.8848,519431967024114.4375,29805098148903.9492,119665467.2166,103921.1036,10411442554542860.0000,36979160551173455872.0000,9248662841.7533,7983623.4267,2440922055405.0386,224218122502310528.0000,691121681.6002,9469423714566183325794304.0000,983218864049365.6250,504451293223818339811328.0000,157998146408375123968.0000,324952047499.7312,115422954187.6858,10114321300638.3379,6896248928222.0264,2046233009962860.7500,4535153827.5061,366803438.9836,6137061.9429
395.6461,1717984056.4759,45012010.4757,163630228693.6496,34806385949.3442,63858987862.6998,753493199.1941,6348952.7157,2641050.4166,234180.8593,143.7299,16956.9851,250854.8448,265277.9840,108543463.8880,48.6058,35053.2403,43372918.2929,664.4030,47265733829.9113,17555080.4730,11.4385,459605996.5070,37439593.7217,1190908.6708,29693.2370,6728.5522,1298170.9712,396949.4514,242.4830,3087.9596
3214.7149,31146303847575571757159210488469074906972160.0000,112526023257792822869559050829936870477077836455739392.0000,234256233695041270676364835459192403230089528999936.0000,230525908372443550755153625733873667147573624902464492819827879051264.0000,7534745752586832175739637931881744878832603556239550229512192.0000,33610217698099490309539170109371976270273469334159360.0000,204149067436066734080.0000,158354468088774065341333504.0000,63035478840900411457536.0000,2528592202.3615,205731141.9757,3030807158483484594405376.0000,633316296239627102681300992.0000,20014084242187994791936.0000,274663.9988,23411216014392291328.0000,2687090705153486729493144928256.0000,24692364501.6345,182458650771985845755526858425487256079826944.0000,1108716506986544778019078144.0000,395178499841711767109500928.0000,567382186742427954257692287511298048.0000,280951293262082718302208.0000,1131680627793212997632.0000,169270939610336362496.0000,6983561250592451584.0000,20941853790563713872297984.0000,77022588086317248.0000,19563604112.4639,7403931726.8596
26405.0826,18078102508578754580502587153331975736721367869167763456.0000,50763652418120191237928738774999475477552363556555745604827694403455459262464.0000,68797481255674282714122556779415154146054762390954919979909120.0000,994462892950889372425770761097345474810596698924925240201078572872979890430624267642077184.0000,1163346004513133255429469899908447000501707906027207318861591697294385003626496.0000,1819804628008907196500353446352676696607077872005540957345399758127104.0000,506358414643590999310336.0000,1513779638785096460090503671578624.0000,3236558072220462865928167620608.0000,26879091182347.6250,404267425.7649,10183320497181155187389783605248.0000,20314692100282809994053878116515840.0000,2857407543120753934204928.0000,108507408.7953,10662712790620626961301504.0000,49058508968608396451308929322953211904.0000,2956424457304223.5000,45925389846121118643352346696173845463432965952372736.0000,2103474646259708938692896307019776.0000,33215817675521685924081599557831399309312.0000,16355874530417533415247283400226694462701568.0000,1178899866028068127109021696.0000,103108640246385282134310912.0000,1058499747253607451773108224.0000,34960082930261741998702592.0000,30004256157804220625136906141696.0000,71442437801482780672.0000,282897636540736.3750,1888160029706.4568
14346.1932,86069953385834789322578146217698834891407360.0000,483465916611708108655094390201800811597544988804893980156231680.0000,42991554257650340459547063296781755933064315499708416.0000,3967225535558033891949262991309613544262020729098819555892338521247592742912.0000,1127718412250734660559763093548068153283732952485233822808089296896.0000,360901359759511343173042868774135895343507895048560705536.0000,42828401144215224320.0000,5917254979535155681323646976.0000,134877483308911576733450240.0000,1600149149667.6118,101238220.9974,727093521575336270782005248.0000,221423753266388740131071721472.0000,9051030087472980688896.0000,124474985.6867,15002933529486546698240.0000,9340260699983221284864725614592.0000,11116030435747.1602,2151611143989332043933553856195629191801077760.0000,33479301896690120658950029312.0000,513423298486158790006775579691450368.0000,9416248279618469043733094483789611008.0000,46953076039709087498240.0000,88417096135064686690304.0000,2011133656389423233761280.0000,6005459042117501321216.0000,398474506024803919890219008.0000,17445064225360004.0000,5981836761314.8613,46370739092.2801
7596.1233,1694680780963665550776232408992487720353792.0000,8036401800241276183627877885396729348814546539877761024.0000,65195714212115016656845695028992209595166644697563136.0000,10487829230531557282714772781023121642703686221825163404856240631944577024.0000,3099113741597511041013184397004752528352694313351821176353062912.0000,144933650695210078677982896864754183127248382350852096.0000,2830631697196150784.0000,34087781309246781941350400.0000,57955540385953128382464.0000,331193455525.8352,78265881.1981,56413989957859023398109184.0000,97526821261603385518585806848.0000,229284528698192789504.0000,140523403.9973,290209957886662737920.0000,43597213807693749667722428416.0000,122023821068.3132,45650157209829296633386071624677946246037504.0000,16895492166831366379405312.0000,8795947838080430513391078586974208.0000,86568561652193572134083934164090880.0000,1075788384209807474688.0000,996076929342461050880.0000,13625812524159165530112.0000,185549768063925649408.0000,23450707534721082940456960.0000,3125983811092828.5000,1268538216773.2290,11512945000.0850
5060.9403,17737868519710579906052096.0000,12152977991105447765034839667869344595968.0000,68034466421955160553473422917632.0000,4542781190138142576069387198376055117654786048.0000,23776972062256566072571110923842158067712.0000,3346277306851502419887310331969536.0000,1370995071666.1008,149280602671240832.0000,125074803762001328.0000,637307141.8586,416462.8052,116412592263109392.0000,945009438297559424.0000,71603698930857.2500,5394201.8701,571085441596376.6250,2859774499996770304.0000,1830747483.9321,2616143482989440009458679808.0000,564291618203198784.0000,432623989571708444999680.0000,27619480975515014135808.0000,55392927045524.4844,1666548437350052.7500,27042777454515368.0000,228260464911662.5625,25301499392548280.0000,4860233708.3536,879251203.2657,17081092.0004
1651.7869,18776794628675924.0000,2205365813052412625158144.0000,1203986502584846336.0000,725107522127831831779737600.0000,384466629341656800821248.0000,659534063122624675840.0000,177828902.0619,131531888196.9604,58192113565.8823,527439.6260,17372.8839,26181215443.2170,59482933047.5677,1158475676.1940,28226.4121,1355869739.8276,1249444163171.7590,2341238.0788,27321438836382036.0000,223495747777.4633,28834958507289.1328,66435481286337.9766,1741012496.2088,4962713142.1714,13414295237.5479,1037790135.1986,23855527469.1592,8126822.6372,734960.6993,138734.5853
1357.6736,935437570195372544.0000,759101284927664566566912.0000,802457097388396773376.0000,110922085995193205117832658944.0000,38951306318822912806617088.0000,21782891977375500730368.0000,660875447.1301,381760150056.8661,45534071016.1398,419192.0056,29971.0835,143721134044.6998,1433827417181.3069,3171028054.6306,14731.2926,1952682978.1684,9425802480284.4922,969829.5055,1623101964609054720.0000,687223630412.6639,48935623237747.0312,1175535826113426.7500,8789224592.1457,4209683222.9678,7823667905.6403,1543748685.6255,161767904729.0937,40307169.7766,802869.3475,216939.3582
1458.2112,4288830281808.1230,143995419645497720832.0000,58172869134.9554,1112063750052622592.0000,3187429210847706.0000,5145125525047932.0000,2077402.8661,359156401.9600,757029167.3136,41333.6147,3762.6888,16219890.4518,30951727.9122,7378417.9482,13536.7244,7484203.4220,1770688641.2994,677215.0243,29115498795.0706,782335783.6393,3941297256.0292,2477476356.8706,8396781.6630,34198874.8589,75172534.1595,8997250.7920,26969122.4377,326164.7612,51797.4668,16758.3631
1207.5500,4511331726.5220,1071132582479.2054,86936587927232.1719,351996639026963264.0000,1845725611389894.5000,702808338658.0520,170882.3249,3665669.1958,6707965.1213,34892.3048,4790.3101,21861978.5702,238233838.5762,2719124.7621,16615.1773,2438101.3373,7188420.0096,23948.7699,114635858552.7513,8700258.4913,6214373098.1922,751927752.0181,471742.7944,3600103.5945,7973448.3803,987888.0907,7737768.8311,40904.9900,35763.8573,8708.3317
905.7718,731171.3446,81668969.1381,3854157.8984,328224446.3086,67635811.7515,10957700.5013,7381.4040,34489.8044,30369.4787,2326.4416,1157.9508,29963.8364,43353.9304,11330.1221,1410.0896,13821.3963,61193.3845,2832.8390,922151.5140,45930.5821,172792.9638,194768.1879,12595.6743,14832.3392,21915.2243,12621.9104,26859.4914,3783.0043,2507.0052,1708.2271
924.1863,3005.4715,131248.0188,25503.8199,54578.7843,30184.2971,8069.5080,1010.4384,1859.3726,3004.4501,1374.3445,811.5042,2203.4992,3285.7217,1626.6806,1473.0636,2028.7671,1699.0445,1630.7370,6029.2415,2237.7051,9172.0801,2710.1287,1076.1645,2409.0003,3132.9302,1839.3801,1635.3785,868.1932,1311.6111,955.2233
1014.2874,143357.4978,46031301.0028,279724.9795,66283160.5826,5966587.7465,2656317.9967,2374.0079,14463.8522,16487.6704,2961.8074,792.8457,12844.3416,20976.5811,2571.6982,2268.3292,7845.5864,18323.1319,3380.4814,78225.0721,12293.3229,360780.3434,32650.9831,3213.7690,7022.3109,15158.3568,9261.8660,9943.0413,1725.7665,2928.2411,1415.9883
804.0511,6134027.0972,373638595.2112,72062342.2117,3770249391.7515,967662559.9375,64084936.1159,35735.9088,147873.0519,91024.2349,1879.0708,1991.8269,75358.6790,83736.1225,100798.8276,909.2357,29504.6444,340616.5952,2865.0472,18360928.4129,221749.7029,64974.4218,1609406.6050,85192.9183,70106.0722,40359.5595,19315.9631,88552.7971,10389.5843,2116.6608,2199.0472
1048.9377,60752325.4356,22424832356.4737,25262529471.1704,18626341782907.0430,792693760135.1555,5457208907.9009,36908.5306,493682.9366,452544.9416,10017.5722,1961.8371,1144694.8839,4315800.9154,119088.8194,4279.0793,239086.8351,1022852.3127,8033.3929,477077328.2032,677263.2329,67669105.8969,17674486.0287,82799.4948,198690.0646,407362.6561,161784.3916,592169.0236,13544.1434,11234.4084,4170.5706
931.5730,175823486572.8995,662844591755834.2500,3956089631633.8184,136579603899212736.0000,2762366685842313.5000,38705939960062.5000,2147670.7314,60158278.4702,20031352.7130,13269.7973,5702.4556,19098605.0185,32672529.0239,8527880.2979,2223.2833,2348344.2625,357598679.2109,29495.7520,362057150430.1234,105681660.2986,110263329.6954,5507763536.3104,10408037.7732,7084131.3937,5813305.0843,1566917.1219,25455234.7232,268683.0269,17955.5335,12218.4548
