-0.4237,0.2987,0.0004,-0.2266,-0.0474,0.3657,0.0418,-0.0398,-0.0834,-0.0470,0.0646,-0.1372,-0.0168,-0.0222,0.0608,0.0129,0.0223,-0.0104,0.0000
-0.4028,0.2037,0.4191,-0.4860,-0.1552,-0.2952,0.0620,-0.0087,0.0601,0.0278,-0.0286,0.0075,-0.0010,0.0098,0.0105,0.0066,-0.0022,0.0038,0.0000
-0.7489,0.1869,-0.1534,-0.0565,0.2297,0.1134,-0.1241,-0.2440,0.2069,0.0451,0.0249,0.0717,0.0184,0.0154,-0.0643,-0.0057,-0.0105,-0.0028,0.0000
-0.7750,0.2097,-0.3013,0.0845,-0.0463,-0.0604,-0.0039,0.2255,-0.1250,0.1506,0.0274,0.1384,0.0407,-0.0129,0.0371,-0.0141,0.0166,0.0031,0.0000
-0.8027,0.1082,-0.2286,0.2528,-0.0151,-0.1714,0.0998,0.0374,-0.0234,-0.1331,-0.1054,-0.1577,-0.0454,0.0167,-0.0216,0.0072,-0.0211,0.0074,0.0000
-0.3930,-0.1937,0.6748,0.3583,-0.0733,0.1158,-0.1317,0.0103,-0.0864,0.0485,0.0263,0.0043,-0.0169,-0.0046,-0.0292,-0.0077,-0.0064,0.0028,0.0000
0.1780,-0.3949,0.0178,-0.1631,0.0744,0.2547,0.1944,0.1409,-0.0128,0.0440,-0.1724,0.0516,0.0030,0.1076,-0.0218,-0.0027,-0.0194,0.0030,0.0000
0.0642,-0.5479,-0.0511,0.1577,-0.1235,-0.0498,0.1280,0.0923,0.2571,0.0719,0.1307,-0.0595,-0.0028,0.0396,0.0052,0.0283,0.0232,-0.0135,0.0000
-0.1872,-0.7987,-0.0248,-0.0940,0.0977,-0.0088,0.0409,-0.0235,-0.0168,-0.1919,0.0698,0.0902,0.0262,-0.1036,0.0467,-0.0103,-0.0105,0.0141,0.0000
0.1182,-0.4892,-0.1817,-0.0604,-0.0999,-0.1153,-0.2540,-0.1779,-0.1524,-0.0164,-0.0655,0.0174,-0.0590,0.0918,0.0132,0.0068,0.0206,-0.0199,0.0000
0.3884,-0.0882,-0.0609,-0.0484,0.1474,-0.0753,-0.0478,-0.0596,-0.1290,0.1007,0.0974,-0.1274,0.1548,0.0401,-0.0127,0.0163,-0.0116,0.0273,0.0000
0.3717,-0.1231,-0.1430,-0.0773,-0.0421,-0.0165,0.0960,-0.0538,-0.0915,0.1692,0.0064,-0.0304,-0.0974,-0.1442,-0.0654,0.0049,-0.0198,-0.0156,0.0000
0.3449,-0.0065,-0.0129,-0.0739,0.0604,0.0195,-0.2597,0.1991,0.1299,-0.0197,-0.1481,-0.0811,0.0281,-0.0824,-0.0295,-0.0251,0.0278,0.0095,0.0000
0.4006,0.1490,-0.0162,0.1486,-0.1062,-0.0182,0.1010,-0.1815,0.0747,0.0619,-0.0370,-0.0283,0.0052,0.0094,0.0891,-0.0829,-0.0065,0.0033,0.0000
0.4100,0.3197,-0.0406,0.0536,-0.0525,0.0291,-0.2041,0.1019,0.0835,-0.0144,0.0033,0.0385,-0.0060,-0.0031,0.0874,0.0457,-0.0474,-0.0120,0.0000
0.3818,0.2916,0.0037,-0.0881,0.1328,-0.0529,-0.0176,0.1730,-0.0453,-0.1207,0.1867,0.0060,-0.0632,0.0687,-0.0564,-0.0484,-0.0063,-0.0144,0.0000
0.3308,0.2978,-0.0505,0.0900,-0.3527,0.0451,0.0899,-0.0726,-0.0232,-0.1304,-0.0292,0.0777,0.1387,-0.0211,-0.0715,0.0102,0.0065,-0.0143,0.0000
0.3060,0.2701,0.1997,0.1611,0.4370,-0.1207,0.1532,-0.0513,-0.0389,-0.0213,-0.0741,0.0398,0.0153,-0.0212,0.0323,0.0278,0.0250,-0.0215,0.0000
0.4386,0.3067,-0.0506,0.0676,-0.0654,0.0413,0.0358,-0.0675,0.0157,-0.0246,0.0228,0.0786,-0.1220,0.0159,-0.0099,0.0301,0.0198,0.0504,0.0000
