0.4494,-0.0815,0.3528,0.2641,0.7359,0.9110,0.2330,0.6515,0.9622,0.1879,0.5066,0.9310,-0.0383,0.8058,0.4887,0.7559,0.7105
0.4721,0.3801,0.3765,0.8084,0.7011,-0.0930,0.9485,0.7325,0.1292,0.8736,0.9055,0.2856,0.9344,0.1261,0.8930,0.7187,0.7153
0.4716,0.4826,0.4868,0.4025,0.1451,0.2322,0.1810,0.3857,0.1520,0.1889,0.2039,0.1787,0.3654,0.4080,0.1442,0.2616,0.0927
0.4598,0.5669,0.3979,0.3897,0.3205,0.1309,0.3892,0.4342,0.1779,0.3076,0.4122,0.2204,0.4284,0.2535,0.3725,0.3549,0.3196
0.4991,0.4868,0.5300,0.7228,0.4810,0.2687,0.4257,0.6268,0.1942,0.3273,0.5343,0.3781,0.5595,0.3670,0.4422,0.4320,0.4446
0.7244,0.4927,0.6820,0.4671,0.6298,0.4661,0.3764,0.6677,0.5600,0.3474,0.5657,0.6380,0.3276,0.6130,0.4955,0.6748,0.5151
0.3609,0.1986,0.5792,0.4801,0.9003,0.5810,0.6925,0.6939,0.6320,0.6947,0.7404,0.7437,0.3927,0.4375,0.8166,0.8164,0.8956
0.5430,0.1588,0.5370,0.5111,0.9602,0.6399,0.6522,0.8931,0.7720,0.5975,0.8550,0.8768,0.4249,0.6624,0.8430,0.9341,0.9437
0.1374,0.3413,0.3049,0.5911,0.3827,-0.2778,0.7967,0.2973,-0.2334,0.8352,0.6081,-0.1189,0.7415,-0.2739,0.6573,0.3627,0.4492
0.3985,0.0315,0.4862,0.2657,0.6878,0.9007,0.2288,0.6147,0.8463,0.2214,0.3953,0.8771,-0.0493,0.6775,0.4317,0.6276,0.6767
0.4348,0.3464,0.4026,0.7105,0.6186,-0.0983,0.8672,0.7008,0.0015,0.7698,0.8207,0.2155,0.9159,0.0521,0.7926,0.5982,0.6247
0.4883,0.1344,0.4777,0.3639,0.7659,0.8410,0.3233,0.7168,0.7469,0.3712,0.4968,0.8812,0.1463,0.6275,0.5136,0.6566,0.7624
0.5280,0.1915,0.5927,0.3448,0.9302,0.6932,0.5622,0.8475,0.7126,0.5439,0.7581,0.8765,0.3688,0.5647,0.7692,0.8343,0.9227
0.3483,0.1692,0.5451,0.5105,0.9273,0.5071,0.7813,0.7226,0.5594,0.7878,0.8321,0.7090,0.4471,0.3311,0.8966,0.8503,0.9545
0.3522,0.2303,0.4970,0.6456,0.7810,0.4812,0.7756,0.5568,0.4715,0.7706,0.7693,0.5649,0.5273,0.3490,0.8195,0.7606,0.8322
0.5578,0.0104,0.4289,0.3022,0.6528,0.7673,0.2039,0.6738,0.8984,0.1222,0.5019,0.8598,0.0617,0.8697,0.4312,0.7304,0.5954
0.4261,0.0690,0.5026,0.4733,0.9520,0.6926,0.6718,0.7851,0.7647,0.6518,0.8171,0.8581,0.3376,0.5571,0.8505,0.9151,0.9652
0.3768,0.1746,0.5569,0.4741,0.9377,0.5883,0.7252,0.7587,0.6292,0.7210,0.8126,0.7769,0.3764,0.4152,0.8689,0.8560,0.9634
0.4201,0.1274,0.5128,0.5189,0.9692,0.5454,0.7807,0.8021,0.6351,0.7775,0.8812,0.7654,0.4677,0.4383,0.9247,0.9133,0.9840
0.4145,0.1412,0.4480,0.5767,0.9335,0.5488,0.7915,0.7547,0.6302,0.7741,0.8775,0.7265,0.4773,0.4414,0.9164,0.9113,0.9631
0.4641,0.1761,0.5236,0.5603,0.9747,0.4396,0.8412,0.8383,0.5730,0.8204,0.9332,0.7171,0.5718,0.4112,0.9633,0.9242,0.9825
0.4689,0.1849,0.5414,0.4740,0.9765,0.5216,0.7645,0.8477,0.6098,0.7534,0.8883,0.7707,0.5045,0.4523,0.9169,0.9014,0.9805
0.4040,0.1120,0.5212,0.5024,0.9597,0.6021,0.7429,0.7796,0.6724,0.7404,0.8494,0.7944,0.4144,0.4615,0.8959,0.9062,0.9780
0.5373,0.3516,0.6519,0.5002,0.8399,0.4623,0.6013,0.8110,0.4650,0.5797,0.7518,0.6969,0.5563,0.3973,0.7400,0.7247,0.8175
0.5260,0.2818,0.4559,0.7116,0.8286,0.3737,0.8278,0.7602,0.5098,0.7804,0.9003,0.5532,0.6388,0.4319,0.8947,0.8887,0.8347
0.4417,0.2086,0.6159,0.4782,0.9626,0.5084,0.7733,0.7781,0.6137,0.7597,0.8566,0.7574,0.5005,0.4068,0.9072,0.8821,0.9607
0.5281,0.4705,0.5514,0.6957,0.5998,0.0886,0.6985,0.6925,0.2578,0.6056,0.7660,0.3742,0.6589,0.3870,0.6905,0.6665,0.5547
0.3658,0.2787,0.5213,0.4616,0.8527,0.3334,0.7553,0.7273,0.3348,0.8219,0.7902,0.5564,0.5689,0.2063,0.8523,0.7196,0.8854
0.6288,0.1380,0.5605,0.5531,0.9588,0.6003,0.6921,0.9024,0.7660,0.6084,0.8863,0.8690,0.4721,0.6534,0.8649,0.9415,0.9511
0.5098,0.1865,0.4576,0.6734,0.9204,0.4309,0.8730,0.7611,0.5565,0.8520,0.9301,0.6366,0.6224,0.3997,0.9582,0.9248,0.9293
0.4902,0.1198,0.5438,0.4688,0.9856,0.6259,0.7095,0.8574,0.7310,0.6820,0.8687,0.8533,0.4203,0.5574,0.8889,0.9318,0.9863
