-0.2805,-0.1918,-0.1807,-0.2046,0.0453,-0.0407,-0.0926,-0.0952,-0.0858,-0.1134,0.0711,0.0918,-0.0332,0.0596,0.0623,-0.0727,0.0793,-0.1250,0.0645,0.0827,0.0188,0.0000
0.2669,-0.2301,0.2965,-0.3026,0.1863,0.2058,0.2690,0.1526,-0.0136,-0.1219,0.0314,-0.2453,-0.0418,0.0412,0.0141,-0.0376,0.0357,0.0130,-0.0083,0.0065,-0.0125,0.0000
0.7359,-0.1276,0.2816,-0.0424,-0.0469,0.1754,-0.3059,0.1617,-0.2268,0.1276,-0.0469,0.1314,0.0586,0.0647,-0.0356,0.0385,0.0161,0.0040,0.0182,0.0024,0.0076,0.0000
0.7979,-0.1623,-0.2537,0.2963,-0.1133,0.1341,-0.0809,-0.1212,0.1719,-0.2392,0.1492,-0.0062,-0.0150,-0.0823,-0.0178,-0.0449,-0.0311,0.0154,0.0061,-0.0066,0.0109,0.0000
0.1134,-0.1613,0.1227,-0.1322,0.2659,0.0013,-0.0568,-0.4889,-0.0159,0.1441,-0.0108,0.0175,-0.1167,-0.0358,0.0427,0.0549,-0.0173,0.0359,-0.0591,0.0004,-0.0103,0.0000
0.4738,-0.0815,-0.0552,-0.0051,0.2653,-0.3707,0.2409,0.1781,0.0575,-0.0446,-0.1098,0.1895,-0.0114,-0.0014,0.0160,0.0150,-0.0660,-0.0507,-0.0313,-0.0073,-0.0099,0.0000
0.3791,-0.0520,-0.5502,-0.0833,-0.1828,-0.1491,0.0336,-0.0241,-0.0293,0.1967,-0.1700,-0.1884,0.0543,0.0606,0.0223,-0.0145,0.0619,0.0293,-0.0024,0.0062,-0.0031,0.0000
0.0364,0.0287,0.1109,-0.2607,-0.4411,0.0231,0.3405,-0.0648,0.0027,0.1371,0.1442,0.1130,-0.0155,-0.0684,-0.0009,0.0393,-0.0365,0.0055,0.0543,-0.0064,0.0315,0.0000
-0.2658,-0.1089,0.1223,0.2418,-0.1405,0.0633,-0.0609,0.0340,0.0307,-0.0034,-0.2032,-0.1257,-0.1231,0.0581,0.0515,0.0420,-0.1585,-0.0549,0.0193,0.0248,0.0532,0.0000
-0.2531,-0.0046,-0.1981,0.1618,0.1280,-0.0276,-0.0267,0.2034,-0.1041,0.0693,0.0688,0.0154,-0.2843,-0.0809,-0.0987,0.0217,0.0532,0.0708,0.0561,-0.0088,-0.0031,0.0000
0.1479,0.6999,0.0375,-0.2288,0.0757,0.0251,-0.1857,0.0940,0.1181,0.0273,-0.0157,-0.0438,-0.0263,-0.1439,0.1635,-0.0368,-0.0048,-0.0252,0.0248,-0.0157,-0.0026,0.0000
0.0683,0.2890,0.2842,0.2981,0.0396,-0.3467,0.0336,-0.1338,-0.2589,-0.0488,0.1069,-0.1525,0.0942,-0.0234,-0.0594,-0.0191,0.0164,-0.0157,0.0302,-0.0043,0.0276,0.0000
0.0311,0.5268,-0.1001,0.1805,-0.0355,0.1951,0.1274,-0.0456,0.0177,-0.0295,0.0563,0.0283,-0.0446,0.1862,-0.0473,0.1268,0.0376,-0.0691,-0.0523,0.0083,-0.0460,0.0000
-0.2424,0.0896,0.0175,0.2385,-0.0173,0.1471,0.1306,0.0715,-0.0765,0.0009,-0.0766,0.0881,0.0773,-0.1118,0.0564,-0.0545,0.0440,0.0799,-0.1106,0.0874,0.0297,0.0000
-0.1726,0.2018,0.0111,-0.0305,0.1141,0.1789,0.0880,-0.1548,0.0553,-0.0222,-0.2299,0.0860,0.0591,0.0282,-0.1644,-0.1561,-0.0154,0.0216,0.0780,-0.0307,-0.0045,0.0000
-0.2844,-0.0581,-0.2190,-0.0530,0.2478,0.0734,-0.0539,0.0855,0.0360,0.1380,0.1989,-0.0534,0.1775,-0.0106,-0.0548,0.0389,-0.1407,0.0182,0.0309,0.0448,-0.0299,0.0000
-0.2333,-0.0970,0.0776,-0.2521,-0.2072,-0.1026,-0.1624,0.0254,0.0663,-0.1093,-0.0936,-0.0526,0.0181,-0.1624,-0.1871,0.0724,0.0191,-0.0604,-0.0712,0.0118,-0.0357,0.0000
-0.1326,-0.1552,0.3361,0.2149,-0.0176,-0.1440,-0.0715,0.0474,0.4207,0.1579,0.0519,0.0010,0.0290,0.0775,0.0014,-0.0179,0.0990,0.0146,0.0214,0.0136,-0.0003,0.0000
-0.2759,0.0327,-0.0390,-0.1882,-0.0064,-0.1047,-0.0785,-0.0167,0.0215,-0.2655,-0.0530,0.0488,0.0695,0.0938,0.0599,0.1456,0.0144,0.1431,0.0422,-0.0137,0.0237,0.0000
-0.2559,0.0222,0.0039,-0.1432,-0.1820,-0.1280,-0.1361,0.0548,-0.0574,-0.0186,0.1370,0.0296,-0.0663,0.1477,0.0090,-0.1737,-0.0699,0.0422,-0.1027,-0.0403,-0.0160,0.0000
-0.3054,-0.2815,0.0581,0.2557,-0.1252,0.0479,0.0424,-0.0111,-0.1213,-0.0253,-0.0527,0.0225,0.0525,-0.0661,0.1501,-0.0024,0.0099,-0.0170,0.0431,-0.0474,-0.1088,0.0000
-0.3488,-0.1789,-0.1642,0.0389,0.1479,0.1436,0.0060,0.0480,-0.0087,0.0429,0.0465,0.0051,0.0883,-0.0307,0.0167,0.0351,0.0537,-0.0756,-0.0515,-0.1078,0.0797,0.0000
