-0.5719,0.7323,0.2312,-0.0780,-0.3845,0.3037,-0.0206,0.3512,-0.1029,0.0045,-0.0303,0.0148,-0.0040,0.0039,0.0028,-0.0048,-0.0018,0.0063,0.0018,-0.0018,0.0019,0.0030,-0.0031,0.0002,-0.0002,-0.0026,-0.0008,-0.0009,0.0003,-0.0004,-0.0001,0.0000
-0.7118,0.6864,0.2115,-0.1436,0.0331,-0.0253,0.1173,-0.4906,0.1452,0.0192,0.0460,-0.0261,-0.0042,-0.0020,0.0072,0.0041,-0.0087,-0.0042,-0.0162,-0.0065,-0.0067,0.0000,-0.0012,0.0009,0.0047,-0.0001,0.0036,-0.0004,-0.0002,0.0019,0.0007,0.0000
-0.6918,0.2247,0.0551,0.0084,0.3313,-0.5710,0.1009,0.2489,-0.0586,0.0470,-0.1238,0.0126,-0.0036,-0.0032,0.0026,0.0022,-0.0049,0.0039,-0.0057,0.0034,-0.0063,0.0066,0.0019,0.0007,-0.0001,-0.0016,0.0020,-0.0001,-0.0000,-0.0006,0.0001,0.0000
-0.7796,-0.3268,-0.0036,0.0927,0.0299,-0.0399,0.0116,0.0414,-0.1538,-0.0217,0.3947,0.0019,-0.0565,0.0357,0.0119,0.0111,0.0159,0.0072,0.0088,-0.0027,0.0117,0.0002,0.0067,-0.0049,-0.0049,-0.0043,-0.0079,-0.0012,0.0066,-0.0040,-0.0009,0.0000
-0.7122,-0.3759,-0.0035,0.2449,0.0070,0.1618,0.1349,-0.1491,-0.1525,-0.1364,-0.1538,0.1134,0.0939,-0.0529,-0.0465,-0.0018,0.0105,0.0385,0.0264,0.0780,0.0411,-0.0006,-0.0165,0.0079,-0.0014,0.0090,-0.0142,0.0096,-0.0005,-0.0013,-0.0058,0.0000
-0.4121,0.0282,0.0338,0.1496,0.3737,0.1725,-0.5934,-0.0327,0.0099,-0.0128,-0.0610,-0.0099,-0.0113,-0.0154,0.0121,-0.0089,-0.0133,-0.0109,0.0158,-0.0269,-0.0047,-0.0154,0.0161,-0.0059,-0.0066,-0.0015,0.0007,-0.0052,0.0027,-0.0019,0.0011,0.0000
-0.1020,0.1597,-0.6459,-0.1230,0.2054,0.1711,0.1311,0.0786,0.0005,0.0481,0.0286,-0.2209,0.0563,-0.0428,-0.0513,-0.0201,-0.0227,-0.0550,0.0194,0.0225,0.0384,-0.0291,-0.0014,0.0293,0.0032,0.0146,-0.0005,-0.0008,-0.0115,0.0067,0.0004,0.0000
-0.0385,0.1140,-0.5126,-0.3106,0.0001,-0.0103,0.0170,0.0659,0.1917,-0.2558,0.0105,0.1854,-0.0258,0.0314,0.0190,0.0047,0.0176,-0.0270,0.0375,-0.0244,-0.0293,0.0041,0.0219,-0.0319,-0.0203,0.0053,-0.0065,0.0151,0.0001,-0.0069,-0.0024,0.0000
0.2595,0.1189,-0.2396,0.0764,-0.0265,-0.0211,-0.0391,-0.0494,-0.0093,0.1135,0.0037,0.1213,-0.0614,0.0533,0.1093,-0.0379,0.0053,0.0519,0.0790,0.0265,0.0494,0.0388,-0.0475,0.0760,-0.0123,0.0003,0.0291,-0.0216,-0.0114,0.0134,0.0084,0.0000
0.2522,0.0709,-0.2334,0.0120,-0.0115,0.0255,0.0235,-0.0760,-0.1251,0.1777,-0.0416,0.0437,-0.0496,0.0135,0.1145,-0.0719,0.0424,0.0284,-0.0470,0.0107,0.0133,-0.0493,0.0318,-0.0849,0.0405,0.0044,-0.0268,-0.0009,-0.0174,-0.0052,-0.0113,0.0000
