-0.4675,0.7011,0.1891,-0.1898,0.2034,-0.0654,0.2287,-0.2320,0.0280,-0.0081,-0.0476,0.0904,-0.0855,0.0131,0.0451,0.0395,-0.0012,0.0011,-0.0064,-0.0634,-0.0083,0.0290,0.0258,0.0221,0.0211,0.0049,-0.0003,-0.0034,-0.0000
-0.0791,-0.7030,0.0255,-0.0281,0.1524,-0.0580,0.1891,-0.0719,0.1655,0.0023,0.0351,-0.0168,-0.1885,0.1472,0.0060,-0.0472,0.0277,0.0467,-0.0465,0.0653,0.0194,-0.0242,0.0129,-0.0163,-0.0082,0.0014,0.0021,0.0010,-0.0000
-0.8057,-0.0575,-0.0755,-0.4198,-0.4110,-0.3841,-0.0337,0.0718,-0.0244,0.0440,0.0515,-0.0235,0.0418,0.0026,0.0106,-0.0424,0.0086,0.0407,-0.0024,-0.0075,-0.0035,-0.0115,-0.0036,0.0005,0.0015,0.0016,0.0024,0.0011,-0.0000
-0.8277,-0.2429,0.0100,-0.2315,0.4309,0.2022,-0.0538,0.0955,0.1175,-0.0017,0.0662,0.0043,0.2094,-0.0278,-0.0128,-0.0055,0.0291,-0.0137,0.0174,0.0105,-0.0210,0.0076,-0.0180,0.0080,0.0033,-0.0042,-0.0002,0.0021,-0.0000
-0.8889,-0.1738,0.0660,0.1626,0.0966,0.0969,-0.1400,0.0338,-0.2570,0.0558,-0.1246,-0.0531,-0.1816,-0.0809,-0.0027,-0.0327,-0.1012,-0.0271,0.0035,-0.0000,0.0394,-0.0062,-0.0067,0.0060,-0.0144,-0.0032,-0.0012,-0.0044,-0.0000
-0.7197,-0.0272,0.1217,0.5850,-0.2500,0.0548,0.0787,-0.1341,0.0545,-0.1010,0.1138,-0.0544,0.0765,0.0022,-0.0423,0.0790,0.0511,0.0403,0.0122,-0.0219,-0.0300,0.0032,-0.0004,-0.0252,-0.0077,0.0030,-0.0057,0.0000,-0.0000
-0.0848,0.2734,0.3243,0.0035,-0.0952,0.0518,-0.2671,0.2052,0.1718,-0.0349,-0.1517,0.0359,-0.0770,0.1023,0.0635,0.1100,0.0652,-0.0286,0.0262,0.0544,0.0065,0.0079,0.0139,-0.0233,0.0090,0.0162,0.0033,0.0026,-0.0000
0.1951,-0.0347,-0.0320,-0.0258,0.0579,-0.0169,0.1100,0.2299,-0.1233,-0.0910,0.1287,0.0900,-0.0713,-0.1539,-0.0013,0.1598,0.0739,0.0492,-0.0941,0.0184,-0.0069,-0.0298,0.0294,0.0102,0.0110,-0.0141,0.0087,0.0007,-0.0000
0.2233,-0.0366,0.1219,-0.1453,-0.1594,0.1158,0.0544,-0.0665,0.0031,0.0811,0.0841,-0.1788,0.0396,0.0151,0.0726,0.0821,-0.0710,-0.1245,-0.0724,0.0796,-0.0386,0.0304,0.0048,0.0162,0.0017,-0.0161,-0.0032,-0.0158,-0.0000
0.0723,-0.2279,-0.1495,-0.2033,-0.2658,0.3844,-0.0741,-0.2063,-0.0945,0.1153,-0.0601,0.1841,0.0395,0.0245,-0.0269,0.0194,0.0541,0.0146,-0.0564,-0.0214,0.0280,-0.0064,0.0188,-0.0143,0.0038,0.0109,0.0045,0.0036,-0.0000
0.0969,0.2661,0.2860,0.0555,-0.0007,-0.0696,-0.0011,-0.0064,-0.0933,-0.0965,0.0766,0.1156,0.0440,0.0116,-0.1672,-0.1691,0.0270,-0.0984,-0.0130,0.1105,0.0168,-0.0082,0.0343,-0.0147,-0.0002,-0.0067,0.0057,-0.0009,-0.0000
