7.0692356e-09,7.9311995e-08,2.7744375e-07,2.3210503e-07,-9.3622747e-07,-3.3385768e-06,-5.7023804e-06,-7.0458670e-06,-7.5947794e-06,-7.7070851e-06,-7.4159727e-06,-6.7828465e-06,-5.9376445e-06,-5.1300000e-06,-4.6360721e-06,-4.3534058e-06,-3.7928278e-06,-2.5593909e-06,-6.5737104e-07,1.6440957e-06,4.0403418e-06,6.2536358e-06,8.1042884e-06,9.6429459e-06,1.1070416e-05,1.2473648e-05,1.3733064e-05,1.4659105e-05,1.5114170e-05,1.5038160e-05,1.4467557e-05,1.3553014e-05,1.2507520e-05,1.1528216e-05,1.0781603e-05,1.0398695e-05,1.0389372e-05,1.0596955e-05,1.0837104e-05,1.1064388e-05,1.1354257e-05,1.1792604e-05,1.2443443e-05,1.3354506e-05,1.4511187e-05,1.5813176e-05,1.7148415e-05,1.8467122e-05,1.9746675e-05,2.0924674e-05,2.1934929e-05,2.2776880e-05,2.3454133e-05,2.3876569e-05,2.3923741e-05,2.3570106e-05,2.2882287e-05,2.1961218e-05,2.0951336e-05,2.0046302e-05,1.9392666e-05,1.8986389e-05,1.8732007e-05,1.8575140e-05,1.8505718e-05,1.8509944e-05,1.8606464e-05,1.8881976e-05,1.9437104e-05,2.0318521e-05,2.1524363e-05,2.3037477e-05,2.4785146e-05,2.6588005e-05,2.8253325e-05,2.9708452e-05,3.0978434e-05,3.2111001e-05,3.3181479e-05,3.4301243e-05,3.5541516e-05,3.6843505e-05,3.8077626e-05,3.9173400e-05,4.0106712e-05,4.0830578e-05,4.1297763e-05,4.1491299e-05,4.1451336e-05,4.1326414e-05,4.1340584e-05,4.1699254e-05,4.2504164e-05,4.3685333e-05,4.5109198e-05,4.6766377e-05,4.8710690e-05,5.0899503e-05,5.3199503e-05,5.5434742e-05,5.7437850e-05,5.9130827e-05,6.0536731e-05,6.1754133e-05,6.2890615e-05,6.3963331e-05,6.4960224e-05,6.5946551e-05,6.6906153e-05,6.7548788e-05,6.7515848e-05,6.6756992e-05,6.5543816e-05,6.4257924e-05,6.3258546e-05,6.2757613e-05,6.2735239e-05,6.2981355e-05,6.3297700e-05,6.3743940e-05,6.4564947e-05,6.5932256e-05,6.7854568e-05,7.0164077e-05,7.2548167e-05,7.4715973e-05,7.6448104e-05,7.7563083e-05,7.8044748e-05,7.8150404e-05,7.8348664e-05,7.9123679e-05,8.0642635e-05,8.2494096e-05,8.3927906e-05,8.4348042e-05,8.3558732e-05,8.1811063e-05,7.9643257e-05,7.7556868e-05,7.5867620e-05,7.4706650e-05,7.4028589e-05,7.3701678e-05,7.3567433e-05,7.3477315e-05,7.3490988e-05,7.4014916e-05,7.5532007e-05,7.8169049e-05,8.1593536e-05,8.5183344e-05,8.8322561e-05,9.0714730e-05,9.2385954e-05,9.3444375e-05,9.4096955e-05,9.4801119e-05,9.6045370e-05,9.7975140e-05,1.0019888e-04,1.0179925e-04,1.0198446e-04,1.0099814e-04,9.9893101e-05,9.9584835e-05,1.0026290e-04,1.0107209e-04,1.0071970e-04,9.8747048e-05,9.5633934e-05,9.2203232e-05,8.9353636e-05,8.7683033e-05,8.7363580e-05,8.8327533e-05,9.0086389e-05,9.1696085e-05,9.2260410e-05,9.1461156e-05,8.9868863e-05,8.8805469e-05,8.9555625e-05,9.2515227e-05,9.6925420e-05,1.0118894e-04,1.0374208e-04,1.0401181e-04,1.0250218e-04,1.0025482e-04,9.8395898e-05,9.7728403e-05,9.8425109e-05,9.9954630e-05,1.0128838e-04,1.0137912e-04,9.9676196e-05,9.6425730e-05,9.2515227e-05,8.8901181e-05,8.6254195e-05,8.4984462e-05,8.5264139e-05,8.7130516e-05,9.0525792e-05,9.5084525e-05,1.0010938e-04,1.0469981e-04,1.0792791e-04,1.0926476e-04,1.0889559e-04,1.0772219e-04,1.0681666e-04,1.0644438e-04,1.0606837e-04,1.0509012e-04,1.0307955e-04,9.9932878e-05,9.6091983e-05,9.2378496e-05,8.9539466e-05,8.7607831e-05,8.5829086e-05,8.3259789e-05,7.9113735e-05,7.3075202e-05,6.5815413e-05,5.9054071e-05,5.4889869e-05,5.4781790e-05,5.8764326e-05,6.5239901e-05,7.1715351e-05,7.6154755e-05,7.7828465e-05,7.7415786e-05,7.6385333e-05,7.5917961e-05,7.6446861e-05,7.7782474e-05,7.9083282e-05,7.9101305e-05,7.7210068e-05,7.4382225e-05,7.2623369e-05,7.3331883e-05,7.6175886e-05,7.8732753e-05,7.7807334e-05,7.2007458e-05,6.2538844e-05,5.2384773e-05,4.5176694e-05,4.3359975e-05,4.6939217e-05,5.3441330e-05,5.9043195e-05,6.0900373e-05,5.8438595e-05,5.3156930e-05,4.8215413e-05,4.7127346e-05,5.1703294e-05,6.0717091e-05,7.0305780e-05,7.5972032e-05,7.4965196e-05,6.7873835e-05,5.8115973e-05,4.9617775e-05,4.4850777e-05,4.3910876e-05,4.4560162e-05,4.3463828e-05,3.8068676e-05,2.8201243e-05,1.6138782e-05,5.1025979e-06,-2.3428092e-06,-5.4452455e-06,-5.4613673e-06,-4.5540646e-06,-4.6750280e-06,-6.8216905e-06,-1.0404475e-05,-1.3456122e-05,-1.3506277e-05,-8.5052206e-06,2.0271535e-06,1.6386762e-05,3.1226041e-05,4.2536172e-05,4.7259416e-05,4.4880236e-05,3.7241889e-05,2.7390740e-05,1.8451336e-05,1.2511933e-05,1.0270851e-05,1.1263456e-05,1.4002797e-05,1.6348602e-05,1.6419329e-05,1.3437912e-05,7.4095712e-06,-1.8688937e-06,-1.4368800e-05,-2.8503791e-05,-4.1703791e-05,-5.1960099e-05,-5.8213176e-05,-6.0456495e-05,-5.9568925e-05,-5.6570044e-05,-5.2290118e-05,-4.7157116e-05,-4.1062710e-05,-3.3789994e-05,-2.5720883e-05,-1.8629273e-05,-1.5063456e-05,-1.6339528e-05,-2.1717589e-05,-2.8630205e-05,-3.3577067e-05,-3.4050155e-05,-2.9861280e-05,-2.3457986e-05,-1.8880796e-05,-1.9201740e-05,-2.4995152e-05,-3.4386762e-05,-4.4514357e-05,-5.4270292e-05,-6.4212554e-05,-7.4148539e-05,-8.3587321e-05,-9.2972654e-05,-1.0237166e-04,-1.1008017e-04,-1.1287135e-04,-1.0744438e-04,-9.3036669e-05,-7.3420137e-05,-5.5199378e-05,-4.3732007e-05,-4.0041889e-05,-3.9741641e-05,-3.6479553e-05,-2.7956370e-05,-1.6935115e-05,-8.6163456e-06,-8.5065258e-06,-1.9505718e-05,-4.0346426e-05,-6.6357986e-05,-9.0761964e-05,-1.0744002e-04,-1.1468117e-04,-1.1751647e-04,-1.2537725e-04,-1.4573959e-04,-1.7984711e-04,-2.2180298e-04,-2.6025730e-04,-2.8326041e-04,-2.8344997e-04,-2.6115475e-04,-2.2441765e-04,-1.8544873e-04,-1.5501927e-04,-1.3762958e-04,-1.3123244e-04,-1.3092169e-04,-1.3157551e-04,-1.2904848e-04,-1.2201243e-04,-1.1253201e-04,-1.0427160e-04,-1.0024487e-04,-1.0136047e-04,-1.0662896e-04,-1.1519826e-04,-1.2828713e-04,-1.4794655e-04,-1.7342697e-04,-2.0066128e-04,-2.2452704e-04,-2.4031262e-04,-2.4551585e-04,-2.4072716e-04,-2.2877626e-04,-2.1463704e-04,-2.0466750e-04,-2.0319888e-04,-2.0928403e-04,-2.1744873e-04,-2.2138409e-04,-2.1731262e-04,-2.0604288e-04,-1.9215786e-04,-1.8073524e-04,-1.7513549e-04,-1.7619142e-04,-1.8192107e-04,-1.8872467e-04,-1.9398881e-04,-1.9844500e-04,-2.0546240e-04,-2.1778682e-04,-2.3595898e-04,-2.5824239e-04,-2.8041765e-04,-2.9686576e-04,-3.0277439e-04,-2.9621380e-04,-2.7988751e-04,-2.6114232e-04,-2.4814730e-04,-2.4479428e-04,-2.4971162e-04,-2.5872281e-04,-2.6722871e-04,-2.7218397e-04,-2.7287570e-04,-2.7004475e-04,-2.6546116e-04,-2.6165879e-04,-2.6035923e-04,-2.6115973e-04,-2.6169795e-04,-2.5886824e-04,-2.5186389e-04,-2.4492915e-04,-2.4451647e-04,-2.5352828e-04,-2.7019888e-04,-2.9025730e-04,-3.0918894e-04,-3.2487881e-04,-3.3699441e-04,-3.4380298e-04,-3.4333623e-04,-3.3650777e-04,-3.2663828e-04,-3.1804413e-04,-3.1563456e-04,-3.2447669e-04,-3.4720199e-04,-3.8000808e-04,-4.1421815e-04,-4.4167806e-04,-4.5734556e-04,-4.6097017e-04,-4.5641889e-04,-4.4775823e-04,-4.3822374e-04,-4.3054071e-04,-4.2544127e-04,-4.2155998e-04,-4.1709633e-04,-4.1188502e-04,-4.0780547e-04,-4.0615165e-04,-4.0566563e-04,-4.0245618e-04,-3.9110068e-04,-3.6790305e-04,-3.3398943e-04,-2.9630143e-04,-2.6576445e-04,-2.5233188e-04,-2.5964947e-04,-2.8197576e-04,-3.0717091e-04,-3.2459167e-04,-3.3041330e-04,-3.2920758e-04,-3.3055500e-04,-3.4136793e-04,-3.6341454e-04,-3.9508390e-04,-4.3008142e-04,-4.5727035e-04,-4.6533934e-04,-4.4826973e-04,-4.0976072e-04,-3.6453947e-04,-3.3159478e-04,-3.2387197e-04,-3.4197390e-04,-3.7260597e-04,-3.9552331e-04,-3.9537974e-04,-3.6838409e-04,-3.2420883e-04,-2.8167806e-04,-2.5872157e-04,-2.6511436e-04,-2.9884152e-04,-3.4740211e-04,-3.9533313e-04,-4.3081355e-04,-4.4971659e-04,-4.5651523e-04,-4.5939155e-04,-4.6537912e-04,-4.7818148e-04,-4.9615227e-04,-5.1357551e-04,-5.2418769e-04,-5.2303605e-04,-5.0907707e-04,-4.8629149e-04,-4.6110441e-04,-4.4017216e-04,-4.2734431e-04,-4.2094531e-04,-4.1681168e-04,-4.1266439e-04,-4.0886265e-04,-4.0754568e-04,-4.1064077e-04,-4.1775948e-04,-4.2687819e-04,-4.3624239e-04,-4.4467557e-04,-4.5155998e-04,-4.5834866e-04,-4.7002610e-04,-4.9143381e-04,-5.2051709e-04,-5.4796271e-04,-5.6196644e-04,-5.5403791e-04,-5.2572343e-04,-4.8736731e-04,-4.4991858e-04,-4.2119764e-04,-4.0424052e-04,-3.9686638e-04,-3.9503853e-04,-3.9296768e-04,-3.8205283e-04,-3.5694282e-04,-3.2174394e-04,-2.8838968e-04,-2.7101616e-04,-2.7835736e-04,-3.0727346e-04,-3.4477004e-04,-3.7518894e-04,-3.8743630e-04,-3.8107582e-04,-3.6575699e-04,-3.5555935e-04,-3.6176383e-04,-3.8480796e-04,-4.1450777e-04,-4.3758484e-04,-4.4335612e-04,-4.2892293e-04,-4.0035177e-04,-3.6758981e-04,-3.4146737e-04,-3.3141579e-04,-3.4076569e-04,-3.6562150e-04,-3.9740211e-04,-4.2650653e-04,-4.4711498e-04,-4.5895836e-04,-4.6573400e-04,-4.7309571e-04,-4.8517340e-04,-5.0211995e-04,-5.1972716e-04,-5.2943319e-04,-5.2434991e-04,-5.0760845e-04,-4.9049720e-04,-4.8511063e-04,-4.9760907e-04,-5.2175699e-04,-5.4293288e-04,-5.4945059e-04,-5.3692666e-04,-5.0922498e-04,-4.7677626e-04,-4.4993163e-04,-4.3647172e-04,-4.4136420e-04,-4.6260970e-04,-4.9008888e-04,-5.1112057e-04,-5.1794717e-04,-5.1134431e-04,-4.9815786e-04,-4.8614978e-04,-4.7932318e-04,-4.7700062e-04,-4.7751833e-04,-4.7892480e-04,-4.7637601e-04,-4.6552517e-04,-4.4767682e-04,-4.2927408e-04,-4.1956743e-04,-4.2551150e-04,-4.4523182e-04,-4.6859167e-04,-4.8190429e-04,-4.7346861e-04,-4.4036793e-04,-3.8992728e-04,-3.3616159e-04,-2.9353636e-04,-2.6829211e-04,-2.5704226e-04,-2.5234245e-04,-2.4681541e-04,-2.3755190e-04,-2.2735426e-04,-2.2070914e-04,-2.2277191e-04,-2.3886638e-04,-2.6950404e-04,-3.0780982e-04,-3.4415289e-04,-3.7364326e-04,-3.9804351e-04,-4.2139279e-04,-4.4743878e-04,-4.7874580e-04,-5.1378310e-04,-5.4633623e-04,-5.6879366e-04,-5.7588440e-04,-5.6748477e-04,-5.4891050e-04,-5.2694282e-04,-5.0465382e-04,-4.8191299e-04,-4.6004102e-04,-4.4137352e-04,-4.2584214e-04,-4.1310379e-04,-4.0634183e-04,-4.1062461e-04,-4.2858173e-04,-4.5761840e-04,-4.8929894e-04,-5.1286886e-04,-5.2121753e-04,-5.1387321e-04,-4.9683717e-04,-4.7965879e-04,-4.7060659e-04,-4.7475823e-04,-4.9421939e-04,-5.2617402e-04,-5.6165134e-04,-5.8933064e-04,-6.0077067e-04,-5.9237166e-04,-5.6504910e-04,-5.2334618e-04,-4.7422250e-04,-4.2645245e-04,-3.9055314e-04,-3.7427408e-04,-3.7556308e-04,-3.8380112e-04,-3.8649969e-04,-3.7440957e-04,-3.4645743e-04,-3.1063704e-04,-2.8008577e-04,-2.6653449e-04,-2.7210255e-04,-2.8967682e-04,-3.1048415e-04,-3.2607147e-04,-3.2844313e-04,-3.1285892e-04,-2.7883654e-04,-2.3245929e-04,-1.8871908e-04,-1.6412244e-04,-1.6625171e-04,-1.9066190e-04,-2.2243070e-04,-2.4475513e-04,-2.5002486e-04,-2.3996768e-04,-2.2054382e-04,-2.0012989e-04,-1.8754630e-04,-1.8922250e-04,-2.0693163e-04,-2.3759602e-04,-2.7606153e-04,-3.1693101e-04,-3.5497887e-04,-3.8662648e-04,-4.0968800e-04,-4.2162337e-04,-4.1965817e-04,-4.0230143e-04,-3.7191796e-04,-3.3595277e-04,-3.0460037e-04,-2.8682660e-04,-2.8593412e-04,-2.9830205e-04,-3.1672157e-04,-3.3321007e-04,-3.4074332e-04,-3.3556992e-04,-3.1809012e-04,-2.9255438e-04,-2.6611995e-04,-2.4543816e-04,-2.3328651e-04,-2.2928341e-04,-2.3255811e-04,-2.4315538e-04,-2.6209944e-04,-2.8969484e-04,-3.2297265e-04,-3.5573524e-04,-3.8071535e-04,-3.9131945e-04,-3.8340522e-04,-3.5680671e-04,-3.1562026e-04,-2.6703978e-04,-2.1896955e-04,-1.7819080e-04,-1.4953698e-04,-1.3439093e-04,-1.2982660e-04,-1.3113797e-04,-1.3516594e-04,-1.4013922e-04,-1.4333934e-04,-1.4022996e-04,-1.2505842e-04,-9.2995649e-05,-4.3741827e-05,1.5746986e-05,7.0548788e-05,1.0169608e-04,9.4077688e-05,4.5664761e-05,-2.5355811e-05,-8.9797390e-05,-1.2741081e-04,-1.3231075e-04,-1.0879739e-04,-6.9627719e-05,-3.1021380e-05,-7.5486016e-06,-9.2135488e-06,-3.4303232e-05,-6.5708515e-05,-8.4645743e-05,-8.9897452e-05,-9.6383468e-05,-1.1865196e-04,-1.6035861e-04,-2.1023120e-04,-2.4788689e-04,-2.5887135e-04,-2.4016035e-04,-1.9773089e-04,-1.4801865e-04,-1.1570541e-04,-1.2184960e-04,-1.7057986e-04,-2.4614357e-04,-3.2087073e-04,-3.6607458e-04,-3.6294717e-04,-3.1071970e-04,-2.2768241e-04,-1.4556743e-04,-9.9507769e-05,-1.1039217e-04,-1.6882660e-04,-2.4229646e-04,-2.9608825e-04,-3.0681728e-04,-2.7009136e-04,-2.0144873e-04,-1.2923990e-04,-8.3890615e-05,-8.5494717e-05,-1.3541454e-04,-2.1581479e-04,-2.9806588e-04,-3.5652890e-04,-3.7784462e-04,-3.6222498e-04,-3.1995090e-04,-2.6511187e-04,-2.1078745e-04,-1.6851461e-04,-1.4634493e-04,-1.4609012e-04,-1.6429894e-04,-1.9251336e-04,-2.1952828e-04,-2.3678061e-04,-2.3890242e-04,-2.2300870e-04,-1.9060783e-04,-1.4814108e-04,-1.0474953e-04,-6.7962088e-05,-4.1391299e-05,-2.5968490e-05,-2.2301554e-05,-3.3543070e-05,-6.3574270e-05,-1.1080858e-04,-1.6757676e-04,-2.2342511e-04,-2.6765755e-04,-2.9317961e-04,-2.9755873e-04,-2.8127595e-04,-2.4997328e-04,-2.1638160e-04,-1.9439030e-04,-1.9123679e-04,-2.0735612e-04,-2.4106029e-04,-2.8934556e-04,-3.4581666e-04,-4.0027657e-04,-4.3897638e-04,-4.4932132e-04,-4.2832567e-04,-3.8492915e-04,-3.3727284e-04,-3.0594220e-04,-3.0365196e-04,-3.3308763e-04,-3.9025730e-04,-4.6163518e-04,-5.2245059e-04,-5.4748042e-04,-5.2639279e-04,-4.7170479e-04,-4.1775326e-04,-4.0107644e-04,-4.3172094e-04,-4.9084152e-04,-5.4761902e-04,-5.7202859e-04,-5.4755998e-04,-4.7940646e-04,-3.9304475e-04,-3.2568179e-04,-3.1011995e-04,-3.5856184e-04,-4.5424301e-04,-5.5754382e-04,-6.2564326e-04,-6.3307023e-04,-5.8433188e-04,-5.1057054e-04,-4.5161032e-04,-4.3640398e-04,-4.6958546e-04,-5.3192169e-04,-5.9469608e-04,-6.3410814e-04,-6.4009323e-04,-6.1848167e-04,-5.8409323e-04,-5.5059789e-04
