-0.2205,0.4842,0.4082,-0.2172,0.3496,-0.3344,0.1802,-0.1383,0.0815,-0.0291,-0.1248,0.1595,0.0041,-0.1511,-0.0316,0.0685,0.0417,0.0051,-0.0175,-0.0208,-0.0054,-0.0049,-0.0059,0.0041,-0.0017,0.0000
-0.5593,0.1460,-0.1848,0.0783,-0.0715,0.0647,-0.0133,0.2588,0.4984,-0.0368,-0.0266,-0.0639,-0.2054,-0.1242,0.0773,0.0144,0.0248,-0.0227,-0.0018,0.0281,-0.0026,0.0097,0.0022,0.0015,-0.0007,0.0000
-0.4878,0.0006,-0.2879,-0.2619,0.0598,0.0280,-0.0459,-0.1680,-0.2651,-0.0061,-0.1577,-0.2487,-0.0106,-0.1390,0.2412,-0.0012,0.0658,-0.0151,0.0010,0.0175,-0.0043,0.0191,-0.0026,0.0067,0.0016,0.0000
-0.5670,-0.0413,-0.2143,-0.3431,0.2109,-0.0405,-0.1156,0.0048,0.1334,-0.0239,-0.0494,0.0043,0.1300,0.2006,-0.0815,-0.2108,-0.0393,0.0794,0.0144,-0.0052,-0.0702,0.0224,0.0087,0.0175,0.0182,0.0000
-0.4931,-0.0172,-0.1145,-0.2164,0.2096,0.0992,0.0030,0.2321,-0.1266,-0.0287,0.3696,0.0175,0.1641,-0.1663,-0.0390,0.0639,-0.1024,-0.0415,-0.0178,0.0154,0.0277,-0.0285,0.0104,-0.0093,0.0016,0.0000
-0.4962,0.1894,0.0870,0.4611,-0.2064,-0.1161,0.1301,-0.1808,-0.0292,-0.4146,0.0648,-0.1223,0.0726,0.0073,-0.0305,-0.0800,-0.0909,-0.0120,-0.0262,0.0206,-0.0089,0.0049,-0.0040,-0.0024,-0.0038,0.0000
-0.5401,0.1259,0.0435,0.3846,-0.2359,-0.1335,-0.1063,0.0233,-0.0885,0.3546,-0.0186,0.2304,0.0966,-0.1041,0.1005,-0.1311,-0.0501,0.0114,0.0016,0.0104,-0.0065,0.0095,0.0056,-0.0090,-0.0000,0.0000
-0.5494,0.0684,-0.0275,0.0775,0.1842,0.3078,0.2301,-0.2015,-0.1155,0.1125,0.1099,0.1200,-0.3166,0.1646,-0.0179,-0.0177,-0.0378,-0.0332,0.0059,0.0107,0.0103,0.0222,-0.0054,0.0050,-0.0050,0.0000
-0.6465,0.1822,-0.1235,0.1287,-0.1821,-0.0285,-0.0272,-0.0020,-0.0428,0.0200,0.1107,0.0088,0.0720,0.1481,-0.0389,0.2068,0.2306,0.0923,0.0226,-0.0461,-0.0254,-0.0348,0.0078,0.0033,0.0065,0.0000
-0.4892,0.0207,-0.0975,-0.2239,-0.2425,-0.1177,-0.1897,0.0471,-0.0878,0.0438,-0.2284,-0.0313,-0.0648,0.0685,-0.2045,0.0921,-0.1152,-0.0907,-0.0270,-0.0329,0.0779,-0.0132,-0.0203,0.0050,-0.0102,0.0000
-0.1863,-0.2098,0.4329,0.0241,-0.0695,0.4572,0.1989,0.1908,-0.0772,-0.0229,-0.2591,-0.0279,0.1066,-0.0831,-0.0773,-0.0191,0.0251,0.0417,0.0267,0.0034,-0.0139,-0.0211,0.0245,-0.0031,0.0072,0.0000
-0.0029,-0.4406,0.3517,-0.2438,-0.1711,-0.0452,-0.0163,-0.0929,0.0785,0.0501,0.1999,-0.1061,-0.0520,-0.0695,-0.0235,-0.1538,0.1109,0.0221,0.0063,-0.1038,0.0570,0.0084,-0.0293,0.0115,-0.0279,0.0000
0.3725,0.2303,0.1633,0.0535,0.0491,0.3264,-0.2593,-0.1656,0.1407,0.0462,0.0176,-0.0010,0.1678,0.0293,0.0245,0.0854,-0.0082,-0.0458,-0.1035,0.0001,-0.0528,0.0615,-0.0683,0.0051,-0.0113,0.0000
0.0327,-0.4757,0.2413,0.4590,0.3756,-0.1415,-0.3020,-0.0069,-0.0400,0.0739,0.0036,-0.1778,-0.1055,-0.0263,-0.0918,0.0376,0.0211,-0.0063,0.0211,0.0404,-0.0106,-0.0035,0.0257,0.0068,0.0143,0.0000
0.0530,-0.6062,-0.2106,0.1568,0.1626,-0.1423,0.3026,0.0376,0.1254,0.0695,-0.0882,0.0016,0.2032,0.1495,0.0716,0.0545,0.0166,-0.0791,0.0073,-0.0064,0.0339,0.0249,-0.0106,-0.0393,-0.0228,0.0000
0.5021,0.4461,0.0008,0.0338,0.0983,0.0472,-0.0779,0.0201,0.0231,0.0386,-0.0162,-0.1033,0.0128,0.0793,0.0608,0.0286,-0.1141,0.1352,0.0369,-0.0082,0.0638,-0.0078,0.0690,-0.0073,-0.0469,0.0000
0.4508,-0.2011,-0.3135,0.0455,0.0286,0.0804,-0.0035,-0.1778,0.0722,-0.0378,-0.0460,0.1216,0.0110,-0.0715,-0.0374,-0.0469,0.0509,0.0858,-0.1013,0.0799,0.1118,-0.0977,-0.0209,0.0080,0.0155,0.0000
0.5054,0.4583,0.1434,0.0376,0.0071,-0.0106,0.0718,0.0585,0.0354,0.0994,0.0417,-0.1571,0.0403,0.1119,0.0751,-0.0367,-0.0391,-0.0491,0.1081,-0.0309,0.0611,-0.0577,-0.0639,-0.0005,0.0428,0.0000
0.4099,-0.3174,-0.2617,0.0268,-0.0722,0.0802,-0.0404,-0.2326,0.0904,-0.0865,-0.0119,0.1497,0.0054,-0.1529,-0.0079,0.0941,-0.1054,0.0059,0.1388,-0.1099,-0.0324,0.0173,0.0204,0.0267,0.0137,0.0000
0.5393,0.2011,-0.2028,-0.0096,0.0053,0.0202,-0.0338,-0.0163,-0.0485,0.0038,-0.0104,-0.0182,-0.0774,-0.0463,-0.0795,-0.0898,0.0585,-0.0688,-0.0177,-0.0534,-0.1036,-0.0831,0.0188,-0.1029,-0.0110,0.0000
0.4757,0.0997,-0.1865,0.0364,0.0188,-0.0597,-0.0108,0.2047,-0.1741,-0.1141,-0.0127,0.0856,-0.0643,-0.0634,-0.0930,-0.0262,0.0700,0.0678,0.0858,0.0705,0.0087,0.1067,-0.0817,-0.0223,-0.0111,0.0000
0.5177,0.0974,-0.0927,0.1488,0.0924,-0.0194,-0.0304,0.2558,-0.1414,-0.1407,-0.0368,0.1223,-0.0286,0.0648,0.0727,-0.0702,0.0764,-0.0847,-0.0572,-0.0789,-0.0100,-0.0203,0.0225,0.0968,-0.0095,0.0000
0.3920,-0.0199,0.0812,-0.2318,-0.2149,-0.0704,0.0587,-0.0991,0.0424,0.0795,0.0670,-0.0125,0.0344,0.0244,-0.0413,0.0126,0.0291,-0.0764,0.0760,0.1805,-0.0672,-0.0392,0.0275,0.0534,-0.0176,0.0000
0.4219,-0.2489,0.0052,-0.0601,-0.1338,-0.1707,0.2212,0.1122,-0.0585,0.1209,0.0304,-0.1109,-0.1135,-0.0005,0.0247,0.0824,-0.1416,0.1107,-0.1115,-0.0211,-0.0985,-0.0061,-0.0340,0.0191,0.0104,0.0000
0.5416,0.1574,-0.0082,-0.1007,-0.1500,-0.0335,0.0830,-0.0307,0.0076,0.0515,0.0581,-0.0414,0.0076,0.0035,-0.0546,-0.0068,0.0566,-0.0374,-0.0717,0.0029,0.0533,0.1253,0.0934,-0.0208,0.0362,0.0000
0.0235,-0.3297,0.3675,-0.2437,-0.1019,-0.0474,-0.2071,0.0667,-0.0337,-0.2231,0.0135,0.2011,-0.0900,0.1465,0.2016,0.0493,-0.0340,0.0053,0.0007,0.0371,0.0070,-0.0141,0.0103,-0.0536,0.0117,0.0000
