0.3252,0.3379,0.4256,0.4022,0.3339,0.2483,0.2186,0.3149,0.3269,0.2106,0.0000,0.4184,0.3367,0.2923,0.2819,0.3853,0.2606,0.3582,0.4069,0.3621,0.3985,0.3851,0.2157,0.5009,0.3159,0.5986,0.1546,0.3910,0.5296,0.2708,0.2065,0.3029,0.3275,0.3472,0.4383,0.3717,0.2171,0.2631,0.2925,0.2351,0.2730,0.2671,0.4028,0.2517,0.4103,0.5982,0.3929,0.5320,0.2716,0.2135
0.2242,0.3151,0.2319,0.4295,0.1062,0.3223,0.3528,0.2172,0.1549,0.3545,0.4184,0.0000,0.2164,0.2403,0.3967,0.2454,0.3484,0.2860,0.2734,0.2362,0.2759,0.5937,0.2999,0.2562,0.2819,0.3330,0.3928,0.2202,0.1964,0.4081,0.2381,0.2455,0.4099,0.3359,0.2641,0.2013,0.3827,0.3809,0.4905,0.4175,0.2985,0.2045,0.2765,0.4131,0.2333,0.7205,0.1764,0.6683,0.3859,0.4274
0.1360,0.2594,0.2331,0.3091,0.1851,0.2003,0.2277,0.1604,0.1509,0.2541,0.3367,0.2164,0.0000,0.2106,0.2735,0.2106,0.2727,0.1934,0.2280,0.1719,0.2442,0.5536,0.2174,0.2971,0.2608,0.3830,0.2979,0.1795,0.2369,0.4055,0.1870,0.1424,0.3078,0.2405,0.2678,0.1731,0.2897,0.2924,0.4444,0.4260,0.2805,0.1851,0.2240,0.3728,0.2964,0.7183,0.1561,0.6256,0.3133,0.3650
0.1927,0.2381,0.2844,0.3323,0.1917,0.1870,0.2594,0.1978,0.1884,0.2388,0.2923,0.2403,0.2106,0.0000,0.2465,0.2362,0.1794,0.2454,0.2834,0.2115,0.2562,0.4904,0.1927,0.3490,0.1864,0.4729,0.2126,0.2253,0.3580,0.2863,0.1917,0.2077,0.2350,0.2680,0.2907,0.2589,0.2328,0.2337,0.3421,0.3337,0.1728,0.1454,0.2506,0.2369,0.3143,0.6594,0.2214,0.5388,0.2684,0.3053
0.1909,0.2848,0.2979,0.1868,0.3140,0.1232,0.1762,0.2028,0.3482,0.2024,0.2819,0.3967,0.2735,0.2465,0.0000,0.2230,0.1430,0.1784,0.2302,0.2232,0.1968,0.5067,0.1401,0.3773,0.2215,0.5125,0.2043,0.2608,0.4321,0.3679,0.2821,0.2378,0.1804,0.2176,0.2954,0.2719,0.2399,0.2392,0.3655,0.4574,0.2596,0.2395,0.2064,0.2871,0.3773,0.7036,0.2843,0.5330,0.3373,0.3613
0.1199,0.2937,0.1583,0.2191,0.2399,0.2030,0.2383,0.1609,0.2858,0.2853,0.3853,0.2454,0.2106,0.2362,0.2230,0.0000,0.2495,0.0933,0.1698,0.1341,0.1245,0.5747,0.1659,0.1971,0.2260,0.3017,0.3236,0.1187,0.1649,0.4069,0.2944,0.2125,0.2889,0.2179,0.1648,0.1325,0.3297,0.3360,0.4720,0.4985,0.2971,0.2213,0.1005,0.3618,0.2650,0.7666,0.1250,0.6295,0.3902,0.4308
0.2027,0.2437,0.2989,0.2575,0.2761,0.1112,0.2073,0.1984,0.3095,0.1954,0.2606,0.3484,0.2727,0.1794,0.1430,0.2495,0.0000,0.2132,0.2610,0.2253,0.2072,0.4831,0.1225,0.3939,0.1534,0.5285,0.2034,0.2504,0.4417,0.2567,0.2520,0.2252,0.1723,0.2503,0.3103,0.2761,0.2336,0.2277,0.3026,0.3778,0.1541,0.1612,0.2397,0.2021,0.3633,0.6723,0.2817,0.5159,0.3220,0.3365
0.1312,0.3018,0.2177,0.1647,0.2712,0.1812,0.2003,0.1937,0.2795,0.2754,0.3582,0.2860,0.1934,0.2454,0.1784,0.0933,0.2132,0.0000,0.1734,0.1371,0.1490,0.5818,0.1803,0.2639,0.2228,0.3848,0.3056,0.1408,0.2549,0.4093,0.2933,0.2151,0.2549,0.1738,0.2231,0.1782,0.3067,0.3056,0.4558,0.4957,0.2809,0.2307,0.0828,0.3646,0.3215,0.7716,0.1672,0.6269,0.3616,0.4364
0.1351,0.2471,0.1382,0.2768,0.2445,0.2246,0.2791,0.1359,0.3122,0.2884,0.4069,0.2734,0.2280,0.2834,0.2302,0.1698,0.2610,0.1734,0.0000,0.1315,0.0880,0.5916,0.2183,0.2023,0.2097,0.3226,0.3378,0.1351,0.2166,0.4028,0.3382,0.2199,0.2360,0.2471,0.1582,0.1961,0.3607,0.3216,0.4273,0.5091,0.2835,0.2211,0.1485,0.3441,0.3201,0.7965,0.1816,0.6551,0.4125,0.4299
0.0819,0.2478,0.1742,0.2586,0.2064,0.1990,0.2370,0.1219,0.2405,0.2622,0.3621,0.2362,0.1719,0.2115,0.2232,0.1341,0.2253,0.1371,0.1315,0.0000,0.1388,0.5728,0.1627,0.2493,0.1858,0.3733,0.2984,0.0865,0.2360,0.3825,0.2613,0.1787,0.2490,0.1963,0.1971,0.1614,0.3055,0.3015,0.4379,0.4664,0.2561,0.1620,0.1240,0.3444,0.2945,0.7587,0.1469,0.6427,0.3552,0.3991
0.1369,0.2464,0.1421,0.2381,0.2521,0.2039,0.2625,0.1380,0.3200,0.2784,0.3985,0.2759,0.2442,0.2562,0.1968,0.1245,0.2072,0.1490,0.0880,0.1388,0.0000,0.5743,0.1844,0.2112,0.1803,0.3522,0.3182,0.1164,0.2375,0.3670,0.3375,0.2134,0.2179,0.2428,0.1632,0.1873,0.3488,0.3103,0.3997,0.5010,0.2606,0.2040,0.1129,0.3150,0.3220,0.7855,0.1797,0.6159,0.4108,0.4281
0.5479,0.5096,0.5922,0.6820,0.4907,0.5282,0.5126,0.4725,0.5212,0.4855,0.3851,0.5937,0.5536,0.4904,0.5067,0.5747,0.4831,0.5818,0.5916,0.5728,0.5743,0.0000,0.4714,0.6433,0.5035,0.7277,0.3836,0.6029,0.6853,0.4903,0.4155,0.5366,0.5564,0.6391,0.5892,0.5756,0.5329,0.5429,0.3451,0.5104,0.4962,0.4767,0.5962,0.4187,0.5380,0.4101,0.5889,0.3732,0.4769,0.4207
0.1547,0.2618,0.2746,0.2291,0.2411,0.1237,0.1552,0.1740,0.2606,0.1811,0.2157,0.2999,0.2174,0.1927,0.1401,0.1659,0.1225,0.1803,0.2183,0.1627,0.1844,0.4714,0.0000,0.3625,0.1921,0.4873,0.1846,0.1825,0.3850,0.2678,0.2087,0.1954,0.2104,0.1411,0.2835,0.2241,0.2179,0.2529,0.3202,0.3941,0.1808,0.1651,0.1926,0.2514,0.3553,0.6666,0.2379,0.5244,0.3115,0.3304
0.2387,0.3455,0.1365,0.3950,0.2257,0.3630,0.3885,0.2329,0.3262,0.4071,0.5009,0.2562,0.2971,0.3490,0.3773,0.1971,0.3939,0.2639,0.2023,0.2493,0.2112,0.6433,0.3625,0.0000,0.3260,0.2152,0.4613,0.2349,0.1544,0.5228,0.3869,0.3126,0.4020,0.3434,0.1416,0.2049,0.4566,0.4236,0.5477,0.5774,0.3927,0.3116,0.2003,0.4747,0.2429,0.8019,0.1774,0.7031,0.4910,0.5275
0.1852,0.1786,0.2456,0.3173,0.2325,0.1971,0.2715,0.1722,0.2756,0.2447,0.3159,0.2819,0.2608,0.1864,0.2215,0.2260,0.1534,0.2228,0.2097,0.1858,0.1803,0.5035,0.1921,0.3260,0.0000,0.4784,0.2724,0.1678,0.3737,0.2295,0.2954,0.2317,0.1778,0.2558,0.2622,0.2705,0.3043,0.2613,0.3081,0.3996,0.1158,0.1132,0.2072,0.2073,0.3442,0.7031,0.2392,0.5435,0.3604,0.3725
0.3563,0.4895,0.2150,0.5070,0.2886,0.4902,0.5004,0.3624,0.3882,0.5267,0.5986,0.3330,0.3830,0.4729,0.5125,0.3017,0.5285,0.3848,0.3226,0.3733,0.3522,0.7277,0.4873,0.2152,0.4784,0.0000,0.5719,0.3665,0.2418,0.6573,0.4507,0.4208,0.5604,0.4635,0.1735,0.3099,0.5648,0.5448,0.6765,0.6559,0.5260,0.4460,0.3476,0.6140,0.2159,0.8463,0.2916,0.7907,0.5683,0.6149
0.2569,0.2838,0.3693,0.3538,0.2883,0.1767,0.2241,0.2285,0.2977,0.1810,0.1546,0.3928,0.2979,0.2126,0.2043,0.3236,0.2034,0.3056,0.3378,0.2984,0.3182,0.3836,0.1846,0.4613,0.2724,0.5719,0.0000,0.3532,0.4963,0.3105,0.1504,0.2413,0.2445,0.3473,0.3756,0.3380,0.1890,0.1943,0.2526,0.2741,0.2337,0.2210,0.3452,0.1973,0.3907,0.6087,0.3568,0.4806,0.2150,0.1866
0.1012,0.2618,0.1667,0.2649,0.2061,0.2273,0.2466,0.1320,0.2399,0.2910,0.3910,0.2202,0.1795,0.2253,0.2608,0.1187,0.2504,0.1408,0.1351,0.0865,0.1164,0.6029,0.1825,0.2349,0.1678,0.3665,0.3532,0.0000,0.2333,0.3885,0.2741,0.1998,0.2935,0.2010,0.1848,0.1552,0.3468,0.3396,0.4760,0.4756,0.2498,0.1517,0.1107,0.3706,0.2794,0.7811,0.1337,0.6867,0.3936,0.4356
0.2152,0.3942,0.1780,0.4128,0.1661,0.3908,0.3940,0.2263,0.2466,0.4425,0.5296,0.1964,0.2369,0.3580,0.4321,0.1649,0.4417,0.2549,0.2166,0.2360,0.2375,0.6853,0.3850,0.1544,0.3737,0.2418,0.4963,0.2333,0.0000,0.5769,0.3368,0.2937,0.4797,0.3591,0.1898,0.1578,0.4751,0.4665,0.6202,0.5858,0.4306,0.3206,0.2206,0.5437,0.2253,0.8208,0.1252,0.7529,0.4870,0.5475
0.3806,0.3251,0.4317,0.4781,0.3477,0.3431,0.3659,0.3383,0.3644,0.2951,0.2708,0.4081,0.4055,0.2863,0.3679,0.4069,0.2567,0.4093,0.4028,0.3825,0.3670,0.4903,0.2678,0.5228,0.2295,0.6573,0.3105,0.3885,0.5769,0.0000,0.3289,0.3706,0.3267,0.4032,0.4480,0.4249,0.3375,0.3472,0.2988,0.3023,0.1881,0.2364,0.4182,0.2189,0.4524,0.6527,0.4246,0.5661,0.4024,0.3687
0.2238,0.2792,0.3247,0.3657,0.2080,0.1997,0.2117,0.2290,0.1523,0.2055,0.2065,0.2381,0.1870,0.1917,0.2821,0.2944,0.2520,0.2933,0.3382,0.2613,0.3375,0.4155,0.2087,0.3869,0.2954,0.4507,0.1504,0.2741,0.3368,0.3289,0.0000,0.1683,0.3287,0.2855,0.3516,0.2486,0.1893,0.2417,0.2997,0.2716,0.2540,0.2008,0.3213,0.2733,0.3156,0.5588,0.2460,0.4812,0.2164,0.2098
0.1528,0.2373,0.2377,0.3004,0.1874,0.1585,0.2063,0.1359,0.1984,0.2195,0.3029,0.2455,0.1424,0.2077,0.2378,0.2125,0.2252,0.2151,0.2199,0.1787,0.2134,0.5366,0.1954,0.3126,0.2317,0.4208,0.2413,0.1998,0.2937,0.3706,0.1683,0.0000,0.2790,0.2468,0.2773,0.1675,0.2501,0.2540,0.3923,0.3955,0.2336,0.1611,0.2226,0.3226,0.3243,0.7159,0.1949,0.6328,0.3060,0.3341
0.2346,0.2313,0.3088,0.3025,0.3072,0.1856,0.2666,0.2037,0.3529,0.2286,0.3275,0.4099,0.3078,0.2350,0.1804,0.2889,0.1723,0.2549,0.2360,0.2490,0.2179,0.5564,0.2104,0.4020,0.1778,0.5604,0.2445,0.2935,0.4797,0.3267,0.3287,0.2790,0.0000,0.3106,0.3091,0.3361,0.2705,0.2138,0.3778,0.4280,0.2007,0.2178,0.2611,0.2360,0.4121,0.7772,0.3346,0.7061,0.3399,0.3519
0.1915,0.3365,0.3018,0.1836,0.3095,0.2012,0.1398,0.2578,0.3217,0.2911,0.3472,0.3359,0.2405,0.2680,0.2176,0.2179,0.2503,0.1738,0.2471,0.1963,0.2428,0.6391,0.1411,0.3434,0.2558,0.4635,0.3473,0.2010,0.3591,0.4032,0.2855,0.2468,0.3106,0.0000,0.3089,0.2324,0.2985,0.3362,0.5324,0.4830,0.2808,0.2437,0.1932,0.4121,0.3595,0.8187,0.2434,0.7491,0.3653,0.4475
0.1881,0.2986,0.1148,0.3337,0.2274,0.2938,0.3384,0.1849,0.3108,0.3430,0.4383,0.2641,0.2678,0.2907,0.2954,0.1648,0.3103,0.2231,0.1582,0.1971,0.1632,0.5892,0.2835,0.1416,0.2622,0.1735,0.3756,0.1848,0.1898,0.4480,0.3516,0.2773,0.3091,0.3089,0.0000,0.2190,0.3932,0.3590,0.4678,0.5282,0.3286,0.2642,0.1687,0.3838,0.2335,0.7668,0.1817,0.6377,0.4334,0.4608
0.1590,0.2939,0.1854,0.2918,0.1857,0.2327,0.2425,0.1646,0.2357,0.2954,0.3717,0.2013,0.1731,0.2589,0.2719,0.1325,0.2761,0.1782,0.1961,0.1614,0.1873,0.5756,0.2241,0.2049,0.2705,0.3099,0.3380,0.1552,0.1578,0.4249,0.2486,0.1675,0.3361,0.2324,0.2190,0.0000,0.3324,0.3255,0.4599,0.4751,0.3028,0.2087,0.1553,0.3946,0.2639,0.7498,0.1257,0.6370,0.3950,0.4269
0.2794,0.3312,0.3874,0.3394,0.3026,0.1979,0.1866,0.2793,0.3088,0.2347,0.2171,0.3827,0.2897,0.2328,0.2399,0.3297,0.2336,0.3067,0.3607,0.3055,0.3488,0.5329,0.2179,0.4566,0.3043,0.5648,0.1890,0.3468,0.4751,0.3375,0.1893,0.2501,0.2705,0.2985,0.3932,0.3324,0.0000,0.2325,0.4079,0.3394,0.2265,0.2496,0.3423,0.3084,0.4160,0.7110,0.3457,0.6498,0.2618,0.2907
0.2639,0.2339,0.3445,0.3814,0.2788,0.1973,0.2549,0.2277,0.2987,0.1797,0.2631,0.3809,0.2924,0.2337,0.2392,0.3360,0.2277,0.3056,0.3216,0.3015,0.3103,0.5429,0.2529,0.4236,0.2613,0.5448,0.1943,0.3396,0.4665,0.3472,0.2417,0.2540,0.2138,0.3362,0.3590,0.3255,0.2325,0.0000,0.4045,0.3191,0.2263,0.2215,0.3276,0.2565,0.3849,0.7215,0.3351,0.7168,0.2611,0.2627
0.4149,0.3525,0.4560,0.5468,0.3599,0.3765,0.4144,0.3099,0.4110,0.3280,0.2925,0.4905,0.4444,0.3421,0.3655,0.4720,0.3026,0.4558,0.4273,0.4379,0.3997,0.3451,0.3202,0.5477,0.3081,0.6765,0.2526,0.4760,0.6202,0.2988,0.2997,0.3923,0.3778,0.5324,0.4678,0.4599,0.4079,0.4045,0.0000,0.3718,0.3013,0.2974,0.4659,0.2143,0.4708,0.5744,0.5096,0.4921,0.3978,0.3160
0.4435,0.3738,0.5026,0.5786,0.3553,0.3909,0.4095,0.3966,0.3219,0.3224,0.2351,0.4175,0.4260,0.3337,0.4574,0.4985,0.3778,0.4957,0.5091,0.4664,0.5010,0.5104,0.3941,0.5774,0.3996,0.6559,0.2741,0.4756,0.5858,0.3023,0.2716,0.3955,0.4280,0.4830,0.5282,0.4751,0.3394,0.3191,0.3718,0.0000,0.3206,0.3220,0.5199,0.2939,0.4672,0.6643,0.4693,0.6654,0.3173,0.2160
0.2411,0.1995,0.3059,0.3625,0.2381,0.1891,0.2594,0.2096,0.2688,0.1951,0.2730,0.2985,0.2805,0.1728,0.2596,0.2971,0.1541,0.2809,0.2835,0.2561,0.2606,0.4962,0.1808,0.3927,0.1158,0.5260,0.2337,0.2498,0.4306,0.1881,0.2540,0.2336,0.2007,0.2808,0.3286,0.3028,0.2265,0.2263,0.3013,0.3206,0.0000,0.1226,0.2903,0.1841,0.3594,0.6920,0.2834,0.5675,0.3113,0.3134
0.1564,0.1679,0.2369,0.3392,0.1555,0.1734,0.2369,0.1393,0.1772,0.1824,0.2671,0.2045,0.1851,0.1454,0.2395,0.2213,0.1612,0.2307,0.2211,0.1620,0.2040,0.4767,0.1651,0.3116,0.1132,0.4460,0.2210,0.1517,0.3206,0.2364,0.2008,0.1611,0.2178,0.2437,0.2642,0.2087,0.2496,0.2215,0.2974,0.3220,0.1226,0.0000,0.2281,0.1952,0.3040,0.6609,0.1948,0.5507,0.2906,0.2972
0.1178,0.2722,0.1674,0.2011,0.2559,0.2104,0.2440,0.1696,0.3081,0.2923,0.4028,0.2765,0.2240,0.2506,0.2064,0.1005,0.2397,0.0828,0.1485,0.1240,0.1129,0.5962,0.1926,0.2003,0.2072,0.3476,0.3452,0.1107,0.2206,0.4182,0.3213,0.2226,0.2611,0.1932,0.1687,0.1553,0.3423,0.3276,0.4659,0.5199,0.2903,0.2281,0.0000,0.3721,0.2964,0.7860,0.1386,0.6422,0.4064,0.4557
0.3256,0.2489,0.3835,0.4469,0.3006,0.2886,0.3366,0.2464,0.3393,0.2389,0.2517,0.4131,0.3728,0.2369,0.2871,0.3618,0.2021,0.3646,0.3441,0.3444,0.3150,0.4187,0.2514,0.4747,0.2073,0.6140,0.1973,0.3706,0.5437,0.2189,0.2733,0.3226,0.2360,0.4121,0.3838,0.3946,0.3084,0.2565,0.2143,0.2939,0.1841,0.1952,0.3721,0.0000,0.4149,0.6101,0.3912,0.4726,0.3315,0.2682
0.2789,0.3447,0.2347,0.4295,0.2128,0.3552,0.3813,0.2897,0.2720,0.3665,0.4103,0.2333,0.2964,0.3143,0.3773,0.2650,0.3633,0.3215,0.3201,0.2945,0.3220,0.5380,0.3553,0.2429,0.3442,0.2159,0.3907,0.2794,0.2253,0.4524,0.3156,0.3243,0.4121,0.3595,0.2335,0.2639,0.4160,0.3849,0.4708,0.4672,0.3594,0.3040,0.2964,0.4149,0.0000,0.6670,0.2271,0.5797,0.4160,0.4409
0.7274,0.6991,0.7704,0.8520,0.6536,0.7151,0.7100,0.6687,0.6599,0.6766,0.5982,0.7205,0.7183,0.6594,0.7036,0.7666,0.6723,0.7716,0.7965,0.7587,0.7855,0.4101,0.6666,0.8019,0.7031,0.8463,0.6087,0.7811,0.8208,0.6527,0.5588,0.7159,0.7772,0.8187,0.7668,0.7498,0.7110,0.7215,0.5744,0.6643,0.6920,0.6609,0.7860,0.6101,0.6670,0.0000,0.7495,0.3756,0.6363,0.5911
0.1232,0.2687,0.1761,0.3075,0.1530,0.2393,0.2688,0.1447,0.1981,0.3057,0.3929,0.1764,0.1561,0.2214,0.2843,0.1250,0.2817,0.1672,0.1816,0.1469,0.1797,0.5889,0.2379,0.1774,0.2392,0.2916,0.3568,0.1337,0.1252,0.4246,0.2460,0.1949,0.3346,0.2434,0.1817,0.1257,0.3457,0.3351,0.5096,0.4693,0.2834,0.1948,0.1386,0.3912,0.2271,0.7495,0.0000,0.6666,0.3752,0.4285
0.6081,0.6178,0.6460,0.7201,0.5671,0.6097,0.6086,0.5374,0.6030,0.5912,0.5320,0.6683,0.6256,0.5388,0.5330,0.6295,0.5159,0.6269,0.6551,0.6427,0.6159,0.3732,0.5244,0.7031,0.5435,0.7907,0.4806,0.6867,0.7529,0.5661,0.4812,0.6328,0.7061,0.7491,0.6377,0.6370,0.6498,0.7168,0.4921,0.6654,0.5675,0.5507,0.6422,0.4726,0.5797,0.3756,0.6666,0.0000,0.5747,0.5705
0.3115,0.3264,0.4272,0.4461,0.3265,0.2835,0.3011,0.3209,0.2709,0.2956,0.2716,0.3859,0.3133,0.2684,0.3373,0.3902,0.3220,0.3616,0.4125,0.3552,0.4108,0.4769,0.3115,0.4910,0.3604,0.5683,0.2150,0.3936,0.4870,0.4024,0.2164,0.3060,0.3399,0.3653,0.4334,0.3950,0.2618,0.2611,0.3978,0.3173,0.3113,0.2906,0.4064,0.3315,0.4160,0.6363,0.3752,0.5747,0.0000,0.2250
0.3621,0.3228,0.4472,0.5075,0.3336,0.3235,0.3475,0.3187,0.3143,0.2545,0.2135,0.4274,0.3650,0.3053,0.3613,0.4308,0.3365,0.4364,0.4299,0.3991,0.4281,0.4207,0.3304,0.5275,0.3725,0.6149,0.1866,0.4356,0.5475,0.3687,0.2098,0.3341,0.3519,0.4475,0.4608,0.4269,0.2907,0.2627,0.3160,0.2160,0.3134,0.2972,0.4557,0.2682,0.4409,0.5911,0.4285,0.5705,0.2250,0.0000
