-0.5344,0.5783,-0.2387,-0.0128,0.4289,0.0278,0.1400,0.0408,0.0386,-0.0473,0.0156,-0.0054,0.0042,-0.0043,0.0097,0.0000
-0.4591,0.7186,-0.2390,0.0751,-0.3855,-0.0349,-0.1290,-0.0657,-0.0161,0.0115,-0.0173,0.0073,0.0108,0.0006,-0.0091,0.0000
-0.2631,0.1045,0.6539,0.0641,0.1352,-0.1995,-0.2344,0.0325,-0.0902,0.0130,0.0370,-0.0567,-0.0155,0.0002,0.0112,0.0000
-0.5493,-0.1349,0.4293,-0.2262,-0.0622,0.1571,0.1919,-0.1064,-0.0441,0.0412,-0.0972,0.0344,0.0518,0.0040,-0.0435,0.0000
-0.1000,-0.2411,-0.2620,-0.0749,0.0929,0.3249,-0.1939,-0.0000,-0.1329,0.1788,0.0573,0.0081,-0.0476,0.0107,0.0042,0.0000
-0.2068,-0.3922,-0.2454,0.2718,-0.0178,-0.1309,0.1299,-0.0768,-0.1240,-0.0343,-0.0916,-0.1132,-0.0977,0.0086,-0.0108,0.0000
0.2601,-0.0608,-0.0291,-0.2050,0.0196,-0.1289,0.0228,-0.3338,0.1675,0.0708,0.0877,-0.0292,-0.0307,-0.0068,0.0230,0.0000
0.1400,-0.2135,-0.0749,0.3779,0.1041,-0.1290,-0.0232,-0.0883,-0.0226,0.0430,0.0002,0.1709,0.0869,-0.0043,-0.0105,0.0000
0.0829,-0.2440,-0.1626,-0.0965,0.0900,0.0228,-0.2496,0.0438,0.2010,-0.1025,-0.1382,-0.0369,0.0369,-0.0050,-0.0417,0.0000
-0.5969,-0.3572,0.1271,0.1425,-0.1595,0.0983,0.0547,0.1441,0.2008,-0.0364,0.0535,0.0399,-0.0503,-0.0084,0.0548,0.0000
-0.1534,-0.2993,-0.2788,-0.3610,-0.0780,-0.2883,0.0452,0.1784,-0.0931,-0.0005,0.0833,0.0149,0.0575,0.0035,-0.0053,0.0000
0.4999,0.0960,0.0161,-0.1258,-0.0194,0.0385,0.0072,-0.0032,-0.0940,-0.0522,-0.1541,0.0204,0.0343,0.0275,0.0920,0.0000
0.5623,0.2350,0.1219,-0.0491,-0.0126,-0.0368,0.0572,0.1036,0.0454,0.0037,0.0009,0.0814,-0.1389,0.0834,-0.0395,0.0000
0.4555,0.0831,0.0599,0.1981,-0.0534,0.0848,0.1092,0.0979,0.0699,0.1142,0.0562,-0.1292,0.1235,0.0479,-0.0081,0.0000
0.3248,-0.0349,0.0535,0.0210,-0.0483,0.1855,-0.0003,-0.0740,-0.1015,-0.2833,0.1385,-0.0058,0.0167,-0.0169,-0.0155,0.0000
0.5376,0.1624,0.0688,0.0009,-0.0339,0.0086,0.0724,0.1070,-0.0046,0.0802,-0.0320,-0.0009,-0.0419,-0.1406,-0.0110,0.0000
