1.0000e+00,1.0090e-01,2.5818e-01,2.6286e-01,4.6711e-01,1.5633e-01,5.6142e-01,7.3943e-01,6.1070e-01,1.8899e-01,6.4215e-01,1.9514e-01,7.5868e-01,5.6451e-01,5.8722e-01,6.9929e-01,6.1369e-01,6.4729e-01,6.8083e-01,5.3513e-01,5.3894e-01,5.8617e-01,5.5469e-01,4.4751e-01,4.8901e-01,7.8883e-01,5.2741e-01,6.0662e-01,5.7867e-01
1.0069e-01,1.0000e+00,2.1370e-01,2.6705e-01,3.0739e-01,7.8750e-01,5.9243e-01,4.1564e-01,3.6802e-01,4.7532e-01,4.7703e-01,7.6046e-01,5.4401e-01,7.1557e-01,5.6075e-01,5.6836e-01,6.1016e-01,6.1684e-01,6.3609e-01,7.4381e-01,6.9866e-01,6.2735e-01,5.0862e-01,6.8395e-01,6.6942e-01,-1.9874e-02,5.5563e-01,6.2233e-01,6.2203e-01
2.5559e-01,2.1293e-01,1.0000e+00,3.1771e-01,4.8480e-01,2.7181e-01,2.0172e-01,1.7235e-01,3.7544e-01,4.3472e-01,2.0593e-01,2.9776e-01,2.2305e-01,3.0778e-01,2.7542e-01,2.1631e-01,1.1133e-01,1.4568e-01,1.9929e-01,7.3616e-02,1.3116e-01,7.9931e-02,2.3164e-01,2.1134e-01,2.2734e-01,4.0915e-01,1.8882e-01,1.1874e-01,9.2389e-02
2.6174e-01,2.6705e-01,3.1811e-01,1.0000e+00,4.4930e-01,2.4182e-01,2.8123e-01,3.1402e-01,3.1088e-01,3.0613e-01,3.5128e-01,2.6556e-01,2.6752e-01,3.3251e-01,2.3296e-01,3.1710e-01,2.7153e-01,2.5455e-01,2.9589e-01,2.6334e-01,2.0089e-01,2.6647e-01,2.2647e-01,3.8860e-01,2.0917e-01,2.9572e-01,2.2870e-01,3.4148e-01,2.6839e-01
4.6650e-01,3.0618e-01,4.8066e-01,4.4930e-01,1.0000e+00,2.5469e-01,2.9648e-01,3.4325e-01,5.2454e-01,5.0992e-01,5.4211e-01,3.1096e-01,4.1099e-01,4.9207e-01,2.4410e-01,5.0087e-01,4.1394e-01,2.9677e-01,4.6894e-01,2.9305e-01,2.4479e-01,3.6896e-01,4.2130e-01,5.3495e-01,2.2633e-01,5.9676e-01,4.1245e-01,4.6954e-01,3.4740e-01
1.5690e-01,7.8750e-01,2.6986e-01,2.4259e-01,2.5757e-01,1.0000e+00,6.7181e-01,4.7696e-01,3.6934e-01,4.0710e-01,5.3325e-01,6.9776e-01,5.4664e-01,6.2188e-01,7.1982e-01,5.1576e-01,6.1915e-01,6.4510e-01,5.6839e-01,7.0449e-01,7.2226e-01,6.6173e-01,6.8306e-01,5.6453e-01,7.9564e-01,1.8031e-01,7.1933e-01,5.4564e-01,6.7098e-01
5.6130e-01,5.9248e-01,1.9967e-01,2.8087e-01,2.9678e-01,6.7220e-01,1.0000e+00,8.6956e-01,6.9714e-01,3.1191e-01,8.7388e-01,5.6815e-01,8.5626e-01,7.3218e-01,8.4056e-01,8.3567e-01,9.0298e-01,9.2614e-01,8.2151e-01,8.8824e-01,9.0796e-01,9.2602e-01,8.8140e-01,7.9320e-01,9.0723e-01,5.7470e-01,9.1436e-01,8.7838e-01,9.3910e-01
7.3925e-01,4.1554e-01,1.7538e-01,3.1400e-01,3.4341e-01,4.7682e-01,8.6837e-01,1.0000e+00,7.3226e-01,2.8129e-01,8.9176e-01,4.5457e-01,9.1462e-01,6.9835e-01,7.9200e-01,8.6082e-01,8.9349e-01,9.2846e-01,8.3057e-01,8.4309e-01,8.6288e-01,9.0130e-01,8.3269e-01,7.4353e-01,8.2566e-01,7.4565e-01,8.8272e-01,8.7287e-01,9.0363e-01
6.1070e-01,3.6802e-01,3.7281e-01,3.1088e-01,5.2454e-01,3.6865e-01,6.9794e-01,7.3226e-01,1.0000e+00,5.5959e-01,8.4031e-01,5.9803e-01,6.2781e-01,7.3605e-01,5.8007e-01,7.7716e-01,7.3887e-01,6.6103e-01,7.7557e-01,6.5573e-01,6.2690e-01,7.2411e-01,6.3088e-01,7.9201e-01,6.5609e-01,7.3835e-01,6.8809e-01,7.7085e-01,7.1748e-01
1.8899e-01,4.7595e-01,4.3472e-01,3.0613e-01,5.1003e-01,4.0710e-01,3.1191e-01,2.8129e-01,6.0726e-01,1.0000e+00,4.9079e-01,5.6550e-01,3.3370e-01,5.1648e-01,3.0373e-01,4.8050e-01,4.0609e-01,2.7904e-01,4.5196e-01,3.6132e-01,3.2237e-01,3.8609e-01,3.6351e-01,5.5613e-01,3.0391e-01,3.7517e-01,3.9261e-01,4.3068e-01,3.5935e-01
