-0.6197,0.1907,0.0343,-0.1124,-0.0807,0.0369,0.4094,-0.2331,-0.0034,-0.0581,0.2066,0.0310,0.0090,0.0059,-0.0026,-0.0051,-0.0143,0.0137,-0.0006,0.0000
-0.8182,0.0339,-0.0858,-0.0759,-0.2200,0.1681,-0.3806,-0.2563,-0.1168,0.0454,-0.0591,-0.0155,-0.0089,-0.0071,0.0058,-0.0021,-0.0020,-0.0033,0.0009,0.0000
-0.7799,-0.0994,-0.0480,-0.2199,-0.0637,0.1018,0.2044,0.3008,0.0568,0.0961,-0.2038,-0.1114,-0.0161,-0.0223,-0.0090,0.0034,-0.0064,0.0054,0.0085,0.0000
-0.5640,-0.0229,-0.2753,0.5252,-0.1341,-0.1825,-0.0770,0.2259,0.0266,-0.0669,0.1426,0.0263,0.0065,0.0506,0.0035,0.0115,0.0182,-0.0079,-0.0078,0.0000
-0.5303,0.0681,0.1131,-0.2510,0.5186,-0.1725,-0.1451,-0.0058,0.1692,-0.0845,0.0059,0.0791,-0.0004,0.0187,0.0000,-0.0037,0.0344,-0.0166,-0.0130,0.0000
0.1014,-0.2751,0.3380,-0.1659,-0.1839,-0.0321,-0.0284,0.1344,-0.2104,-0.2891,-0.0220,0.1262,0.0890,-0.0371,-0.0109,-0.0038,0.0114,0.0100,0.0035,0.0000
0.1977,-0.4210,-0.0587,0.0294,0.1626,0.2053,-0.0118,0.0304,-0.0649,-0.0687,0.0723,-0.0084,-0.2623,0.0465,0.0099,-0.0527,-0.0411,0.0095,-0.0021,0.0000
0.0332,-0.4217,-0.0561,0.1524,0.1515,-0.2705,0.1534,-0.1656,-0.2424,0.1756,-0.1220,0.0588,0.0022,0.0091,0.0053,0.0467,0.0118,-0.0159,0.0003,0.0000
0.2217,-0.4647,-0.0837,-0.0755,0.0319,-0.0920,-0.0750,-0.0633,0.1273,-0.0090,0.1039,-0.2304,0.1695,-0.0392,-0.0391,-0.0196,-0.0607,-0.0016,0.0038,0.0000
0.1499,-0.2701,0.2697,0.2275,0.0297,0.3885,0.0238,-0.0035,0.1653,0.1331,0.0376,0.0915,0.1028,0.0115,0.0713,0.0209,0.0495,-0.0125,-0.0053,0.0000
0.3302,0.2199,0.0831,-0.1676,-0.1064,-0.0113,-0.0157,0.0455,-0.0046,-0.0392,0.0229,-0.0682,-0.0475,0.0810,0.0808,0.1040,-0.0540,-0.0754,-0.0173,0.0000
0.1419,0.3200,0.2666,0.1170,0.0791,0.0185,-0.0340,0.0419,-0.0958,0.0938,-0.0458,-0.0306,0.0724,0.2007,-0.0876,-0.0296,-0.0416,0.0469,-0.0152,0.0000
0.2868,0.1736,-0.4343,0.0111,0.0880,0.1128,0.0106,0.0020,0.0691,-0.0429,-0.0937,0.2362,0.0807,-0.0292,-0.0070,0.0046,-0.0813,0.0038,0.0253,0.0000
0.4012,0.0993,-0.1873,-0.2187,-0.0044,0.0677,-0.0265,0.0509,-0.0699,0.0587,0.1131,-0.0324,-0.0115,0.0559,-0.1123,0.0161,0.0875,-0.0241,0.0532,0.0000
0.2295,0.0592,0.0694,0.2060,-0.0328,-0.0239,0.0070,-0.1393,0.1820,-0.1654,-0.1239,-0.0911,-0.0907,-0.0322,-0.0433,0.0921,0.0257,0.0628,0.0120,0.0000
0.3393,0.1752,-0.2379,-0.1988,0.0775,0.0088,-0.0531,0.0975,-0.1403,0.0865,0.0944,-0.0413,0.0255,-0.0799,0.1100,0.0232,0.0308,0.0738,-0.0342,0.0000
0.2860,0.1152,-0.0271,0.0043,-0.1312,-0.1704,0.0409,-0.0808,0.0821,-0.0485,-0.1067,-0.0528,0.0040,0.0817,0.1626,-0.0991,0.0342,-0.0037,0.0283,0.0000
0.1927,0.0074,0.2558,-0.1196,-0.2683,-0.2434,-0.0845,0.0429,0.1696,0.2241,0.0699,0.1422,-0.1057,-0.0822,-0.0399,-0.0180,-0.0260,0.0117,0.0019,0.0000
0.3824,0.0984,-0.1866,0.0210,-0.1127,0.0477,0.0865,-0.0624,0.0424,-0.0520,-0.1011,-0.0072,-0.0064,-0.0492,-0.1006,-0.0569,0.0439,-0.0434,-0.0654,0.0000
0.0183,0.4139,0.2507,0.3112,0.1994,0.0424,-0.0044,0.0379,-0.1421,0.0111,0.0090,-0.1020,-0.0122,-0.1829,0.0032,-0.0319,-0.0198,-0.0334,0.0232,0.0000
