-0.5237,0.3047,0.4614,-0.2708,-0.1719,0.1086,0.2391,-0.0719,-0.1177,0.0722,-0.0695,0.0182,-0.0076,-0.0194,0.0120,0.0000
-0.5490,0.3132,-0.5697,0.1200,-0.3089,-0.0919,0.0586,0.1853,0.0787,-0.0218,-0.0052,-0.0192,-0.0173,-0.0264,0.0028,0.0000
-0.8800,-0.0064,0.0740,-0.0887,0.2773,-0.1496,-0.2638,-0.1101,0.0456,-0.0525,0.0395,0.0101,0.0240,0.0358,-0.0176,0.0000
-0.1241,0.1051,0.0095,0.3789,0.4830,0.2050,0.1715,0.0627,0.0277,0.0245,-0.0195,-0.0335,-0.0265,-0.0306,0.0195,0.0000
-0.1456,-0.6625,-0.0534,0.0323,-0.1247,0.3216,-0.1757,0.0818,-0.0020,0.0626,-0.1005,0.0733,0.0122,-0.0321,-0.0121,0.0000
0.1328,-0.4097,0.0015,0.0157,0.0071,-0.2322,0.2347,-0.0991,0.0111,-0.1846,-0.1281,-0.0440,0.0166,-0.0560,-0.0159,0.0000
-0.0953,-0.4742,0.2343,0.2556,-0.1766,-0.1266,0.1617,0.0151,-0.0262,0.0486,0.1983,0.0097,0.0302,0.0583,0.0100,0.0000
0.1334,-0.2387,-0.2323,-0.3664,0.0369,0.1232,0.0017,-0.0214,0.0554,-0.0828,0.0190,-0.0518,-0.0864,0.0975,0.0396,0.0000
0.2525,-0.0134,-0.2287,-0.0018,0.1292,-0.3051,-0.0242,0.0265,-0.1602,0.2006,-0.1166,0.0178,-0.0064,0.0732,0.0007,0.0000
0.3147,0.2775,-0.0575,-0.0645,0.0469,0.0589,0.0204,0.0528,0.0300,-0.0976,-0.0084,0.1127,0.1787,0.0420,0.0159,0.0000
0.2672,0.0430,0.4026,-0.1093,0.0376,-0.1898,-0.2106,0.2560,-0.0360,-0.0522,0.0324,0.0082,-0.0495,-0.0946,0.0180,0.0000
0.1943,0.0651,-0.3021,-0.2062,0.0951,0.1517,0.0410,0.0041,-0.2391,-0.0079,0.1396,-0.0580,0.0223,-0.0536,-0.0345,0.0000
0.2733,0.0154,-0.0435,-0.1718,0.0007,-0.0423,-0.0036,-0.1325,0.2816,0.1771,0.0425,-0.0464,0.0431,-0.0850,0.0012,0.0000
0.2346,0.2360,0.3194,0.1549,-0.1570,0.1162,-0.1313,0.0551,0.0433,-0.0151,-0.0592,-0.1591,0.0288,0.0903,-0.0240,0.0000
0.2086,0.2099,-0.0943,0.2989,-0.1807,0.0275,-0.2182,-0.2900,-0.1124,-0.0454,0.0053,0.0249,-0.0379,-0.0425,0.0246,0.0000
0.3064,0.2351,0.0787,0.0231,0.0060,0.0248,0.0986,-0.0144,0.1204,-0.0255,0.0303,0.1372,-0.1242,0.0432,-0.0403,0.0000
